$ Get data for 1109:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:47:00 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1109          Calamity
WA1109      0312  10     41.00
WA1109      0312  11     35.00
WA1109      0312  12     38.00
WA1109      0312  13     34.00
WA1109      0312  14     42.00
WA1109      0312  15     45.00
WA1109      0312  16     42.00
WA1109      0312  17     37.00
WA1109      0312  18     36.00
WA1109      0312  19     36.00
WA1109      0312  20     38.00
WA1109      0312  21     33.00
WA1109      0312  22     38.00
WA1109      0312  23     46.00
WA1109      0312  24     49.00
WA1109      0312  25     50.00
WA1109      0312  26     46.00
WA1109      0312  27     46.00
WA1109      0312  28     40.00
WA1109      0312  29     45.00
WA1109      0312  30     45.00
WA1109      0312  31     43.00
WA1109      0412   1     35.00
WA1109      0412   2     47.00
WA1109      0412   3     47.00
WA1109      0412   4     39.00
WA1109      0412   5     38.00
WA1109      0412   6     39.00
WA1109      0412   7     48.00
WA1109      0412   8     53.00
WA1109      0412   9     63.00
WA1109      0412  10     57.00
WA1109      0412  11     45.00
WA1109      0412  12     48.00
WA1109      0412  13     51.00
WA1109      0412  14     50.00
WA1109      0412  15     54.00
WA1109      0412  16     47.00
WA1109      0412  17     45.00
WA1109      0412  18     47.00
WA1109      0412  19     49.00
WA1109      0412  20     47.00
WA1109      0412  21     67.00
WA1109      0412  22     73.00
WA1109      0412  23     74.00
WA1109      0412  24     55.00
WA1109      0412  25     58.00
WA1109      0412  26     46.00
WA1109      0412  27     45.00
WA1109      0412  28     50.00
WA1109      0412  29     56.00
WA1109      0412  30     46.00
WA1109      0512   1     43.00
WA1109      0512   2     47.00
WA1109      0512   3     46.00
WA1109      0512   4     44.00
WA1109      0512   5     47.00
WA1109      0512   6     62.00
WA1109      0512   7     69.00
WA1109      0512   8     65.00
WA1109      0512   9     50.00
WA1109      0512  10     53.00
WA1109      0512  11     62.00
WA1109      0512  12     69.00
WA1109      0512  13     80.00
WA1109      0512  14     82.00
WA1109      0512  15     69.00
WA1109      0512  16     63.00
WA1109      0512  17     56.00
WA1109      0512  18     56.00
WA1109      0512  19     59.00
WA1109      0512  20     54.00
WA1109      0512  21     53.00
WA1109      0512  22     46.00
WA1109      0512  23     49.00
WA1109      0512  24     49.00
WA1109      0512  25     62.00
WA1109      0512  26     58.00
WA1109      0512  27     54.00
WA1109      0512  28     53.00
WA1109      0512  29     57.00
WA1109      0512  30     65.00
WA1109      0512  31     59.00
WA1109      0612   1     63.00
WA1109      0612   2     55.00
WA1109      0612   3     53.00
WA1109      0612   4     53.00
WA1109      0612   5     50.00
WA1109      0612   6     56.00
WA1109      0612   7     50.00
WA1109      0612   8     46.00
WA1109      0612   9     52.00
WA1109      0612  10     61.00
WA1109      0612  11     66.00
WA1109      0612  12     56.00
WA1109      0612  13     56.00
WA1109      0612  14     58.00
WA1109      0612  15     70.00
WA1109      0612  16     74.00
WA1109      0612  17     57.00
WA1109      0612  18     51.00
WA1109      0612  19     56.00
WA1109      0612  20     72.00
WA1109      0612  21     73.00
WA1109      0612  22     54.00
WA1109      0612  23     54.00
WA1109      0612  24     60.00
WA1109      0612  25     57.00
WA1109      0612  26     53.00
WA1109      0612  27     71.00
WA1109      0612  28     66.00
WA1109      0612  29     68.00
WA1109      0612  30     61.00
WA1109      0712   1     58.00
WA1109      0712   2     62.00
WA1109      0712   3     55.00
WA1109      0712   4     66.00
WA1109      0712   5     73.00
WA1109      0712   6     74.00
WA1109      0712   7     80.00
WA1109      0712   8     81.00
WA1109      0712   9     74.00
WA1109      0712  10     74.00
WA1109      0712  11     77.00
WA1109      0712  12     71.00
WA1109      0712  13     71.00
WA1109      0712  14     71.00
WA1109      0712  15     60.00
WA1109      0712  16     71.00
WA1109      0712  17     70.00
WA1109      0712  18     59.00
WA1109      0712  19     73.00
WA1109      0712  20     59.00
WA1109      0712  21     70.00
WA1109      0712  22     57.00
WA1109      0712  23     61.00
WA1109      0712  24     73.00
WA1109      0712  25     77.00
WA1109      0712  26     75.00
WA1109      0712  27     58.00
WA1109      0712  28     68.00
WA1109      0712  29     66.00
WA1109      0712  30     64.00
WA1109      0712  31     67.00
WA1109      0812   1     67.00
WA1109      0812   2     66.00
WA1109      0812   3     79.00
WA1109      0812   4     86.00
WA1109      0812   5     82.00
WA1109      0812   6     82.00
WA1109      0812   7     71.00
WA1109      0812   8     65.00
WA1109      0812   9     70.00
WA1109      0812  10     68.00
WA1109      0812  11     80.00
WA1109      0812  12     87.00
WA1109      0812  13     81.00
WA1109      0812  14     78.00
WA1109      0812  15     83.00
WA1109      0812  16     87.00
WA1109      0812  17     89.00
WA1109      0812  18     80.00
WA1109      0812  19     67.00
WA1109      0812  20     70.00
WA1109      0812  21     64.00
WA1109      0812  22     64.00
WA1109      0812  23     60.00
WA1109      0812  24     67.00
WA1109      0812  25     73.00
WA1109      0812  26     63.00
WA1109      0812  27     64.00
WA1109      0812  28     64.00
WA1109      0812  29     62.00
WA1109      0812  30     67.00
WA1109      0812  31     64.00
WA1109      0912   1     62.00
WA1109      0912   2     65.00
WA1109      0912   3     67.00
WA1109      0912   4     73.00
WA1109      0912   5     75.00
WA1109      0912   6     71.00
WA1109      0912   7     76.00
WA1109      0912   8     76.00
WA1109      0912   9     56.00
WA1109      0912  10     55.00
WA1109      0912  11     61.00
WA1109      0912  12     65.00
WA1109      0912  13     72.00
WA1109      0912  14     76.00
WA1109      0912  15     69.00
WA1109      0912  16     72.00
WA1109      0912  17     76.00
WA1109      0912  18     78.00
WA1109      0912  19     69.00
WA1109      0912  20     67.00
WA1109      0912  21     52.00
WA1109      0912  22     57.00
WA1109      0912  23     60.00
WA1109      0912  24     60.00
WA1109      0912  25     57.00
WA1109      0912  26     64.00
WA1109      0912  27     70.00
WA1109      0912  28     69.00
WA1109      0912  29     61.00
WA1109      0912  30     62.00
WA1109      1012   1     73.00
WA1109      1012   2     56.00
WA1109      1012   3     53.00
WA1109      1012   4     55.00
WA1109      1012   5     55.00
WA1109      1012   6     57.00
WA1109      1012   7     64.00
WA1109      1012   8     60.00
WA1109      1012   9     61.00
WA1109      1012  10     59.00
WA1109      1012  11     61.00
WA1109      1012  12     50.00
WA1109      1012  13     53.00
WA1109      1012  14     54.00
WA1109      1012  15     56.00
WA1109      1012  16     55.00
WA1109      1012  17     52.00
WA1109      1012  18     63.00
WA1109      1012  19     51.00
WA1109      1012  20     42.00
WA1109      1012  21     42.00
WA1109      1012  22     40.00
WA1109      1012  23     39.00
WA1109      1012  24     41.00
WA1109      1012  25     44.00
WA1109      1012  26     45.00
WA1109      1012  27     53.00
WA1109      1012  28     53.00
WA1109      1012  29     53.00
WA1109      1012  30     53.00
WA1109      1012  31     54.00
WA1109      1112   1     49.00
WA1109      1112   2     50.00
WA1109      1112   3     51.00
WA1109      1112   4     55.00
WA1109      1112   5     57.00
WA1109      1112   6     60.00
WA1109      1112   7     44.00
WA1109      1112   8     42.00
WA1109      1112   9     38.00
WA1109      1112  10     35.00
WA1109      1112  11     40.00
WA1109      1112  12     44.00
WA1109      1112  13     47.00
WA1109      1112  14     47.00
WA1109      1112  15     41.00
WA1109      1112  16     48.00
WA1109      1112  17     45.00
WA1109      1112  18     44.00
WA1109      1112  19     48.00
WA1109      1112  20     44.00
WA1109      1112  21     40.00
WA1109      1112  22     40.00
WA1109      1112  23     47.00
WA1109      1112  24     45.00
WA1109      1112  25     40.00
WA1109      1112  26     40.00
WA1109      1112  27     42.00
WA1109      1112  28     46.00
WA1109      1112  29     45.00
WA1109      1112  30     47.00
WA1109      1212   1     43.00
WA1109      1212   2     40.00
WA1109      1212   3     42.00
WA1109      1212   4     48.00
WA1109      1212   5     39.00
WA1109      1212   6     38.00
WA1109      1212   7     38.00
WA1109      1212   8     35.00
WA1109      1212   9     40.00
WA1109      1212  10     41.00
WA1109      1212  11     38.00
WA1109      1212  12     36.00
WA1109      1212  13     37.00
WA1109      1212  14     35.00
WA1109      1212  15     33.00
WA1109      1212  16     40.00
WA1109      1212  17     39.00
WA1109      1212  18     32.00
WA1109      1212  19     38.00
WA1109      1212  20     38.00
WA1109      1212  21     35.00
WA1109      1212  22     36.00
WA1109      1212  23     35.00
WA1109      1212  24     35.00
WA1109      1212  25     33.00
WA1109      1212  26     35.00
WA1109      1212  27     35.00
WA1109      1212  28     35.00
WA1109      1212  29     34.00
WA1109      1212  30     31.00
WA1109      1212  31     36.00
WA1109      0113   1     34.00
WA1109      0113   2     28.00
WA1109      0113   3     36.00
WA1109      0113   4     42.00
WA1109      0113   5     39.00
WA1109      0113   6     39.00
WA1109      0113   7     42.00
WA1109      0113   8     44.00
WA1109      0113   9     42.00
WA1109      0113  10     33.00
WA1109      0113  11     29.00
WA1109      0113  12     29.00
WA1109      0113  13     29.00
WA1109      0113  14     30.00
WA1109      0113  15     35.00
WA1109      0113  16     46.00
WA1109      0113  17     57.00
WA1109      0113  18     58.00
WA1109      0113  19     62.00
WA1109      0113  20     55.00
WA1109      0113  21     52.00
WA1109      0113  22     52.00
WA1109      0113  23     41.00
WA1109      0113  24     45.00
WA1109      0113  25     43.00
WA1109      0113  26     36.00
WA1109      0113  27     35.00
WA1109      0113  28     34.00
WA1109      0113  29     38.00
WA1109      0113  30     40.00
WA1109      0113  31     42.00
WA1109      0213   1     47.00
WA1109      0213   2     48.00
WA1109      0213   3     42.00
WA1109      0213   4     47.00
WA1109      0213   5     40.00
WA1109      0213   6     40.00
WA1109      0213   7     36.00
WA1109      0213   8     36.00
WA1109      0213   9     36.00
WA1109      0213  10     38.00
WA1109      0213  11     37.00
WA1109      0213  12     42.00
WA1109      0213  13     41.00
WA1109      0213  14     42.00
WA1109      0213  15     51.00
WA1109      0213  16     47.00
WA1109      0213  17     35.00
WA1109      0213  18     37.00
WA1109      0213  19     43.00
WA1109      0213  20     37.00
WA1109      0213  21     34.00
WA1109      0213  22     36.00
WA1109      0213  23     35.00
WA1109      0213  24     38.00
WA1109      0213  25     34.00
WA1109      0213  26     36.00
WA1109      0213  27     42.00
WA1109      0213  28     46.00
WA1109      0313   1     47.00
WA1109      0313   2     47.00
WA1109      0313   3     38.00
WA1109      0313   4     42.00
WA1109      0313   5     40.00
WA1109      0313   6     36.00
WA1109      0313   7     44.00
WA1109      0313   8     50.00
WA1109      0313   9     47.00
WA1109      0313  10     43.00
WA1109      0313  11     44.00
WA1109      0313  12     48.00
WA1109      0313  13     53.00
WA1109      0313  14     52.00
WA1109      0313  15     50.00
WA1109      0313  16     43.00
WA1109      0313  17     36.00
WA1109      0313  18     38.00
WA1109      0313  19     43.00
WA1109      0313  20     45.00
WA1109      0313  21     35.00
WA1109      0313  22     35.00
WA1109      0313  23     38.00
WA1109      0313  24     41.00
WA1109      0313  25     49.00
WA1109      0313  26     46.00
WA1109      0313  27     52.00
WA1109      0313  28     53.00
WA1109      0313  29     56.00
WA1109      0313  30     61.00
WA1109      0313  31     63.00
WA1109      0413   1     53.00
WA1109      0413   2     51.00
WA1109      0413   3     57.00
WA1109      0413   4     55.00
WA1109      0413   5     46.00
WA1109      0413   6     46.00
WA1109      0413   7     43.00
WA1109      0413   8     43.00
WA1109      0413   9     47.00
WA1109      0413  10     46.00
WA1109      0413  11     47.00
WA1109      0413  12     46.00
WA1109      0413  13     35.00
WA1109      0413  14     42.00
WA1109      0413  15     45.00
WA1109      0413  16     48.00
WA1109      0413  17     51.00
WA1109      0413  18     44.00
WA1109      0413  19     45.00
WA1109      0413  20     45.00
WA1109      0413  21     43.00
WA1109      0413  22     54.00
WA1109      0413  23     58.00
WA1109      0413  24     66.00
WA1109      0413  25     66.00
WA1109      0413  26     68.00
WA1109      0413  27     60.00
WA1109      0413  28     54.00
WA1109      0413  29     46.00
WA1109      0413  30     49.00
WA1109      0513   1     59.00
WA1109      0513   2     71.00
WA1109      0513   3     70.00
WA1109      0513   4     70.00
WA1109      0513   5     72.00
WA1109      0513   6     76.00
WA1109      0513   7     67.00
WA1109      0513   8     63.00
WA1109      0513   9     71.00
WA1109      0513  10     76.00
WA1109      0513  11     76.00
WA1109      0513  12     60.00
WA1109      0513  13     54.00
WA1109      0513  14     59.00
WA1109      0513  15     49.00
WA1109      0513  16     57.00
WA1109      0513  17     54.00
WA1109      0513  18     47.00
WA1109      0513  19     56.00
WA1109      0513  20     65.00
WA1109      0513  21     48.00
WA1109      0513  22     39.00
WA1109      0513  23     44.00
WA1109      0513  24     50.00
WA1109      0513  25     57.00
WA1109      0513  26     54.00
WA1109      0513  27     54.00
WA1109      0513  28     53.00
WA1109      0513  29     51.00
WA1109      0513  30     51.00
WA1109      0513  31     61.00
WA1109      0613   1     66.00
WA1109      0613   2     62.00
WA1109      0613   3     66.00
WA1109      0613   4     78.00
WA1109      0613   5     75.00
WA1109      0613   6     74.00
WA1109      0613   7     66.00
WA1109      0613   8     69.00
WA1109      0613   9     63.00
WA1109      0613  10     61.00
WA1109      0613  11     52.00
WA1109      0613  12     53.00
WA1109      0613  13     51.00
WA1109      0613  14     62.00
WA1109      0613  15     72.00
WA1109      0613  16     65.00
WA1109      0613  17     68.00
WA1109      0613  18     62.00
WA1109      0613  19     53.00
WA1109      0613  20     53.00
WA1109      0613  21     59.00
WA1109      0613  22     70.00
WA1109      0613  23     63.00
WA1109      0613  24     57.00
WA1109      0613  25     58.00
WA1109      0613  26     61.00
WA1109      0613  27     69.00
WA1109      0613  28     82.00
WA1109      0613  29     79.00
WA1109      0613  30     89.00
WA1109      0713   1     82.00
WA1109      0713   2     80.00
WA1109      0713   3     74.00
WA1109      0713   4     65.00
WA1109      0713   5     64.00
WA1109      0713   6     69.00
WA1109      0713   7     69.00
WA1109      0713   8     73.00
WA1109      0713   9     80.00
WA1109      0713  10     72.00
WA1109      0713  11     66.00
WA1109      0713  12     63.00
WA1109      0713  13     72.00
WA1109      0713  14     77.00
WA1109      0713  15     80.00
WA1109      0713  16     81.00
WA1109      0713  17     69.00
WA1109      0713  18     75.00
WA1109      0713  19     75.00
WA1109      0713  20     72.00
WA1109      0713  21     72.00
WA1109      0713  22     74.00
WA1109      0713  23     80.00
WA1109      0713  24     80.00
WA1109      0713  25     80.00
WA1109      0713  26     79.00
WA1109      0713  27     69.00
WA1109      0713  28     61.00
WA1109      0713  29     69.00
WA1109      0713  30     72.00
WA1109      0713  31     71.00
WA1109      0813   1     55.00
WA1109      0813   2     55.00
WA1109      0813   3     72.00
WA1109      0813   4     79.00
WA1109      0813   5     77.00
WA1109      0813   6     79.00
WA1109      0813   7     76.00
WA1109      0813   8     71.00
WA1109      0813   9     73.00
WA1109      0813  10     68.00
WA1109      0813  11     66.00
WA1109      0813  12     69.00
WA1109      0813  13     76.00
WA1109      0813  14     73.00
WA1109      0813  15     68.00
WA1109      0813  16     72.00
WA1109      0813  17     71.00
WA1109      0813  18     71.00
WA1109      0813  19     70.00
WA1109      0813  20     72.00
WA1109      0813  21     80.00
WA1109      0813  22     75.00
WA1109      0813  23     64.00
WA1109      0813  24     65.00
WA1109      0813  25     62.00
WA1109      0813  26     65.00
WA1109      0813  27     72.00
WA1109      0813  28     70.00
WA1109      0813  29     65.00
WA1109      0813  30     67.00
WA1109      0813  31     78.00
WA1109      0913   1     70.00
WA1109      0913   2     69.00
WA1109      0913   3     66.00
WA1109      0913   4     60.00
WA1109      0913   5     58.00
WA1109      0913   6     55.00
WA1109      0913   7     69.00
WA1109      0913   8     71.00
WA1109      0913   9     72.00
WA1109      0913  10     78.00
WA1109      0913  11     82.00
WA1109      0913  12     75.00
WA1109      0913  13     67.00
WA1109      0913  14     75.00
WA1109      0913  15     69.00
WA1109      0913  16     56.00
WA1109      0913  17     53.00
WA1109      0913  18     57.00
WA1109      0913  19     65.00
WA1109      0913  20     63.00
WA1109      0913  21     54.00
WA1109      0913  22     50.00
WA1109      0913  23     51.00
WA1109      0913  24     49.00
WA1109      0913  25     49.00
WA1109      0913  26     51.00
WA1109      0913  27     49.00
WA1109      0913  28     53.00
WA1109      0913  29     51.00
WA1109      0913  30     47.00
WA1109      1013   1     46.00
WA1109      1013   2     46.00
WA1109      1013   3     46.00
WA1109      1013   4     55.00
WA1109      1013   5     61.00
WA1109      1013   6     65.00
WA1109      1013   7     50.00
WA1109      1013   8     45.00
WA1109      1013   9     51.00
WA1109      1013  10     47.00
WA1109      1013  11     46.00
WA1109      1013  12     45.00
WA1109      1013  13     52.00
WA1109      1013  14     53.00
WA1109      1013  15     53.00
WA1109      1013  16     56.00
WA1109      1013  17     57.00
WA1109      1013  18     57.00
WA1109      1013  19     59.00
WA1109      1013  20     65.00
WA1109      1013  21     65.00
WA1109      1013  22     65.00
WA1109      1013  23     62.00
WA1109      1013  24     62.00
WA1109      1013  25     57.00
WA1109      1013  26     54.00
WA1109      1013  27     46.00
WA1109      1013  28     46.00
WA1109      1013  29     47.00
WA1109      1013  30     47.00
WA1109      1013  31     47.00
WA1109      1113   1     54.00
WA1109      1113   2     47.00
WA1109      1113   3     39.00
WA1109      1113   4     41.00
WA1109      1113   5     45.00
WA1109      1113   6     49.00
WA1109      1113   7     49.00
WA1109      1113   8     42.00
WA1109      1113   9     44.00
WA1109      1113  10     56.00
WA1109      1113  11     46.00
WA1109      1113  12     49.00
WA1109      1113  13     47.00
WA1109      1113  14     41.00
WA1109      1113  15     40.00
WA1109      1113  16     40.00
WA1109      1113  17     42.00
WA1109      1113  18     45.00
WA1109      1113  19     46.00
WA1109      1113  20     35.00
WA1109      1113  21     36.00
WA1109      1113  22     38.00
WA1109      1113  23     42.00
WA1109      1113  24     52.00
WA1109      1113  25     50.00
WA1109      1113  26     51.00
WA1109      1113  27     47.00
WA1109      1113  28     50.00
WA1109      1113  29     45.00
WA1109      1113  30     45.00
WA1109      1213   1     47.00
WA1109      1213   2     42.00
WA1109      1213   3     30.00
WA1109      1213   4     24.00
WA1109      1213   5     23.00
WA1109      1213   6     18.00
WA1109      1213   7     17.00
WA1109      1213   8     21.00
WA1109      1213   9     29.00
WA1109      1213  10     34.00
WA1109      1213  11     44.00
WA1109      1213  12     46.00
WA1109      1213  13     41.00
WA1109      1213  14     45.00
WA1109      1213  15     42.00
WA1109      1213  16     55.00
WA1109      1213  17     54.00
WA1109      1213  18     40.00
WA1109      1213  19     32.00
WA1109      1213  20     37.00
WA1109      1213  21     39.00
WA1109      1213  22     43.00
WA1109      1213  23     44.00
WA1109      1213  24     40.00
WA1109      1213  25     48.00
WA1109      1213  26     52.00
WA1109      1213  27     53.00
WA1109      1213  28     41.00
WA1109      1213  29     46.00
WA1109      1213  30     53.00
WA1109      1213  31     43.00
WA1109      0114   1     49.00
WA1109      0114   2     50.00
WA1109      0114   3     40.00
WA1109      0114   4     46.00
WA1109      0114   5     47.00
WA1109      0114   6     48.00
WA1109      0114   7     45.00
WA1109      0114   8     44.00
WA1109      0114   9     40.00
WA1109      0114  10     44.00
WA1109      0114  11     45.00
WA1109      0114  12     43.00
WA1109      0114  13     42.00
WA1109      0114  14     46.00
WA1109      0114  15     54.00
WA1109      0114  16     56.00
WA1109      0114  17     64.00
WA1109      0114  18     54.00
WA1109      0114  19     50.00
WA1109      0114  20     45.00
WA1109      0114  21     52.00
WA1109      0114  22     43.00
WA1109      0114  23     42.00
WA1109      0114  24     46.00
WA1109      0114  25     54.00
WA1109      0114  26     52.00
WA1109      0114  27     46.00
WA1109      0114  28     46.00
WA1109      0114  29     43.00
WA1109      0114  30     37.00
WA1109      0114  31     35.00
WA1109      0214   1     37.00
WA1109      0214   2     36.00
WA1109      0214   3     33.00
WA1109      0214   4     26.00
WA1109      0214   5     17.00
WA1109      0214   6     12.00
WA1109      0214   7     28.00
WA1109      0214   8     22.00
WA1109      0214   9     39.00
WA1109      0214  10     41.00
WA1109      0214  11     42.00
WA1109      0214  12     45.00
WA1109      0214  13     44.00
WA1109      0214  14     44.00
WA1109      0214  15     46.00
WA1109      0214  16     38.00
WA1109      0214  17     39.00
WA1109      0214  18     42.00
WA1109      0214  19     35.00
WA1109      0214  20     35.00
WA1109      0214  21     38.00
WA1109      0214  22     37.00
WA1109      0214  23     46.00
WA1109      0214  24     42.00
WA1109      0214  25     36.00
WA1109      0214  26     37.00
WA1109      0214  27     42.00
WA1109      0214  28     44.00
WA1109      0314   1     38.00
WA1109      0314   2     44.00
WA1109      0314   3     47.00
WA1109      0314   4     48.00
WA1109      0314   5     51.00
WA1109      0314   6     45.00
WA1109      0314   7     48.00
WA1109      0314   8     52.00
WA1109      0314   9     49.00
WA1109      0314  10     42.00
WA1109      0314  11     47.00
WA1109      0314  12     56.00
WA1109      0314  13     52.00
WA1109      0314  14     46.00
WA1109      0314  15     55.00
WA1109      0314  16     46.00
WA1109      0314  17     36.00
WA1109      0314  18     45.00
WA1109      0314  19     41.00
WA1109      0314  20     39.00
WA1109      0314  21     46.00
WA1109      0314  22     51.00
WA1109      0314  23     50.00
WA1109      0314  24     58.00
WA1109      0314  25     50.00
WA1109      0314  26     42.00
WA1109      0314  27     42.00
WA1109      0314  28     45.00
WA1109      0314  29     42.00
WA1109      0314  30     43.00
WA1109      0314  31     48.00
WA1109      0414   1     41.00
WA1109      0414   2     46.00
WA1109      0414   3     47.00
WA1109      0414   4     43.00
WA1109      0414   5     44.00
WA1109      0414   6     50.00
WA1109      0414   7     65.00
WA1109      0414   8     58.00
WA1109      0414   9     51.00
WA1109      0414  10     56.00
WA1109      0414  11     57.00
WA1109      0414  12     54.00
WA1109      0414  13     57.00
WA1109      0414  14     60.00
WA1109      0414  15     50.00
WA1109      0414  16     47.00
WA1109      0414  17     46.00
WA1109      0414  18     50.00
WA1109      0414  19     49.00
WA1109      0414  20     55.00
WA1109      0414  21     57.00
WA1109      0414  22     43.00
WA1109      0414  23     45.00
WA1109      0414  24     47.00
WA1109      0414  25     46.00
WA1109      0414  26     45.00
WA1109      0414  27     41.00
WA1109      0414  28     55.00
WA1109      0414  29     62.00
WA1109      0414  30     70.00
WA1109      0514   1     79.00
WA1109      0514   2     66.00
WA1109      0514   3     48.00
WA1109      0514   4     48.00
WA1109      0514   5     49.00
WA1109      0514   6     53.00
WA1109      0514   7     56.00
WA1109      0514   8     48.00
WA1109      0514   9     46.00
WA1109      0514  10     52.00
WA1109      0514  11     60.00
WA1109      0514  12     65.00
WA1109      0514  13     74.00
WA1109      0514  14     79.00
WA1109      0514  15     75.00
WA1109      0514  16     61.00
WA1109      0514  17     60.00
WA1109      0514  18     52.00
WA1109      0514  19     60.00
WA1109      0514  20     65.00
WA1109      0514  21     65.00
WA1109      0514  22     74.00
WA1109      0514  23     60.00
WA1109      0514  24     58.00
WA1109      0514  25     59.00
WA1109      0514  26     57.00
WA1109      0514  27     56.00
WA1109      0514  28     49.00
WA1109      0514  29     56.00
WA1109      0514  30     70.00
WA1109      0514  31     67.00
WA1109      0614   1     64.00
WA1109      0614   2     68.00
WA1109      0614   3     58.00
WA1109      0614   4     64.00
WA1109      0614   5     68.00
WA1109      0614   6     71.00
WA1109      0614   7     68.00
WA1109      0614   8     69.00
WA1109      0614   9     64.00
WA1109      0614  10     64.00
WA1109      0614  11     70.00
WA1109      0614  12     58.00
WA1109      0614  13     48.00
WA1109      0614  14     51.00
WA1109      0614  15     49.00
WA1109      0614  16     50.00
WA1109      0614  17     47.00
WA1109      0614  18     60.00
WA1109      0614  19     69.00
WA1109      0614  20     60.00
WA1109      0614  21     67.00
WA1109      0614  22     73.00
WA1109      0614  23     70.00
WA1109      0614  24     67.00
WA1109      0614  25     67.00
WA1109      0614  26     56.00
WA1109      0614  27     58.00
WA1109      0614  28     59.00
WA1109      0614  29     61.00
WA1109      0614  30     76.00
WA1109      0714   1     84.00
WA1109      0714   2     72.00
WA1109      0714   3     64.00
WA1109      0714   4     70.00
WA1109      0714   5     74.00
WA1109      0714   6     78.00
WA1109      0714   7     82.00
WA1109      0714   8     80.00
WA1109      0714   9     74.00
WA1109      0714  10     76.00
WA1109      0714  11     79.00
WA1109      0714  12     86.00
WA1109      0714  13     78.00
WA1109      0714  14     78.00
WA1109      0714  15     85.00
WA1109      0714  16     81.00
WA1109      0714  17     71.00
WA1109      0714  18     69.00
WA1109      0714  19     73.00
WA1109      0714  20     59.00
WA1109      0714  21     71.00
WA1109      0714  22     66.00
WA1109      0714  23     60.00
WA1109      0714  24     58.00
WA1109      0714  25     69.00
WA1109      0714  26     75.00
WA1109      0714  27     79.00
WA1109      0714  28     82.00
WA1109      0714  29     80.00
WA1109      0714  30     79.00
WA1109      0714  31     83.00
WA1109      0814   1     82.00
WA1109      0814   2     76.00
WA1109      0814   3     82.00
WA1109      0814   4     82.00
WA1109      0814   5     71.00
WA1109      0814   6     70.00
WA1109      0814   7     70.00
WA1109      0814   8     68.00
WA1109      0814   9     76.00
WA1109      0814  10     88.00
WA1109      0814  11     91.00
WA1109      0814  12     77.00
WA1109      0814  13     66.00
WA1109      0814  14     66.00
WA1109      0814  15     66.00
WA1109      0814  16     72.00
WA1109      0814  17     75.00
WA1109      0814  18     81.00
WA1109      0814  19     72.00
WA1109      0814  20     63.00
WA1109      0814  21     66.00
WA1109      0814  22     67.00
WA1109      0814  23     75.00
WA1109      0814  24     70.00
WA1109      0814  25     76.00
WA1109      0814  26     80.00
WA1109      0814  27     78.00
WA1109      0814  28     70.00
WA1109      0814  29     63.00
WA1109      0814  30     58.00
WA1109      0814  31     61.00
WA1109      0914   1     68.00
WA1109      0914   2     59.00
WA1109      0914   3     58.00
WA1109      0914   4     69.00
WA1109      0914   5     73.00
WA1109      0914   6     77.00
WA1109      0914   7     76.00
WA1109      0914   8     64.00
WA1109      0914   9     61.00
WA1109      0914  10     65.00
WA1109      0914  11     59.00
WA1109      0914  12     67.00
WA1109      0914  13     69.00
WA1109      0914  14     72.00
WA1109      0914  15     77.00
WA1109      0914  16     69.00
WA1109      0914  17     70.00
WA1109      0914  18     57.00
WA1109      0914  19     66.00
WA1109      0914  20     75.00
WA1109      0914  21     77.00
WA1109      0914  22     62.00
WA1109      0914  23     64.00
WA1109      0914  24     57.00
WA1109      0914  25     58.00
WA1109      0914  26     58.00
WA1109      0914  27     60.00
WA1109      0914  28     64.00
WA1109      0914  29     56.00
WA1109      0914  30     52.00
WA1109      1014   1     52.00
WA1109      1014   2     58.00
WA1109      1014   3     67.00
WA1109      1014   4     71.00
WA1109      1014   5     72.00
WA1109      1014   6     73.00
WA1109      1014   7     69.00
WA1109      1014   8     62.00
WA1109      1014   9     65.00
WA1109      1014  10     61.00
WA1109      1014  11     54.00
WA1109      1014  12     54.00
WA1109      1014  13     64.00
WA1109      1014  14     51.00
WA1109      1014  15     48.00
WA1109      1014  16     53.00
WA1109      1014  17     53.00
WA1109      1014  18     57.00
WA1109      1014  19     63.00
WA1109      1014  20     54.00
WA1109      1014  21     49.00
WA1109      1014  22     51.00
WA1109      1014  23     48.00
WA1109      1014  24     49.00
WA1109      1014  25     49.00
WA1109      1014  26     44.00
WA1109      1014  27     47.00
WA1109      1014  28     50.00
WA1109      1014  29     51.00
WA1109      1014  30     52.00
WA1109      1014  31     49.00
WA1109      1114   1     42.00
WA1109      1114   2     45.00
WA1109      1114   3     48.00
WA1109      1114   4     50.00
WA1109      1114   5     55.00
WA1109      1114   6     58.00
WA1109      1114   7     47.00
WA1109      1114   8     56.00
WA1109      1114   9     49.00
WA1109      1114  10     42.00
WA1109      1114  11     38.00
WA1109      1114  12     28.00
WA1109      1114  13     28.00
WA1109      1114  14     31.00
WA1109      1114  15     30.00
WA1109      1114  16     37.00
WA1109      1114  17     38.00
WA1109      1114  18     45.00
WA1109      1114  19     42.00
WA1109      1114  20     46.00
WA1109      1114  21     48.00
WA1109      1114  22     42.00
WA1109      1114  23     42.00
