$ Get data for 692:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:46 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA692           Pigtail Peak
WA692       0115  11     33.00
WA692       0115  12     37.00
WA692       0115  13     41.00
WA692       0115  14     39.00
WA692       0115  15     39.00
WA692       0115  16     35.00
WA692       0115  17     41.00
WA692       0115  18     41.00
WA692       0115  19     31.00
WA692       0115  20     31.00
WA692       0115  21     38.00
WA692       0115  22     39.00
WA692       0115  23     42.00
WA692       0115  24     44.00
WA692       0115  25     60.00
WA692       0115  26     56.00
WA692       0115  27     43.00
WA692       0115  28     42.00
WA692       0115  29     47.00
WA692       0115  30     49.00
WA692       0115  31     39.00
WA692       0215   1     36.00
WA692       0215   2     38.00
WA692       0215   3     34.00
WA692       0215   4     38.00
WA692       0215   5     42.00
WA692       0215   6     41.00
WA692       0215   7     39.00
WA692       0215   8     36.00
WA692       0215   9     38.00
WA692       0215  10     36.00
WA692       0215  11     43.00
WA692       0215  12     50.00
WA692       0215  13     55.00
WA692       0215  14     41.00
WA692       0215  15     45.00
WA692       0215  16     35.00
WA692       0215  17     43.00
WA692       0215  18     44.00
WA692       0215  19     36.00
WA692       0215  20     35.00
WA692       0215  21     34.00
WA692       0215  22     32.00
WA692       0215  23     48.00
WA692       0215  24     44.00
WA692       0215  25     33.00
WA692       0215  26     36.00
WA692       0215  27     31.00
WA692       0215  28     33.00
WA692       0315   1     40.00
WA692       0315   2     34.00
WA692       0315   3     35.00
WA692       0315   4   -999.00
WA692       0315   5   -999.00
WA692       0315   6   -999.00
WA692       0315   7   -999.00
WA692       0315   8   -999.00
WA692       0315   9   -999.00
WA692       0315  10   -999.00
WA692       0315  11   -999.00
WA692       0315  12   -999.00
WA692       0315  13   -999.00
WA692       0315  14   -999.00
WA692       0315  15   -999.00
WA692       0315  16   -999.00
WA692       0315  17   -999.00
WA692       0315  18   -999.00
WA692       0315  19   -999.00
WA692       0315  20   -999.00
WA692       0315  21   -999.00
WA692       0315  22   -999.00
WA692       0315  23   -999.00
WA692       0315  24   -999.00
WA692       0315  25   -999.00
WA692       0315  26   -999.00
WA692       0315  27   -999.00
WA692       0315  28   -999.00
WA692       0315  29   -999.00
WA692       0315  30   -999.00
WA692       0315  31   -999.00
WA692       0415   1   -999.00
WA692       0415   2   -999.00
WA692       0415   3   -999.00
WA692       0415   4   -999.00
WA692       0415   5   -999.00
WA692       0415   6   -999.00
WA692       0415   7   -999.00
WA692       0415   8   -999.00
WA692       0415   9   -999.00
WA692       0415  10   -999.00
WA692       0415  11   -999.00
WA692       0415  12   -999.00
WA692       0415  13   -999.00
WA692       0415  14   -999.00
WA692       0415  15   -999.00
WA692       0415  16   -999.00
WA692       0415  17   -999.00
WA692       0415  18   -999.00
WA692       0415  19   -999.00
WA692       0415  20   -999.00
WA692       0415  21   -999.00
WA692       0415  22   -999.00
WA692       0415  23   -999.00
WA692       0415  24   -999.00
WA692       0415  25   -999.00
WA692       0415  26   -999.00
WA692       0415  27     56.00
WA692       0415  28     52.00
WA692       0415  29     39.00
WA692       0415  30     50.00
WA692       0515   1     54.00
WA692       0515   2     51.00
WA692       0515   3     56.00
WA692       0515   4     53.00
WA692       0515   5     35.00
WA692       0515   6     39.00
WA692       0515   7     51.00
WA692       0515   8     57.00
WA692       0515   9     60.00
WA692       0515  10     56.00
WA692       0515  11     44.00
WA692       0515  12     39.00
WA692       0515  13     36.00
WA692       0515  14     47.00
WA692       0515  15     48.00
WA692       0515  16     42.00
WA692       0515  17     50.00
WA692       0515  18     55.00
WA692       0515  19     58.00
WA692       0515  20     58.00
WA692       0515  21     58.00
WA692       0515  22     50.00
WA692       0515  23     55.00
WA692       0515  24     52.00
WA692       0515  25     52.00
WA692       0515  26     54.00
WA692       0515  27     58.00
WA692       0515  28     63.00
WA692       0515  29     65.00
WA692       0515  30     62.00
WA692       0515  31     69.00
WA692       0615   1     56.00
WA692       0615   2     43.00
WA692       0615   3     45.00
WA692       0615   4     56.00
WA692       0615   5     64.00
WA692       0615   6     71.00
WA692       0615   7     77.00
WA692       0615   8     80.00
WA692       0615   9     72.00
WA692       0615  10     63.00
WA692       0615  11     63.00
WA692       0615  12     52.00
WA692       0615  13     56.00
WA692       0615  14     62.00
WA692       0615  15     65.00
WA692       0615  16     62.00
WA692       0615  17     63.00
WA692       0615  18     62.00
WA692       0615  19     53.00
WA692       0615  20     60.00
WA692       0615  21     61.00
WA692       0615  22     60.00
WA692       0615  23     62.00
WA692       0615  24     62.00
WA692       0615  25     73.00
WA692       0615  26     79.00
WA692       0615  27     82.00
WA692       0615  28     78.00
WA692       0615  29     71.00
WA692       0615  30     72.00
WA692       0715   1     75.00
WA692       0715   2     76.00
WA692       0715   3     75.00
WA692       0715   4     75.00
WA692       0715   5     74.00
WA692       0715   6     76.00
WA692       0715   7     71.00
WA692       0715   8     75.00
WA692       0715   9     78.00
WA692       0715  10     65.00
WA692       0715  11     57.00
WA692       0715  12     60.00
WA692       0715  13     59.00
WA692       0715  14     63.00
WA692       0715  15     62.00
WA692       0715  16   -999.00
WA692       0715  17     64.00
WA692       0715  18     71.00
WA692       0715  19     72.00
WA692       0715  20     66.00
WA692       0715  21     57.00
WA692       0715  22     56.00
WA692       0715  23     58.00
WA692       0715  24     60.00
WA692       0715  25     48.00
WA692       0715  26     47.00
WA692       0715  27     51.00
WA692       0715  28     63.00
WA692       0715  29     71.00
WA692       0715  30     78.00
WA692       0715  31     78.00
WA692       0815   1     78.00
WA692       0815   2     75.00
WA692       0815   3     63.00
WA692       0815   4     61.00
WA692       0815   5     55.00
WA692       0815   6     59.00
WA692       0815   7     64.00
WA692       0815   8     63.00
WA692       0815   9     64.00
WA692       0815  10     69.00
WA692       0815  11     72.00
WA692       0815  12     76.00
WA692       0815  13     73.00
WA692       0815  14     59.00
WA692       0815  15     47.00
WA692       0815  16     61.00
WA692       0815  17     66.00
WA692       0815  18     73.00
WA692       0815  19     71.00
WA692       0815  20     60.00
WA692       0815  21     50.00
WA692       0815  22     59.00
WA692       0815  23     67.00
WA692       0815  24     64.00
WA692       0815  25     67.00
WA692       0815  26     69.00
WA692       0815  27     67.00
WA692       0815  28     59.00
WA692       0815  29     54.00
WA692       0815  30     44.00
WA692       0815  31     47.00
WA692       0915   1     52.00
WA692       0915   2     42.00
WA692       0915   3     44.00
WA692       0915   4     48.00
WA692       0915   5     41.00
WA692       0915   6     44.00
WA692       0915   7     50.00
WA692       0915   8     58.00
WA692       0915   9     62.00
WA692       0915  10     68.00
WA692       0915  11     72.00
WA692       0915  12     74.00
WA692       0915  13     55.00
WA692       0915  14     40.00
WA692       0915  15     40.00
WA692       0915  16     44.00
WA692       0915  17     43.00
WA692       0915  18     50.00
WA692       0915  19     54.00
WA692       0915  20     52.00
WA692       0915  21     52.00
WA692       0915  22     53.00
WA692       0915  23     56.00
WA692       0915  24     61.00
WA692       0915  25     52.00
WA692       0915  26     45.00
WA692       0915  27     52.00
WA692       0915  28     52.00
WA692       0915  29     65.00
WA692       0915  30     63.00
WA692       1015   1     61.00
WA692       1015   2     51.00
WA692       1015   3     50.00
WA692       1015   4     54.00
WA692       1015   5     57.00
WA692       1015   6     57.00
WA692       1015   7     51.00
WA692       1015   8     57.00
WA692       1015   9     58.00
WA692       1015  10     51.00
WA692       1015  11     47.00
WA692       1015  12     51.00
WA692       1015  13     50.00
WA692       1015  14     56.00
WA692       1015  15     53.00
WA692       1015  16     62.00
WA692       1015  17     57.00
WA692       1015  18     44.00
WA692       1015  19     45.00
WA692       1015  20     51.00
WA692       1015  21     51.00
WA692       1015  22     47.00
WA692       1015  23     49.00
WA692       1015  24     47.00
WA692       1015  25     41.00
WA692       1015  26     37.00
WA692       1015  27     42.00
WA692       1015  28     42.00
WA692       1015  29     40.00
WA692       1015  30     44.00
WA692       1015  31     44.00
WA692       1115   1     36.00
WA692       1115   2     35.00
WA692       1115   3     33.00
WA692       1115   4     35.00
WA692       1115   5     34.00
WA692       1115   6     42.00
WA692       1115   7     40.00
WA692       1115   8     36.00
WA692       1115   9     34.00
WA692       1115  10     30.00
WA692       1115  11     33.00
WA692       1115  12     37.00
WA692       1115  13     40.00
WA692       1115  14     40.00
WA692       1115  15     37.00
WA692       1115  16     34.00
WA692       1115  17     40.00
WA692       1115  18     27.00
WA692       1115  19     32.00
WA692       1115  20     29.00
WA692       1115  21     50.00
WA692       1115  22     49.00
WA692       1115  23     42.00
WA692       1115  24     30.00
WA692       1115  25     26.00
WA692       1115  26     27.00
WA692       1115  27     30.00
WA692       1115  28     36.00
WA692       1115  29     37.00
WA692       1115  30     39.00
WA692       1215   1     35.00
WA692       1215   2     40.00
WA692       1215   3     36.00
WA692       1215   4     31.00
WA692       1215   5   -999.00
WA692       1215   6     33.00
WA692       1215   7     34.00
WA692       1215   8     43.00
WA692       1215   9     40.00
WA692       1215  10     31.00
WA692       1215  11     28.00
WA692       1215  12     31.00
WA692       1215  13     27.00
WA692       1215  14     25.00
WA692       1215  15     27.00
WA692       1215  16     27.00
WA692       1215  17     34.00
WA692       1215  18     34.00
WA692       1215  19     28.00
WA692       1215  20     28.00
WA692       1215  21     29.00
WA692       1215  22     24.00
WA692       1215  23     23.00
WA692       1215  24     25.00
WA692       1215  25     25.00
WA692       1215  26     26.00
WA692       1215  27     29.00
WA692       1215  28     28.00
WA692       1215  29     26.00
WA692       1215  30     20.00
WA692       1215  31     20.00
WA692       0116   1     23.00
WA692       0116   2     17.00
WA692       0116   3     30.00
WA692       0116   4     34.00
WA692       0116   5     33.00
WA692       0116   6     32.00
WA692       0116   7     35.00
WA692       0116   8     36.00
WA692       0116   9     34.00
WA692       0116  10     36.00
WA692       0116  11     35.00
WA692       0116  12     34.00
WA692       0116  13     36.00
WA692       0116  14     27.00
WA692       0116  15     31.00
WA692       0116  16     35.00
WA692       0116  17     34.00
WA692       0116  18     34.00
WA692       0116  19     30.00
WA692       0116  20     33.00
WA692       0116  21     42.00
WA692       0116  22     36.00
WA692       0116  23     32.00
WA692       0116  24     32.00
WA692       0116  25     38.00
WA692       0116  26     41.00
WA692       0116  27     42.00
WA692       0116  28     42.00
WA692       0116  29     30.00
WA692       0116  30     26.00
WA692       0116  31     25.00
WA692       0216   1     28.00
WA692       0216   2     32.00
WA692       0216   3     31.00
WA692       0216   4     31.00
WA692       0216   5     36.00
WA692       0216   6     29.00
WA692       0216   7     47.00
WA692       0216   8     60.00
