$ Get data for 824:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:17 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA824           Touchet
WA824       1206  14     45.00
WA824       1206  15     36.00
WA824       1206  16     28.00
WA824       1206  17     32.00
WA824       1206  18     36.00
WA824       1206  19     42.00
WA824       1206  20     41.00
WA824       1206  21     34.00
WA824       1206  22     37.00
WA824       1206  23     33.00
WA824       1206  24     35.00
WA824       1206  25     36.00
WA824       1206  26     36.00
WA824       1206  27     36.00
WA824       1206  28     32.00
WA824       1206  29     36.00
WA824       1206  30     44.00
WA824       1206  31     33.00
WA824       0107   1     41.00
WA824       0107   2     44.00
WA824       0107   3     36.00
WA824       0107   4     30.00
WA824       0107   5     29.00
WA824       0107   6     31.00
WA824       0107   7     35.00
WA824       0107   8     37.00
WA824       0107   9     46.00
WA824       0107  10     28.00
WA824       0107  11     22.00
WA824       0107  12     24.00
WA824       0107  13     20.00
WA824       0107  14     26.00
WA824       0107  15     37.00
WA824       0107  16     30.00
WA824       0107  17     23.00
WA824       0107  18     30.00
WA824       0107  19     33.00
WA824       0107  20     32.00
WA824       0107  21     33.00
WA824       0107  22     42.00
WA824       0107  23     52.00
WA824       0107  24     48.00
WA824       0107  25     52.00
WA824       0107  26     49.00
WA824       0107  27     46.00
WA824       0107  28     48.00
WA824       0107  29     47.00
WA824       0107  30     41.00
WA824       0107  31     42.00
WA824       0207   1     22.00
WA824       0207   2     40.00
WA824       0207   3     41.00
WA824       0207   4     51.00
WA824       0207   5     53.00
WA824       0207   6     57.00
WA824       0207   7     52.00
WA824       0207   8     41.00
WA824       0207   9     39.00
WA824       0207  10     45.00
WA824       0207  11     39.00
WA824       0207  12     43.00
WA824       0207  13     43.00
WA824       0207  14     39.00
WA824       0207  15     41.00
WA824       0207  16     44.00
WA824       0207  17     51.00
WA824       0207  18     41.00
WA824       0207  19     34.00
WA824       0207  20     34.00
WA824       0207  21     38.00
WA824       0207  22     36.00
WA824       0207  23     30.00
WA824       0207  24     30.00
WA824       0207  25     36.00
WA824       0207  26     36.00
WA824       0207  27     36.00
WA824       0207  28     35.00
WA824       0307   1     22.00
WA824       0307   2     35.00
WA824       0307   3     45.00
WA824       0307   4     45.00
WA824       0307   5     54.00
WA824       0307   6     60.00
WA824       0307   7     52.00
WA824       0307   8     42.00
WA824       0307   9     49.00
WA824       0307  10     54.00
WA824       0307  11     57.00
WA824       0307  12     53.00
WA824       0307  13     45.00
WA824       0307  14     38.00
WA824       0307  15     48.00
WA824       0307  16     60.00
WA824       0307  17     61.00
WA824       0307  18     53.00
WA824       0307  19     57.00
WA824       0307  20     35.00
WA824       0307  21     46.00
WA824       0307  22     52.00
WA824       0307  23     54.00
WA824       0307  24     54.00
WA824       0307  25     44.00
WA824       0307  26     48.00
WA824       0307  27     33.00
WA824       0307  28     47.00
WA824       0307  29     61.00
WA824       0307  30     56.00
WA824       0307  31     42.00
WA824       0407   1     45.00
WA824       0407   2     36.00
WA824       0407   3     51.00
WA824       0407   4     51.00
WA824       0407   5     58.00
WA824       0407   6     66.00
WA824       0407   7     64.00
WA824       0407   8     60.00
WA824       0407   9     40.00
WA824       0407  10     40.00
WA824       0407  11     54.00
WA824       0407  12     51.00
WA824       0407  13     57.00
WA824       0407  14     44.00
WA824       0407  15     43.00
WA824       0407  16     55.00
WA824       0407  17     47.00
WA824       0407  18     38.00
WA824       0407  19     46.00
WA824       0407  20     49.00
WA824       0407  21     51.00
WA824       0407  22     40.00
WA824       0407  23     54.00
WA824       0407  24     56.00
WA824       0407  25     48.00
WA824       0407  26     54.00
WA824       0407  27     62.00
WA824       0407  28     60.00
WA824       0407  29     54.00
WA824       0407  30     57.00
WA824       0507   1     58.00
WA824       0507   2     45.00
WA824       0507   3     43.00
WA824       0507   4     45.00
WA824       0507   5     49.00
WA824       0507   6     55.00
WA824       0507   7     64.00
WA824       0507   8     73.00
WA824       0507   9     62.00
WA824       0507  10     64.00
WA824       0507  11     67.00
WA824       0507  12     66.00
WA824       0507  13     49.00
WA824       0507  14     64.00
WA824       0507  15     70.00
WA824       0507  16     73.00
WA824       0507  17     62.00
WA824       0507  18     67.00
WA824       0507  19     51.00
WA824       0507  20     42.00
WA824       0507  21     40.00
WA824       0507  22     50.00
WA824       0507  23     57.00
WA824       0507  24     57.00
WA824       0507  25     62.00
WA824       0507  26     66.00
WA824       0507  27     57.00
WA824       0507  28     55.00
WA824       0507  29     64.00
WA824       0507  30     68.00
WA824       0507  31     72.00
WA824       0607   1     76.00
WA824       0607   2     80.00
WA824       0607   3     83.00
WA824       0607   4     72.00
WA824       0607   5     48.00
WA824       0607   6     44.00
WA824       0607   7     51.00
WA824       0607   8     64.00
WA824       0607   9     63.00
WA824       0607  10     52.00
WA824       0607  11     56.00
WA824       0607  12     62.00
WA824       0607  13     59.00
WA824       0607  14     59.00
WA824       0607  15     66.00
WA824       0607  16     56.00
WA824       0607  17     60.00
WA824       0607  18     60.00
WA824       0607  19     72.00
WA824       0607  20     73.00
WA824       0607  21     70.00
WA824       0607  22     65.00
WA824       0607  23     60.00
WA824       0607  24     58.00
WA824       0607  25     58.00
WA824       0607  26     70.00
WA824       0607  27     73.00
WA824       0607  28     70.00
WA824       0607  29     63.00
WA824       0607  30     64.00
WA824       0707   1     72.00
WA824       0707   2     69.00
WA824       0707   3     75.00
WA824       0707   4     82.00
WA824       0707   5     90.00
WA824       0707   6     81.00
WA824       0707   7     74.00
WA824       0707   8     74.00
WA824       0707   9     76.00
WA824       0707  10     79.00
WA824       0707  11     84.00
WA824       0707  12     81.00
WA824       0707  13     86.00
WA824       0707  14     83.00
WA824       0707  15     75.00
WA824       0707  16     78.00
WA824       0707  17     80.00
WA824       0707  18     69.00
WA824       0707  19     67.00
WA824       0707  20     71.00
WA824       0707  21     73.00
WA824       0707  22     77.00
WA824       0707  23     76.00
WA824       0707  24     77.00
WA824       0707  25     78.00
WA824       0707  26     81.00
WA824       0707  27     79.00
WA824       0707  28     80.00
WA824       0707  29     73.00
WA824       0707  30     71.00
WA824       0707  31     74.00
WA824       0807   1     81.00
WA824       0807   2     83.00
WA824       0807   3     74.00
WA824       0807   4     70.00
WA824       0807   5     71.00
WA824       0807   6     73.00
WA824       0807   7     68.00
WA824       0807   8     69.00
WA824       0807   9     72.00
WA824       0807  10     64.00
WA824       0807  11     75.00
WA824       0807  12     71.00
WA824       0807  13     75.00
WA824       0807  14     81.00
WA824       0807  15     86.00
WA824       0807  16     76.00
WA824       0807  17     68.00
WA824       0807  18     68.00
WA824       0807  19     52.00
WA824       0807  20     53.00
WA824       0807  21     65.00
WA824       0807  22     67.00
WA824       0807  23     70.00
WA824       0807  24     75.00
WA824       0807  25     71.00
WA824       0807  26     60.00
WA824       0807  27     61.00
WA824       0807  28     70.00
WA824       0807  29     81.00
WA824       0807  30     86.00
WA824       0807  31     78.00
WA824       0907   1     72.00
WA824       0907   2     74.00
WA824       0907   3     76.00
WA824       0907   4     64.00
WA824       0907   5     67.00
WA824       0907   6     65.00
WA824       0907   7     61.00
WA824       0907   8     63.00
WA824       0907   9     66.00
WA824       0907  10     74.00
WA824       0907  11     78.00
WA824       0907  12     71.00
WA824       0907  13     74.00
WA824       0907  14     70.00
WA824       0907  15     69.00
WA824       0907  16     62.00
WA824       0907  17     56.00
WA824       0907  18     56.00
WA824       0907  19     60.00
WA824       0907  20     55.00
WA824       0907  21     63.00
WA824       0907  22     57.00
WA824       0907  23     48.00
WA824       0907  24     56.00
WA824       0907  25     60.00
WA824       0907  26     64.00
WA824       0907  27     73.00
WA824       0907  28     50.00
WA824       0907  29     44.00
WA824       0907  30     47.00
WA824       1007   1     41.00
WA824       1007   2     46.00
WA824       1007   3     42.00
WA824       1007   4     47.00
WA824       1007   5     38.00
WA824       1007   6     45.00
WA824       1007   7     56.00
WA824       1007   8     60.00
WA824       1007   9     70.00
WA824       1007  10     59.00
WA824       1007  11     57.00
WA824       1007  12     52.00
WA824       1007  13     53.00
WA824       1007  14     63.00
WA824       1007  15     62.00
WA824       1007  16     52.00
WA824       1007  17     36.00
WA824       1007  18     39.00
WA824       1007  19     46.00
WA824       1007  20     34.00
WA824       1007  21     40.00
WA824       1007  22     58.00
WA824       1007  23     64.00
WA824       1007  24     64.00
WA824       1007  25     43.00
WA824       1007  26     48.00
WA824       1007  27     59.00
WA824       1007  28     60.00
WA824       1007  29     60.00
WA824       1007  30     45.00
WA824       1007  31     53.00
WA824       1107   1     44.00
WA824       1107   2     47.00
WA824       1107   3     54.00
WA824       1107   4     55.00
WA824       1107   5     58.00
WA824       1107   6     59.00
WA824       1107   7     57.00
WA824       1107   8     58.00
WA824       1107   9     54.00
WA824       1107  10     48.00
WA824       1107  11     38.00
WA824       1107  12     41.00
WA824       1107  13     33.00
WA824       1107  14     38.00
WA824       1107  15     48.00
WA824       1107  16     44.00
WA824       1107  17     46.00
WA824       1107  18     41.00
WA824       1107  19     34.00
WA824       1107  20     31.00
WA824       1107  21     38.00
WA824       1107  22     40.00
WA824       1107  23     47.00
WA824       1107  24     43.00
WA824       1107  25     36.00
WA824       1107  26     38.00
WA824       1107  27     31.00
WA824       1107  28     29.00
WA824       1107  29     31.00
WA824       1107  30     25.00
WA824       1207   1     24.00
WA824       1207   2     33.00
WA824       1207   3     42.00
WA824       1207   4     46.00
WA824       1207   5     37.00
WA824       1207   6     37.00
WA824       1207   7     33.00
WA824       1207   8     31.00
WA824       1207   9     26.00
WA824       1207  10     30.00
WA824       1207  11     41.00
WA824       1207  12     31.00
WA824       1207  13     25.00
WA824       1207  14     34.00
WA824       1207  15     30.00
WA824       1207  16     32.00
WA824       1207  17     30.00
WA824       1207  18     35.00
WA824       1207  19     34.00
WA824       1207  20     33.00
WA824       1207  21     28.00
WA824       1207  22     33.00
WA824       1207  23     41.00
WA824       1207  24     34.00
WA824       1207  25     26.00
WA824       1207  26     26.00
WA824       1207  27     24.00
WA824       1207  28     28.00
WA824       1207  29     30.00
WA824       1207  30     24.00
WA824       1207  31     33.00
WA824       0108   1     28.00
WA824       0108   2     33.00
WA824       0108   3     39.00
WA824       0108   4     36.00
