$ Get data for 352:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:43:40 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA352           Blewett Pass
WA352       1206   6     41.00
WA352       1206   7     31.00
WA352       1206   8     32.00
WA352       1206   9     33.00
WA352       1206  10     34.00
WA352       1206  11     35.00
WA352       1206  12     35.00
WA352       1206  13     35.00
WA352       1206  14     34.00
WA352       1206  15     33.00
WA352       1206  16     28.00
WA352       1206  17     30.00
WA352       1206  18     29.00
WA352       1206  19     34.00
WA352       1206  20     29.00
WA352       1206  21     34.00
WA352       1206  22     34.00
WA352       1206  23     34.00
WA352       1206  24     31.00
WA352       1206  25     34.00
WA352       1206  26     30.00
WA352       1206  27     32.00
WA352       1206  28     31.00
WA352       1206  29     27.00
WA352       1206  30     27.00
WA352       1206  31     31.00
WA352       0107   1     34.00
WA352       0107   2     43.00
WA352       0107   3     35.00
WA352       0107   4     31.00
WA352       0107   5     33.00
WA352       0107   6     31.00
WA352       0107   7     36.00
WA352       0107   8     37.00
WA352       0107   9     41.00
WA352       0107  10     25.00
WA352       0107  11     21.00
WA352       0107  12     25.00
WA352       0107  13     22.00
WA352       0107  14     24.00
WA352       0107  15     18.00
WA352       0107  16     24.00
WA352       0107  17     34.00
WA352       0107  18     33.00
WA352       0107  19     36.00
WA352       0107  20     35.00
WA352       0107  21     33.00
WA352       0107  22     41.00
WA352       0107  23     47.00
WA352       0107  24     40.00
WA352       0107  25     45.00
WA352       0107  26     47.00
WA352       0107  27     37.00
WA352       0107  28     41.00
WA352       0107  29     32.00
WA352       0107  30     37.00
WA352       0107  31     36.00
WA352       0207   1     37.00
WA352       0207   2     43.00
WA352       0207   3     42.00
WA352       0207   4     51.00
WA352       0207   5     52.00
WA352       0207   6     49.00
WA352       0207   7     37.00
WA352       0207   8     48.00
WA352       0207   9     39.00
WA352       0207  10     35.00
WA352       0207  11     46.00
WA352       0207  12     45.00
WA352       0207  13     48.00
WA352       0207  14     39.00
WA352       0207  15     40.00
WA352       0207  16     48.00
WA352       0207  17     52.00
WA352       0207  18     36.00
WA352       0207  19     36.00
WA352       0207  20     35.00
WA352       0207  21     45.00
WA352       0207  22     37.00
WA352       0207  23     39.00
WA352       0207  24     28.00
WA352       0207  25     35.00
WA352       0207  26     42.00
WA352       0207  27     33.00
WA352       0207  28     34.00
WA352       0307   1     34.00
WA352       0307   2     28.00
WA352       0307   3     46.00
WA352       0307   4     42.00
WA352       0307   5     54.00
WA352       0307   6     57.00
WA352       0307   7     52.00
WA352       0307   8     41.00
WA352       0307   9     49.00
WA352       0307  10     46.00
WA352       0307  11     57.00
WA352       0307  12     48.00
WA352       0307  13     44.00
WA352       0307  14     42.00
WA352       0307  15     42.00
WA352       0307  16     56.00
WA352       0307  17     59.00
WA352       0307  18     55.00
WA352       0307  19     46.00
WA352       0307  20     39.00
WA352       0307  21     48.00
WA352       0307  22     49.00
WA352       0307  23     45.00
WA352       0307  24     47.00
WA352       0307  25     46.00
WA352       0307  26     45.00
WA352       0307  27     50.00
WA352       0307  28     51.00
WA352       0307  29     54.00
WA352       0307  30     59.00
WA352       0307  31     48.00
WA352       0407   1     42.00
WA352       0407   2     44.00
WA352       0407   3     48.00
WA352       0407   4     42.00
WA352       0407   5     51.00
WA352       0407   6     60.00
WA352       0407   7     61.00
WA352       0407   8     61.00
WA352       0407   9     44.00
WA352       0407  10     45.00
WA352       0407  11     45.00
WA352       0407  12     53.00
WA352       0407  13     46.00
WA352       0407  14     50.00
WA352       0407  15     52.00
WA352       0407  16     48.00
WA352       0407  17     50.00
WA352       0407  18     52.00
WA352       0407  19     52.00
WA352       0407  20     47.00
WA352       0407  21     43.00
WA352       0407  22     50.00
WA352       0407  23     62.00
WA352       0407  24     54.00
WA352       0407  25     49.00
WA352       0407  26     51.00
WA352       0407  27     59.00
WA352       0407  28     55.00
WA352       0407  29     54.00
WA352       0407  30     58.00
WA352       0507   1     48.00
WA352       0507   2     52.00
WA352       0507   3     50.00
WA352       0507   4     54.00
WA352       0507   5     55.00
WA352       0507   6     58.00
WA352       0507   7     73.00
WA352       0507   8     72.00
WA352       0507   9     64.00
WA352       0507  10     68.00
WA352       0507  11     67.00
WA352       0507  12     68.00
WA352       0507  13     58.00
WA352       0507  14     66.00
WA352       0507  15     69.00
WA352       0507  16     65.00
WA352       0507  17     65.00
WA352       0507  18     66.00
WA352       0507  19     56.00
WA352       0507  20     54.00
WA352       0507  21     57.00
WA352       0507  22     63.00
WA352       0507  23     64.00
WA352       0507  24     69.00
WA352       0507  25     63.00
WA352       0507  26     70.00
WA352       0507  27     58.00
WA352       0507  28     66.00
WA352       0507  29     69.00
WA352       0507  30     76.00
WA352       0507  31     81.00
WA352       0607   1     81.00
WA352       0607   2     84.00
WA352       0607   3     85.00
WA352       0607   4     65.00
WA352       0607   5     54.00
WA352       0607   6     52.00
WA352       0607   7     57.00
WA352       0607   8     67.00
WA352       0607   9     54.00
WA352       0607  10     59.00
WA352       0607  11     58.00
WA352       0607  12     66.00
WA352       0607  13     59.00
WA352       0607  14     64.00
WA352       0607  15     54.00
WA352       0607  16     58.00
WA352       0607  17     64.00
WA352       0607  18     64.00
WA352       0607  19     78.00
WA352       0607  20     80.00
WA352       0607  21     71.00
WA352       0607  22     66.00
WA352       0607  23     64.00
WA352       0607  24     60.00
WA352       0607  25     63.00
WA352       0607  26     69.00
WA352       0607  27     70.00
WA352       0607  28     71.00
WA352       0607  29     65.00
WA352       0607  30     70.00
WA352       0707   1     73.00
WA352       0707   2     77.00
WA352       0707   3     82.00
WA352       0707   4     87.00
WA352       0707   5     93.00
WA352       0707   6     81.00
WA352       0707   7     80.00
WA352       0707   8     77.00
WA352       0707   9     83.00
WA352       0707  10     85.00
WA352       0707  11     91.00
WA352       0707  12     88.00
WA352       0707  13     87.00
WA352       0707  14     87.00
WA352       0707  15     83.00
WA352       0707  16     74.00
WA352       0707  17     74.00
WA352       0707  18     70.00
WA352       0707  19     71.00
WA352       0707  20     62.00
WA352       0707  21     69.00
WA352       0707  22     73.00
WA352       0707  23     82.00
WA352       0707  24     76.00
WA352       0707  25     82.00
WA352       0707  26     87.00
WA352       0707  27     84.00
WA352       0707  28     83.00
WA352       0707  29     73.00
WA352       0707  30     78.00
WA352       0707  31     82.00
WA352       0807   1     86.00
WA352       0807   2     88.00
WA352       0807   3     71.00
WA352       0807   4     75.00
WA352       0807   5     78.00
WA352       0807   6     80.00
WA352       0807   7     69.00
WA352       0807   8     71.00
WA352       0807   9     72.00
WA352       0807  10     69.00
WA352       0807  11     75.00
WA352       0807  12     66.00
WA352       0807  13     76.00
WA352       0807  14     85.00
WA352       0807  15     86.00
WA352       0807  16     74.00
WA352       0807  17     72.00
WA352       0807  18     70.00
WA352       0807  19     60.00
WA352       0807  20     56.00
WA352       0807  21     68.00
WA352       0807  22     72.00
WA352       0807  23     76.00
WA352       0807  24     79.00
WA352       0807  25     70.00
WA352       0807  26     62.00
WA352       0807  27     69.00
WA352       0807  28     74.00
WA352       0807  29     80.00
WA352       0807  30     85.00
WA352       0807  31     73.00
WA352       0907   1     72.00
WA352       0907   2     76.00
WA352       0907   3     78.00
WA352       0907   4     74.00
WA352       0907   5     76.00
WA352       0907   6     72.00
WA352       0907   7     67.00
WA352       0907   8     67.00
WA352       0907   9     69.00
WA352       0907  10     78.00
WA352       0907  11     84.00
WA352       0907  12     79.00
WA352       0907  13     74.00
WA352       0907  14     78.00
WA352       0907  15     75.00
WA352       0907  16     61.00
WA352       0907  17     62.00
WA352       0907  18     57.00
WA352       0907  19     56.00
WA352       0907  20     60.00
WA352       0907  21     69.00
WA352       0907  22     58.00
WA352       0907  23     60.00
WA352       0907  24     62.00
WA352       0907  25     62.00
WA352       0907  26     71.00
WA352       0907  27     65.00
WA352       0907  28     54.00
WA352       0907  29     51.00
WA352       0907  30     42.00
WA352       1007   1     46.00
WA352       1007   2     47.00
WA352       1007   3     46.00
WA352       1007   4     42.00
WA352       1007   5     51.00
WA352       1007   6     52.00
WA352       1007   7     53.00
WA352       1007   8     53.00
WA352       1007   9     57.00
WA352       1007  10     53.00
WA352       1007  11     51.00
WA352       1007  12     47.00
WA352       1007  13     57.00
WA352       1007  14     58.00
WA352       1007  15     53.00
WA352       1007  16     46.00
WA352       1007  17     45.00
WA352       1007  18     39.00
WA352       1007  19     45.00
WA352       1007  20     37.00
WA352       1007  21     42.00
WA352       1007  22     56.00
WA352       1007  23     64.00
WA352       1007  24     56.00
WA352       1007  25     45.00
WA352       1007  26     45.00
WA352       1007  27     51.00
WA352       1007  28     55.00
WA352       1007  29     48.00
WA352       1007  30     48.00
WA352       1007  31     48.00
WA352       1107   1     46.00
WA352       1107   2     46.00
WA352       1107   3     52.00
WA352       1107   4     51.00
WA352       1107   5     51.00
WA352       1107   6     53.00
WA352       1107   7     49.00
WA352       1107   8     49.00
WA352       1107   9     50.00
WA352       1107  10     42.00
WA352       1107  11     42.00
WA352       1107  12     40.00
WA352       1107  13     38.00
WA352       1107  14     35.00
WA352       1107  15     41.00
WA352       1107  16     44.00
WA352       1107  17     41.00
WA352       1107  18     33.00
WA352       1107  19     33.00
WA352       1107  20     36.00
WA352       1107  21     29.00
WA352       1107  22     35.00
WA352       1107  23     31.00
WA352       1107  24     30.00
WA352       1107  25     35.00
WA352       1107  26     25.00
WA352       1107  27     32.00
WA352       1107  28     31.00
WA352       1107  29     26.00
WA352       1107  30     25.00
WA352       1207   1     22.00
WA352       1207   2     33.00
WA352       1207   3     42.00
WA352       1207   4     45.00
WA352       1207   5     38.00
WA352       1207   6     33.00
WA352       1207   7     33.00
WA352       1207   8     34.00
WA352       1207   9     32.00
WA352       1207  10     31.00
WA352       1207  11     24.00
WA352       1207  12     33.00
WA352       1207  13     34.00
WA352       1207  14     31.00
WA352       1207  15     33.00
WA352       1207  16     32.00
WA352       1207  17     33.00
WA352       1207  18     34.00
WA352       1207  19     32.00
WA352       1207  20     31.00
WA352       1207  21     29.00
WA352       1207  22     32.00
WA352       1207  23     33.00
WA352       1207  24     31.00
WA352       1207  25     27.00
WA352       1207  26     31.00
WA352       1207  27     24.00
