$ Get data for 943:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:49:36 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA943           Dungeness
WA943       1002   2     51.00
WA943       1002   3     50.00
WA943       1002   4     51.00
WA943       1002   5     53.00
WA943       1002   6     57.00
WA943       1002   7     54.00
WA943       1002   8     56.00
WA943       1002   9     48.00
WA943       1002  10     44.00
WA943       1002  11     46.00
WA943       1002  12     55.00
WA943       1002  13     58.00
WA943       1002  14     61.00
WA943       1002  15     68.00
WA943       1002  16     67.00
WA943       1002  17     68.00
WA943       1002  18     61.00
WA943       1002  19     54.00
WA943       1002  20     54.00
WA943       1002  21     54.00
WA943       1002  22     57.00
WA943       1002  23     58.00
WA943       1002  24     52.00
WA943       1002  25     50.00
WA943       1002  26     49.00
WA943       1002  27     48.00
WA943       1002  28     40.00
WA943       1002  29     36.00
WA943       1002  30     43.00
WA943       1002  31     46.00
WA943       1102   1     53.00
WA943       1102   2     53.00
WA943       1102   3     47.00
WA943       1102   4     52.00
WA943       1102   5     55.00
WA943       1102   6     51.00
WA943       1102   7     46.00
WA943       1102   8     41.00
WA943       1102   9     41.00
WA943       1102  10     43.00
WA943       1102  11     48.00
WA943       1102  12     46.00
WA943       1102  13     43.00
WA943       1102  14     41.00
WA943       1102  15     48.00
WA943       1102  16     49.00
WA943       1102  17     43.00
WA943       1102  18     48.00
WA943       1102  19     52.00
WA943       1102  20     60.00
WA943       1102  21     56.00
WA943       1102  22     44.00
WA943       1102  23     47.00
WA943       1102  24     45.00
WA943       1102  25     53.00
WA943       1102  26     55.00
WA943       1102  27     63.00
WA943       1102  28     61.00
WA943       1102  29     62.00
WA943       1102  30     60.00
WA943       1202   1     51.00
WA943       1202   2     37.00
WA943       1202   3     40.00
WA943       1202   4     44.00
WA943       1202   5     50.00
WA943       1202   6     51.00
WA943       1202   7     50.00
WA943       1202   8     57.00
WA943       1202   9     46.00
WA943       1202  10     38.00
WA943       1202  11     42.00
WA943       1202  12     42.00
WA943       1202  13     38.00
WA943       1202  14     43.00
WA943       1202  15     36.00
WA943       1202  16     40.00
WA943       1202  17     35.00
WA943       1202  18     33.00
WA943       1202  19     34.00
WA943       1202  20     34.00
WA943       1202  21     36.00
WA943       1202  22     36.00
WA943       1202  23     39.00
WA943       1202  24     37.00
WA943       1202  25     37.00
WA943       1202  26     32.00
WA943       1202  27     36.00
WA943       1202  28     31.00
WA943       1202  29     31.00
WA943       1202  30     35.00
WA943       1202  31     35.00
WA943       0103   1     39.00
WA943       0103   2     42.00
WA943       0103   3     44.00
WA943       0103   4     43.00
WA943       0103   5     46.00
WA943       0103   6     56.00
WA943       0103   7     53.00
WA943       0103   8     53.00
WA943       0103   9     50.00
WA943       0103  10     45.00
WA943       0103  11     43.00
WA943       0103  12     38.00
WA943       0103  13     45.00
WA943       0103  14     42.00
WA943       0103  15     45.00
WA943       0103  16     45.00
WA943       0103  17     54.00
WA943       0103  18     60.00
WA943       0103  19     42.00
WA943       0103  20     43.00
WA943       0103  21     42.00
WA943       0103  22     46.00
WA943       0103  23     40.00
WA943       0103  24     47.00
WA943       0103  25     52.00
WA943       0103  26     49.00
WA943       0103  27     38.00
WA943       0103  28     43.00
WA943       0103  29     43.00
WA943       0103  30     49.00
WA943       0103  31     47.00
WA943       0203   1     41.00
WA943       0203   2     38.00
WA943       0203   3     39.00
WA943       0203   4     43.00
WA943       0203   5     48.00
WA943       0203   6     48.00
WA943       0203   7     48.00
WA943       0203   8     48.00
WA943       0203   9     48.00
WA943       0203  10     46.00
WA943       0203  11     56.00
WA943       0203  12     54.00
WA943       0203  13     52.00
WA943       0203  14     44.00
WA943       0203  15     43.00
WA943       0203  16     39.00
WA943       0203  17     43.00
WA943       0203  18     42.00
WA943       0203  19     45.00
WA943       0203  20     51.00
WA943       0203  21     41.00
WA943       0203  22     40.00
WA943       0203  23     31.00
WA943       0203  24     38.00
WA943       0203  25     46.00
WA943       0203  26     42.00
WA943       0203  27     43.00
WA943       0203  28     41.00
WA943       0303   1     43.00
WA943       0303   2     36.00
WA943       0303   3     43.00
WA943       0303   4     41.00
WA943       0303   5     36.00
WA943       0303   6     34.00
WA943       0303   7     32.00
WA943       0303   8     35.00
WA943       0303   9     45.00
WA943       0303  10     48.00
WA943       0303  11     47.00
WA943       0303  12     44.00
WA943       0303  13     41.00
WA943       0303  14     43.00
WA943       0303  15     48.00
WA943       0303  16     47.00
WA943       0303  17     40.00
WA943       0303  18     45.00
WA943       0303  19     39.00
WA943       0303  20     48.00
WA943       0303  21     44.00
WA943       0303  22     42.00
WA943       0303  23     40.00
WA943       0303  24     40.00
WA943       0303  25     48.00
WA943       0303  26     41.00
WA943       0303  27     39.00
WA943       0303  28     41.00
WA943       0303  29     56.00
WA943       0303  30     59.00
WA943       0303  31     44.00
WA943       0403   1     41.00
WA943       0403   2     37.00
WA943       0403   3     37.00
WA943       0403   4     33.00
WA943       0403   5     41.00
WA943       0403   6     42.00
WA943       0403   7     49.00
WA943       0403   8     48.00
WA943       0403   9     45.00
WA943       0403  10     54.00
WA943       0403  11     46.00
WA943       0403  12     47.00
WA943       0403  13     44.00
WA943       0403  14     48.00
WA943       0403  15     40.00
WA943       0403  16     47.00
WA943       0403  17     40.00
WA943       0403  18     38.00
WA943       0403  19     47.00
WA943       0403  20     49.00
WA943       0403  21     43.00
WA943       0403  22     44.00
WA943       0403  23     42.00
WA943       0403  24     36.00
WA943       0403  25     46.00
WA943       0403  26     46.00
WA943       0403  27     48.00
WA943       0403  28     55.00
WA943       0403  29     54.00
WA943       0403  30     52.00
WA943       0503   1     54.00
WA943       0503   2     51.00
WA943       0503   3     42.00
WA943       0503   4     40.00
WA943       0503   5     39.00
WA943       0503   6     46.00
WA943       0503   7     40.00
WA943       0503   8     49.00
WA943       0503   9     53.00
WA943       0503  10     56.00
WA943       0503  11     54.00
WA943       0503  12     54.00
WA943       0503  13     57.00
WA943       0503  14     48.00
WA943       0503  15     42.00
WA943       0503  16   -999.00
WA943       0503  17   -999.00
WA943       0503  18     49.00
WA943       0503  19   -999.00
WA943       0503  20     47.00
WA943       0503  21     51.00
WA943       0503  22     53.00
WA943       0503  23     66.00
WA943       0503  24     64.00
WA943       0503  25     46.00
WA943       0503  26     53.00
WA943       0503  27     67.00
WA943       0503  28     61.00
WA943       0503  29     64.00
WA943       0503  30     60.00
WA943       0503  31     56.00
WA943       0603   1     50.00
WA943       0603   2     56.00
WA943       0603   3     62.00
WA943       0603   4     72.00
WA943       0603   5     76.00
WA943       0603   6     80.00
WA943       0603   7     79.00
WA943       0603   8     69.00
WA943       0603   9     66.00
WA943       0603  10     56.00
WA943       0603  11     63.00
WA943       0603  12     60.00
WA943       0603  13     54.00
WA943       0603  14     53.00
WA943       0603  15     59.00
WA943       0603  16     68.00
WA943       0603  17     76.00
WA943       0603  18     55.00
WA943       0603  19     46.00
WA943       0603  20     45.00
WA943       0603  21     46.00
WA943       0603  22     47.00
WA943       0603  23     51.00
WA943       0603  24     61.00
WA943       0603  25     70.00
WA943       0603  26     72.00
WA943       0603  27     71.00
WA943       0603  28     79.00
WA943       0603  29     77.00
WA943       0603  30     59.00
WA943       0703   1     49.00
WA943       0703   2     53.00
WA943       0703   3     59.00
WA943       0703   4     61.00
WA943       0703   5     55.00
WA943       0703   6     66.00
WA943       0703   7     66.00
WA943       0703   8     54.00
WA943       0703   9     72.00
WA943       0703  10     78.00
WA943       0703  11     73.00
WA943       0703  12     67.00
WA943       0703  13     62.00
WA943       0703  14     62.00
WA943       0703  15     60.00
WA943       0703  16     50.00
WA943       0703  17     69.00
WA943       0703  18     74.00
WA943       0703  19     78.00
WA943       0703  20     66.00
WA943       0703  21     76.00
WA943       0703  22     77.00
WA943       0703  23     73.00
WA943       0703  24     70.00
WA943       0703  25     72.00
WA943       0703  26     73.00
WA943       0703  27     75.00
WA943       0703  28     81.00
WA943       0703  29     83.00
WA943       0703  30     81.00
WA943       0703  31     77.00
WA943       0803   1     72.00
WA943       0803   2     72.00
WA943       0803   3     65.00
WA943       0803   4     71.00
WA943       0803   5     72.00
WA943       0803   6     59.00
WA943       0803   7     64.00
WA943       0803   8     65.00
WA943       0803   9     60.00
WA943       0803  10     60.00
WA943       0803  11     54.00
WA943       0803  12     56.00
WA943       0803  13     66.00
WA943       0803  14     75.00
WA943       0803  15     74.00
WA943       0803  16     65.00
WA943       0803  17     70.00
WA943       0803  18     72.00
WA943       0803  19     64.00
WA943       0803  20     74.00
WA943       0803  21     76.00
WA943       0803  22     59.00
WA943       0803  23     53.00
WA943       0803  24     67.00
WA943       0803  25     74.00
WA943       0803  26     56.00
WA943       0803  27     61.00
WA943       0803  28     69.00
WA943       0803  29     74.00
WA943       0803  30     76.00
WA943       0803  31     69.00
WA943       0903   1     70.00
WA943       0903   2     80.00
WA943       0903   3     80.00
WA943       0903   4     81.00
WA943       0903   5     76.00
WA943       0903   6     70.00
WA943       0903   7     55.00
WA943       0903   8     51.00
WA943       0903   9     57.00
WA943       0903  10     54.00
WA943       0903  11     54.00
WA943       0903  12     53.00
WA943       0903  13     65.00
WA943       0903  14     56.00
WA943       0903  15     52.00
WA943       0903  16     45.00
WA943       0903  17     50.00
WA943       0903  18     60.00
WA943       0903  19     51.00
WA943       0903  20     57.00
WA943       0903  21     65.00
WA943       0903  22     69.00
WA943       0903  23     60.00
WA943       0903  24     72.00
WA943       0903  25     67.00
WA943       0903  26     75.00
WA943       0903  27     78.00
WA943       0903  28     78.00
WA943       0903  29     73.00
WA943       0903  30     69.00
WA943       1003   1     72.00
WA943       1003   2     71.00
WA943       1003   3     75.00
WA943       1003   4     69.00
WA943       1003   5     67.00
WA943       1003   6     67.00
WA943       1003   7     50.00
WA943       1003   8     49.00
WA943       1003   9     48.00
WA943       1003  10     44.00
WA943       1003  11     52.00
WA943       1003  12     47.00
WA943       1003  13     46.00
WA943       1003  14     52.00
WA943       1003  15     43.00
WA943       1003  16     51.00
WA943       1003  17     54.00
WA943       1003  18     61.00
WA943       1003  19     53.00
WA943       1003  20     55.00
WA943       1003  21     59.00
WA943       1003  22     61.00
WA943       1003  23     45.00
WA943       1003  24     49.00
WA943       1003  25     64.00
WA943       1003  26     70.00
WA943       1003  27     56.00
WA943       1003  28     61.00
WA943       1003  29     38.00
WA943       1003  30     31.00
WA943       1003  31     34.00
WA943       1103   1     35.00
WA943       1103   2     29.00
WA943       1103   3     34.00
WA943       1103   4     33.00
WA943       1103   5     38.00
WA943       1103   6     45.00
WA943       1103   7     46.00
WA943       1103   8     48.00
WA943       1103   9     45.00
WA943       1103  10     43.00
WA943       1103  11     46.00
WA943       1103  12     46.00
WA943       1103  13     57.00
WA943       1103  14     45.00
WA943       1103  15     47.00
WA943       1103  16     37.00
WA943       1103  17     43.00
WA943       1103  18     44.00
WA943       1103  19     37.00
WA943       1103  20     34.00
WA943       1103  21     29.00
WA943       1103  22     33.00
WA943       1103  23     37.00
WA943       1103  24     35.00
WA943       1103  25     37.00
WA943       1103  26     39.00
WA943       1103  27     42.00
WA943       1103  28     43.00
WA943       1103  29     42.00
WA943       1103  30     44.00
WA943       1203   1     42.00
WA943       1203   2     47.00
WA943       1203   3     34.00
WA943       1203   4     40.00
WA943       1203   5     39.00
WA943       1203   6     35.00
WA943       1203   7     37.00
WA943       1203   8     37.00
WA943       1203   9     35.00
WA943       1203  10     35.00
WA943       1203  11     38.00
WA943       1203  12     36.00
WA943       1203  13     37.00
WA943       1203  14     37.00
WA943       1203  15     38.00
WA943       1203  16     38.00
WA943       1203  17     43.00
WA943       1203  18     51.00
WA943       1203  19     52.00
