$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       0212  17     38.00
WA975       0212  18     38.00
WA975       0212  19     31.00
WA975       0212  20     38.00
WA975       0212  21     35.00
WA975       0212  22     34.00
WA975       0212  23     36.00
WA975       0212  24     33.00
WA975       0212  25     33.00
WA975       0212  26     30.00
WA975       0212  27     35.00
WA975       0212  28     30.00
WA975       0212  29     30.00
WA975       0312   1     33.00
WA975       0312   2     32.00
WA975       0312   3     40.00
WA975       0312   4     47.00
WA975       0312   5     36.00
WA975       0312   6     31.00
WA975       0312   7     35.00
WA975       0312   8     49.00
WA975       0312   9     47.00
WA975       0312  10     39.00
WA975       0312  11     38.00
WA975       0312  12     33.00
WA975       0312  13     31.00
WA975       0312  14     30.00
WA975       0312  15     37.00
WA975       0312  16     40.00
WA975       0312  17     36.00
WA975       0312  18     42.00
WA975       0312  19     39.00
WA975       0312  20     32.00
WA975       0312  21     38.00
WA975       0312  22     41.00
WA975       0312  23     47.00
WA975       0312  24     49.00
WA975       0312  25     47.00
WA975       0312  26     38.00
WA975       0312  27     43.00
WA975       0312  28     43.00
WA975       0312  29     37.00
WA975       0312  30     38.00
WA975       0312  31     42.00
WA975       0412   1     40.00
WA975       0412   2     46.00
WA975       0412   3     45.00
WA975       0412   4     41.00
WA975       0412   5     46.00
WA975       0412   6     43.00
WA975       0412   7     47.00
WA975       0412   8     53.00
WA975       0412   9     62.00
WA975       0412  10     62.00
WA975       0412  11     51.00
WA975       0412  12     50.00
WA975       0412  13     54.00
WA975       0412  14     46.00
WA975       0412  15     52.00
WA975       0412  16     47.00
WA975       0412  17     50.00
WA975       0412  18     52.00
WA975       0412  19     49.00
WA975       0412  20     46.00
WA975       0412  21     61.00
WA975       0412  22     70.00
WA975       0412  23     70.00
WA975       0412  24     49.00
WA975       0412  25     57.00
WA975       0412  26     41.00
WA975       0412  27     47.00
WA975       0412  28     55.00
WA975       0412  29     55.00
WA975       0412  30     44.00
WA975       0512   1     46.00
WA975       0512   2     51.00
WA975       0512   3     48.00
WA975       0512   4     42.00
WA975       0512   5     47.00
WA975       0512   6     59.00
WA975       0512   7     64.00
WA975       0512   8     63.00
WA975       0512   9     46.00
WA975       0512  10     47.00
WA975       0512  11     59.00
WA975       0512  12     67.00
WA975       0512  13     74.00
WA975       0512  14     78.00
WA975       0512  15     69.00
WA975       0512  16     59.00
WA975       0512  17     54.00
WA975       0512  18     53.00
WA975       0512  19     62.00
WA975       0512  20     55.00
WA975       0512  21     53.00
WA975       0512  22     49.00
WA975       0512  23     49.00
WA975       0512  24     53.00
WA975       0512  25     60.00
WA975       0512  26     62.00
WA975       0512  27     60.00
WA975       0512  28     56.00
WA975       0512  29     54.00
WA975       0512  30     62.00
WA975       0512  31     55.00
WA975       0612   1     62.00
WA975       0612   2     51.00
WA975       0612   3     51.00
WA975       0612   4     55.00
WA975       0612   5     43.00
WA975       0612   6     47.00
WA975       0612   7     48.00
WA975       0612   8     48.00
WA975       0612   9     42.00
WA975       0612  10     55.00
WA975       0612  11     69.00
WA975       0612  12     60.00
WA975       0612  13     53.00
WA975       0612  14     54.00
WA975       0612  15     67.00
WA975       0612  16     65.00
WA975       0612  17     54.00
WA975       0612  18     49.00
WA975       0612  19     57.00
WA975       0612  20     68.00
WA975       0612  21     71.00
WA975       0612  22     57.00
WA975       0612  23     63.00
WA975       0612  24     61.00
WA975       0612  25     63.00
WA975       0612  26     44.00
WA975       0612  27     65.00
WA975       0612  28     71.00
WA975       0612  29     62.00
WA975       0612  30     68.00
WA975       0712   1     63.00
WA975       0712   2     60.00
WA975       0712   3     47.00
WA975       0712   4     66.00
WA975       0712   5     71.00
WA975       0712   6     77.00
WA975       0712   7     82.00
WA975       0712   8     88.00
WA975       0712   9     85.00
WA975       0712  10     78.00
WA975       0712  11     81.00
WA975       0712  12     83.00
WA975       0712  13     77.00
WA975       0712  14     70.00
WA975       0712  15     70.00
WA975       0712  16     81.00
WA975       0712  17     68.00
WA975       0712  18     73.00
WA975       0712  19     84.00
WA975       0712  20     62.00
WA975       0712  21     71.00
WA975       0712  22     62.00
WA975       0712  23     48.00
WA975       0712  24     73.00
WA975       0712  25     80.00
WA975       0712  26     80.00
WA975       0712  27     71.00
WA975       0712  28     71.00
WA975       0712  29     74.00
WA975       0712  30     69.00
WA975       0712  31     70.00
WA975       0812   1     71.00
WA975       0812   2     68.00
WA975       0812   3     77.00
WA975       0812   4     86.00
WA975       0812   5     88.00
WA975       0812   6     72.00
WA975       0812   7     85.00
WA975       0812   8     72.00
WA975       0812   9     74.00
WA975       0812  10     76.00
WA975       0812  11     79.00
WA975       0812  12     84.00
WA975       0812  13     80.00
WA975       0812  14     75.00
WA975       0812  15     82.00
WA975       0812  16     83.00
WA975       0812  17     87.00
WA975       0812  18     91.00
WA975       0812  19     79.00
WA975       0812  20     73.00
WA975       0812  21     71.00
WA975       0812  22     65.00
WA975       0812  23     60.00
WA975       0812  24     62.00
WA975       0812  25     75.00
WA975       0812  26     78.00
WA975       0812  27     67.00
WA975       0812  28     61.00
WA975       0812  29     60.00
WA975       0812  30     70.00
WA975       0812  31     64.00
WA975       0912   1     62.00
WA975       0912   2     65.00
WA975       0912   3     66.00
WA975       0912   4     70.00
WA975       0912   5     71.00
WA975       0912   6     75.00
WA975       0912   7     81.00
WA975       0912   8     81.00
WA975       0912   9     61.00
WA975       0912  10     49.00
WA975       0912  11     57.00
WA975       0912  12     70.00
WA975       0912  13     75.00
WA975       0912  14     77.00
WA975       0912  15     71.00
WA975       0912  16     72.00
WA975       0912  17     77.00
WA975       0912  18     78.00
WA975       0912  19     78.00
WA975       0912  20     79.00
WA975       0912  21     76.00
WA975       0912  22     56.00
WA975       0912  23     70.00
WA975       0912  24     66.00
WA975       0912  25     64.00
WA975       0912  26     67.00
WA975       0912  27     76.00
WA975       0912  28     64.00
WA975       0912  29     60.00
WA975       0912  30     64.00
WA975       1012   1     66.00
WA975       1012   2     52.00
WA975       1012   3     57.00
WA975       1012   4     57.00
WA975       1012   5     61.00
WA975       1012   6     67.00
WA975       1012   7     69.00
WA975       1012   8     67.00
WA975       1012   9     67.00
WA975       1012  10     64.00
WA975       1012  11     69.00
WA975       1012  12     50.00
WA975       1012  13     50.00
WA975       1012  14     49.00
WA975       1012  15     54.00
WA975       1012  16     47.00
WA975       1012  17     47.00
WA975       1012  18     55.00
WA975       1012  19     47.00
WA975       1012  20     38.00
WA975       1012  21     41.00
WA975       1012  22     37.00
WA975       1012  23     37.00
WA975       1012  24     37.00
WA975       1012  25     39.00
WA975       1012  26     39.00
WA975       1012  27     41.00
WA975       1012  28     47.00
WA975       1012  29     49.00
WA975       1012  30     44.00
WA975       1012  31     50.00
WA975       1112   1     45.00
WA975       1112   2     50.00
WA975       1112   3     48.00
WA975       1112   4     51.00
WA975       1112   5     48.00
WA975       1112   6     50.00
WA975       1112   7     38.00
WA975       1112   8     34.00
WA975       1112   9     30.00
WA975       1112  10     30.00
WA975       1112  11     36.00
WA975       1112  12     40.00
WA975       1112  13     41.00
WA975       1112  14     40.00
WA975       1112  15     37.00
WA975       1112  16     36.00
WA975       1112  17     40.00
WA975       1112  18     35.00
WA975       1112  19     38.00
WA975       1112  20     41.00
WA975       1112  21     35.00
WA975       1112  22     35.00
WA975       1112  23     35.00
WA975       1112  24     35.00
WA975       1112  25     37.00
WA975       1112  26     34.00
WA975       1112  27     32.00
WA975       1112  28     38.00
WA975       1112  29     37.00
WA975       1112  30     38.00
WA975       1212   1     37.00
WA975       1212   2     35.00
WA975       1212   3     37.00
WA975       1212   4     38.00
WA975       1212   5     35.00
WA975       1212   6     33.00
WA975       1212   7     31.00
WA975       1212   8     29.00
WA975       1212   9     30.00
WA975       1212  10     33.00
WA975       1212  11     38.00
WA975       1212  12     37.00
WA975       1212  13     32.00
WA975       1212  14     31.00
WA975       1212  15     27.00
WA975       1212  16     32.00
WA975       1212  17     30.00
WA975       1212  18     33.00
WA975       1212  19     26.00
WA975       1212  20     30.00
WA975       1212  21     30.00
WA975       1212  22     32.00
WA975       1212  23     32.00
WA975       1212  24     32.00
WA975       1212  25     28.00
WA975       1212  26     32.00
WA975       1212  27     33.00
WA975       1212  28     34.00
WA975       1212  29     33.00
WA975       1212  30     33.00
WA975       1212  31     31.00
WA975       0113   1     37.00
WA975       0113   2     26.00
WA975       0113   3     27.00
WA975       0113   4     36.00
WA975       0113   5     30.00
WA975       0113   6     37.00
WA975       0113   7     35.00
WA975       0113   8     35.00
WA975       0113   9     35.00
WA975       0113  10     27.00
WA975       0113  11     31.00
WA975       0113  12     30.00
WA975       0113  13     34.00
WA975       0113  14     31.00
WA975       0113  15     42.00
WA975       0113  16     41.00
WA975       0113  17     41.00
WA975       0113  18     40.00
WA975       0113  19     44.00
WA975       0113  20     45.00
WA975       0113  21     45.00
WA975       0113  22     42.00
WA975       0113  23     34.00
WA975       0113  24     36.00
WA975       0113  25     40.00
WA975       0113  26     37.00
WA975       0113  27     35.00
WA975       0113  28     30.00
WA975       0113  29     33.00
WA975       0113  30     38.00
WA975       0113  31     38.00
WA975       0213   1     41.00
WA975       0213   2     48.00
WA975       0213   3     40.00
WA975       0213   4     39.00
WA975       0213   5     38.00
WA975       0213   6     36.00
WA975       0213   7     35.00
WA975       0213   8     38.00
WA975       0213   9     33.00
WA975       0213  10     43.00
WA975       0213  11     36.00
WA975       0213  12     37.00
WA975       0213  13     36.00
WA975       0213  14     40.00
WA975       0213  15     50.00
WA975       0213  16     38.00
WA975       0213  17     34.00
WA975       0213  18     33.00
WA975       0213  19     36.00
WA975       0213  20     32.00
WA975       0213  21     35.00
WA975       0213  22     36.00
WA975       0213  23     35.00
WA975       0213  24     39.00
WA975       0213  25     33.00
WA975       0213  26     38.00
WA975       0213  27     42.00
WA975       0213  28     36.00
WA975       0313   1     46.00
WA975       0313   2     48.00
WA975       0313   3     35.00
WA975       0313   4     37.00
WA975       0313   5     39.00
WA975       0313   6     41.00
WA975       0313   7     38.00
WA975       0313   8     46.00
WA975       0313   9     48.00
WA975       0313  10     40.00
WA975       0313  11     46.00
WA975       0313  12     40.00
WA975       0313  13     47.00
WA975       0313  14     49.00
WA975       0313  15     45.00
WA975       0313  16     38.00
WA975       0313  17     35.00
WA975       0313  18     35.00
WA975       0313  19     42.00
WA975       0313  20     40.00
WA975       0313  21     36.00
WA975       0313  22     36.00
WA975       0313  23     40.00
WA975       0313  24     45.00
WA975       0313  25     49.00
WA975       0313  26     54.00
WA975       0313  27     53.00
WA975       0313  28     55.00
WA975       0313  29     56.00
WA975       0313  30     61.00
WA975       0313  31     66.00
WA975       0413   1     62.00
WA975       0413   2     54.00
WA975       0413   3     58.00
WA975       0413   4     48.00
WA975       0413   5     43.00
WA975       0413   6     48.00
WA975       0413   7     40.00
WA975       0413   8     44.00
WA975       0413   9     48.00
WA975       0413  10     42.00
WA975       0413  11     44.00
WA975       0413  12     45.00
WA975       0413  13     36.00
WA975       0413  14     41.00
WA975       0413  15     42.00
WA975       0413  16     42.00
WA975       0413  17     45.00
WA975       0413  18     47.00
WA975       0413  19     45.00
WA975       0413  20     47.00
WA975       0413  21     37.00
WA975       0413  22     49.00
WA975       0413  23     53.00
WA975       0413  24     56.00
WA975       0413  25     58.00
WA975       0413  26     63.00
WA975       0413  27     52.00
WA975       0413  28     46.00
WA975       0413  29     39.00
WA975       0413  30     42.00
WA975       0513   1     55.00
WA975       0513   2     62.00
WA975       0513   3     64.00
WA975       0513   4     69.00
WA975       0513   5     73.00
WA975       0513   6     75.00
WA975       0513   7     75.00
WA975       0513   8     74.00
WA975       0513   9     75.00
WA975       0513  10     75.00
WA975       0513  11     73.00
WA975       0513  12     55.00
WA975       0513  13     55.00
WA975       0513  14     52.00
WA975       0513  15     58.00
WA975       0513  16     58.00
WA975       0513  17     58.00
WA975       0513  18     52.00
WA975       0513  19     57.00
WA975       0513  20     66.00
WA975       0513  21     43.00
WA975       0513  22     45.00
WA975       0513  23     50.00
WA975       0513  24     53.00
WA975       0513  25     53.00
WA975       0513  26     53.00
WA975       0513  27     52.00
WA975       0513  28     54.00
WA975       0513  29     53.00
WA975       0513  30     52.00
WA975       0513  31     60.00
WA975       0613   1     62.00
WA975       0613   2     56.00
WA975       0613   3     64.00
WA975       0613   4     71.00
WA975       0613   5     71.00
WA975       0613   6     73.00
WA975       0613   7     64.00
WA975       0613   8     63.00
WA975       0613   9     60.00
WA975       0613  10     66.00
WA975       0613  11     49.00
WA975       0613  12     57.00
WA975       0613  13     55.00
WA975       0613  14     59.00
WA975       0613  15     71.00
WA975       0613  16     74.00
WA975       0613  17     64.00
WA975       0613  18     61.00
WA975       0613  19     48.00
WA975       0613  20     45.00
WA975       0613  21     56.00
WA975       0613  22     67.00
WA975       0613  23     65.00
WA975       0613  24     54.00
WA975       0613  25     60.00
WA975       0613  26     64.00
WA975       0613  27     65.00
WA975       0613  28     77.00
WA975       0613  29     77.00
WA975       0613  30     85.00
WA975       0713   1     91.00
WA975       0713   2     87.00
WA975       0713   3     75.00
WA975       0713   4     69.00
WA975       0713   5     70.00
WA975       0713   6     74.00
WA975       0713   7     73.00
WA975       0713   8     74.00
WA975       0713   9     79.00
WA975       0713  10     74.00
WA975       0713  11     61.00
WA975       0713  12     62.00
WA975       0713  13     69.00
WA975       0713  14     74.00
WA975       0713  15     72.00
WA975       0713  16     85.00
WA975       0713  17     76.00
WA975       0713  18     79.00
WA975       0713  19     81.00
WA975       0713  20     80.00
WA975       0713  21     78.00
WA975       0713  22     78.00
WA975       0713  23     82.00
WA975       0713  24     82.00
WA975       0713  25     82.00
WA975       0713  26     80.00
WA975       0713  27     74.00
WA975       0713  28     74.00
WA975       0713  29     73.00
WA975       0713  30     76.00
WA975       0713  31     80.00
WA975       0813   1     71.00
WA975       0813   2     54.00
WA975       0813   3     69.00
WA975       0813   4     73.00
WA975       0813   5     78.00
WA975       0813   6     80.00
WA975       0813   7     78.00
WA975       0813   8     80.00
WA975       0813   9     86.00
WA975       0813  10     77.00
WA975       0813  11     71.00
WA975       0813  12     68.00
WA975       0813  13     77.00
WA975       0813  14     72.00
WA975       0813  15     64.00
WA975       0813  16     74.00
WA975       0813  17     65.00
WA975       0813  18     69.00
WA975       0813  19     63.00
WA975       0813  20     67.00
WA975       0813  21     80.00
WA975       0813  22     80.00
WA975       0813  23     64.00
WA975       0813  24     65.00
WA975       0813  25     71.00
WA975       0813  26     64.00
WA975       0813  27     64.00
WA975       0813  28     64.00
WA975       0813  29     57.00
WA975       0813  30     62.00
WA975       0813  31     76.00
WA975       0913   1     81.00
WA975       0913   2     72.00
WA975       0913   3     64.00
WA975       0913   4     69.00
WA975       0913   5     71.00
WA975       0913   6     57.00
WA975       0913   7     63.00
WA975       0913   8     69.00
WA975       0913   9     71.00
WA975       0913  10     77.00
WA975       0913  11     83.00
WA975       0913  12     82.00
WA975       0913  13     78.00
WA975       0913  14     83.00
WA975       0913  15     80.00
WA975       0913  16     58.00
WA975       0913  17     53.00
WA975       0913  18     53.00
WA975       0913  19     64.00
WA975       0913  20     68.00
WA975       0913  21     56.00
WA975       0913  22     51.00
WA975       0913  23     49.00
WA975       0913  24     48.00
WA975       0913  25     52.00
WA975       0913  26     51.00
WA975       0913  27     44.00
WA975       0913  28     44.00
WA975       0913  29     44.00
WA975       0913  30     45.00
WA975       1013   1     45.00
WA975       1013   2     42.00
WA975       1013   3     52.00
WA975       1013   4     56.00
WA975       1013   5     61.00
WA975       1013   6     64.00
WA975       1013   7     47.00
WA975       1013   8     43.00
WA975       1013   9     49.00
WA975       1013  10     45.00
WA975       1013  11     49.00
WA975       1013  12     43.00
WA975       1013  13     50.00
WA975       1013  14     54.00
WA975       1013  15     57.00
WA975       1013  16     54.00
WA975       1013  17     56.00
WA975       1013  18     62.00
WA975       1013  19     59.00
WA975       1013  20     64.00
WA975       1013  21     67.00
WA975       1013  22     68.00
WA975       1013  23     65.00
WA975       1013  24     64.00
WA975       1013  25     60.00
WA975       1013  26     58.00
WA975       1013  27     42.00
WA975       1013  28     43.00
WA975       1013  29     48.00
WA975       1013  30     47.00
WA975       1013  31     44.00
WA975       1113   1     43.00
WA975       1113   2     41.00
WA975       1113   3     37.00
WA975       1113   4     36.00
WA975       1113   5     38.00
WA975       1113   6     38.00
WA975       1113   7     36.00
WA975       1113   8     37.00
WA975       1113   9     41.00
WA975       1113  10     36.00
WA975       1113  11     42.00
WA975       1113  12     44.00
WA975       1113  13     43.00
WA975       1113  14     41.00
WA975       1113  15     33.00
WA975       1113  16     34.00
WA975       1113  17     35.00
WA975       1113  18     36.00
WA975       1113  19     35.00
WA975       1113  20     28.00
WA975       1113  21     34.00
WA975       1113  22     34.00
WA975       1113  23     39.00
WA975       1113  24     47.00
WA975       1113  25     48.00
WA975       1113  26     46.00
WA975       1113  27     51.00
WA975       1113  28     46.00
WA975       1113  29     40.00
WA975       1113  30     37.00
WA975       1213   1     35.00
WA975       1213   2     32.00
WA975       1213   3     28.00
WA975       1213   4     24.00
WA975       1213   5     24.00
WA975       1213   6     14.00
WA975       1213   7     15.00
WA975       1213   8     24.00
WA975       1213   9     27.00
WA975       1213  10     36.00
WA975       1213  11     33.00
WA975       1213  12     39.00
WA975       1213  13     37.00
WA975       1213  14     40.00
WA975       1213  15     42.00
WA975       1213  16     37.00
WA975       1213  17     38.00
WA975       1213  18     35.00
WA975       1213  19     24.00
WA975       1213  20     28.00
WA975       1213  21     36.00
WA975       1213  22     36.00
WA975       1213  23     36.00
WA975       1213  24     36.00
WA975       1213  25     38.00
WA975       1213  26     43.00
WA975       1213  27     39.00
WA975       1213  28     39.00
WA975       1213  29     35.00
WA975       1213  30     38.00
WA975       1213  31     37.00
WA975       0114   1     41.00
WA975       0114   2     38.00
WA975       0114   3     34.00
WA975       0114   4     33.00
WA975       0114   5     37.00
WA975       0114   6     36.00
WA975       0114   7     35.00
WA975       0114   8     34.00
WA975       0114   9     33.00
WA975       0114  10     35.00
WA975       0114  11     36.00
WA975       0114  12     34.00
WA975       0114  13     36.00
WA975       0114  14     40.00
WA975       0114  15     40.00
WA975       0114  16     44.00
WA975       0114  17     45.00
WA975       0114  18     49.00
WA975       0114  19     45.00
WA975       0114  20     44.00
WA975       0114  21     48.00
WA975       0114  22     39.00
WA975       0114  23     48.00
WA975       0114  24     52.00
WA975       0114  25     52.00
WA975       0114  26     51.00
WA975       0114  27     39.00
WA975       0114  28     39.00
WA975       0114  29     37.00
WA975       0114  30     35.00
WA975       0114  31     31.00
WA975       0214   1     34.00
WA975       0214   2     30.00
WA975       0214   3     22.00
WA975       0214   4     18.00
WA975       0214   5     12.00
WA975       0214   6     15.00
WA975       0214   7     26.00
WA975       0214   8     26.00
WA975       0214   9     27.00
WA975       0214  10     31.00
WA975       0214  11     36.00
WA975       0214  12     41.00
WA975       0214  13     35.00
WA975       0214  14     36.00
WA975       0214  15     34.00
WA975       0214  16     33.00
WA975       0214  17     35.00
WA975       0214  18     31.00
WA975       0214  19     33.00
WA975       0214  20     33.00
WA975       0214  21     31.00
WA975       0214  22     32.00
WA975       0214  23     28.00
WA975       0214  24     30.00
WA975       0214  25     36.00
WA975       0214  26     41.00
WA975       0214  27     48.00
WA975       0214  28     39.00
WA975       0314   1     28.00
WA975       0314   2     24.00
WA975       0314   3     33.00
WA975       0314   4     38.00
WA975       0314   5     48.00
WA975       0314   6     42.00
WA975       0314   7     48.00
WA975       0314   8     44.00
WA975       0314   9     41.00
WA975       0314  10     39.00
WA975       0314  11     49.00
WA975       0314  12     56.00
WA975       0314  13     55.00
WA975       0314  14     41.00
WA975       0314  15     44.00
WA975       0314  16     37.00
WA975       0314  17     36.00
WA975       0314  18     40.00
WA975       0314  19     37.00
WA975       0314  20     37.00
WA975       0314  21     42.00
WA975       0314  22     39.00
WA975       0314  23     44.00
WA975       0314  24     50.00
WA975       0314  25     47.00
WA975       0314  26     48.00
WA975       0314  27     43.00
WA975       0314  28     40.00
WA975       0314  29     42.00
WA975       0314  30     40.00
WA975       0314  31     51.00
WA975       0414   1     50.00
WA975       0414   2     48.00
WA975       0414   3     49.00
WA975       0414   4     48.00
WA975       0414   5     44.00
WA975       0414   6     49.00
WA975       0414   7     61.00
WA975       0414   8     54.00
WA975       0414   9     46.00
WA975       0414  10     52.00
WA975       0414  11     48.00
WA975       0414  12     51.00
WA975       0414  13     58.00
WA975       0414  14     60.00
WA975       0414  15     46.00
WA975       0414  16     45.00
WA975       0414  17     50.00
WA975       0414  18     45.00
WA975       0414  19     52.00
WA975       0414  20     51.00
WA975       0414  21     57.00
WA975       0414  22     42.00
WA975       0414  23     49.00
WA975       0414  24     52.00
WA975       0414  25     51.00
WA975       0414  26     50.00
WA975       0414  27     42.00
WA975       0414  28     51.00
WA975       0414  29     60.00
WA975       0414  30     68.00
WA975       0514   1     71.00
WA975       0514   2     61.00
WA975       0514   3     51.00
WA975       0514   4     51.00
WA975       0514   5     48.00
WA975       0514   6     53.00
WA975       0514   7     57.00
WA975       0514   8     56.00
WA975       0514   9     47.00
WA975       0514  10     47.00
WA975       0514  11     60.00
WA975       0514  12     62.00
WA975       0514  13     66.00
WA975       0514  14     73.00
WA975       0514  15     74.00
WA975       0514  16     65.00
WA975       0514  17     54.00
WA975       0514  18     56.00
WA975       0514  19     58.00
WA975       0514  20     62.00
WA975       0514  21     65.00
WA975       0514  22     70.00
WA975       0514  23     60.00
WA975       0514  24     56.00
WA975       0514  25     50.00
WA975       0514  26     52.00
WA975       0514  27     56.00
WA975       0514  28     46.00
WA975       0514  29     54.00
WA975       0514  30     65.00
WA975       0514  31     67.00
WA975       0614   1     70.00
WA975       0614   2     72.00
WA975       0614   3     67.00
WA975       0614   4     65.00
WA975       0614   5     66.00
WA975       0614   6     66.00
WA975       0614   7     66.00
WA975       0614   8     64.00
WA975       0614   9     62.00
WA975       0614  10     51.00
WA975       0614  11     68.00
WA975       0614  12     65.00
WA975       0614  13     45.00
WA975       0614  14     54.00
WA975       0614  15     55.00
WA975       0614  16     50.00
WA975       0614  17     57.00
WA975       0614  18     63.00
WA975       0614  19     66.00
WA975       0614  20     56.00
WA975       0614  21     67.00
WA975       0614  22     73.00
WA975       0614  23     75.00
WA975       0614  24     60.00
WA975       0614  25     74.00
WA975       0614  26     61.00
WA975       0614  27     58.00
WA975       0614  28     59.00
WA975       0614  29     54.00
WA975       0614  30     74.00
WA975       0714   1     81.00
WA975       0714   2     80.00
WA975       0714   3     65.00
WA975       0714   4     71.00
WA975       0714   5     71.00
WA975       0714   6     73.00
WA975       0714   7     79.00
WA975       0714   8     82.00
WA975       0714   9     79.00
WA975       0714  10     80.00
WA975       0714  11     85.00
WA975       0714  12     88.00
WA975       0714  13     89.00
WA975       0714  14     83.00
WA975       0714  15     88.00
WA975       0714  16     86.00
WA975       0714  17     74.00
WA975       0714  18     72.00
WA975       0714  19     60.00
WA975       0714  20     64.00
WA975       0714  21     69.00
WA975       0714  22     63.00
WA975       0714  23     58.00
WA975       0714  24     50.00
WA975       0714  25     67.00
WA975       0714  26     74.00
WA975       0714  27     83.00
WA975       0714  28     86.00
WA975       0714  29     86.00
WA975       0714  30     82.00
WA975       0714  31     86.00
WA975       0814   1     85.00
WA975       0814   2     79.00
WA975       0814   3     84.00
WA975       0814   4     83.00
WA975       0814   5     81.00
WA975       0814   6     75.00
WA975       0814   7     74.00
WA975       0814   8     71.00
WA975       0814   9     75.00
WA975       0814  10     85.00
WA975       0814  11     89.00
WA975       0814  12     82.00
WA975       0814  13     63.00
WA975       0814  14     62.00
WA975       0814  15     63.00
WA975       0814  16     69.00
WA975       0814  17     74.00
WA975       0814  18     78.00
WA975       0814  19     71.00
WA975       0814  20     69.00
WA975       0814  21     66.00
WA975       0814  22     62.00
WA975       0814  23     71.00
WA975       0814  24     70.00
WA975       0814  25     72.00
WA975       0814  26     78.00
WA975       0814  27     78.00
WA975       0814  28     70.00
WA975       0814  29     60.00
WA975       0814  30     61.00
WA975       0814  31     56.00
WA975       0914   1     62.00
WA975       0914   2     57.00
WA975       0914   3     52.00
WA975       0914   4     67.00
WA975       0914   5     75.00
WA975       0914   6     79.00
WA975       0914   7     75.00
WA975       0914   8     64.00
WA975       0914   9     58.00
WA975       0914  10     57.00
WA975       0914  11     61.00
WA975       0914  12     70.00
WA975       0914  13     72.00
WA975       0914  14     76.00
WA975       0914  15     80.00
WA975       0914  16     76.00
WA975       0914  17     69.00
WA975       0914  18     55.00
WA975       0914  19     60.00
WA975       0914  20     78.00
WA975       0914  21     81.00
WA975       0914  22     67.00
WA975       0914  23     65.00
WA975       0914  24     54.00
WA975       0914  25     50.00
WA975       0914  26     53.00
WA975       0914  27     62.00
WA975       0914  28     69.00
WA975       0914  29     58.00
WA975       0914  30     48.00
WA975       1014   1     51.00
WA975       1014   2     55.00
WA975       1014   3     63.00
WA975       1014   4     59.00
WA975       1014   5     65.00
WA975       1014   6     69.00
WA975       1014   7     66.00
WA975       1014   8     58.00
WA975       1014   9     65.00
WA975       1014  10     64.00
WA975       1014  11     48.00
WA975       1014  12     49.00
WA975       1014  13     57.00
WA975       1014  14     50.00
WA975       1014  15     45.00
WA975       1014  16     53.00
WA975       1014  17     49.00
WA975       1014  18     54.00
WA975       1014  19     62.00
WA975       1014  20     52.00
WA975       1014  21     48.00
WA975       1014  22     46.00
WA975       1014  23     44.00
WA975       1014  24     46.00
WA975       1014  25     47.00
WA975       1014  26     42.00
WA975       1014  27     44.00
WA975       1014  28     41.00
WA975       1014  29     50.00
WA975       1014  30     47.00
WA975       1014  31     47.00
WA975       1114   1     43.00
WA975       1114   2     43.00
WA975       1114   3     46.00
WA975       1114   4     45.00
WA975       1114   5     46.00
WA975       1114   6     48.00
WA975       1114   7     41.00
WA975       1114   8     49.00
WA975       1114   9     37.00
WA975       1114  10     38.00
WA975       1114  11     28.00
WA975       1114  12     28.00
WA975       1114  13     32.00
WA975       1114  14     28.00
WA975       1114  15     30.00
WA975       1114  16     42.00
WA975       1114  17     45.00
WA975       1114  18     45.00
WA975       1114  19     41.00
WA975       1114  20     45.00
WA975       1114  21     35.00
WA975       1114  22     36.00
WA975       1114  23     36.00
WA975       1114  24     36.00
WA975       1114  25     35.00
WA975       1114  26     36.00
WA975       1114  27     40.00
WA975       1114  28     38.00
WA975       1114  29     23.00
WA975       1114  30     23.00
WA975       1214   1     28.00
WA975       1214   2     32.00
WA975       1214   3     34.00
WA975       1214   4     35.00
WA975       1214   5     36.00
WA975       1214   6     40.00
WA975       1214   7     41.00
WA975       1214   8     42.00
WA975       1214   9     41.00
WA975       1214  10     46.00
WA975       1214  11     41.00
WA975       1214  12     41.00
WA975       1214  13     37.00
WA975       1214  14     39.00
WA975       1214  15     38.00
WA975       1214  16     36.00
WA975       1214  17     37.00
WA975       1214  18     38.00
WA975       1214  19     35.00
WA975       1214  20     36.00
WA975       1214  21     36.00
WA975       1214  22     37.00
WA975       1214  23     36.00
WA975       1214  24     33.00
WA975       1214  25     33.00
WA975       1214  26     30.00
WA975       1214  27     31.00
WA975       1214  28     32.00
WA975       1214  29     29.00
WA975       1214  30     20.00
WA975       1214  31     34.00
WA975       0115   1     39.00
WA975       0115   2     35.00
WA975       0115   3     32.00
WA975       0115   4     30.00
WA975       0115   5     35.00
WA975       0115   6     39.00
WA975       0115   7     46.00
WA975       0115   8     45.00
WA975       0115   9     40.00
WA975       0115  10     38.00
WA975       0115  11     41.00
WA975       0115  12     43.00
WA975       0115  13     43.00
WA975       0115  14     36.00
WA975       0115  15     31.00
WA975       0115  16     36.00
