$ Get data for 420:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:48:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA420           Cougar Mountain
WA420       0212  15     34.00
WA420       0212  16     37.00
WA420       0212  17     40.00
WA420       0212  18     33.00
WA420       0212  19     33.00
WA420       0212  20     36.00
WA420       0212  21     41.00
WA420       0212  22     40.00
WA420       0212  23     33.00
WA420       0212  24     38.00
WA420       0212  25     34.00
WA420       0212  26     29.00
WA420       0212  27     32.00
WA420       0212  28     30.00
WA420       0212  29     30.00
WA420       0312   1     31.00
WA420       0312   2     36.00
WA420       0312   3     39.00
WA420       0312   4     40.00
WA420       0312   5     37.00
WA420       0312   6     31.00
WA420       0312   7     35.00
WA420       0312   8     51.00
WA420       0312   9     45.00
WA420       0312  10     38.00
WA420       0312  11     35.00
WA420       0312  12     38.00
WA420       0312  13     30.00
WA420       0312  14     35.00
WA420       0312  15     40.00
WA420       0312  16     36.00
WA420       0312  17     35.00
WA420       0312  18     35.00
WA420       0312  19     35.00
WA420       0312  20     35.00
WA420       0312  21     35.00
WA420       0312  22     36.00
WA420       0312  23     38.00
WA420       0312  24     46.00
WA420       0312  25     51.00
WA420       0312  26     40.00
WA420       0312  27     43.00
WA420       0312  28     43.00
WA420       0312  29     40.00
WA420       0312  30     39.00
WA420       0312  31     38.00
WA420       0412   1     35.00
WA420       0412   2     46.00
WA420       0412   3     46.00
WA420       0412   4     37.00
WA420       0412   5     35.00
WA420       0412   6     36.00
WA420       0412   7     44.00
WA420       0412   8     51.00
WA420       0412   9     58.00
WA420       0412  10     58.00
WA420       0412  11     42.00
WA420       0412  12     47.00
WA420       0412  13     47.00
WA420       0412  14     47.00
WA420       0412  15     50.00
WA420       0412  16     43.00
WA420       0412  17     40.00
WA420       0412  18     42.00
WA420       0412  19     46.00
WA420       0412  20     44.00
WA420       0412  21     57.00
WA420       0412  22     66.00
WA420       0412  23     66.00
WA420       0412  24     47.00
WA420       0412  25     52.00
WA420       0412  26     44.00
WA420       0412  27     41.00
WA420       0412  28     46.00
WA420       0412  29     46.00
WA420       0412  30     42.00
WA420       0512   1     38.00
WA420       0512   2     40.00
WA420       0512   3     41.00
WA420       0512   4     39.00
WA420       0512   5     40.00
WA420       0512   6     54.00
WA420       0512   7     62.00
WA420       0512   8     57.00
WA420       0512   9     44.00
WA420       0512  10     44.00
WA420       0512  11     56.00
WA420       0512  12     65.00
WA420       0512  13     72.00
WA420       0512  14     77.00
WA420       0512  15     64.00
WA420       0512  16     58.00
WA420       0512  17     51.00
WA420       0512  18     47.00
WA420       0512  19     56.00
WA420       0512  20     51.00
WA420       0512  21     52.00
WA420       0512  22     43.00
WA420       0512  23     41.00
WA420       0512  24     47.00
WA420       0512  25     54.00
WA420       0512  26     58.00
WA420       0512  27     47.00
WA420       0512  28     45.00
WA420       0512  29     49.00
WA420       0512  30     56.00
WA420       0512  31     55.00
WA420       0612   1     57.00
WA420       0612   2     48.00
WA420       0612   3     45.00
WA420       0612   4     51.00
WA420       0612   5     43.00
WA420       0612   6     47.00
WA420       0612   7     48.00
WA420       0612   8     44.00
WA420       0612   9     43.00
WA420       0612  10     54.00
WA420       0612  11     63.00
WA420       0612  12     51.00
WA420       0612  13     47.00
WA420       0612  14     49.00
WA420       0612  15     62.00
WA420       0612  16     61.00
WA420       0612  17     54.00
WA420       0612  18     45.00
WA420       0612  19     49.00
WA420       0612  20     66.00
WA420       0612  21     66.00
WA420       0612  22     51.00
WA420       0612  23     49.00
WA420       0612  24     52.00
WA420       0612  25     53.00
WA420       0612  26     46.00
WA420       0612  27     60.00
WA420       0612  28     67.00
WA420       0612  29     59.00
WA420       0612  30     58.00
WA420       0712   1     52.00
WA420       0712   2     51.00
WA420       0712   3     47.00
WA420       0712   4     57.00
WA420       0712   5     64.00
WA420       0712   6     67.00
WA420       0712   7     72.00
WA420       0712   8     74.00
WA420       0712   9     70.00
WA420       0712  10     66.00
WA420       0712  11     70.00
WA420       0712  12     69.00
WA420       0712  13     65.00
WA420       0712  14     65.00
WA420       0712  15     57.00
WA420       0712  16     67.00
WA420       0712  17     69.00
WA420       0712  18     64.00
WA420       0712  19     69.00
WA420       0712  20     59.00
WA420       0712  21     58.00
WA420       0712  22     52.00
WA420       0712  23     51.00
WA420       0712  24     62.00
WA420       0712  25     70.00
WA420       0712  26     69.00
WA420       0712  27     55.00
WA420       0712  28     60.00
WA420       0712  29     60.00
WA420       0712  30     58.00
WA420       0712  31     58.00
WA420       0812   1     62.00
WA420       0812   2     61.00
WA420       0812   3     69.00
WA420       0812   4     82.00
WA420       0812   5     83.00
WA420       0812   6     76.00
WA420       0812   7     66.00
WA420       0812   8     56.00
WA420       0812   9     62.00
WA420       0812  10     64.00
WA420       0812  11     69.00
WA420       0812  12     75.00
WA420       0812  13     75.00
WA420       0812  14     71.00
WA420       0812  15     78.00
WA420       0812  16     80.00
WA420       0812  17     81.00
WA420       0812  18     74.00
WA420       0812  19     61.00
WA420       0812  20     64.00
WA420       0812  21     57.00
WA420       0812  22     58.00
WA420       0812  23     54.00
WA420       0812  24     58.00
WA420       0812  25     71.00
WA420       0812  26     64.00
WA420       0812  27     60.00
WA420       0812  28     59.00
WA420       0812  29     54.00
WA420       0812  30     58.00
WA420       0812  31     56.00
WA420       0912   1     58.00
WA420       0912   2     58.00
WA420       0912   3     59.00
WA420       0912   4     63.00
WA420       0912   5     67.00
WA420       0912   6     71.00
WA420       0912   7     75.00
WA420       0912   8     76.00
WA420       0912   9     53.00
WA420       0912  10     51.00
WA420       0912  11     52.00
WA420       0912  12     64.00
WA420       0912  13     71.00
WA420       0912  14     69.00
WA420       0912  15     64.00
WA420       0912  16     64.00
WA420       0912  17     72.00
WA420       0912  18     72.00
WA420       0912  19     72.00
WA420       0912  20     79.00
WA420       0912  21     54.00
WA420       0912  22     49.00
WA420       0912  23     55.00
WA420       0912  24     56.00
WA420       0912  25     53.00
WA420       0912  26     57.00
WA420       0912  27     66.00
WA420       0912  28     63.00
WA420       0912  29     53.00
WA420       0912  30     55.00
WA420       1012   1     64.00
WA420       1012   2     49.00
WA420       1012   3     52.00
WA420       1012   4     54.00
WA420       1012   5     54.00
WA420       1012   6     58.00
WA420       1012   7     65.00
WA420       1012   8     60.00
WA420       1012   9     56.00
WA420       1012  10     55.00
WA420       1012  11     62.00
WA420       1012  12     49.00
WA420       1012  13     50.00
WA420       1012  14     54.00
WA420       1012  15     55.00
WA420       1012  16     49.00
WA420       1012  17     46.00
WA420       1012  18     57.00
WA420       1012  19     52.00
WA420       1012  20     39.00
WA420       1012  21     37.00
WA420       1012  22     38.00
WA420       1012  23     38.00
WA420       1012  24     39.00
WA420       1012  25     40.00
WA420       1012  26     41.00
WA420       1012  27     50.00
WA420       1012  28     49.00
WA420       1012  29     51.00
WA420       1012  30     50.00
WA420       1012  31     53.00
WA420       1112   1     47.00
WA420       1112   2     48.00
WA420       1112   3     48.00
WA420       1112   4     53.00
WA420       1112   5     53.00
WA420       1112   6     56.00
WA420       1112   7     40.00
WA420       1112   8     38.00
WA420       1112   9     33.00
WA420       1112  10     33.00
WA420       1112  11     39.00
WA420       1112  12     40.00
WA420       1112  13     41.00
WA420       1112  14     40.00
WA420       1112  15     41.00
WA420       1112  16     42.00
WA420       1112  17     42.00
WA420       1112  18     40.00
WA420       1112  19     47.00
WA420       1112  20     42.00
WA420       1112  21     40.00
WA420       1112  22     39.00
WA420       1112  23     44.00
WA420       1112  24     40.00
WA420       1112  25     36.00
WA420       1112  26     38.00
WA420       1112  27     42.00
WA420       1112  28     42.00
WA420       1112  29     44.00
WA420       1112  30     43.00
WA420       1212   1     43.00
WA420       1212   2     38.00
WA420       1212   3     41.00
WA420       1212   4     44.00
WA420       1212   5     35.00
WA420       1212   6     34.00
WA420       1212   7     34.00
WA420       1212   8     33.00
WA420       1212   9     35.00
WA420       1212  10     37.00
WA420       1212  11     35.00
WA420       1212  12     34.00
WA420       1212  13     33.00
WA420       1212  14     33.00
WA420       1212  15     30.00
WA420       1212  16     34.00
WA420       1212  17     34.00
WA420       1212  18     28.00
WA420       1212  19     33.00
WA420       1212  20     35.00
WA420       1212  21     34.00
WA420       1212  22     36.00
WA420       1212  23     33.00
WA420       1212  24     33.00
WA420       1212  25     32.00
WA420       1212  26     33.00
WA420       1212  27     34.00
WA420       1212  28     34.00
WA420       1212  29     33.00
WA420       1212  30     32.00
WA420       1212  31     33.00
WA420       0113   1     39.00
WA420       0113   2     35.00
WA420       0113   3     33.00
WA420       0113   4     40.00
WA420       0113   5     38.00
WA420       0113   6     34.00
WA420       0113   7     40.00
WA420       0113   8     46.00
WA420       0113   9     47.00
WA420       0113  10     30.00
WA420       0113  11     26.00
WA420       0113  12     24.00
WA420       0113  13     27.00
WA420       0113  14     30.00
WA420       0113  15     35.00
WA420       0113  16     38.00
WA420       0113  17     49.00
WA420       0113  18     50.00
WA420       0113  19     51.00
WA420       0113  20     55.00
WA420       0113  21     48.00
WA420       0113  22     45.00
WA420       0113  23     40.00
WA420       0113  24     37.00
WA420       0113  25     40.00
WA420       0113  26     35.00
WA420       0113  27     32.00
WA420       0113  28     33.00
WA420       0113  29     36.00
WA420       0113  30     39.00
WA420       0113  31     39.00
WA420       0213   1     49.00
WA420       0213   2     51.00
WA420       0213   3     36.00
WA420       0213   4     42.00
WA420       0213   5     40.00
WA420       0213   6     37.00
WA420       0213   7     37.00
WA420       0213   8     32.00
WA420       0213   9     34.00
WA420       0213  10     35.00
WA420       0213  11     35.00
WA420       0213  12     38.00
WA420       0213  13     38.00
WA420       0213  14     38.00
WA420       0213  15     49.00
WA420       0213  16     40.00
WA420       0213  17     33.00
WA420       0213  18     34.00
WA420       0213  19     37.00
WA420       0213  20     34.00
WA420       0213  21     33.00
WA420       0213  22     35.00
WA420       0213  23     33.00
WA420       0213  24     35.00
WA420       0213  25     34.00
WA420       0213  26     35.00
WA420       0213  27     37.00
WA420       0213  28     44.00
WA420       0313   1     46.00
WA420       0313   2     43.00
WA420       0313   3     33.00
WA420       0313   4     39.00
WA420       0313   5     38.00
WA420       0313   6     39.00
WA420       0313   7     37.00
WA420       0313   8     40.00
WA420       0313   9     43.00
WA420       0313  10     36.00
WA420       0313  11     41.00
WA420       0313  12     43.00
WA420       0313  13     46.00
WA420       0313  14     49.00
WA420       0313  15     44.00
WA420       0313  16     40.00
WA420       0313  17     31.00
WA420       0313  18     35.00
WA420       0313  19     38.00
WA420       0313  20     39.00
WA420       0313  21     31.00
WA420       0313  22     33.00
WA420       0313  23     34.00
WA420       0313  24     39.00
WA420       0313  25     45.00
WA420       0313  26     49.00
WA420       0313  27     48.00
WA420       0313  28     49.00
WA420       0313  29     50.00
WA420       0313  30     58.00
WA420       0313  31     61.00
WA420       0413   1     53.00
WA420       0413   2     44.00
WA420       0413   3     51.00
WA420       0413   4     51.00
WA420       0413   5     44.00
WA420       0413   6     41.00
WA420       0413   7     36.00
WA420       0413   8     38.00
WA420       0413   9     43.00
WA420       0413  10     44.00
WA420       0413  11     39.00
WA420       0413  12     42.00
WA420       0413  13     33.00
WA420       0413  14     38.00
WA420       0413  15     39.00
WA420       0413  16     39.00
WA420       0413  17     44.00
WA420       0413  18     41.00
WA420       0413  19     43.00
WA420       0413  20     40.00
WA420       0413  21     38.00
WA420       0413  22     48.00
WA420       0413  23     50.00
WA420       0413  24     56.00
WA420       0413  25     58.00
WA420       0413  26     59.00
WA420       0413  27     47.00
WA420       0413  28     42.00
WA420       0413  29     41.00
WA420       0413  30     36.00
WA420       0513   1     51.00
WA420       0513   2     62.00
WA420       0513   3     60.00
WA420       0513   4     64.00
WA420       0513   5     68.00
WA420       0513   6     73.00
WA420       0513   7     62.00
WA420       0513   8     58.00
WA420       0513   9     65.00
WA420       0513  10     70.00
WA420       0513  11     70.00
WA420       0513  12     53.00
WA420       0513  13     55.00
WA420       0513  14     49.00
WA420       0513  15     53.00
WA420       0513  16     54.00
WA420       0513  17     46.00
WA420       0513  18     44.00
WA420       0513  19     46.00
WA420       0513  20     55.00
WA420       0513  21     46.00
WA420       0513  22     40.00
WA420       0513  23     45.00
WA420       0513  24     47.00
WA420       0513  25     47.00
WA420       0513  26     49.00
WA420       0513  27     46.00
WA420       0513  28     49.00
WA420       0513  29     46.00
WA420       0513  30     45.00
WA420       0513  31     51.00
WA420       0613   1     59.00
WA420       0613   2     52.00
WA420       0613   3     60.00
WA420       0613   4     68.00
WA420       0613   5     66.00
WA420       0613   6     68.00
WA420       0613   7     58.00
WA420       0613   8     60.00
WA420       0613   9     54.00
WA420       0613  10     55.00
WA420       0613  11     47.00
WA420       0613  12     49.00
WA420       0613  13     50.00
WA420       0613  14     52.00
WA420       0613  15     69.00
WA420       0613  16     64.00
WA420       0613  17     62.00
WA420       0613  18     56.00
WA420       0613  19     49.00
WA420       0613  20     46.00
WA420       0613  21     52.00
WA420       0613  22     62.00
WA420       0613  23     60.00
WA420       0613  24     53.00
WA420       0613  25     57.00
WA420       0613  26     59.00
WA420       0613  27     60.00
WA420       0613  28     77.00
WA420       0613  29     71.00
WA420       0613  30     83.00
WA420       0713   1     82.00
WA420       0713   2     71.00
WA420       0713   3     68.00
WA420       0713   4     56.00
WA420       0713   5     54.00
WA420       0713   6     62.00
WA420       0713   7     63.00
WA420       0713   8     66.00
WA420       0713   9     72.00
WA420       0713  10     66.00
WA420       0713  11     58.00
WA420       0713  12     53.00
WA420       0713  13     62.00
WA420       0713  14     68.00
WA420       0713  15     68.00
WA420       0713  16     78.00
WA420       0713  17     60.00
WA420       0713  18     64.00
WA420       0713  19     69.00
WA420       0713  20     67.00
WA420       0713  21     67.00
WA420       0713  22     66.00
WA420       0713  23     72.00
WA420       0713  24     72.00
WA420       0713  25     73.00
WA420       0713  26     74.00
WA420       0713  27     65.00
WA420       0713  28     62.00
WA420       0713  29     61.00
WA420       0713  30     65.00
WA420       0713  31     64.00
WA420       0813   1     54.00
WA420       0813   2     51.00
WA420       0813   3     58.00
WA420       0813   4     70.00
WA420       0813   5     72.00
WA420       0813   6     73.00
WA420       0813   7     73.00
WA420       0813   8     69.00
WA420       0813   9     69.00
WA420       0813  10     66.00
WA420       0813  11     59.00
WA420       0813  12     62.00
WA420       0813  13     67.00
WA420       0813  14     69.00
WA420       0813  15     63.00
WA420       0813  16     68.00
WA420       0813  17     64.00
WA420       0813  18     65.00
WA420       0813  19     63.00
WA420       0813  20     63.00
WA420       0813  21     70.00
WA420       0813  22     75.00
WA420       0813  23     59.00
WA420       0813  24     56.00
WA420       0813  25     62.00
WA420       0813  26     62.00
WA420       0813  27     64.00
WA420       0813  28     64.00
WA420       0813  29     61.00
WA420       0813  30     58.00
WA420       0813  31     73.00
WA420       0913   1     67.00
WA420       0913   2     66.00
WA420       0913   3     64.00
WA420       0913   4     65.00
WA420       0913   5     58.00
WA420       0913   6     56.00
WA420       0913   7     58.00
WA420       0913   8     65.00
WA420       0913   9     66.00
WA420       0913  10     76.00
WA420       0913  11     80.00
WA420       0913  12     77.00
WA420       0913  13     66.00
WA420       0913  14     81.00
WA420       0913  15     75.00
WA420       0913  16     53.00
WA420       0913  17     50.00
WA420       0913  18     51.00
WA420       0913  19     62.00
WA420       0913  20     64.00
WA420       0913  21     54.00
WA420       0913  22     48.00
WA420       0913  23     47.00
WA420       0913  24     47.00
WA420       0913  25     44.00
WA420       0913  26     48.00
WA420       0913  27     46.00
WA420       0913  28     52.00
WA420       0913  29     46.00
WA420       0913  30     42.00
WA420       1013   1     42.00
WA420       1013   2     42.00
WA420       1013   3     42.00
WA420       1013   4     54.00
WA420       1013   5     60.00
WA420       1013   6     61.00
WA420       1013   7     47.00
WA420       1013   8     42.00
WA420       1013   9     48.00
WA420       1013  10     46.00
WA420       1013  11     44.00
WA420       1013  12     43.00
WA420       1013  13     46.00
WA420       1013  14     52.00
WA420       1013  15     55.00
WA420       1013  16     54.00
WA420       1013  17     55.00
WA420       1013  18     58.00
WA420       1013  19     56.00
WA420       1013  20     61.00
WA420       1013  21     67.00
WA420       1013  22     67.00
WA420       1013  23     63.00
WA420       1013  24     63.00
WA420       1013  25     52.00
WA420       1013  26     52.00
WA420       1013  27     43.00
WA420       1013  28     46.00
WA420       1013  29     45.00
WA420       1013  30     44.00
WA420       1013  31     45.00
WA420       1113   1     50.00
WA420       1113   2     44.00
WA420       1113   3     35.00
WA420       1113   4     35.00
WA420       1113   5     42.00
WA420       1113   6     43.00
WA420       1113   7     40.00
WA420       1113   8     38.00
WA420       1113   9     41.00
WA420       1113  10     47.00
WA420       1113  11     46.00
WA420       1113  12     47.00
WA420       1113  13     44.00
WA420       1113  14     40.00
WA420       1113  15     37.00
WA420       1113  16     36.00
WA420       1113  17     40.00
WA420       1113  18     45.00
WA420       1113  19     44.00
WA420       1113  20     30.00
WA420       1113  21     35.00
WA420       1113  22     40.00
WA420       1113  23     47.00
WA420       1113  24     50.00
WA420       1113  25     47.00
WA420       1113  26     46.00
WA420       1113  27     49.00
WA420       1113  28     48.00
WA420       1113  29     42.00
WA420       1113  30     43.00
WA420       1213   1     44.00
WA420       1213   2     34.00
WA420       1213   3     29.00
WA420       1213   4     26.00
WA420       1213   5     22.00
WA420       1213   6     16.00
WA420       1213   7     20.00
WA420       1213   8     23.00
WA420       1213   9     27.00
WA420       1213  10     31.00
WA420       1213  11     35.00
WA420       1213  12     42.00
WA420       1213  13     40.00
WA420       1213  14     41.00
WA420       1213  15     42.00
WA420       1213  16     42.00
WA420       1213  17     45.00
WA420       1213  18     39.00
WA420       1213  19     28.00
WA420       1213  20     38.00
WA420       1213  21     38.00
WA420       1213  22     41.00
WA420       1213  23     42.00
WA420       1213  24     34.00
WA420       1213  25     42.00
WA420       1213  26     45.00
WA420       1213  27     46.00
WA420       1213  28     36.00
WA420       1213  29     39.00
WA420       1213  30     46.00
WA420       1213  31     38.00
WA420       0114   1     46.00
WA420       0114   2     48.00
WA420       0114   3     36.00
WA420       0114   4     33.00
WA420       0114   5     42.00
WA420       0114   6     44.00
WA420       0114   7     41.00
WA420       0114   8     40.00
WA420       0114   9     37.00
WA420       0114  10     44.00
WA420       0114  11     50.00
WA420       0114  12     40.00
WA420       0114  13     41.00
WA420       0114  14     40.00
WA420       0114  15     42.00
WA420       0114  16     51.00
WA420       0114  17     58.00
WA420       0114  18     50.00
WA420       0114  19     46.00
WA420       0114  20     47.00
WA420       0114  21     51.00
WA420       0114  22     43.00
WA420       0114  23     48.00
WA420       0114  24     52.00
WA420       0114  25     51.00
WA420       0114  26     52.00
WA420       0114  27     44.00
WA420       0114  28     42.00
WA420       0114  29     41.00
WA420       0114  30     36.00
WA420       0114  31     34.00
WA420       0214   1     33.00
WA420       0214   2     32.00
WA420       0214   3     27.00
WA420       0214   4     21.00
WA420       0214   5     12.00
WA420       0214   6     12.00
WA420       0214   7     29.00
WA420       0214   8     24.00
WA420       0214   9     29.00
WA420       0214  10     38.00
WA420       0214  11     41.00
WA420       0214  12     46.00
WA420       0214  13     41.00
WA420       0214  14     39.00
WA420       0214  15     40.00
WA420       0214  16     38.00
WA420       0214  17     34.00
WA420       0214  18     35.00
WA420       0214  19     31.00
WA420       0214  20     34.00
WA420       0214  21     33.00
WA420       0214  22     31.00
WA420       0214  23     35.00
WA420       0214  24     35.00
WA420       0214  25     34.00
WA420       0214  26     40.00
WA420       0214  27     42.00
WA420       0214  28     45.00
WA420       0314   1     36.00
WA420       0314   2     36.00
WA420       0314   3     41.00
WA420       0314   4     42.00
WA420       0314   5     46.00
WA420       0314   6     44.00
WA420       0314   7     43.00
WA420       0314   8     50.00
WA420       0314   9     46.00
WA420       0314  10     38.00
WA420       0314  11     42.00
WA420       0314  12     51.00
WA420       0314  13     48.00
WA420       0314  14     42.00
WA420       0314  15     50.00
WA420       0314  16     44.00
WA420       0314  17     35.00
WA420       0314  18     38.00
WA420       0314  19     36.00
WA420       0314  20     36.00
WA420       0314  21     37.00
WA420       0314  22     42.00
WA420       0314  23     43.00
WA420       0314  24     52.00
WA420       0314  25     47.00
WA420       0314  26     42.00
WA420       0314  27     40.00
WA420       0314  28     40.00
WA420       0314  29     39.00
WA420       0314  30     38.00
WA420       0314  31     46.00
WA420       0414   1     46.00
WA420       0414   2     45.00
WA420       0414   3     47.00
WA420       0414   4     40.00
WA420       0414   5     42.00
WA420       0414   6     44.00
WA420       0414   7     59.00
WA420       0414   8     49.00
WA420       0414   9     44.00
WA420       0414  10     47.00
WA420       0414  11     48.00
WA420       0414  12     49.00
WA420       0414  13     55.00
WA420       0414  14     58.00
WA420       0414  15     47.00
WA420       0414  16     42.00
WA420       0414  17     43.00
WA420       0414  18     44.00
WA420       0414  19     47.00
WA420       0414  20     49.00
WA420       0414  21     53.00
WA420       0414  22     39.00
WA420       0414  23     39.00
WA420       0414  24     43.00
WA420       0414  25     43.00
WA420       0414  26     44.00
WA420       0414  27     36.00
WA420       0414  28     46.00
WA420       0414  29     58.00
WA420       0414  30     66.00
WA420       0514   1     74.00
WA420       0514   2     61.00
WA420       0514   3     49.00
WA420       0514   4     46.00
WA420       0514   5     45.00
WA420       0514   6     45.00
WA420       0514   7     53.00
WA420       0514   8     50.00
WA420       0514   9     41.00
WA420       0514  10     42.00
WA420       0514  11     53.00
WA420       0514  12     61.00
WA420       0514  13     68.00
WA420       0514  14     73.00
WA420       0514  15     75.00
WA420       0514  16     55.00
WA420       0514  17     53.00
WA420       0514  18     51.00
WA420       0514  19     52.00
WA420       0514  20     58.00
WA420       0514  21     57.00
WA420       0514  22     66.00
WA420       0514  23     53.00
WA420       0514  24     52.00
WA420       0514  25     53.00
WA420       0514  26     49.00
WA420       0514  27     51.00
WA420       0514  28     48.00
WA420       0514  29     49.00
WA420       0514  30     60.00
WA420       0514  31     61.00
WA420       0614   1     58.00
WA420       0614   2     63.00
WA420       0614   3     51.00
WA420       0614   4     60.00
WA420       0614   5     59.00
WA420       0614   6     62.00
WA420       0614   7     62.00
WA420       0614   8     63.00
WA420       0614   9     58.00
WA420       0614  10     55.00
WA420       0614  11     63.00
WA420       0614  12     51.00
WA420       0614  13     46.00
WA420       0614  14     48.00
WA420       0614  15     48.00
WA420       0614  16     46.00
WA420       0614  17     46.00
WA420       0614  18     53.00
WA420       0614  19     63.00
WA420       0614  20     51.00
WA420       0614  21     59.00
WA420       0614  22     64.00
WA420       0614  23     68.00
WA420       0614  24     60.00
WA420       0614  25     65.00
WA420       0614  26     56.00
WA420       0614  27     55.00
WA420       0614  28     53.00
WA420       0614  29     51.00
WA420       0614  30     65.00
WA420       0714   1     79.00
WA420       0714   2     74.00
WA420       0714   3     54.00
WA420       0714   4     62.00
WA420       0714   5     65.00
WA420       0714   6     70.00
WA420       0714   7     70.00
WA420       0714   8     72.00
WA420       0714   9     70.00
WA420       0714  10     70.00
WA420       0714  11     76.00
WA420       0714  12     78.00
WA420       0714  13     77.00
WA420       0714  14     74.00
WA420       0714  15     77.00
WA420       0714  16     75.00
WA420       0714  17     65.00
WA420       0714  18     64.00
WA420       0714  19     66.00
WA420       0714  20     53.00
WA420       0714  21     59.00
WA420       0714  22     59.00
WA420       0714  23     58.00
WA420       0714  24     51.00
WA420       0714  25     58.00
WA420       0714  26     67.00
WA420       0714  27     70.00
WA420       0714  28     73.00
WA420       0714  29     73.00
WA420       0714  30     71.00
WA420       0714  31     72.00
WA420       0814   1     73.00
WA420       0814   2     70.00
WA420       0814   3     74.00
WA420       0814   4     77.00
WA420       0814   5     68.00
WA420       0814   6     65.00
WA420       0814   7     64.00
WA420       0814   8     63.00
WA420       0814   9     65.00
WA420       0814  10     77.00
WA420       0814  11     87.00
WA420       0814  12     76.00
WA420       0814  13     58.00
WA420       0814  14     56.00
WA420       0814  15     57.00
WA420       0814  16     63.00
WA420       0814  17     65.00
WA420       0814  18     71.00
WA420       0814  19     68.00
WA420       0814  20     59.00
WA420       0814  21     60.00
WA420       0814  22     59.00
WA420       0814  23     67.00
WA420       0814  24     64.00
WA420       0814  25     69.00
WA420       0814  26     72.00
WA420       0814  27     72.00
WA420       0814  28     64.00
WA420       0814  29     57.00
WA420       0814  30     56.00
WA420       0814  31     53.00
WA420       0914   1     59.00
WA420       0914   2     56.00
WA420       0914   3     50.00
WA420       0914   4     61.00
WA420       0914   5     70.00
WA420       0914   6     74.00
WA420       0914   7     70.00
WA420       0914   8     59.00
WA420       0914   9     54.00
WA420       0914  10     59.00
WA420       0914  11     56.00
WA420       0914  12     64.00
WA420       0914  13     67.00
WA420       0914  14     71.00
WA420       0914  15     75.00
WA420       0914  16     65.00
WA420       0914  17     65.00
WA420       0914  18     53.00
WA420       0914  19     59.00
WA420       0914  20     72.00
WA420       0914  21     76.00
WA420       0914  22     57.00
WA420       0914  23     62.00
WA420       0914  24     56.00
WA420       0914  25     53.00
WA420       0914  26     53.00
WA420       0914  27     55.00
WA420       0914  28     63.00
WA420       0914  29     54.00
WA420       0914  30     50.00
WA420       1014   1     50.00
WA420       1014   2     54.00
WA420       1014   3     64.00
WA420       1014   4     64.00
WA420       1014   5     64.00
WA420       1014   6     66.00
WA420       1014   7     63.00
WA420       1014   8     58.00
WA420       1014   9     62.00
WA420       1014  10     60.00
WA420       1014  11     51.00
WA420       1014  12     52.00
WA420       1014  13     61.00
WA420       1014  14     50.00
WA420       1014  15     47.00
WA420       1014  16     52.00
WA420       1014  17     50.00
WA420       1014  18     55.00
WA420       1014  19     61.00
WA420       1014  20     52.00
WA420       1014  21     48.00
WA420       1014  22     48.00
WA420       1014  23     43.00
WA420       1014  24     47.00
WA420       1014  25     52.00
WA420       1014  26     41.00
WA420       1014  27     46.00
WA420       1014  28     46.00
WA420       1014  29     49.00
WA420       1014  30     52.00
WA420       1014  31     47.00
WA420       1114   1     40.00
WA420       1114   2     44.00
WA420       1114   3     47.00
WA420       1114   4     48.00
WA420       1114   5     51.00
WA420       1114   6     53.00
WA420       1114   7     43.00
WA420       1114   8     49.00
WA420       1114   9     44.00
WA420       1114  10     40.00
WA420       1114  11     36.00
WA420       1114  12     26.00
WA420       1114  13     28.00
WA420       1114  14     34.00
WA420       1114  15     33.00
WA420       1114  16     41.00
WA420       1114  17     45.00
WA420       1114  18     42.00
WA420       1114  19     44.00
WA420       1114  20     42.00
WA420       1114  21     42.00
WA420       1114  22     37.00
WA420       1114  23     39.00
WA420       1114  24     46.00
WA420       1114  25     48.00
WA420       1114  26     51.00
WA420       1114  27     50.00
WA420       1114  28     46.00
WA420       1114  29     30.00
WA420       1114  30     26.00
WA420       1214   1     34.00
WA420       1214   2     37.00
WA420       1214   3     37.00
WA420       1214   4     37.00
WA420       1214   5     42.00
WA420       1214   6     42.00
WA420       1214   7     45.00
WA420       1214   8     44.00
WA420       1214   9     50.00
WA420       1214  10     53.00
WA420       1214  11     47.00
WA420       1214  12     42.00
WA420       1214  13     38.00
WA420       1214  14     39.00
WA420       1214  15     38.00
WA420       1214  16     37.00
WA420       1214  17     39.00
WA420       1214  18     40.00
WA420       1214  19     38.00
WA420       1214  20     47.00
WA420       1214  21     44.00
WA420       1214  22     40.00
WA420       1214  23     45.00
WA420       1214  24     34.00
WA420       1214  25     34.00
WA420       1214  26     35.00
WA420       1214  27     36.00
WA420       1214  28     34.00
WA420       1214  29     30.00
WA420       1214  30     24.00
WA420       1214  31     31.00
WA420       0115   1     35.00
WA420       0115   2     36.00
WA420       0115   3     33.00
WA420       0115   4     44.00
WA420       0115   5     46.00
WA420       0115   6     56.00
WA420       0115   7     52.00
WA420       0115   8     54.00
WA420       0115   9     43.00
WA420       0115  10     42.00
WA420       0115  11     40.00
WA420       0115  12     40.00
WA420       0115  13     41.00
WA420       0115  14     40.00
