$ Get data for 912:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:36:44 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA912           Skookum Creek
WA912       1206   4     44.00
WA912       1206   5     47.00
WA912       1206   6     53.00
WA912       1206   7     54.00
WA912       1206   8     56.00
WA912       1206   9     51.00
WA912       1206  10     45.00
WA912       1206  11     41.00
WA912       1206  12     37.00
WA912       1206  13     43.00
WA912       1206  14     43.00
WA912       1206  15     38.00
WA912       1206  16     35.00
WA912       1206  17     35.00
WA912       1206  18     41.00
WA912       1206  19     44.00
WA912       1206  20     44.00
WA912       1206  21     38.00
WA912       1206  22     38.00
WA912       1206  23     36.00
WA912       1206  24     40.00
WA912       1206  25     39.00
WA912       1206  26     38.00
WA912       1206  27     33.00
WA912       1206  28     38.00
WA912       1206  29     44.00
WA912       1206  30     45.00
WA912       1206  31     40.00
WA912       0107   1     44.00
WA912       0107   2     46.00
WA912       0107   3     37.00
WA912       0107   4     32.00
WA912       0107   5     33.00
WA912       0107   6     33.00
WA912       0107   7     38.00
WA912       0107   8     40.00
WA912       0107   9     45.00
WA912       0107  10     25.00
WA912       0107  11     24.00
WA912       0107  12     23.00
WA912       0107  13     28.00
WA912       0107  14     32.00
WA912       0107  15     38.00
WA912       0107  16     36.00
WA912       0107  17     35.00
WA912       0107  18     37.00
WA912       0107  19     40.00
WA912       0107  20     34.00
WA912       0107  21     36.00
WA912       0107  22     40.00
WA912       0107  23     48.00
WA912       0107  24     57.00
WA912       0107  25     46.00
WA912       0107  26     51.00
WA912       0107  27     48.00
WA912       0107  28     52.00
WA912       0107  29     50.00
WA912       0107  30     48.00
WA912       0107  31     49.00
WA912       0207   1     46.00
WA912       0207   2     48.00
WA912       0207   3     43.00
WA912       0207   4     51.00
WA912       0207   5     58.00
WA912       0207   6     55.00
WA912       0207   7     51.00
WA912       0207   8     47.00
WA912       0207   9     47.00
WA912       0207  10     51.00
WA912       0207  11     43.00
WA912       0207  12     46.00
WA912       0207  13     40.00
WA912       0207  14     40.00
WA912       0207  15     43.00
WA912       0207  16     47.00
WA912       0207  17     54.00
WA912       0207  18     35.00
WA912       0207  19     35.00
WA912       0207  20     34.00
WA912       0207  21     44.00
WA912       0207  22     42.00
WA912       0207  23     35.00
WA912       0207  24     35.00
WA912       0207  25     41.00
WA912       0207  26     38.00
WA912       0207  27     44.00
WA912       0207  28     31.00
WA912       0307   1     38.00
WA912       0307   2     40.00
WA912       0307   3     48.00
WA912       0307   4     60.00
WA912       0307   5     54.00
WA912       0307   6     62.00
WA912       0307   7     49.00
WA912       0307   8     38.00
WA912       0307   9     53.00
WA912       0307  10     46.00
WA912       0307  11     49.00
WA912       0307  12     47.00
WA912       0307  13     46.00
WA912       0307  14     39.00
WA912       0307  15     50.00
WA912       0307  16     56.00
WA912       0307  17     48.00
WA912       0307  18     49.00
WA912       0307  19     45.00
WA912       0307  20     35.00
WA912       0307  21     49.00
WA912       0307  22     43.00
WA912       0307  23     46.00
WA912       0307  24     46.00
WA912       0307  25     42.00
WA912       0307  26     50.00
WA912       0307  27     45.00
WA912       0307  28     51.00
WA912       0307  29     62.00
WA912       0307  30     55.00
WA912       0307  31     41.00
WA912       0407   1     35.00
WA912       0407   2     49.00
WA912       0407   3     54.00
WA912       0407   4     46.00
WA912       0407   5     63.00
WA912       0407   6     67.00
WA912       0407   7     57.00
WA912       0407   8     54.00
WA912       0407   9     39.00
WA912       0407  10     42.00
WA912       0407  11     50.00
WA912       0407  12     47.00
WA912       0407  13     47.00
WA912       0407  14     49.00
WA912       0407  15     53.00
WA912       0407  16     44.00
WA912       0407  17     47.00
WA912       0407  18     46.00
WA912       0407  19     55.00
WA912       0407  20     53.00
WA912       0407  21     53.00
WA912       0407  22     54.00
WA912       0407  23     60.00
WA912       0407  24     44.00
WA912       0407  25     46.00
WA912       0407  26     45.00
WA912       0407  27     46.00
WA912       0407  28     56.00
WA912       0407  29     51.00
WA912       0407  30     57.00
WA912       0507   1     53.00
WA912       0507   2     51.00
WA912       0507   3     46.00
WA912       0507   4     48.00
WA912       0507   5     52.00
WA912       0507   6     54.00
WA912       0507   7     68.00
WA912       0507   8     72.00
WA912       0507   9     59.00
WA912       0507  10     62.00
WA912       0507  11     60.00
WA912       0507  12     53.00
WA912       0507  13     44.00
WA912       0507  14     66.00
WA912       0507  15     75.00
WA912       0507  16     60.00
WA912       0507  17     58.00
WA912       0507  18     63.00
WA912       0507  19     51.00
WA912       0507  20     45.00
WA912       0507  21     44.00
WA912       0507  22     55.00
WA912       0507  23     59.00
WA912       0507  24     65.00
WA912       0507  25     68.00
WA912       0507  26     63.00
WA912       0507  27     48.00
WA912       0507  28     57.00
WA912       0507  29     75.00
WA912       0507  30     78.00
WA912       0507  31     75.00
WA912       0607   1     74.00
WA912       0607   2     75.00
WA912       0607   3     80.00
WA912       0607   4     64.00
WA912       0607   5     48.00
WA912       0607   6     43.00
WA912       0607   7     48.00
WA912       0607   8     50.00
WA912       0607   9     52.00
WA912       0607  10     49.00
WA912       0607  11     47.00
WA912       0607  12     63.00
WA912       0607  13     49.00
WA912       0607  14     54.00
WA912       0607  15     50.00
WA912       0607  16     49.00
WA912       0607  17     46.00
WA912       0607  18     51.00
WA912       0607  19     67.00
WA912       0607  20     74.00
WA912       0607  21     66.00
WA912       0607  22     61.00
WA912       0607  23     61.00
WA912       0607  24     49.00
WA912       0607  25     58.00
WA912       0607  26     74.00
WA912       0607  27     65.00
WA912       0607  28     66.00
WA912       0607  29     56.00
WA912       0607  30     63.00
WA912       0707   1     68.00
WA912       0707   2     70.00
WA912       0707   3     74.00
WA912       0707   4     79.00
WA912       0707   5     77.00
WA912       0707   6     72.00
WA912       0707   7     70.00
WA912       0707   8     70.00
WA912       0707   9     73.00
WA912       0707  10     84.00
WA912       0707  11     91.00
WA912       0707  12     76.00
WA912       0707  13     68.00
WA912       0707  14     78.00
WA912       0707  15     70.00
WA912       0707  16     71.00
WA912       0707  17     63.00
WA912       0707  18     64.00
WA912       0707  19     64.00
WA912       0707  20     58.00
WA912       0707  21     64.00
WA912       0707  22     61.00
WA912       0707  23     61.00
WA912       0707  24     66.00
WA912       0707  25     71.00
WA912       0707  26     69.00
WA912       0707  27     72.00
WA912       0707  28     68.00
WA912       0707  29     56.00
WA912       0707  30     66.00
WA912       0707  31     71.00
WA912       0807   1     76.00
WA912       0807   2     76.00
WA912       0807   3     58.00
WA912       0807   4     61.00
WA912       0807   5     70.00
WA912       0807   6     64.00
WA912       0807   7     53.00
WA912       0807   8     57.00
WA912       0807   9     58.00
WA912       0807  10     57.00
WA912       0807  11     65.00
WA912       0807  12     56.00
WA912       0807  13     69.00
WA912       0807  14     76.00
WA912       0807  15     79.00
WA912       0807  16     65.00
WA912       0807  17     66.00
WA912       0807  18     63.00
WA912       0807  19     50.00
WA912       0807  20     53.00
WA912       0807  21     58.00
WA912       0807  22     61.00
WA912       0807  23     68.00
WA912       0807  24     71.00
WA912       0807  25     55.00
WA912       0807  26     57.00
WA912       0807  27     61.00
WA912       0807  28     70.00
WA912       0807  29     81.00
WA912       0807  30     75.00
WA912       0807  31     59.00
WA912       0907   1     67.00
WA912       0907   2     69.00
WA912       0907   3     70.00
WA912       0907   4     57.00
WA912       0907   5     65.00
WA912       0907   6     61.00
WA912       0907   7     61.00
WA912       0907   8     66.00
WA912       0907   9     71.00
WA912       0907  10     80.00
WA912       0907  11     78.00
WA912       0907  12     67.00
WA912       0907  13     75.00
WA912       0907  14     53.00
WA912       0907  15     54.00
WA912       0907  16     48.00
WA912       0907  17     53.00
WA912       0907  18     48.00
WA912       0907  19     53.00
WA912       0907  20     51.00
WA912       0907  21     59.00
WA912       0907  22     53.00
WA912       0907  23     49.00
WA912       0907  24     57.00
WA912       0907  25     48.00
WA912       0907  26     59.00
WA912       0907  27     61.00
WA912       0907  28     44.00
WA912       0907  29     45.00
WA912       0907  30     45.00
WA912       1007   1     45.00
WA912       1007   2     45.00
WA912       1007   3     40.00
WA912       1007   4     45.00
WA912       1007   5     43.00
WA912       1007   6     47.00
WA912       1007   7     49.00
WA912       1007   8     54.00
WA912       1007   9     62.00
WA912       1007  10     48.00
WA912       1007  11     51.00
WA912       1007  12     53.00
WA912       1007  13     57.00
WA912       1007  14     62.00
WA912       1007  15     54.00
WA912       1007  16     45.00
WA912       1007  17     39.00
WA912       1007  18     45.00
WA912       1007  19     43.00
WA912       1007  20     39.00
WA912       1007  21     42.00
WA912       1007  22     52.00
WA912       1007  23     70.00
WA912       1007  24     56.00
WA912       1007  25     41.00
WA912       1007  26     49.00
WA912       1007  27     57.00
WA912       1007  28     57.00
WA912       1007  29     46.00
WA912       1007  30     47.00
WA912       1007  31     53.00
WA912       1107   1     42.00
WA912       1107   2     48.00
WA912       1107   3     47.00
WA912       1107   4     46.00
WA912       1107   5     56.00
WA912       1107   6     57.00
WA912       1107   7     48.00
WA912       1107   8     56.00
WA912       1107   9     48.00
WA912       1107  10     45.00
WA912       1107  11     42.00
WA912       1107  12     45.00
WA912       1107  13     40.00
WA912       1107  14     45.00
WA912       1107  15     44.00
WA912       1107  16     44.00
WA912       1107  17     43.00
WA912       1107  18     37.00
WA912       1107  19     34.00
WA912       1107  20     36.00
WA912       1107  21     39.00
WA912       1107  22     41.00
WA912       1107  23     47.00
WA912       1107  24     43.00
WA912       1107  25     42.00
WA912       1107  26     49.00
WA912       1107  27     36.00
WA912       1107  28     35.00
WA912       1107  29     36.00
WA912       1107  30     35.00
WA912       1207   1     29.00
WA912       1207   2     41.00
WA912       1207   3     49.00
WA912       1207   4     46.00
WA912       1207   5     38.00
WA912       1207   6     41.00
WA912       1207   7     34.00
WA912       1207   8     31.00
WA912       1207   9     32.00
WA912       1207  10     35.00
WA912       1207  11     44.00
WA912       1207  12     33.00
WA912       1207  13     34.00
WA912       1207  14     40.00
WA912       1207  15     36.00
WA912       1207  16     39.00
WA912       1207  17     35.00
WA912       1207  18     37.00
WA912       1207  19     35.00
WA912       1207  20     33.00
WA912       1207  21     35.00
WA912       1207  22     37.00
WA912       1207  23     41.00
WA912       1207  24     33.00
WA912       1207  25     33.00
