$ Get data for 910:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:50:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA910           Elbow Lake
WA910       0111   2     37.00
WA910       0111   3     38.00
WA910       0111   4     36.00
WA910       0111   5     35.00
WA910       0111   6     38.00
WA910       0111   7     38.00
WA910       0111   8     32.00
WA910       0111   9     31.00
WA910       0111  10     29.00
WA910       0111  11     30.00
WA910       0111  12     37.00
WA910       0111  13     43.00
WA910       0111  14     43.00
WA910       0111  15     42.00
WA910       0111  16     44.00
WA910       0111  17     41.00
WA910       0111  18     33.00
WA910       0111  19     33.00
WA910       0111  20     34.00
WA910       0111  21     37.00
WA910       0111  22     38.00
WA910       0111  23     41.00
WA910       0111  24     41.00
WA910       0111  25     42.00
WA910       0111  26     52.00
WA910       0111  27     54.00
WA910       0111  28     46.00
WA910       0111  29     40.00
WA910       0111  30     37.00
WA910       0111  31     37.00
WA910       0211   1     39.00
WA910       0211   2     47.00
WA910       0211   3     41.00
WA910       0211   4     41.00
WA910       0211   5     39.00
WA910       0211   6     39.00
WA910       0211   7     37.00
WA910       0211   8   -999.00
WA910       0211   9   -999.00
WA910       0211  10   -999.00
WA910       0211  11   -999.00
WA910       0211  12   -999.00
WA910       0211  13   -999.00
WA910       0211  14   -999.00
WA910       0211  15   -999.00
WA910       0211  16   -999.00
WA910       0211  17   -999.00
WA910       0211  18   -999.00
WA910       0211  19   -999.00
WA910       0211  20   -999.00
WA910       0211  21   -999.00
WA910       0211  22   -999.00
WA910       0211  23   -999.00
WA910       0211  24   -999.00
WA910       0211  25   -999.00
WA910       0211  26   -999.00
WA910       0211  27   -999.00
WA910       0211  28   -999.00
WA910       0311   1   -999.00
WA910       0311   2   -999.00
WA910       0311   3   -999.00
WA910       0311   4   -999.00
WA910       0311   5   -999.00
WA910       0311   6     42.00
WA910       0311   7     41.00
WA910       0311   8   -999.00
WA910       0311   9     39.00
WA910       0311  10   -999.00
WA910       0311  11   -999.00
WA910       0311  12     38.00
WA910       0311  13     38.00
WA910       0311  14   -999.00
WA910       0311  15   -999.00
WA910       0311  16     38.00
WA910       0311  17   -999.00
WA910       0311  18   -999.00
WA910       0311  19   -999.00
WA910       0311  20     51.00
WA910       0311  21     42.00
WA910       0311  22   -999.00
WA910       0311  23     51.00
WA910       0311  24   -999.00
WA910       0311  25     47.00
WA910       0311  26   -999.00
WA910       0311  27     46.00
WA910       0311  28   -999.00
WA910       0311  29     40.00
WA910       0311  30   -999.00
WA910       0311  31   -999.00
WA910       0411   1   -999.00
WA910       0411   2   -999.00
WA910       0411   3   -999.00
WA910       0411   4   -999.00
WA910       0411   5   -999.00
WA910       0411   6     43.00
WA910       0411   7   -999.00
WA910       0411   8   -999.00
WA910       0411   9   -999.00
WA910       0411  10     40.00
WA910       0411  11     44.00
WA910       0411  12   -999.00
WA910       0411  13     43.00
WA910       0411  14     40.00
WA910       0411  15   -999.00
WA910       0411  16   -999.00
WA910       0411  17   -999.00
WA910       0411  18   -999.00
WA910       0411  19     41.00
WA910       0411  20     46.00
WA910       0411  21     41.00
WA910       0411  22     53.00
WA910       0411  23     59.00
WA910       0411  24   -999.00
WA910       0411  25     42.00
WA910       0411  26     47.00
WA910       0411  27     41.00
WA910       0411  28     45.00
WA910       0411  29     46.00
WA910       0411  30     51.00
WA910       0511   1     58.00
WA910       0511   2     47.00
WA910       0511   3     49.00
WA910       0511   4     57.00
WA910       0511   5     43.00
WA910       0511   6     43.00
WA910       0511   7     42.00
WA910       0511   8     45.00
WA910       0511   9     48.00
WA910       0511  10     58.00
WA910       0511  11     44.00
WA910       0511  12     49.00
WA910       0511  13     63.00
WA910       0511  14     62.00
WA910       0511  15     48.00
WA910       0511  16     40.00
WA910       0511  17     57.00
WA910       0511  18     61.00
WA910       0511  19     62.00
WA910       0511  20     69.00
WA910       0511  21     46.00
WA910       0511  22     45.00
WA910       0511  23     46.00
WA910       0511  24     50.00
WA910       0511  25     56.00
WA910       0511  26     48.00
WA910       0511  27     50.00
WA910       0511  28     51.00
WA910       0511  29     53.00
WA910       0511  30     49.00
WA910       0511  31     62.00
WA910       0611   1     50.00
WA910       0611   2     46.00
WA910       0611   3     63.00
WA910       0611   4     72.00
WA910       0611   5     73.00
WA910       0611   6     69.00
WA910       0611   7     53.00
WA910       0611   8     50.00
WA910       0611   9     54.00
WA910       0611  10     59.00
WA910       0611  11     51.00
WA910       0611  12     62.00
WA910       0611  13     52.00
WA910       0611  14     51.00
WA910       0611  15     50.00
WA910       0611  16     53.00
WA910       0611  17     54.00
WA910       0611  18     49.00
WA910       0611  19     48.00
WA910       0611  20     53.00
WA910       0611  21     69.00
WA910       0611  22     69.00
WA910       0611  23     48.00
WA910       0611  24     49.00
WA910       0611  25     53.00
WA910       0611  26     67.00
WA910       0611  27     66.00
WA910       0611  28     63.00
WA910       0611  29     52.00
WA910       0611  30     50.00
WA910       0711   1     61.00
WA910       0711   2     74.00
WA910       0711   3     57.00
WA910       0711   4     68.00
WA910       0711   5     75.00
WA910       0711   6     76.00
WA910       0711   7     57.00
WA910       0711   8     49.00
WA910       0711   9     63.00
WA910       0711  10     64.00
WA910       0711  11     67.00
WA910       0711  12     61.00
WA910       0711  13     54.00
WA910       0711  14     51.00
WA910       0711  15     60.00
WA910       0711  16     56.00
WA910       0711  17     60.00
WA910       0711  18     62.00
WA910       0711  19     56.00
WA910       0711  20     57.00
WA910       0711  21     59.00
WA910       0711  22     56.00
WA910       0711  23     71.00
WA910       0711  24     82.00
WA910       0711  25     58.00
WA910       0711  26     55.00
WA910       0711  27     62.00
WA910       0711  28     70.00
WA910       0711  29     70.00
WA910       0711  30     74.00
WA910       0711  31     60.00
WA910       0811   1     71.00
WA910       0811   2     70.00
WA910       0811   3     72.00
WA910       0811   4     75.00
WA910       0811   5     68.00
WA910       0811   6     67.00
WA910       0811   7     71.00
WA910       0811   8     69.00
WA910       0811   9     62.00
WA910       0811  10     54.00
WA910       0811  11     60.00
WA910       0811  12     70.00
WA910       0811  13     69.00
WA910       0811  14     56.00
WA910       0811  15     62.00
WA910       0811  16     68.00
WA910       0811  17     70.00
WA910       0811  18     66.00
WA910       0811  19     71.00
WA910       0811  20     81.00
WA910       0811  21     81.00
WA910       0811  22     62.00
WA910       0811  23     66.00
WA910       0811  24     74.00
WA910       0811  25     75.00
WA910       0811  26     76.00
WA910       0811  27     75.00
WA910       0811  28     77.00
WA910       0811  29     68.00
WA910       0811  30     61.00
WA910       0811  31     57.00
WA910       0911   1     61.00
WA910       0911   2     62.00
WA910       0911   3     74.00
WA910       0911   4     78.00
WA910       0911   5     77.00
WA910       0911   6     77.00
WA910       0911   7     86.00
WA910       0911   8     81.00
WA910       0911   9     78.00
WA910       0911  10     82.00
WA910       0911  11     86.00
WA910       0911  12     73.00
WA910       0911  13     64.00
WA910       0911  14     55.00
WA910       0911  15     50.00
WA910       0911  16     52.00
WA910       0911  17     52.00
WA910       0911  18     55.00
WA910       0911  19     59.00
WA910       0911  20     69.00
WA910       0911  21     69.00
WA910       0911  22     58.00
WA910       0911  23     67.00
WA910       0911  24     75.00
WA910       0911  25     64.00
WA910       0911  26     50.00
WA910       0911  27     53.00
WA910       0911  28     58.00
WA910       0911  29     70.00
WA910       0911  30     62.00
WA910       1011   1     50.00
WA910       1011   2     54.00
WA910       1011   3     47.00
WA910       1011   4     50.00
WA910       1011   5     44.00
WA910       1011   6     48.00
WA910       1011   7     46.00
WA910       1011   8     53.00
WA910       1011   9     50.00
WA910       1011  10     47.00
WA910       1011  11     46.00
WA910       1011  12     44.00
WA910       1011  13     49.00
WA910       1011  14     49.00
WA910       1011  15     52.00
WA910       1011  16     52.00
WA910       1011  17     53.00
WA910       1011  18     67.00
WA910       1011  19     57.00
WA910       1011  20     47.00
WA910       1011  21     47.00
WA910       1011  22     49.00
WA910       1011  23     46.00
WA910       1011  24     43.00
WA910       1011  25     47.00
WA910       1011  26     41.00
WA910       1011  27     46.00
WA910       1011  28     49.00
WA910       1011  29     44.00
WA910       1011  30     48.00
WA910       1011  31     40.00
WA910       1111   1     41.00
WA910       1111   2     49.00
WA910       1111   3     41.00
WA910       1111   4     38.00
WA910       1111   5     39.00
WA910       1111   6     39.00
WA910       1111   7     35.00
WA910       1111   8     39.00
WA910       1111   9     47.00
WA910       1111  10     48.00
WA910       1111  11     45.00
WA910       1111  12     34.00
WA910       1111  13     36.00
WA910       1111  14     36.00
WA910       1111  15     37.00
WA910       1111  16     40.00
WA910       1111  17     36.00
WA910       1111  18     35.00
WA910       1111  19     33.00
WA910       1111  20     34.00
WA910       1111  21     36.00
WA910       1111  22     42.00
WA910       1111  23     44.00
WA910       1111  24     33.00
WA910       1111  25     37.00
WA910       1111  26     44.00
WA910       1111  27     44.00
WA910       1111  28     36.00
WA910       1111  29     36.00
WA910       1111  30     37.00
WA910       1211   1     43.00
WA910       1211   2     36.00
WA910       1211   3     34.00
WA910       1211   4     42.00
WA910       1211   5     40.00
WA910       1211   6     40.00
WA910       1211   7     35.00
WA910       1211   8     40.00
WA910       1211   9     55.00
WA910       1211  10     46.00
WA910       1211  11     34.00
WA910       1211  12     36.00
WA910       1211  13     39.00
WA910       1211  14     38.00
WA910       1211  15     37.00
WA910       1211  16     41.00
WA910       1211  17     49.00
WA910       1211  18     39.00
WA910       1211  19     38.00
WA910       1211  20     36.00
WA910       1211  21     35.00
WA910       1211  22     44.00
WA910       1211  23     39.00
WA910       1211  24     39.00
WA910       1211  25     47.00
WA910       1211  26     35.00
WA910       1211  27     40.00
WA910       1211  28     42.00
WA910       1211  29     38.00
WA910       1211  30     38.00
WA910       1211  31     32.00
WA910       0112   1     41.00
WA910       0112   2     51.00
WA910       0112   3     40.00
WA910       0112   4     44.00
WA910       0112   5     36.00
WA910       0112   6     34.00
WA910       0112   7     34.00
WA910       0112   8     39.00
WA910       0112   9     39.00
WA910       0112  10     34.00
WA910       0112  11     41.00
WA910       0112  12     47.00
WA910       0112  13     45.00
WA910       0112  14     33.00
WA910       0112  15     27.00
WA910       0112  16     26.00
WA910       0112  17     26.00
WA910       0112  18     29.00
WA910       0112  19     37.00
WA910       0112  20     38.00
WA910       0112  21     38.00
WA910       0112  22     33.00
WA910       0112  23     36.00
