$ Get data for 776:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:37:51 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA776           Spencer Meadow
WA776       0212  13     37.00
WA776       0212  14     32.00
WA776       0212  15     35.00
WA776       0212  16     36.00
WA776       0212  17     40.00
WA776       0212  18     32.00
WA776       0212  19     31.00
WA776       0212  20     37.00
WA776       0212  21     41.00
WA776       0212  22     39.00
WA776       0212  23     34.00
WA776       0212  24     40.00
WA776       0212  25     33.00
WA776       0212  26     31.00
WA776       0212  27     33.00
WA776       0212  28     31.00
WA776       0212  29     30.00
WA776       0312   1     32.00
WA776       0312   2     34.00
WA776       0312   3     38.00
WA776       0312   4     44.00
WA776       0312   5     39.00
WA776       0312   6     30.00
WA776       0312   7     39.00
WA776       0312   8     52.00
WA776       0312   9     48.00
WA776       0312  10     37.00
WA776       0312  11     34.00
WA776       0312  12     34.00
WA776       0312  13     30.00
WA776       0312  14     34.00
WA776       0312  15     41.00
WA776       0312  16     38.00
WA776       0312  17     36.00
WA776       0312  18     33.00
WA776       0312  19     33.00
WA776       0312  20     34.00
WA776       0312  21     33.00
WA776       0312  22     37.00
WA776       0312  23     39.00
WA776       0312  24     46.00
WA776       0312  25     49.00
WA776       0312  26     43.00
WA776       0312  27     40.00
WA776       0312  28     36.00
WA776       0312  29     43.00
WA776       0312  30     42.00
WA776       0312  31     40.00
WA776       0412   1     34.00
WA776       0412   2     43.00
WA776       0412   3     42.00
WA776       0412   4     37.00
WA776       0412   5     39.00
WA776       0412   6     40.00
WA776       0412   7     46.00
WA776       0412   8     53.00
WA776       0412   9     57.00
WA776       0412  10     52.00
WA776       0412  11     40.00
WA776       0412  12     44.00
WA776       0412  13     49.00
WA776       0412  14     47.00
WA776       0412  15     48.00
WA776       0412  16     43.00
WA776       0412  17     40.00
WA776       0412  18     44.00
WA776       0412  19     46.00
WA776       0412  20     45.00
WA776       0412  21     62.00
WA776       0412  22     71.00
WA776       0412  23     70.00
WA776       0412  24     49.00
WA776       0412  25     51.00
WA776       0412  26     41.00
WA776       0412  27     42.00
WA776       0412  28     48.00
WA776       0412  29     51.00
WA776       0412  30     43.00
WA776       0512   1     39.00
WA776       0512   2     42.00
WA776       0512   3     41.00
WA776       0512   4     40.00
WA776       0512   5     43.00
WA776       0512   6     57.00
WA776       0512   7     63.00
WA776       0512   8     60.00
WA776       0512   9     44.00
WA776       0512  10     48.00
WA776       0512  11     58.00
WA776       0512  12     65.00
WA776       0512  13     74.00
WA776       0512  14     79.00
WA776       0512  15     67.00
WA776       0512  16     59.00
WA776       0512  17     52.00
WA776       0512  18     52.00
WA776       0512  19     56.00
WA776       0512  20     49.00
WA776       0512  21     48.00
WA776       0512  22     42.00
WA776       0512  23     43.00
WA776       0512  24     47.00
WA776       0512  25     58.00
WA776       0512  26     55.00
WA776       0512  27     50.00
WA776       0512  28     51.00
WA776       0512  29     53.00
WA776       0512  30     60.00
WA776       0512  31     54.00
WA776       0612   1     58.00
WA776       0612   2     54.00
WA776       0612   3     50.00
WA776       0612   4     51.00
WA776       0612   5     45.00
WA776       0612   6     48.00
WA776       0612   7     47.00
WA776       0612   8     41.00
WA776       0612   9     46.00
WA776       0612  10     59.00
WA776       0612  11     65.00
WA776       0612  12     54.00
WA776       0612  13     52.00
WA776       0612  14     56.00
WA776       0612  15     67.00
WA776       0612  16     70.00
WA776       0612  17     56.00
WA776       0612  18     50.00
WA776       0612  19     52.00
WA776       0612  20     68.00
WA776       0612  21     73.00
WA776       0612  22     52.00
WA776       0612  23     50.00
WA776       0612  24     57.00
WA776       0612  25     55.00
WA776       0612  26     49.00
WA776       0612  27     66.00
WA776       0612  28     64.00
WA776       0612  29     63.00
WA776       0612  30     60.00
WA776       0712   1     56.00
WA776       0712   2     60.00
WA776       0712   3     51.00
WA776       0712   4     63.00
WA776       0712   5     70.00
WA776       0712   6     74.00
WA776       0712   7     81.00
WA776       0712   8     84.00
WA776       0712   9     77.00
WA776       0712  10     75.00
WA776       0712  11     76.00
WA776       0712  12     70.00
WA776       0712  13     71.00
WA776       0712  14     70.00
WA776       0712  15     58.00
WA776       0712  16     72.00
WA776       0712  17     71.00
WA776       0712  18     60.00
WA776       0712  19     79.00
WA776       0712  20     57.00
WA776       0712  21     67.00
WA776       0712  22     56.00
WA776       0712  23     59.00
WA776       0712  24     72.00
WA776       0712  25     77.00
WA776       0712  26     74.00
WA776       0712  27     60.00
WA776       0712  28     67.00
WA776       0712  29     65.00
WA776       0712  30     64.00
WA776       0712  31     66.00
WA776       0812   1     67.00
WA776       0812   2     65.00
WA776       0812   3     77.00
WA776       0812   4     84.00
WA776       0812   5     84.00
WA776       0812   6     82.00
WA776       0812   7     73.00
WA776       0812   8     64.00
WA776       0812   9     72.00
WA776       0812  10     70.00
WA776       0812  11     82.00
WA776       0812  12     85.00
WA776       0812  13     80.00
WA776       0812  14     77.00
WA776       0812  15     81.00
WA776       0812  16     83.00
WA776       0812  17     87.00
WA776       0812  18     74.00
WA776       0812  19     68.00
WA776       0812  20     69.00
WA776       0812  21     62.00
WA776       0812  22     64.00
WA776       0812  23     58.00
WA776       0812  24     67.00
WA776       0812  25     73.00
WA776       0812  26     64.00
WA776       0812  27     62.00
WA776       0812  28     62.00
WA776       0812  29     58.00
WA776       0812  30     68.00
WA776       0812  31     63.00
WA776       0912   1     61.00
WA776       0912   2     65.00
WA776       0912   3     68.00
WA776       0912   4     74.00
WA776       0912   5     74.00
WA776       0912   6     72.00
WA776       0912   7     76.00
WA776       0912   8     77.00
WA776       0912   9     55.00
WA776       0912  10     53.00
WA776       0912  11     60.00
WA776       0912  12     65.00
WA776       0912  13     72.00
WA776       0912  14     75.00
WA776       0912  15     71.00
WA776       0912  16     71.00
WA776       0912  17     75.00
WA776       0912  18     79.00
WA776       0912  19     81.00
WA776       0912  20     81.00
WA776       0912  21     52.00
WA776       0912  22     58.00
WA776       0912  23     62.00
WA776       0912  24     61.00
WA776       0912  25     60.00
WA776       0912  26     66.00
WA776       0912  27     70.00
WA776       0912  28     68.00
WA776       0912  29     63.00
WA776       0912  30     66.00
WA776       1012   1     73.00
WA776       1012   2     59.00
WA776       1012   3     54.00
WA776       1012   4     56.00
WA776       1012   5     56.00
WA776       1012   6     60.00
WA776       1012   7     64.00
WA776       1012   8     62.00
WA776       1012   9     64.00
WA776       1012  10     62.00
WA776       1012  11     64.00
WA776       1012  12     46.00
WA776       1012  13     50.00
WA776       1012  14     52.00
WA776       1012  15     54.00
WA776       1012  16     52.00
WA776       1012  17     50.00
WA776       1012  18     58.00
WA776       1012  19     48.00
WA776       1012  20     39.00
WA776       1012  21     37.00
WA776       1012  22     36.00
WA776       1012  23     36.00
WA776       1012  24     36.00
WA776       1012  25     39.00
WA776       1012  26     42.00
WA776       1012  27     50.00
WA776       1012  28     51.00
WA776       1012  29     51.00
WA776       1012  30     51.00
WA776       1012  31     49.00
WA776       1112   1     45.00
WA776       1112   2     47.00
WA776       1112   3     48.00
WA776       1112   4     53.00
WA776       1112   5     53.00
WA776       1112   6     56.00
WA776       1112   7     40.00
WA776       1112   8     38.00
WA776       1112   9     36.00
WA776       1112  10     31.00
WA776       1112  11     35.00
WA776       1112  12     38.00
WA776       1112  13     42.00
WA776       1112  14     42.00
WA776       1112  15     38.00
WA776       1112  16     41.00
WA776       1112  17     40.00
WA776       1112  18     35.00
WA776       1112  19     46.00
WA776       1112  20     41.00
WA776       1112  21     35.00
WA776       1112  22     35.00
WA776       1112  23     42.00
WA776       1112  24     42.00
WA776       1112  25     37.00
WA776       1112  26     37.00
WA776       1112  27     39.00
WA776       1112  28     40.00
WA776       1112  29     40.00
WA776       1112  30     42.00
WA776       1212   1     39.00
WA776       1212   2     37.00
WA776       1212   3     39.00
WA776       1212   4     45.00
WA776       1212   5     36.00
WA776       1212   6     34.00
WA776       1212   7     34.00
WA776       1212   8     32.00
WA776       1212   9     36.00
WA776       1212  10     37.00
WA776       1212  11     35.00
WA776       1212  12     33.00
WA776       1212  13     34.00
WA776       1212  14     32.00
WA776       1212  15     30.00
WA776       1212  16     35.00
WA776       1212  17     35.00
WA776       1212  18     27.00
WA776       1212  19     33.00
WA776       1212  20     33.00
WA776       1212  21     34.00
WA776       1212  22     34.00
WA776       1212  23     32.00
WA776       1212  24     32.00
WA776       1212  25     31.00
WA776       1212  26     34.00
WA776       1212  27     33.00
WA776       1212  28     33.00
WA776       1212  29     32.00
WA776       1212  30     29.00
WA776       1212  31     30.00
WA776       0113   1     27.00
WA776       0113   2     23.00
WA776       0113   3     26.00
WA776       0113   4     36.00
WA776       0113   5     33.00
WA776       0113   6     35.00
WA776       0113   7     39.00
WA776       0113   8     41.00
WA776       0113   9     40.00
WA776       0113  10     30.00
WA776       0113  11     26.00
WA776       0113  12     26.00
WA776       0113  13     28.00
WA776       0113  14     29.00
WA776       0113  15     37.00
WA776       0113  16     42.00
WA776       0113  17     44.00
WA776       0113  18     53.00
WA776       0113  19     52.00
WA776       0113  20     51.00
WA776       0113  21     49.00
WA776       0113  22     45.00
WA776       0113  23     37.00
WA776       0113  24     39.00
WA776       0113  25     40.00
WA776       0113  26     34.00
WA776       0113  27     32.00
WA776       0113  28     32.00
WA776       0113  29     35.00
WA776       0113  30     38.00
WA776       0113  31     39.00
WA776       0213   1     42.00
WA776       0213   2     46.00
WA776       0213   3     36.00
WA776       0213   4     44.00
WA776       0213   5     37.00
WA776       0213   6     35.00
WA776       0213   7     34.00
WA776       0213   8     35.00
WA776       0213   9     36.00
WA776       0213  10     39.00
WA776       0213  11     35.00
WA776       0213  12     38.00
WA776       0213  13     38.00
WA776       0213  14     38.00
WA776       0213  15     49.00
WA776       0213  16     38.00
WA776       0213  17     33.00
WA776       0213  18     32.00
WA776       0213  19     40.00
WA776       0213  20     34.00
WA776       0213  21     32.00
WA776       0213  22     33.00
WA776       0213  23     33.00
WA776       0213  24     34.00
WA776       0213  25     33.00
WA776       0213  26     35.00
WA776       0213  27     38.00
WA776       0213  28     43.00
WA776       0313   1     43.00
WA776       0313   2     42.00
WA776       0313   3     37.00
WA776       0313   4     41.00
WA776       0313   5     37.00
WA776       0313   6     35.00
WA776       0313   7     38.00
WA776       0313   8     44.00
WA776       0313   9     46.00
WA776       0313  10     39.00
WA776       0313  11     41.00
WA776       0313  12     44.00
WA776       0313  13     46.00
WA776       0313  14     49.00
WA776       0313  15     45.00
WA776       0313  16     39.00
WA776       0313  17     33.00
WA776       0313  18     38.00
WA776       0313  19     37.00
WA776       0313  20     41.00
WA776       0313  21     33.00
WA776       0313  22     33.00
WA776       0313  23     37.00
WA776       0313  24     38.00
WA776       0313  25     46.00
WA776       0313  26     45.00
WA776       0313  27     49.00
WA776       0313  28     48.00
WA776       0313  29     54.00
WA776       0313  30     59.00
WA776       0313  31     61.00
WA776       0413   1     46.00
WA776       0413   2     46.00
WA776       0413   3     53.00
WA776       0413   4     47.00
WA776       0413   5     42.00
WA776       0413   6     40.00
WA776       0413   7     38.00
WA776       0413   8     41.00
WA776       0413   9     44.00
WA776       0413  10     44.00
WA776       0413  11     42.00
WA776       0413  12     41.00
WA776       0413  13     33.00
WA776       0413  14     39.00
WA776       0413  15     40.00
WA776       0413  16     42.00
WA776       0413  17     46.00
WA776       0413  18     39.00
WA776       0413  19     42.00
WA776       0413  20     40.00
WA776       0413  21     41.00
WA776       0413  22     51.00
WA776       0413  23     53.00
WA776       0413  24     60.00
WA776       0413  25     60.00
WA776       0413  26     63.00
WA776       0413  27     53.00
WA776       0413  28     49.00
WA776       0413  29     40.00
WA776       0413  30     42.00
WA776       0513   1     54.00
WA776       0513   2     64.00
WA776       0513   3     66.00
WA776       0513   4     64.00
WA776       0513   5     68.00
WA776       0513   6     72.00
WA776       0513   7     65.00
WA776       0513   8     64.00
WA776       0513   9     70.00
WA776       0513  10     75.00
WA776       0513  11     72.00
WA776       0513  12     56.00
WA776       0513  13     50.00
WA776       0513  14     53.00
WA776       0513  15     48.00
WA776       0513  16     57.00
WA776       0513  17     50.00
WA776       0513  18     45.00
WA776       0513  19     51.00
WA776       0513  20     64.00
WA776       0513  21     44.00
WA776       0513  22     35.00
WA776       0513  23     39.00
WA776       0513  24     42.00
WA776       0513  25     50.00
WA776       0513  26     51.00
WA776       0513  27     48.00
WA776       0513  28     47.00
WA776       0513  29     46.00
WA776       0513  30     47.00
WA776       0513  31     57.00
WA776       0613   1     61.00
WA776       0613   2     56.00
WA776       0613   3     64.00
WA776       0613   4     72.00
WA776       0613   5     72.00
WA776       0613   6     72.00
WA776       0613   7     63.00
WA776       0613   8     68.00
WA776       0613   9     61.00
WA776       0613  10     60.00
WA776       0613  11     46.00
WA776       0613  12     51.00
WA776       0613  13     50.00
WA776       0613  14     60.00
WA776       0613  15     71.00
WA776       0613  16     64.00
WA776       0613  17     64.00
WA776       0613  18     58.00
WA776       0613  19     54.00
WA776       0613  20     49.00
WA776       0613  21     55.00
WA776       0613  22     66.00
WA776       0613  23     58.00
WA776       0613  24     53.00
WA776       0613  25     55.00
WA776       0613  26     58.00
WA776       0613  27     65.00
WA776       0613  28     79.00
WA776       0613  29     75.00
WA776       0613  30     85.00
WA776       0713   1     83.00
WA776       0713   2     80.00
WA776       0713   3     73.00
WA776       0713   4     65.00
WA776       0713   5     61.00
WA776       0713   6     69.00
WA776       0713   7     68.00
WA776       0713   8     71.00
WA776       0713   9     80.00
WA776       0713  10     71.00
WA776       0713  11     64.00
WA776       0713  12     59.00
WA776       0713  13     70.00
WA776       0713  14     75.00
WA776       0713  15     77.00
WA776       0713  16     75.00
WA776       0713  17     68.00
WA776       0713  18     76.00
WA776       0713  19     78.00
WA776       0713  20     76.00
WA776       0713  21     72.00
WA776       0713  22     73.00
WA776       0713  23     80.00
WA776       0713  24     78.00
WA776       0713  25     79.00
WA776       0713  26     79.00
WA776       0713  27     67.00
WA776       0713  28     60.00
WA776       0713  29     68.00
WA776       0713  30     69.00
WA776       0713  31     73.00
WA776       0813   1     55.00
WA776       0813   2     56.00
WA776       0813   3     70.00
WA776       0813   4     77.00
WA776       0813   5     76.00
WA776       0813   6     77.00
WA776       0813   7     77.00
WA776       0813   8     73.00
WA776       0813   9     72.00
WA776       0813  10     67.00
WA776       0813  11     65.00
WA776       0813  12     68.00
WA776       0813  13     74.00
WA776       0813  14     70.00
WA776       0813  15     64.00
WA776       0813  16     71.00
WA776       0813  17     69.00
WA776       0813  18     70.00
WA776       0813  19     69.00
WA776       0813  20     72.00
WA776       0813  21     80.00
WA776       0813  22   -999.00
WA776       0813  23     62.00
WA776       0813  24     62.00
WA776       0813  25     61.00
WA776       0813  26     63.00
WA776       0813  27     72.00
WA776       0813  28     69.00
WA776       0813  29     62.00
WA776       0813  30     65.00
WA776       0813  31     78.00
WA776       0913   1     72.00
WA776       0913   2     69.00
WA776       0913   3     66.00
WA776       0913   4     63.00
WA776       0913   5     58.00
WA776       0913   6     53.00
WA776       0913   7     68.00
WA776       0913   8     72.00
WA776       0913   9     75.00
WA776       0913  10     78.00
WA776       0913  11     83.00
WA776       0913  12     82.00
WA776       0913  13     71.00
WA776       0913  14     82.00
WA776       0913  15     62.00
WA776       0913  16     53.00
WA776       0913  17     53.00
WA776       0913  18     57.00
WA776       0913  19     66.00
WA776       0913  20     63.00
WA776       0913  21     53.00
WA776       0913  22     47.00
WA776       0913  23     47.00
WA776       0913  24     47.00
WA776       0913  25     50.00
WA776       0913  26     52.00
WA776       0913  27     44.00
WA776       0913  28     51.00
WA776       0913  29     48.00
WA776       0913  30     42.00
WA776       1013   1     40.00
WA776       1013   2     44.00
WA776       1013   3     48.00
WA776       1013   4     54.00
WA776       1013   5     61.00
WA776       1013   6     63.00
WA776       1013   7     47.00
WA776       1013   8     41.00
WA776       1013   9     49.00
WA776       1013  10     48.00
WA776       1013  11     45.00
WA776       1013  12     43.00
WA776       1013  13     52.00
WA776       1013  14     55.00
WA776       1013  15     52.00
WA776       1013  16     58.00
WA776       1013  17     57.00
WA776       1013  18     57.00
WA776       1013  19     62.00
WA776       1013  20     65.00
WA776       1013  21     65.00
WA776       1013  22     64.00
WA776       1013  23     63.00
WA776       1013  24     62.00
WA776       1013  25     61.00
WA776       1013  26     59.00
WA776       1013  27     43.00
WA776       1013  28     46.00
WA776       1013  29     47.00
WA776       1013  30     46.00
WA776       1013  31     44.00
WA776       1113   1     50.00
WA776       1113   2     44.00
WA776       1113   3     37.00
WA776       1113   4     36.00
WA776       1113   5     42.00
WA776       1113   6     45.00
WA776       1113   7     44.00
WA776       1113   8     40.00
WA776       1113   9     40.00
WA776       1113  10     53.00
WA776       1113  11     45.00
WA776       1113  12     46.00
WA776       1113  13     45.00
WA776       1113  14     40.00
WA776       1113  15     36.00
WA776       1113  16     36.00
WA776       1113  17     40.00
WA776       1113  18     43.00
WA776       1113  19     43.00
WA776       1113  20     33.00
WA776       1113  21     35.00
WA776       1113  22     37.00
WA776       1113  23     38.00
WA776       1113  24     49.00
WA776       1113  25     47.00
WA776       1113  26     47.00
WA776       1113  27     44.00
WA776       1113  28     47.00
WA776       1113  29     42.00
WA776       1113  30     42.00
WA776       1213   1     45.00
WA776       1213   2     39.00
WA776       1213   3     27.00
WA776       1213   4     22.00
WA776       1213   5     20.00
WA776       1213   6     19.00
WA776       1213   7     15.00
WA776       1213   8     24.00
WA776       1213   9     26.00
WA776       1213  10     30.00
WA776       1213  11     36.00
WA776       1213  12     37.00
WA776       1213  13     39.00
WA776       1213  14     42.00
WA776       1213  15     39.00
WA776       1213  16     42.00
WA776       1213  17     47.00
WA776       1213  18     37.00
WA776       1213  19     31.00
WA776       1213  20     34.00
WA776       1213  21     36.00
WA776       1213  22     40.00
WA776       1213  23     41.00
WA776       1213  24     36.00
WA776       1213  25     40.00
WA776       1213  26     48.00
WA776       1213  27     44.00
WA776       1213  28     40.00
WA776       1213  29     46.00
WA776       1213  30     47.00
WA776       1213  31     38.00
WA776       0114   1     41.00
WA776       0114   2     48.00
WA776       0114   3     36.00
WA776       0114   4     36.00
WA776       0114   5     40.00
WA776       0114   6     41.00
WA776       0114   7     40.00
WA776       0114   8     40.00
WA776       0114   9     36.00
WA776       0114  10     41.00
WA776       0114  11     43.00
WA776       0114  12     38.00
WA776       0114  13     39.00
WA776       0114  14     41.00
WA776       0114  15     40.00
WA776       0114  16     50.00
WA776       0114  17     56.00
WA776       0114  18     51.00
WA776       0114  19     48.00
WA776       0114  20     42.00
WA776       0114  21     50.00
WA776       0114  22     45.00
WA776       0114  23     36.00
WA776       0114  24     45.00
WA776       0114  25     54.00
WA776       0114  26     54.00
WA776       0114  27     38.00
WA776       0114  28     40.00
WA776       0114  29     40.00
WA776       0114  30     34.00
WA776       0114  31     33.00
WA776       0214   1     36.00
WA776       0214   2     31.00
WA776       0214   3     31.00
WA776       0214   4     24.00
WA776       0214   5     13.00
WA776       0214   6     11.00
WA776       0214   7     27.00
WA776       0214   8     20.00
WA776       0214   9     36.00
WA776       0214  10     36.00
WA776       0214  11     38.00
WA776       0214  12     42.00
WA776       0214  13     42.00
WA776       0214  14     39.00
WA776       0214  15     41.00
WA776       0214  16     35.00
WA776       0214  17     35.00
WA776       0214  18     36.00
WA776       0214  19     31.00
WA776       0214  20     34.00
WA776       0214  21     35.00
WA776       0214  22     31.00
WA776       0214  23     38.00
WA776       0214  24     36.00
WA776       0214  25     35.00
WA776       0214  26     36.00
WA776       0214  27     36.00
WA776       0214  28     43.00
WA776       0314   1     34.00
WA776       0314   2     40.00
WA776       0314   3     42.00
WA776       0314   4     43.00
WA776       0314   5     47.00
WA776       0314   6     42.00
WA776       0314   7     46.00
WA776       0314   8     47.00
WA776       0314   9     46.00
WA776       0314  10     40.00
WA776       0314  11     46.00
WA776       0314  12     54.00
WA776       0314  13     50.00
WA776       0314  14     44.00
WA776       0314  15     49.00
WA776       0314  16     43.00
WA776       0314  17     34.00
WA776       0314  18     44.00
WA776       0314  19     36.00
WA776       0314  20     39.00
WA776       0314  21     44.00
WA776       0314  22     48.00
WA776       0314  23     50.00
WA776       0314  24     57.00
WA776       0314  25     43.00
WA776       0314  26     38.00
WA776       0314  27     37.00
WA776       0314  28     40.00
WA776       0314  29     37.00
WA776       0314  30     38.00
WA776       0314  31     46.00
WA776       0414   1     38.00
WA776       0414   2     44.00
WA776       0414   3     45.00
WA776       0414   4     39.00
WA776       0414   5     41.00
WA776       0414   6     48.00
WA776       0414   7     62.00
WA776       0414   8     56.00
WA776       0414   9     49.00
WA776       0414  10     54.00
WA776       0414  11     55.00
WA776       0414  12     51.00
WA776       0414  13     56.00
WA776       0414  14     58.00
WA776       0414  15     47.00
WA776       0414  16     41.00
WA776       0414  17     43.00
WA776       0414  18     48.00
WA776       0414  19     46.00
WA776       0414  20     51.00
WA776       0414  21     56.00
WA776       0414  22     40.00
WA776       0414  23     42.00
WA776       0414  24     42.00
WA776       0414  25     42.00
WA776       0414  26     43.00
WA776       0414  27     38.00
WA776       0414  28     48.00
WA776       0414  29     60.00
WA776       0414  30     68.00
WA776       0514   1     74.00
WA776       0514   2     62.00
WA776       0514   3     44.00
WA776       0514   4     44.00
WA776       0514   5     46.00
WA776       0514   6     49.00
WA776       0514   7     55.00
WA776       0514   8     46.00
WA776       0514   9     40.00
WA776       0514  10     47.00
WA776       0514  11     54.00
WA776       0514  12     63.00
WA776       0514  13     71.00
WA776       0514  14     76.00
WA776       0514  15     75.00
WA776       0514  16     58.00
WA776       0514  17     54.00
WA776       0514  18     47.00
WA776       0514  19     57.00
WA776       0514  20     63.00
WA776       0514  21     64.00
WA776       0514  22     72.00
WA776       0514  23     57.00
WA776       0514  24     56.00
WA776       0514  25     55.00
WA776       0514  26     52.00
WA776       0514  27     53.00
WA776       0514  28     49.00
WA776       0514  29     54.00
WA776       0514  30     68.00
WA776       0514  31     64.00
WA776       0614   1     62.00
WA776       0614   2     67.00
WA776       0614   3     57.00
WA776       0614   4     63.00
WA776       0614   5     64.00
WA776       0614   6     67.00
WA776       0614   7     65.00
WA776       0614   8     68.00
WA776       0614   9     63.00
WA776       0614  10     61.00
WA776       0614  11     68.00
WA776       0614  12     53.00
WA776       0614  13     47.00
WA776       0614  14     49.00
WA776       0614  15     48.00
WA776       0614  16     48.00
WA776       0614  17     46.00
WA776       0614  18     56.00
WA776       0614  19     65.00
WA776       0614  20     57.00
WA776       0614  21     64.00
WA776       0614  22     69.00
WA776       0614  23     68.00
WA776       0614  24     62.00
WA776       0614  25     68.00
WA776       0614  26     55.00
WA776       0614  27     55.00
WA776       0614  28     52.00
WA776       0614  29     53.00
WA776       0614  30     72.00
WA776       0714   1     82.00
WA776       0714   2     71.00
WA776       0714   3     62.00
WA776       0714   4     68.00
WA776       0714   5     70.00
WA776       0714   6     75.00
WA776       0714   7     80.00
WA776       0714   8     80.00
WA776       0714   9     74.00
WA776       0714  10     75.00
WA776       0714  11     79.00
WA776       0714  12     86.00
WA776       0714  13     79.00
WA776       0714  14     80.00
WA776       0714  15     85.00
WA776       0714  16     80.00
WA776       0714  17     69.00
WA776       0714  18     69.00
WA776       0714  19     71.00
WA776       0714  20     60.00
WA776       0714  21     67.00
WA776       0714  22     61.00
WA776       0714  23     55.00
WA776       0714  24     54.00
WA776       0714  25     67.00
WA776       0714  26     74.00
WA776       0714  27     79.00
WA776       0714  28     82.00
WA776       0714  29     81.00
WA776       0714  30     80.00
WA776       0714  31     83.00
WA776       0814   1     84.00
WA776       0814   2     76.00
WA776       0814   3     83.00
WA776       0814   4     83.00
WA776       0814   5     72.00
WA776       0814   6     71.00
WA776       0814   7     70.00
WA776       0814   8     68.00
WA776       0814   9     75.00
WA776       0814  10     86.00
WA776       0814  11     88.00
WA776       0814  12     76.00
WA776       0814  13     64.00
WA776       0814  14     62.00
WA776       0814  15     62.00
WA776       0814  16     71.00
WA776       0814  17     74.00
WA776       0814  18     80.00
WA776       0814  19     71.00
WA776       0814  20     62.00
WA776       0814  21     65.00
WA776       0814  22     66.00
WA776       0814  23     72.00
WA776       0814  24     69.00
WA776       0814  25     74.00
WA776       0814  26     78.00
WA776       0814  27     75.00
WA776       0814  28     70.00
WA776       0814  29     61.00
WA776       0814  30     55.00
WA776       0814  31     58.00
WA776       0914   1     65.00
WA776       0914   2     56.00
WA776       0914   3     58.00
WA776       0914   4     68.00
WA776       0914   5     72.00
WA776       0914   6     77.00
WA776       0914   7     77.00
WA776       0914   8     66.00
WA776       0914   9     61.00
WA776       0914  10     67.00
WA776       0914  11     59.00
WA776       0914  12     68.00
WA776       0914  13     70.00
WA776       0914  14     74.00
WA776       0914  15     78.00
WA776       0914  16     65.00
WA776       0914  17     72.00
WA776       0914  18     55.00
WA776       0914  19     67.00
WA776       0914  20     76.00
WA776       0914  21     79.00
WA776       0914  22     64.00
WA776       0914  23     59.00
WA776       0914  24     54.00
WA776       0914  25     55.00
WA776       0914  26     52.00
WA776       0914  27     64.00
WA776       0914  28     66.00
WA776       0914  29     54.00
WA776       0914  30     52.00
WA776       1014   1     53.00
WA776       1014   2     61.00
WA776       1014   3     66.00
WA776       1014   4     70.00
WA776       1014   5     73.00
WA776       1014   6     75.00
WA776       1014   7     69.00
WA776       1014   8     63.00
WA776       1014   9     69.00
WA776       1014  10     60.00
WA776       1014  11     52.00
WA776       1014  12     51.00
WA776       1014  13     61.00
WA776       1014  14     49.00
WA776       1014  15     45.00
WA776       1014  16     52.00
WA776       1014  17     49.00
WA776       1014  18     54.00
WA776       1014  19     61.00
WA776       1014  20     50.00
WA776       1014  21     45.00
WA776       1014  22     49.00
WA776       1014  23     45.00
WA776       1014  24     46.00
WA776       1014  25     47.00
WA776       1014  26     42.00
WA776       1014  27     44.00
WA776       1014  28     47.00
WA776       1014  29     47.00
WA776       1014  30     49.00
WA776       1014  31     47.00
WA776       1114   1     44.00
WA776       1114   2     43.00
WA776       1114   3     46.00
WA776       1114   4     47.00
WA776       1114   5     51.00
WA776       1114   6     50.00
WA776       1114   7     47.00
WA776       1114   8     54.00
WA776       1114   9     43.00
WA776       1114  10     39.00
WA776       1114  11     34.00
WA776       1114  12     29.00
WA776       1114  13     27.00
WA776       1114  14     32.00
WA776       1114  15     33.00
WA776       1114  16     36.00
WA776       1114  17     38.00
WA776       1114  18     41.00
WA776       1114  19     42.00
WA776       1114  20     41.00
WA776       1114  21     44.00
WA776       1114  22     38.00
WA776       1114  23     38.00
WA776       1114  24     41.00
WA776       1114  25     48.00
WA776       1114  26     47.00
WA776       1114  27     45.00
WA776       1114  28     45.00
WA776       1114  29     32.00
WA776       1114  30     26.00
WA776       1214   1     36.00
WA776       1214   2     33.00
WA776       1214   3     33.00
WA776       1214   4     37.00
WA776       1214   5     39.00
WA776       1214   6     41.00
WA776       1214   7     42.00
WA776       1214   8     44.00
WA776       1214   9     48.00
WA776       1214  10     48.00
WA776       1214  11     46.00
WA776       1214  12     40.00
WA776       1214  13     40.00
WA776       1214  14     39.00
WA776       1214  15     36.00
WA776       1214  16     35.00
WA776       1214  17     35.00
WA776       1214  18     40.00
WA776       1214  19     39.00
WA776       1214  20     47.00
WA776       1214  21     45.00
WA776       1214  22     40.00
WA776       1214  23     44.00
WA776       1214  24     39.00
WA776       1214  25     34.00
WA776       1214  26     34.00
WA776       1214  27     35.00
WA776       1214  28     34.00
WA776       1214  29     30.00
WA776       1214  30     21.00
WA776       1214  31     25.00
WA776       0115   1     29.00
WA776       0115   2     34.00
WA776       0115   3     34.00
WA776       0115   4     40.00
WA776       0115   5     42.00
WA776       0115   6     44.00
WA776       0115   7     49.00
WA776       0115   8     45.00
WA776       0115   9     37.00
WA776       0115  10     40.00
WA776       0115  11     39.00
WA776       0115  12     38.00
