$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       0212  18     28.00
WA642       0212  19     25.00
WA642       0212  20     35.00
WA642       0212  21     42.00
WA642       0212  22     38.00
WA642       0212  23     32.00
WA642       0212  24     36.00
WA642       0212  25     28.00
WA642       0212  26     28.00
WA642       0212  27     30.00
WA642       0212  28     28.00
WA642       0212  29     25.00
WA642       0312   1     31.00
WA642       0312   2     31.00
WA642       0312   3     38.00
WA642       0312   4     50.00
WA642       0312   5     39.00
WA642       0312   6     26.00
WA642       0312   7     44.00
WA642       0312   8     52.00
WA642       0312   9     48.00
WA642       0312  10     36.00
WA642       0312  11     32.00
WA642       0312  12     31.00
WA642       0312  13     28.00
WA642       0312  14     32.00
WA642       0312  15     34.00
WA642       0312  16     34.00
WA642       0312  17     31.00
WA642       0312  18     32.00
WA642       0312  19     29.00
WA642       0312  20     31.00
WA642       0312  21     31.00
WA642       0312  22     33.00
WA642       0312  23     40.00
WA642       0312  24     43.00
WA642       0312  25     46.00
WA642       0312  26     36.00
WA642       0312  27     34.00
WA642       0312  28     33.00
WA642       0312  29     34.00
WA642       0312  30     34.00
WA642       0312  31     36.00
WA642       0412   1     32.00
WA642       0412   2     45.00
WA642       0412   3     37.00
WA642       0412   4     35.00
WA642       0412   5     35.00
WA642       0412   6     31.00
WA642       0412   7     41.00
WA642       0412   8     45.00
WA642       0412   9     53.00
WA642       0412  10     53.00
WA642       0412  11     45.00
WA642       0412  12     40.00
WA642       0412  13     47.00
WA642       0412  14     46.00
WA642       0412  15     48.00
WA642       0412  16     41.00
WA642       0412  17     37.00
WA642       0412  18     40.00
WA642       0412  19     43.00
WA642       0412  20     45.00
WA642       0412  21     58.00
WA642       0412  22     66.00
WA642       0412  23     65.00
WA642       0412  24     48.00
WA642       0412  25     45.00
WA642       0412  26     41.00
WA642       0412  27     38.00
WA642       0412  28     49.00
WA642       0412  29     52.00
WA642       0412  30     45.00
WA642       0512   1     40.00
WA642       0512   2     41.00
WA642       0512   3     37.00
WA642       0512   4     43.00
WA642       0512   5     42.00
WA642       0512   6     58.00
WA642       0512   7     62.00
WA642       0512   8     59.00
WA642       0512   9     38.00
WA642       0512  10     41.00
WA642       0512  11     56.00
WA642       0512  12     64.00
WA642       0512  13     70.00
WA642       0512  14     72.00
WA642       0512  15     62.00
WA642       0512  16     55.00
WA642       0512  17     48.00
WA642       0512  18     48.00
WA642       0512  19     53.00
WA642       0512  20     46.00
WA642       0512  21     44.00
WA642       0512  22     38.00
WA642       0512  23     39.00
WA642       0512  24     47.00
WA642       0512  25     50.00
WA642       0512  26     51.00
WA642       0512  27     49.00
WA642       0512  28     46.00
WA642       0512  29     49.00
WA642       0512  30     56.00
WA642       0512  31     50.00
WA642       0612   1     56.00
WA642       0612   2     50.00
WA642       0612   3     46.00
WA642       0612   4     45.00
WA642       0612   5     41.00
WA642       0612   6     45.00
WA642       0612   7     42.00
WA642       0612   8     43.00
WA642       0612   9     43.00
WA642       0612  10     53.00
WA642       0612  11     62.00
WA642       0612  12     54.00
WA642       0612  13     50.00
WA642       0612  14     52.00
WA642       0612  15     61.00
WA642       0612  16     62.00
WA642       0612  17     49.00
WA642       0612  18     45.00
WA642       0612  19     43.00
WA642       0612  20     60.00
WA642       0612  21     65.00
WA642       0612  22     48.00
WA642       0612  23     46.00
WA642       0612  24     50.00
WA642       0612  25     56.00
WA642       0612  26     42.00
WA642       0612  27     60.00
WA642       0612  28     62.00
WA642       0612  29     58.00
WA642       0612  30     61.00
WA642       0712   1     54.00
WA642       0712   2     56.00
WA642       0712   3     45.00
WA642       0712   4     58.00
WA642       0712   5     64.00
WA642       0712   6     69.00
WA642       0712   7     74.00
WA642       0712   8     80.00
WA642       0712   9     74.00
WA642       0712  10     69.00
WA642       0712  11     72.00
WA642       0712  12     71.00
WA642       0712  13     66.00
WA642       0712  14     69.00
WA642       0712  15     54.00
WA642       0712  16     67.00
WA642       0712  17     69.00
WA642       0712  18     69.00
WA642       0712  19     74.00
WA642       0712  20     56.00
WA642       0712  21     63.00
WA642       0712  22     57.00
WA642       0712  23     55.00
WA642       0712  24     68.00
WA642       0712  25     72.00
WA642       0712  26     72.00
WA642       0712  27     63.00
WA642       0712  28     61.00
WA642       0712  29     66.00
WA642       0712  30     60.00
WA642       0712  31     62.00
WA642       0812   1     64.00
WA642       0812   2     61.00
WA642       0812   3     72.00
WA642       0812   4     77.00
WA642       0812   5     82.00
WA642       0812   6     75.00
WA642       0812   7     78.00
WA642       0812   8     62.00
WA642       0812   9     69.00
WA642       0812  10     67.00
WA642       0812  11     75.00
WA642       0812  12     78.00
WA642       0812  13     72.00
WA642       0812  14     72.00
WA642       0812  15     73.00
WA642       0812  16     77.00
WA642       0812  17     80.00
WA642       0812  18     77.00
WA642       0812  19     74.00
WA642       0812  20     67.00
WA642       0812  21     63.00
WA642       0812  22     57.00
WA642       0812  23     52.00
WA642       0812  24     60.00
WA642       0812  25     67.00
WA642       0812  26     67.00
WA642       0812  27     60.00
WA642       0812  28     58.00
WA642       0812  29     52.00
WA642       0812  30     63.00
WA642       0812  31     57.00
WA642       0912   1     57.00
WA642       0912   2     59.00
WA642       0912   3     60.00
WA642       0912   4     67.00
WA642       0912   5     68.00
WA642       0912   6     66.00
WA642       0912   7     72.00
WA642       0912   8     74.00
WA642       0912   9     51.00
WA642       0912  10     46.00
WA642       0912  11     54.00
WA642       0912  12     61.00
WA642       0912  13     69.00
WA642       0912  14     73.00
WA642       0912  15     64.00
WA642       0912  16     68.00
WA642       0912  17     72.00
WA642       0912  18     72.00
WA642       0912  19     75.00
WA642       0912  20     78.00
WA642       0912  21     74.00
WA642       0912  22     64.00
WA642       0912  23     64.00
WA642       0912  24     66.00
WA642       0912  25     57.00
WA642       0912  26     65.00
WA642       0912  27     67.00
WA642       0912  28     64.00
WA642       0912  29     55.00
WA642       0912  30     63.00
WA642       1012   1     66.00
WA642       1012   2     52.00
WA642       1012   3     48.00
WA642       1012   4     49.00
WA642       1012   5   -999.00
WA642       1012   6     54.00
WA642       1012   7     62.00
WA642       1012   8     61.00
WA642       1012   9     63.00
WA642       1012  10     60.00
WA642       1012  11     63.00
WA642       1012  12     49.00
WA642       1012  13     46.00
WA642       1012  14     53.00
WA642       1012  15     50.00
WA642       1012  16     46.00
WA642       1012  17     47.00
WA642       1012  18     60.00
WA642       1012  19     47.00
WA642       1012  20     34.00
WA642       1012  21     36.00
WA642       1012  22     30.00
WA642       1012  23     34.00
WA642       1012  24     34.00
WA642       1012  25     37.00
WA642       1012  26     36.00
WA642       1012  27     45.00
WA642       1012  28     45.00
WA642       1012  29     45.00
WA642       1012  30     45.00
WA642       1012  31     44.00
WA642       1112   1     41.00
WA642       1112   2     42.00
WA642       1112   3     45.00
WA642       1112   4     50.00
WA642       1112   5     51.00
WA642       1112   6     57.00
WA642       1112   7     36.00
WA642       1112   8     31.00
WA642       1112   9     31.00
WA642       1112  10     27.00
WA642       1112  11     33.00
WA642       1112  12     37.00
WA642       1112  13     36.00
WA642       1112  14     38.00
WA642       1112  15     33.00
WA642       1112  16     36.00
WA642       1112  17     36.00
WA642       1112  18     33.00
WA642       1112  19     38.00
WA642       1112  20     35.00
WA642       1112  21     31.00
WA642       1112  22     32.00
WA642       1112  23     38.00
WA642       1112  24     36.00
WA642       1112  25     33.00
WA642       1112  26     28.00
WA642       1112  27     37.00
WA642       1112  28     37.00
WA642       1112  29     37.00
WA642       1112  30     36.00
WA642       1212   1     34.00
WA642       1212   2     33.00
WA642       1212   3     37.00
WA642       1212   4     39.00
WA642       1212   5     32.00
WA642       1212   6     29.00
WA642       1212   7     30.00
WA642       1212   8     26.00
WA642       1212   9     36.00
WA642       1212  10     37.00
WA642       1212  11     33.00
WA642       1212  12     30.00
WA642       1212  13     29.00
WA642       1212  14     28.00
WA642       1212  15     26.00
WA642       1212  16     27.00
WA642       1212  17     30.00
WA642       1212  18     22.00
WA642       1212  19     29.00
WA642       1212  20     29.00
WA642       1212  21     28.00
WA642       1212  22     30.00
WA642       1212  23     27.00
WA642       1212  24     28.00
WA642       1212  25     24.00
WA642       1212  26     30.00
WA642       1212  27     28.00
WA642       1212  28     29.00
WA642       1212  29     31.00
WA642       1212  30     26.00
WA642       1212  31     29.00
WA642       0113   1     29.00
WA642       0113   2     22.00
WA642       0113   3     30.00
WA642       0113   4     35.00
WA642       0113   5     28.00
WA642       0113   6     29.00
WA642       0113   7     34.00
WA642       0113   8     37.00
WA642       0113   9     36.00
WA642       0113  10     24.00
WA642       0113  11     22.00
WA642       0113  12     19.00
WA642       0113  13     27.00
WA642       0113  14     33.00
WA642       0113  15     47.00
WA642       0113  16     48.00
WA642       0113  17     46.00
WA642       0113  18     48.00
WA642       0113  19     50.00
WA642       0113  20     45.00
WA642       0113  21     48.00
WA642       0113  22     45.00
WA642       0113  23     38.00
WA642       0113  24     38.00
WA642       0113  25     42.00
WA642       0113  26     30.00
WA642       0113  27     28.00
WA642       0113  28     28.00
WA642       0113  29     34.00
WA642       0113  30     37.00
WA642       0113  31     38.00
WA642       0213   1     41.00
WA642       0213   2     42.00
WA642       0213   3     44.00
WA642       0213   4     42.00
WA642       0213   5     36.00
WA642       0213   6     36.00
WA642       0213   7     30.00
WA642       0213   8     33.00
WA642       0213   9     31.00
WA642       0213  10     43.00
WA642       0213  11     35.00
WA642       0213  12     36.00
WA642       0213  13     36.00
WA642       0213  14     39.00
WA642       0213  15     47.00
WA642       0213  16     38.00
WA642       0213  17     29.00
WA642       0213  18     29.00
WA642       0213  19     34.00
WA642       0213  20     28.00
WA642       0213  21     28.00
WA642       0213  22     31.00
WA642       0213  23     32.00
WA642       0213  24     34.00
WA642       0213  25     29.00
WA642       0213  26     36.00
WA642       0213  27     36.00
WA642       0213  28     38.00
WA642       0313   1     42.00
WA642       0313   2     44.00
WA642       0313   3     33.00
WA642       0313   4     37.00
WA642       0313   5     27.00
WA642       0313   6     34.00
WA642       0313   7     39.00
WA642       0313   8     42.00
WA642       0313   9     44.00
WA642       0313  10     38.00
WA642       0313  11     40.00
WA642       0313  12     40.00
WA642       0313  13     44.00
WA642       0313  14     50.00
WA642       0313  15     43.00
WA642       0313  16     36.00
WA642       0313  17     30.00
WA642       0313  18     33.00
WA642       0313  19     35.00
WA642       0313  20     35.00
WA642       0313  21     31.00
WA642       0313  22     31.00
WA642       0313  23     36.00
WA642       0313  24     38.00
WA642       0313  25     44.00
WA642       0313  26     46.00
WA642       0313  27     39.00
WA642       0313  28     45.00
WA642       0313  29     49.00
WA642       0313  30     58.00
WA642       0313  31     60.00
WA642       0413   1     56.00
WA642       0413   2     48.00
WA642       0413   3     51.00
WA642       0413   4     42.00
WA642       0413   5     40.00
WA642       0413   6     37.00
WA642       0413   7     35.00
WA642       0413   8     42.00
WA642       0413   9     46.00
WA642       0413  10     42.00
WA642       0413  11     42.00
WA642       0413  12     39.00
WA642       0413  13     29.00
WA642       0413  14     36.00
WA642       0413  15     39.00
WA642       0413  16     36.00
WA642       0413  17     42.00
WA642       0413  18     44.00
WA642       0413  19     40.00
WA642       0413  20     43.00
WA642       0413  21     40.00
WA642       0413  22     47.00
WA642       0413  23     45.00
WA642       0413  24     55.00
WA642       0413  25     56.00
WA642       0413  26     60.00
WA642       0413  27     50.00
WA642       0413  28     43.00
WA642       0413  29     36.00
WA642       0413  30     37.00
WA642       0513   1     52.00
WA642       0513   2     62.00
WA642       0513   3     61.00
WA642       0513   4     58.00
WA642       0513   5     61.00
WA642       0513   6     67.00
WA642       0513   7     65.00
WA642       0513   8     63.00
WA642       0513   9     68.00
WA642       0513  10     69.00
WA642       0513  11     64.00
WA642       0513  12     57.00
WA642       0513  13     46.00
WA642       0513  14     48.00
WA642       0513  15     48.00
WA642       0513  16     54.00
WA642       0513  17     42.00
WA642       0513  18     39.00
WA642       0513  19     42.00
WA642       0513  20     57.00
WA642       0513  21     43.00
WA642       0513  22     40.00
WA642       0513  23     38.00
WA642       0513  24     47.00
WA642       0513  25     46.00
WA642       0513  26     51.00
WA642       0513  27     40.00
WA642       0513  28     47.00
WA642       0513  29     43.00
WA642       0513  30     44.00
WA642       0513  31     53.00
WA642       0613   1     57.00
WA642       0613   2     47.00
WA642       0613   3     57.00
WA642       0613   4     65.00
WA642       0613   5     64.00
WA642       0613   6     67.00
WA642       0613   7     56.00
WA642       0613   8     61.00
WA642       0613   9     54.00
WA642       0613  10     55.00
WA642       0613  11     46.00
WA642       0613  12     47.00
WA642       0613  13     44.00
WA642       0613  14     53.00
WA642       0613  15     64.00
WA642       0613  16     62.00
WA642       0613  17     58.00
WA642       0613  18     55.00
WA642       0613  19     44.00
WA642       0613  20     43.00
WA642       0613  21     47.00
WA642       0613  22     61.00
WA642       0613  23     51.00
WA642       0613  24     48.00
WA642       0613  25     50.00
WA642       0613  26     54.00
WA642       0613  27     53.00
WA642       0613  28     71.00
WA642       0613  29     68.00
WA642       0613  30     77.00
WA642       0713   1     83.00
WA642       0713   2     77.00
WA642       0713   3     67.00
WA642       0713   4     59.00
WA642       0713   5     54.00
WA642       0713   6     66.00
WA642       0713   7     68.00
WA642       0713   8     64.00
WA642       0713   9     74.00
WA642       0713  10     66.00
WA642       0713  11     59.00
WA642       0713  12     51.00
WA642       0713  13     63.00
WA642       0713  14     68.00
WA642       0713  15     69.00
WA642       0713  16     75.00
WA642       0713  17     70.00
WA642       0713  18     73.00
WA642       0713  19     73.00
WA642       0713  20     71.00
WA642       0713  21     71.00
WA642       0713  22     69.00
WA642       0713  23     75.00
WA642       0713  24     72.00
WA642       0713  25     73.00
WA642       0713  26     72.00
WA642       0713  27     65.00
WA642       0713  28     62.00
WA642       0713  29     67.00
WA642       0713  30     69.00
WA642       0713  31     68.00
WA642       0813   1     64.00
WA642       0813   2     55.00
WA642       0813   3     67.00
WA642       0813   4     69.00
WA642       0813   5     71.00
WA642       0813   6     74.00
WA642       0813   7     69.00
WA642       0813   8     69.00
WA642       0813   9     75.00
WA642       0813  10     69.00
WA642       0813  11     63.00
WA642       0813  12     66.00
WA642       0813  13     71.00
WA642       0813  14     70.00
WA642       0813  15     61.00
WA642       0813  16     68.00
WA642       0813  17     59.00
WA642       0813  18     65.00
WA642       0813  19     62.00
WA642       0813  20     64.00
WA642       0813  21     73.00
WA642       0813  22     72.00
WA642       0813  23     63.00
WA642       0813  24     58.00
WA642       0813  25     62.00
WA642       0813  26     57.00
WA642       0813  27     64.00
WA642       0813  28     63.00
WA642       0813  29     53.00
WA642       0813  30     61.00
WA642       0813  31     72.00
WA642       0913   1     73.00
WA642       0913   2     66.00
WA642       0913   3     63.00
WA642       0913   4     66.00
WA642       0913   5     64.00
WA642       0913   6     51.00
WA642       0913   7     54.00
WA642       0913   8     65.00
WA642       0913   9     67.00
WA642       0913  10     72.00
WA642       0913  11     76.00
WA642       0913  12     78.00
WA642       0913  13     71.00
WA642       0913  14     77.00
WA642       0913  15     73.00
WA642       0913  16     49.00
WA642       0913  17     45.00
WA642       0913  18     49.00
WA642       0913  19     59.00
WA642       0913  20     62.00
WA642       0913  21     52.00
WA642       0913  22     42.00
WA642       0913  23     42.00
WA642       0913  24     42.00
WA642       0913  25     43.00
WA642       0913  26     47.00
WA642       0913  27     41.00
WA642       0913  28     46.00
WA642       0913  29     39.00
WA642       0913  30     37.00
WA642       1013   1     37.00
WA642       1013   2     40.00
WA642       1013   3     49.00
WA642       1013   4     50.00
WA642       1013   5     57.00
WA642       1013   6     59.00
WA642       1013   7     44.00
WA642       1013   8     40.00
WA642       1013   9     46.00
WA642       1013  10     43.00
WA642       1013  11     43.00
WA642       1013  12     39.00
WA642       1013  13     46.00
WA642       1013  14     50.00
WA642       1013  15     50.00
WA642       1013  16     51.00
WA642       1013  17     53.00
WA642       1013  18     54.00
WA642       1013  19     60.00
WA642       1013  20     61.00
WA642       1013  21     58.00
WA642       1013  22     58.00
WA642       1013  23     55.00
WA642       1013  24     56.00
WA642       1013  25     57.00
WA642       1013  26     52.00
WA642       1013  27     46.00
WA642       1013  28     39.00
WA642       1013  29     45.00
WA642       1013  30     47.00
WA642       1013  31     44.00
WA642       1113   1     50.00
WA642       1113   2     40.00
WA642       1113   3     31.00
WA642       1113   4     32.00
WA642       1113   5     36.00
WA642       1113   6     37.00
WA642       1113   7     38.00
WA642       1113   8     36.00
WA642       1113   9     35.00
WA642       1113  10     43.00
WA642       1113  11     37.00
WA642       1113  12     42.00
WA642       1113  13     38.00
WA642       1113  14     35.00
WA642       1113  15     34.00
WA642       1113  16     30.00
WA642       1113  17     35.00
WA642       1113  18     38.00
WA642       1113  19     39.00
WA642       1113  20     28.00
WA642       1113  21     26.00
WA642       1113  22     30.00
WA642       1113  23     35.00
WA642       1113  24     47.00
WA642       1113  25     45.00
WA642       1113  26     46.00
WA642       1113  27     41.00
WA642       1113  28     44.00
WA642       1113  29     41.00
WA642       1113  30     39.00
WA642       1213   1     39.00
WA642       1213   2     31.00
WA642       1213   3     21.00
WA642       1213   4     17.00
WA642       1213   5     15.00
WA642       1213   6      6.00
WA642       1213   7      8.00
WA642       1213   8     18.00
WA642       1213   9     28.00
WA642       1213  10     28.00
WA642       1213  11     36.00
WA642       1213  12     38.00
WA642       1213  13     36.00
WA642       1213  14     41.00
WA642       1213  15     39.00
WA642       1213  16     42.00
WA642       1213  17     47.00
WA642       1213  18     34.00
WA642       1213  19     25.00
WA642       1213  20     35.00
WA642       1213  21     34.00
WA642       1213  22     37.00
WA642       1213  23     36.00
WA642       1213  24     29.00
WA642       1213  25     38.00
WA642       1213  26     40.00
WA642       1213  27     45.00
WA642       1213  28     36.00
WA642       1213  29     42.00
WA642       1213  30     44.00
WA642       1213  31     35.00
WA642       0114   1     37.00
WA642       0114   2     45.00
WA642       0114   3     31.00
WA642       0114   4     29.00
WA642       0114   5     32.00
WA642       0114   6     44.00
WA642       0114   7     36.00
WA642       0114   8     35.00
WA642       0114   9     32.00
WA642       0114  10     37.00
WA642       0114  11     37.00
WA642       0114  12     34.00
WA642       0114  13     35.00
WA642       0114  14     39.00
WA642       0114  15     40.00
WA642       0114  16     42.00
WA642       0114  17     47.00
WA642       0114  18     53.00
WA642       0114  19     45.00
WA642       0114  20     37.00
WA642       0114  21     51.00
WA642       0114  22     39.00
WA642       0114  23     40.00
WA642       0114  24     44.00
WA642       0114  25     49.00
WA642       0114  26     51.00
WA642       0114  27     34.00
WA642       0114  28     41.00
WA642       0114  29     35.00
WA642       0114  30     31.00
WA642       0114  31     31.00
WA642       0214   1     29.00
WA642       0214   2     31.00
WA642       0214   3     23.00
WA642       0214   4     14.00
WA642       0214   5      8.00
WA642       0214   6      6.00
WA642       0214   7     33.00
WA642       0214   8     16.00
WA642       0214   9     31.00
WA642       0214  10     36.00
WA642       0214  11     37.00
WA642       0214  12     37.00
WA642       0214  13     36.00
WA642       0214  14     35.00
WA642       0214  15     35.00
WA642       0214  16     29.00
WA642       0214  17     33.00
WA642       0214  18     32.00
WA642       0214  19     27.00
WA642       0214  20     30.00
WA642       0214  21     29.00
WA642       0214  22     28.00
WA642       0214  23     33.00
WA642       0214  24     31.00
WA642       0214  25     28.00
WA642       0214  26     35.00
WA642       0214  27     41.00
WA642       0214  28     39.00
WA642       0314   1     28.00
WA642       0314   2     34.00
WA642       0314   3     40.00
WA642       0314   4     37.00
WA642       0314   5     43.00
WA642       0314   6     36.00
WA642       0314   7     47.00
WA642       0314   8     43.00
WA642       0314   9     42.00
WA642       0314  10     34.00
WA642       0314  11     44.00
WA642       0314  12     52.00
WA642       0314  13     48.00
WA642       0314  14     39.00
WA642       0314  15     50.00
WA642       0314  16     41.00
WA642       0314  17     30.00
WA642       0314  18     40.00
WA642       0314  19     35.00
WA642       0314  20     35.00
WA642       0314  21     38.00
WA642       0314  22     41.00
WA642       0314  23     45.00
WA642       0314  24     51.00
WA642       0314  25     36.00
WA642       0314  26     36.00
WA642       0314  27     38.00
WA642       0314  28     36.00
WA642       0314  29     34.00
WA642       0314  30     38.00
WA642       0314  31     39.00
WA642       0414   1     42.00
WA642       0414   2     42.00
WA642       0414   3     38.00
WA642       0414   4     39.00
WA642       0414   5     40.00
WA642       0414   6     46.00
WA642       0414   7     57.00
WA642       0414   8     54.00
WA642       0414   9     45.00
WA642       0414  10     47.00
WA642       0414  11     48.00
WA642       0414  12     47.00
WA642       0414  13     53.00
WA642       0414  14     54.00
WA642       0414  15     43.00
WA642       0414  16     38.00
WA642       0414  17     40.00
WA642       0414  18     41.00
WA642       0414  19     45.00
WA642       0414  20     45.00
WA642       0414  21     53.00
WA642       0414  22     36.00
WA642       0414  23     38.00
WA642       0414  24     44.00
WA642       0414  25     40.00
WA642       0414  26     40.00
WA642       0414  27     37.00
WA642       0414  28     46.00
WA642       0414  29     54.00
WA642       0414  30     62.00
WA642       0514   1     71.00
WA642       0514   2     62.00
WA642       0514   3     43.00
WA642       0514   4     40.00
WA642       0514   5     45.00
WA642       0514   6     41.00
WA642       0514   7     53.00
WA642       0514   8     42.00
WA642       0514   9     40.00
WA642       0514  10     41.00
WA642       0514  11     52.00
WA642       0514  12     56.00
WA642       0514  13     65.00
WA642       0514  14     68.00
WA642       0514  15     68.00
WA642       0514  16     53.00
WA642       0514  17     47.00
WA642       0514  18     44.00
WA642       0514  19     51.00
WA642       0514  20     54.00
WA642       0514  21     57.00
WA642       0514  22     67.00
WA642       0514  23     53.00
WA642       0514  24     51.00
WA642       0514  25     51.00
WA642       0514  26     47.00
WA642       0514  27     48.00
WA642       0514  28     45.00
WA642       0514  29     49.00
WA642       0514  30     60.00
WA642       0514  31     58.00
WA642       0614   1     59.00
WA642       0614   2     63.00
WA642       0614   3     55.00
WA642       0614   4     60.00
WA642       0614   5     58.00
WA642       0614   6     60.00
WA642       0614   7     56.00
WA642       0614   8     59.00
WA642       0614   9     56.00
WA642       0614  10     50.00
WA642       0614  11     62.00
WA642       0614  12     51.00
WA642       0614  13     46.00
WA642       0614  14     43.00
WA642       0614  15     46.00
WA642       0614  16     42.00
WA642       0614  17     44.00
WA642       0614  18     55.00
WA642       0614  19     61.00
WA642       0614  20     46.00
WA642       0614  21     58.00
WA642       0614  22     64.00
WA642       0614  23     67.00
WA642       0614  24     57.00
WA642       0614  25     63.00
WA642       0614  26     53.00
WA642       0614  27     53.00
WA642       0614  28     50.00
WA642       0614  29     46.00
WA642       0614  30     67.00
WA642       0714   1     73.00
WA642       0714   2     72.00
WA642       0714   3     58.00
WA642       0714   4     64.00
WA642       0714   5     67.00
WA642       0714   6     69.00
WA642       0714   7     74.00
WA642       0714   8     74.00
WA642       0714   9     70.00
WA642       0714  10     71.00
WA642       0714  11     77.00
WA642       0714  12     79.00
WA642       0714  13     79.00
WA642       0714  14     72.00
WA642       0714  15     78.00
WA642       0714  16     77.00
WA642       0714  17     68.00
WA642       0714  18     65.00
WA642       0714  19     68.00
WA642       0714  20     53.00
WA642       0714  21     64.00
WA642       0714  22     53.00
WA642       0714  23     52.00
WA642       0714  24     52.00
WA642       0714  25     64.00
WA642       0714  26     69.00
WA642       0714  27     74.00
WA642       0714  28     79.00
WA642       0714  29     76.00
WA642       0714  30     73.00
WA642       0714  31     79.00
WA642       0814   1     76.00
WA642       0814   2     77.00
WA642       0814   3     76.00
WA642       0814   4     77.00
WA642       0814   5     72.00
WA642       0814   6     67.00
WA642       0814   7     65.00
WA642       0814   8     61.00
WA642       0814   9     73.00
WA642       0814  10     80.00
WA642       0814  11     81.00
WA642       0814  12     71.00
WA642       0814  13     61.00
WA642       0814  14     57.00
WA642       0814  15     57.00
WA642       0814  16     65.00
WA642       0814  17     66.00
WA642       0814  18     74.00
WA642       0814  19     66.00
WA642       0814  20     58.00
WA642       0814  21     62.00
WA642       0814  22     60.00
WA642       0814  23     64.00
WA642       0814  24     64.00
WA642       0814  25     66.00
WA642       0814  26     72.00
WA642       0814  27     69.00
WA642       0814  28     64.00
WA642       0814  29     55.00
WA642       0814  30     52.00
WA642       0814  31     50.00
WA642       0914   1     56.00
WA642       0914   2     51.00
WA642       0914   3     51.00
WA642       0914   4     64.00
WA642       0914   5     66.00
WA642       0914   6     72.00
WA642       0914   7     70.00
WA642       0914   8     61.00
WA642       0914   9     54.00
WA642       0914  10     58.00
WA642       0914  11     53.00
WA642       0914  12     63.00
WA642       0914  13     65.00
WA642       0914  14     69.00
WA642       0914  15     74.00
WA642       0914  16     71.00
WA642       0914  17     71.00
WA642       0914  18     51.00
WA642       0914  19     58.00
WA642       0914  20     70.00
WA642       0914  21     76.00
WA642       0914  22     65.00
WA642       0914  23     56.00
WA642       0914  24     51.00
WA642       0914  25     52.00
WA642       0914  26     47.00
WA642       0914  27     58.00
WA642       0914  28     62.00
WA642       0914  29     55.00
WA642       0914  30     46.00
WA642       1014   1     50.00
WA642       1014   2     55.00
WA642       1014   3     65.00
WA642       1014   4     66.00
WA642       1014   5     68.00
WA642       1014   6     67.00
WA642       1014   7     67.00
WA642       1014   8     59.00
WA642       1014   9     64.00
WA642       1014  10     59.00
WA642       1014  11     48.00
WA642       1014  12     46.00
WA642       1014  13     58.00
WA642       1014  14     44.00
WA642       1014  15     40.00
WA642       1014  16     49.00
WA642       1014  17     45.00
WA642       1014  18     53.00
WA642       1014  19     56.00
WA642       1014  20     49.00
WA642       1014  21     40.00
WA642       1014  22     43.00
WA642       1014  23     39.00
WA642       1014  24     39.00
WA642       1014  25     42.00
WA642       1014  26     36.00
WA642       1014  27     41.00
WA642       1014  28     42.00
WA642       1014  29     44.00
WA642       1014  30     44.00
WA642       1014  31     40.00
WA642       1114   1     36.00
WA642       1114   2     42.00
WA642       1114   3     41.00
WA642       1114   4     44.00
WA642       1114   5     48.00
WA642       1114   6     49.00
WA642       1114   7     42.00
WA642       1114   8     53.00
WA642       1114   9     48.00
WA642       1114  10     40.00
WA642       1114  11     22.00
WA642       1114  12     18.00
WA642       1114  13     20.00
WA642       1114  14     24.00
WA642       1114  15     25.00
WA642       1114  16     33.00
WA642       1114  17     35.00
WA642       1114  18     41.00
WA642       1114  19     36.00
WA642       1114  20     36.00
WA642       1114  21     35.00
WA642       1114  22     32.00
WA642       1114  23     33.00
WA642       1114  24     42.00
WA642       1114  25     44.00
WA642       1114  26     46.00
WA642       1114  27     41.00
WA642       1114  28     41.00
WA642       1114  29     24.00
WA642       1114  30     25.00
WA642       1214   1     35.00
WA642       1214   2     32.00
WA642       1214   3     28.00
WA642       1214   4     37.00
WA642       1214   5     36.00
WA642       1214   6     37.00
WA642       1214   7     36.00
WA642       1214   8     41.00
WA642       1214   9     43.00
WA642       1214  10     44.00
WA642       1214  11     38.00
WA642       1214  12     35.00
WA642       1214  13     33.00
WA642       1214  14     32.00
WA642       1214  15     29.00
WA642       1214  16     30.00
WA642       1214  17     31.00
WA642       1214  18     35.00
WA642       1214  19     34.00
WA642       1214  20     41.00
WA642       1214  21     39.00
WA642       1214  22     34.00
WA642       1214  23     39.00
WA642       1214  24     31.00
WA642       1214  25     29.00
WA642       1214  26     30.00
WA642       1214  27     32.00
WA642       1214  28     29.00
WA642       1214  29     23.00
WA642       1214  30     20.00
WA642       1214  31     26.00
WA642       0115   1     32.00
WA642       0115   2     36.00
WA642       0115   3     31.00
WA642       0115   4     36.00
WA642       0115   5     41.00
WA642       0115   6     43.00
WA642       0115   7     49.00
WA642       0115   8     41.00
WA642       0115   9     36.00
WA642       0115  10     40.00
WA642       0115  11     34.00
WA642       0115  12     38.00
WA642       0115  13     36.00
WA642       0115  14     30.00
WA642       0115  15     36.00
WA642       0115  16     34.00
WA642       0115  17     41.00
