$ Get data for 832:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:42:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA832           Trough
WA832       0212  25     29.00
WA832       0212  26     25.00
WA832       0212  27     26.00
WA832       0212  28     26.00
WA832       0212  29     24.00
WA832       0312   1     29.00
WA832       0312   2     35.00
WA832       0312   3     36.00
WA832       0312   4     45.00
WA832       0312   5     37.00
WA832       0312   6     28.00
WA832       0312   7     41.00
WA832       0312   8     48.00
WA832       0312   9     48.00
WA832       0312  10     39.00
WA832       0312  11     33.00
WA832       0312  12     32.00
WA832       0312  13     31.00
WA832       0312  14     30.00
WA832       0312  15     36.00
WA832       0312  16     35.00
WA832       0312  17     32.00
WA832       0312  18     36.00
WA832       0312  19     31.00
WA832       0312  20     29.00
WA832       0312  21     30.00
WA832       0312  22     34.00
WA832       0312  23     37.00
WA832       0312  24     38.00
WA832       0312  25     46.00
WA832       0312  26     45.00
WA832       0312  27     35.00
WA832       0312  28     35.00
WA832       0312  29     34.00
WA832       0312  30     34.00
WA832       0312  31     35.00
WA832       0412   1     31.00
WA832       0412   2     42.00
WA832       0412   3     38.00
WA832       0412   4     37.00
WA832       0412   5     35.00
WA832       0412   6     32.00
WA832       0412   7     36.00
WA832       0412   8     41.00
WA832       0412   9     49.00
WA832       0412  10     52.00
WA832       0412  11     51.00
WA832       0412  12     43.00
WA832       0412  13     46.00
WA832       0412  14     48.00
WA832       0412  15     48.00
WA832       0412  16     38.00
WA832       0412  17     40.00
WA832       0412  18     43.00
WA832       0412  19     43.00
WA832       0412  20     41.00
WA832       0412  21     56.00
WA832       0412  22     64.00
WA832       0412  23     66.00
WA832       0412  24     55.00
WA832       0412  25     53.00
WA832       0412  26     41.00
WA832       0412  27     43.00
WA832       0412  28     49.00
WA832       0412  29     51.00
WA832       0412  30     43.00
WA832       0512   1     40.00
WA832       0512   2     42.00
WA832       0512   3     40.00
WA832       0512   4     40.00
WA832       0512   5     43.00
WA832       0512   6     48.00
WA832       0512   7     54.00
WA832       0512   8     59.00
WA832       0512   9     44.00
WA832       0512  10     42.00
WA832       0512  11     50.00
WA832       0512  12     55.00
WA832       0512  13     65.00
WA832       0512  14     67.00
WA832       0512  15     68.00
WA832       0512  16     59.00
WA832       0512  17     51.00
WA832       0512  18     50.00
WA832       0512  19     51.00
WA832       0512  20     52.00
WA832       0512  21     48.00
WA832       0512  22     43.00
WA832       0512  23     45.00
WA832       0512  24     46.00
WA832       0512  25     51.00
WA832       0512  26     52.00
WA832       0512  27     55.00
WA832       0512  28     53.00
WA832       0512  29     51.00
WA832       0512  30     57.00
WA832       0512  31     58.00
WA832       0612   1     61.00
WA832       0612   2     52.00
WA832       0612   3     51.00
WA832       0612   4     47.00
WA832       0612   5     45.00
WA832       0612   6     49.00
WA832       0612   7     42.00
WA832       0612   8     44.00
WA832       0612   9     46.00
WA832       0612  10     60.00
WA832       0612  11     62.00
WA832       0612  12     58.00
WA832       0612  13     56.00
WA832       0612  14     55.00
WA832       0612  15     59.00
WA832       0612  16     64.00
WA832       0612  17     54.00
WA832       0612  18     50.00
WA832       0612  19     53.00
WA832       0612  20     60.00
WA832       0612  21     65.00
WA832       0612  22     62.00
WA832       0612  23     53.00
WA832       0612  24     55.00
WA832       0612  25     56.00
WA832       0612  26     46.00
WA832       0612  27     58.00
WA832       0612  28     66.00
WA832       0612  29     64.00
WA832       0612  30     64.00
WA832       0712   1     62.00
WA832       0712   2     61.00
WA832       0712   3     49.00
WA832       0712   4     55.00
WA832       0712   5     64.00
WA832       0712   6     70.00
WA832       0712   7     76.00
WA832       0712   8     78.00
WA832       0712   9     79.00
WA832       0712  10     75.00
WA832       0712  11     77.00
WA832       0712  12     76.00
WA832       0712  13     73.00
WA832       0712  14     69.00
WA832       0712  15     67.00
WA832       0712  16     67.00
WA832       0712  17     66.00
WA832       0712  18     73.00
WA832       0712  19     76.00
WA832       0712  20     67.00
WA832       0712  21     65.00
WA832       0712  22     65.00
WA832       0712  23     60.00
WA832       0712  24     67.00
WA832       0712  25     72.00
WA832       0712  26     74.00
WA832       0712  27     71.00
WA832       0712  28     67.00
WA832       0712  29     68.00
WA832       0712  30     69.00
WA832       0712  31     69.00
WA832       0812   1     70.00
WA832       0812   2     66.00
WA832       0812   3     68.00
WA832       0812   4     72.00
WA832       0812   5     80.00
WA832       0812   6     76.00
WA832       0812   7     78.00
WA832       0812   8     72.00
WA832       0812   9     69.00
WA832       0812  10     73.00
WA832       0812  11     74.00
WA832       0812  12     77.00
WA832       0812  13     79.00
WA832       0812  14     76.00
WA832       0812  15     70.00
WA832       0812  16     73.00
WA832       0812  17     78.00
WA832       0812  18     80.00
WA832       0812  19     76.00
WA832       0812  20     74.00
WA832       0812  21     69.00
WA832       0812  22     64.00
WA832       0812  23     63.00
WA832       0812  24     60.00
WA832       0812  25     62.00
WA832       0812  26     71.00
WA832       0812  27     64.00
WA832       0812  28     62.00
WA832       0812  29     58.00
WA832       0812  30     63.00
WA832       0812  31     64.00
WA832       0912   1     60.00
WA832       0912   2     62.00
WA832       0912   3     63.00
WA832       0912   4     64.00
WA832       0912   5     68.00
WA832       0912   6     61.00
WA832       0912   7     65.00
WA832       0912   8     71.00
WA832       0912   9     61.00
WA832       0912  10     49.00
WA832       0912  11     51.00
WA832       0912  12     55.00
WA832       0912  13     62.00
WA832       0912  14     74.00
WA832       0912  15     66.00
WA832       0912  16     64.00
WA832       0912  17     67.00
WA832       0912  18     73.00
WA832       0912  19     68.00
WA832       0912  20     73.00
WA832       0912  21     70.00
WA832       0912  22     67.00
WA832       0912  23     63.00
WA832       0912  24     69.00
WA832       0912  25     58.00
WA832       0912  26     59.00
WA832       0912  27     63.00
WA832       0912  28     65.00
WA832       0912  29     61.00
WA832       0912  30     61.00
WA832       1012   1     68.00
WA832       1012   2     58.00
WA832       1012   3     43.00
WA832       1012   4     44.00
WA832       1012   5     44.00
WA832       1012   6     49.00
WA832       1012   7     59.00
WA832       1012   8     59.00
WA832       1012   9     59.00
WA832       1012  10     59.00
WA832       1012  11     58.00
WA832       1012  12     55.00
WA832       1012  13     47.00
WA832       1012  14     49.00
WA832       1012  15     50.00
WA832       1012  16     46.00
WA832       1012  17     44.00
WA832       1012  18     54.00
WA832       1012  19     48.00
WA832       1012  20     33.00
WA832       1012  21     37.00
WA832       1012  22     29.00
WA832       1012  23     35.00
WA832       1012  24     31.00
WA832       1012  25     35.00
WA832       1012  26     34.00
WA832       1012  27     43.00
WA832       1012  28     46.00
WA832       1012  29     45.00
WA832       1012  30     45.00
WA832       1012  31     46.00
WA832       1112   1     43.00
WA832       1112   2     42.00
WA832       1112   3     46.00
WA832       1112   4     53.00
WA832       1112   5     53.00
WA832       1112   6     58.00
WA832       1112   7     35.00
WA832       1112   8     30.00
WA832       1112   9     27.00
WA832       1112  10     26.00
WA832       1112  11     31.00
WA832       1112  12     36.00
WA832       1112  13     39.00
WA832       1112  14     39.00
WA832       1112  15     31.00
WA832       1112  16     37.00
WA832       1112  17     36.00
WA832       1112  18     31.00
WA832       1112  19     36.00
WA832       1112  20     35.00
WA832       1112  21     31.00
WA832       1112  22     32.00
WA832       1112  23     38.00
WA832       1112  24     36.00
WA832       1112  25     31.00
WA832       1112  26     32.00
WA832       1112  27     40.00
WA832       1112  28     38.00
WA832       1112  29     35.00
WA832       1112  30     35.00
WA832       1212   1     35.00
WA832       1212   2     32.00
WA832       1212   3     33.00
WA832       1212   4     37.00
WA832       1212   5     30.00
WA832       1212   6     29.00
WA832       1212   7     29.00
WA832       1212   8     24.00
WA832       1212   9     38.00
WA832       1212  10     37.00
WA832       1212  11     34.00
WA832       1212  12     30.00
WA832       1212  13     30.00
WA832       1212  14     28.00
WA832       1212  15     23.00
WA832       1212  16     28.00
WA832       1212  17     28.00
WA832       1212  18     22.00
WA832       1212  19     24.00
WA832       1212  20     26.00
WA832       1212  21     29.00
WA832       1212  22     29.00
WA832       1212  23     27.00
WA832       1212  24     31.00
WA832       1212  25     23.00
WA832       1212  26     30.00
WA832       1212  27     30.00
WA832       1212  28     29.00
WA832       1212  29     30.00
WA832       1212  30     26.00
WA832       1212  31     31.00
WA832       0113   1     34.00
WA832       0113   2     33.00
WA832       0113   3     30.00
WA832       0113   4     34.00
WA832       0113   5     30.00
WA832       0113   6     30.00
WA832       0113   7     36.00
WA832       0113   8     35.00
WA832       0113   9     35.00
WA832       0113  10     25.00
WA832       0113  11     20.00
WA832       0113  12     21.00
WA832       0113  13     26.00
WA832       0113  14     39.00
WA832       0113  15     53.00
WA832       0113  16     51.00
WA832       0113  17     51.00
WA832       0113  18     46.00
WA832       0113  19     53.00
WA832       0113  20     53.00
WA832       0113  21     55.00
WA832       0113  22     51.00
WA832       0113  23     38.00
WA832       0113  24     36.00
WA832       0113  25     37.00
WA832       0113  26     34.00
WA832       0113  27     29.00
WA832       0113  28     29.00
WA832       0113  29     38.00
WA832       0113  30     43.00
WA832       0113  31     41.00
WA832       0213   1     41.00
WA832       0213   2     44.00
WA832       0213   3     43.00
WA832       0213   4     39.00
WA832       0213   5     38.00
WA832       0213   6     32.00
WA832       0213   7     33.00
WA832       0213   8     33.00
WA832       0213   9     42.00
WA832       0213  10     39.00
WA832       0213  11     39.00
WA832       0213  12     38.00
WA832       0213  13     38.00
WA832       0213  14     41.00
WA832       0213  15     45.00
WA832       0213  16     37.00
WA832       0213  17     33.00
WA832       0213  18     33.00
WA832       0213  19     30.00
WA832       0213  20     33.00
WA832       0213  21     30.00
WA832       0213  22     31.00
WA832       0213  23     33.00
WA832       0213  24     31.00
WA832       0213  25     29.00
WA832       0213  26     34.00
WA832       0213  27     36.00
WA832       0213  28     38.00
WA832       0313   1     42.00
WA832       0313   2     44.00
WA832       0313   3     32.00
WA832       0313   4     33.00
WA832       0313   5     26.00
WA832       0313   6     33.00
WA832       0313   7     37.00
WA832       0313   8     38.00
WA832       0313   9     44.00
WA832       0313  10     45.00
WA832       0313  11     40.00
WA832       0313  12     42.00
WA832       0313  13     48.00
WA832       0313  14     47.00
WA832       0313  15     45.00
WA832       0313  16     37.00
WA832       0313  17     29.00
WA832       0313  18     35.00
WA832       0313  19     35.00
WA832       0313  20     34.00
WA832       0313  21     28.00
WA832       0313  22     29.00
WA832       0313  23     32.00
WA832       0313  24     33.00
WA832       0313  25     36.00
WA832       0313  26     42.00
WA832       0313  27     42.00
WA832       0313  28     46.00
WA832       0313  29     47.00
WA832       0313  30     52.00
WA832       0313  31     53.00
WA832       0413   1     57.00
WA832       0413   2     53.00
WA832       0413   3     51.00
WA832       0413   4     44.00
WA832       0413   5     43.00
WA832       0413   6     38.00
WA832       0413   7     35.00
WA832       0413   8     40.00
WA832       0413   9     44.00
WA832       0413  10     43.00
WA832       0413  11     41.00
WA832       0413  12     41.00
WA832       0413  13     30.00
WA832       0413  14     35.00
WA832       0413  15     31.00
WA832       0413  16     34.00
WA832       0413  17     40.00
WA832       0413  18     44.00
WA832       0413  19     49.00
WA832       0413  20     44.00
WA832       0413  21     41.00
WA832       0413  22     42.00
WA832       0413  23     44.00
WA832       0413  24     52.00
WA832       0413  25     56.00
WA832       0413  26     59.00
WA832       0413  27     47.00
WA832       0413  28     43.00
WA832       0413  29     35.00
WA832       0413  30     38.00
WA832       0513   1     47.00
WA832       0513   2     55.00
WA832       0513   3     57.00
WA832       0513   4     56.00
WA832       0513   5     59.00
WA832       0513   6     65.00
WA832       0513   7     68.00
WA832       0513   8     69.00
WA832       0513   9     69.00
WA832       0513  10     72.00
WA832       0513  11     69.00
WA832       0513  12     59.00
WA832       0513  13     50.00
WA832       0513  14     49.00
WA832       0513  15     51.00
WA832       0513  16     50.00
WA832       0513  17     49.00
WA832       0513  18     47.00
WA832       0513  19     55.00
WA832       0513  20     58.00
WA832       0513  21     46.00
WA832       0513  22     35.00
WA832       0513  23     42.00
WA832       0513  24     45.00
WA832       0513  25     48.00
WA832       0513  26     50.00
WA832       0513  27     44.00
WA832       0513  28     50.00
WA832       0513  29     45.00
WA832       0513  30     48.00
WA832       0513  31     52.00
WA832       0613   1     57.00
WA832       0613   2     55.00
WA832       0613   3     56.00
WA832       0613   4     62.00
WA832       0613   5     66.00
WA832       0613   6     70.00
WA832       0613   7     60.00
WA832       0613   8     64.00
WA832       0613   9     59.00
WA832       0613  10     60.00
WA832       0613  11     55.00
WA832       0613  12     51.00
WA832       0613  13     51.00
WA832       0613  14     57.00
WA832       0613  15     62.00
WA832       0613  16     67.00
WA832       0613  17     62.00
WA832       0613  18     52.00
WA832       0613  19     50.00
WA832       0613  20     42.00
WA832       0613  21     49.00
WA832       0613  22     59.00
WA832       0613  23     56.00
WA832       0613  24     53.00
WA832       0613  25     52.00
WA832       0613  26     55.00
WA832       0613  27     60.00
WA832       0613  28     70.00
WA832       0613  29     68.00
WA832       0613  30     73.00
WA832       0713   1     79.00
WA832       0713   2     81.00
WA832       0713   3     72.00
WA832       0713   4     68.00
WA832       0713   5     64.00
WA832       0713   6     67.00
WA832       0713   7     70.00
WA832       0713   8     67.00
WA832       0713   9     73.00
WA832       0713  10     71.00
WA832       0713  11     62.00
WA832       0713  12     57.00
WA832       0713  13     64.00
WA832       0713  14     69.00
WA832       0713  15     65.00
WA832       0713  16     70.00
WA832       0713  17     72.00
WA832       0713  18     72.00
WA832       0713  19     77.00
WA832       0713  20     77.00
WA832       0713  21     76.00
WA832       0713  22     76.00
WA832       0713  23     78.00
WA832       0713  24     79.00
WA832       0713  25     78.00
WA832       0713  26     78.00
WA832       0713  27     70.00
WA832       0713  28     67.00
WA832       0713  29     67.00
WA832       0713  30     67.00
WA832       0713  31     68.00
WA832       0813   1     69.00
WA832       0813   2     58.00
WA832       0813   3     62.00
WA832       0813   4     67.00
WA832       0813   5     72.00
WA832       0813   6     75.00
WA832       0813   7     75.00
WA832       0813   8     73.00
WA832       0813   9     75.00
WA832       0813  10     72.00
WA832       0813  11     66.00
WA832       0813  12     70.00
WA832       0813  13     72.00
WA832       0813  14     74.00
WA832       0813  15     69.00
WA832       0813  16     70.00
WA832       0813  17     65.00
WA832       0813  18     69.00
WA832       0813  19     64.00
WA832       0813  20     67.00
WA832       0813  21     69.00
WA832       0813  22     73.00
WA832       0813  23     65.00
WA832       0813  24     65.00
WA832       0813  25     64.00
WA832       0813  26     58.00
WA832       0813  27     67.00
WA832       0813  28     68.00
WA832       0813  29     67.00
WA832       0813  30     64.00
WA832       0813  31     67.00
WA832       0913   1     73.00
WA832       0913   2     72.00
WA832       0913   3     70.00
WA832       0913   4     68.00
WA832       0913   5     65.00
WA832       0913   6     53.00
WA832       0913   7     53.00
WA832       0913   8     65.00
WA832       0913   9     68.00
WA832       0913  10     67.00
WA832       0913  11     71.00
WA832       0913  12     74.00
WA832       0913  13     76.00
WA832       0913  14     72.00
WA832       0913  15     69.00
WA832       0913  16     59.00
WA832       0913  17     51.00
WA832       0913  18     52.00
WA832       0913  19     55.00
WA832       0913  20     60.00
WA832       0913  21     55.00
WA832       0913  22     47.00
WA832       0913  23     42.00
WA832       0913  24     45.00
WA832       0913  25     47.00
WA832       0913  26     45.00
WA832       0913  27     41.00
WA832       0913  28     46.00
WA832       0913  29     42.00
WA832       0913  30     38.00
WA832       1013   1     40.00
WA832       1013   2     40.00
WA832       1013   3     47.00
WA832       1013   4     47.00
WA832       1013   5     57.00
WA832       1013   6     57.00
WA832       1013   7     44.00
WA832       1013   8     40.00
WA832       1013   9     43.00
WA832       1013  10     45.00
WA832       1013  11     42.00
WA832       1013  12     36.00
WA832       1013  13     43.00
WA832       1013  14     44.00
WA832       1013  15     48.00
WA832       1013  16     46.00
WA832       1013  17     48.00
WA832       1013  18     55.00
WA832       1013  19     60.00
WA832       1013  20     58.00
WA832       1013  21     60.00
WA832       1013  22     59.00
WA832       1013  23     56.00
WA832       1013  24     55.00
WA832       1013  25     58.00
WA832       1013  26     52.00
WA832       1013  27     50.00
WA832       1013  28     32.00
WA832       1013  29     41.00
WA832       1013  30     47.00
WA832       1013  31     47.00
WA832       1113   1     47.00
WA832       1113   2     38.00
WA832       1113   3     33.00
WA832       1113   4     31.00
WA832       1113   5     37.00
WA832       1113   6     38.00
WA832       1113   7     36.00
WA832       1113   8     34.00
WA832       1113   9     35.00
WA832       1113  10     44.00
WA832       1113  11     40.00
WA832       1113  12     44.00
WA832       1113  13     42.00
WA832       1113  14     38.00
WA832       1113  15     32.00
WA832       1113  16     31.00
WA832       1113  17     34.00
WA832       1113  18     38.00
WA832       1113  19     37.00
WA832       1113  20     23.00
WA832       1113  21     29.00
WA832       1113  22     36.00
WA832       1113  23     43.00
WA832       1113  24     55.00
WA832       1113  25     49.00
WA832       1113  26     47.00
WA832       1113  27     44.00
WA832       1113  28     47.00
WA832       1113  29     42.00
WA832       1113  30     41.00
WA832       1213   1     37.00
WA832       1213   2     29.00
WA832       1213   3     17.00
WA832       1213   4     13.00
WA832       1213   5     11.00
WA832       1213   6      4.00
WA832       1213   7      7.00
WA832       1213   8     26.00
WA832       1213   9     27.00
WA832       1213  10     27.00
WA832       1213  11     36.00
WA832       1213  12     36.00
WA832       1213  13     41.00
WA832       1213  14     44.00
WA832       1213  15     46.00
WA832       1213  16     49.00
WA832       1213  17     47.00
WA832       1213  18     36.00
WA832       1213  19     31.00
WA832       1213  20     35.00
WA832       1213  21     35.00
WA832       1213  22     43.00
WA832       1213  23     40.00
WA832       1213  24     42.00
WA832       1213  25     47.00
WA832       1213  26     50.00
WA832       1213  27     47.00
WA832       1213  28     36.00
WA832       1213  29     47.00
WA832       1213  30     45.00
WA832       1213  31     39.00
WA832       0114   1     46.00
WA832       0114   2     43.00
WA832       0114   3     32.00
WA832       0114   4     35.00
WA832       0114   5     35.00
WA832       0114   6     41.00
WA832       0114   7     39.00
WA832       0114   8     35.00
WA832       0114   9     31.00
WA832       0114  10     33.00
WA832       0114  11     37.00
WA832       0114  12     35.00
WA832       0114  13     39.00
WA832       0114  14     47.00
WA832       0114  15     51.00
WA832       0114  16     52.00
WA832       0114  17     57.00
WA832       0114  18     53.00
WA832       0114  19     46.00
WA832       0114  20     42.00
WA832       0114  21     51.00
WA832       0114  22     41.00
WA832       0114  23     40.00
WA832       0114  24     51.00
WA832       0114  25     56.00
WA832       0114  26     49.00
WA832       0114  27     35.00
WA832       0114  28     40.00
WA832       0114  29     35.00
WA832       0114  30     29.00
WA832       0114  31     32.00
WA832       0214   1     28.00
WA832       0214   2     20.00
WA832       0214   3     18.00
WA832       0214   4     10.00
WA832       0214   5     -2.00
WA832       0214   6     -1.00
WA832       0214   7     23.00
WA832       0214   8     16.00
WA832       0214   9     31.00
WA832       0214  10     33.00
WA832       0214  11     35.00
WA832       0214  12     36.00
WA832       0214  13     33.00
WA832       0214  14     33.00
WA832       0214  15     33.00
WA832       0214  16     28.00
WA832       0214  17     31.00
WA832       0214  18     30.00
WA832       0214  19     27.00
WA832       0214  20     30.00
WA832       0214  21     31.00
WA832       0214  22     27.00
WA832       0214  23     31.00
WA832       0214  24     23.00
WA832       0214  25     26.00
WA832       0214  26     36.00
WA832       0214  27     44.00
WA832       0214  28     36.00
WA832       0314   1     20.00
WA832       0314   2     30.00
WA832       0314   3     35.00
WA832       0314   4     38.00
WA832       0314   5     43.00
WA832       0314   6     37.00
WA832       0314   7     45.00
WA832       0314   8     40.00
WA832       0314   9     43.00
WA832       0314  10     39.00
WA832       0314  11     40.00
WA832       0314  12     44.00
WA832       0314  13     45.00
WA832       0314  14     37.00
WA832       0314  15     45.00
WA832       0314  16     43.00
WA832       0314  17     35.00
WA832       0314  18     39.00
WA832       0314  19     38.00
WA832       0314  20     32.00
WA832       0314  21     33.00
WA832       0314  22     39.00
WA832       0314  23     42.00
WA832       0314  24     43.00
WA832       0314  25     40.00
WA832       0314  26     38.00
WA832       0314  27     41.00
WA832       0314  28     34.00
WA832       0314  29     37.00
WA832       0314  30     37.00
WA832       0314  31     40.00
WA832       0414   1     41.00
WA832       0414   2     46.00
WA832       0414   3     40.00
WA832       0414   4     40.00
WA832       0414   5     40.00
WA832       0414   6     46.00
WA832       0414   7     54.00
WA832       0414   8     54.00
WA832       0414   9     46.00
WA832       0414  10     48.00
WA832       0414  11     48.00
WA832       0414  12     46.00
WA832       0414  13     46.00
WA832       0414  14     50.00
WA832       0414  15     42.00
WA832       0414  16     41.00
WA832       0414  17     41.00
WA832       0414  18     42.00
WA832       0414  19     44.00
WA832       0414  20     46.00
WA832       0414  21     51.00
WA832       0414  22     37.00
WA832       0414  23     37.00
WA832       0414  24     43.00
WA832       0414  25     40.00
WA832       0414  26     42.00
WA832       0414  27     38.00
WA832       0414  28     44.00
WA832       0414  29     49.00
WA832       0414  30     56.00
WA832       0514   1     64.00
WA832       0514   2     61.00
WA832       0514   3     47.00
WA832       0514   4     42.00
WA832       0514   5     46.00
WA832       0514   6     50.00
WA832       0514   7     51.00
WA832       0514   8     50.00
WA832       0514   9     42.00
WA832       0514  10     47.00
WA832       0514  11     50.00
WA832       0514  12     52.00
WA832       0514  13     59.00
WA832       0514  14     65.00
WA832       0514  15     67.00
WA832       0514  16     62.00
WA832       0514  17     53.00
WA832       0514  18     47.00
WA832       0514  19     53.00
WA832       0514  20     59.00
WA832       0514  21     62.00
WA832       0514  22     67.00
WA832       0514  23     56.00
WA832       0514  24     56.00
WA832       0514  25     53.00
WA832       0514  26     52.00
WA832       0514  27     52.00
WA832       0514  28     46.00
WA832       0514  29     54.00
WA832       0514  30     57.00
WA832       0514  31     60.00
WA832       0614   1     65.00
WA832       0614   2     66.00
WA832       0614   3     60.00
WA832       0614   4     64.00
WA832       0614   5     59.00
WA832       0614   6     62.00
WA832       0614   7     62.00
WA832       0614   8     63.00
WA832       0614   9     60.00
WA832       0614  10     55.00
WA832       0614  11     60.00
WA832       0614  12     62.00
WA832       0614  13     45.00
WA832       0614  14     56.00
WA832       0614  15     52.00
WA832       0614  16     45.00
WA832       0614  17     52.00
WA832       0614  18     62.00
WA832       0614  19     64.00
WA832       0614  20     55.00
WA832       0614  21     58.00
WA832       0614  22     65.00
WA832       0614  23     69.00
WA832       0614  24     59.00
WA832       0614  25     62.00
WA832       0614  26     61.00
WA832       0614  27     58.00
WA832       0614  28     57.00
WA832       0614  29     55.00
WA832       0614  30     62.00
WA832       0714   1     71.00
WA832       0714   2     74.00
WA832       0714   3     69.00
WA832       0714   4     68.00
WA832       0714   5     69.00
WA832       0714   6     74.00
WA832       0714   7     72.00
WA832       0714   8     78.00
WA832       0714   9     77.00
WA832       0714  10     75.00
WA832       0714  11     77.00
WA832       0714  12     78.00
WA832       0714  13     77.00
WA832       0714  14     77.00
WA832       0714  15     81.00
WA832       0714  16     83.00
WA832       0714  17     76.00
WA832       0714  18     73.00
WA832       0714  19     67.00
WA832       0714  20     61.00
WA832       0714  21     65.00
WA832       0714  22     60.00
WA832       0714  23     58.00
WA832       0714  24     55.00
WA832       0714  25     65.00
WA832       0714  26     69.00
WA832       0714  27     74.00
WA832       0714  28     80.00
WA832       0714  29     83.00
WA832       0714  30     80.00
WA832       0714  31     81.00
WA832       0814   1     78.00
WA832       0814   2     78.00
WA832       0814   3     76.00
WA832       0814   4     80.00
WA832       0814   5     79.00
WA832       0814   6     73.00
WA832       0814   7     71.00
WA832       0814   8     69.00
WA832       0814   9     72.00
WA832       0814  10     76.00
WA832       0814  11     80.00
WA832       0814  12     73.00
WA832       0814  13     62.00
WA832       0814  14     55.00
WA832       0814  15     57.00
WA832       0814  16     64.00
WA832       0814  17     69.00
WA832       0814  18     73.00
WA832       0814  19     69.00
WA832       0814  20     65.00
WA832       0814  21     64.00
WA832       0814  22     60.00
WA832       0814  23     61.00
WA832       0814  24     56.00
WA832       0814  25     64.00
WA832       0814  26     70.00
WA832       0814  27     73.00
WA832       0814  28     67.00
WA832       0814  29     62.00
WA832       0814  30     57.00
WA832       0814  31     55.00
WA832       0914   1     61.00
WA832       0914   2     61.00
WA832       0914   3     55.00
WA832       0914   4     58.00
WA832       0914   5     63.00
WA832       0914   6     66.00
WA832       0914   7     72.00
WA832       0914   8     65.00
WA832       0914   9     58.00
WA832       0914  10     50.00
WA832       0914  11     48.00
WA832       0914  12     54.00
WA832       0914  13     58.00
WA832       0914  14     62.00
WA832       0914  15     67.00
WA832       0914  16     69.00
WA832       0914  17     71.00
WA832       0914  18     61.00
WA832       0914  19     64.00
WA832       0914  20     64.00
WA832       0914  21     72.00
WA832       0914  22     68.00
WA832       0914  23     58.00
WA832       0914  24     52.00
WA832       0914  25     49.00
WA832       0914  26     52.00
WA832       0914  27     55.00
WA832       0914  28     58.00
WA832       0914  29     61.00
WA832       0914  30     50.00
WA832       1014   1     52.00
WA832       1014   2     51.00
WA832       1014   3     60.00
WA832       1014   4     62.00
WA832       1014   5     66.00
WA832       1014   6     70.00
WA832       1014   7     65.00
WA832       1014   8     60.00
WA832       1014   9     58.00
WA832       1014  10     61.00
WA832       1014  11     48.00
WA832       1014  12     50.00
WA832       1014  13     54.00
WA832       1014  14     49.00
WA832       1014  15     41.00
WA832       1014  16     47.00
WA832       1014  17     45.00
WA832       1014  18     53.00
WA832       1014  19     57.00
WA832       1014  20     49.00
WA832       1014  21     47.00
WA832       1014  22     43.00
WA832       1014  23     40.00
WA832       1014  24     43.00
WA832       1014  25     44.00
WA832       1014  26     37.00
WA832       1014  27     39.00
WA832       1014  28     40.00
WA832       1014  29     44.00
WA832       1014  30     44.00
WA832       1014  31     42.00
WA832       1114   1     41.00
WA832       1114   2     43.00
WA832       1114   3     44.00
WA832       1114   4     44.00
WA832       1114   5     46.00
WA832       1114   6     47.00
WA832       1114   7     44.00
WA832       1114   8     56.00
WA832       1114   9     46.00
WA832       1114  10     32.00
WA832       1114  11     24.00
WA832       1114  12     14.00
WA832       1114  13     16.00
WA832       1114  14     20.00
WA832       1114  15     23.00
WA832       1114  16     37.00
WA832       1114  17     40.00
WA832       1114  18     44.00
WA832       1114  19     40.00
WA832       1114  20     39.00
WA832       1114  21     34.00
WA832       1114  22     32.00
WA832       1114  23     32.00
WA832       1114  24     41.00
WA832       1114  25     41.00
WA832       1114  26     41.00
WA832       1114  27     42.00
WA832       1114  28     40.00
WA832       1114  29     23.00
WA832       1114  30     19.00
WA832       1214   1     30.00
WA832       1214   2     29.00
WA832       1214   3     30.00
WA832       1214   4     41.00
WA832       1214   5     39.00
WA832       1214   6     36.00
WA832       1214   7     40.00
WA832       1214   8     40.00
WA832       1214   9     40.00
WA832       1214  10     41.00
WA832       1214  11     38.00
WA832       1214  12     37.00
WA832       1214  13     35.00
WA832       1214  14     29.00
WA832       1214  15     28.00
WA832       1214  16     29.00
WA832       1214  17     32.00
WA832       1214  18     33.00
WA832       1214  19     33.00
WA832       1214  20     36.00
WA832       1214  21     37.00
WA832       1214  22     33.00
WA832       1214  23     37.00
WA832       1214  24     35.00
WA832       1214  25     30.00
WA832       1214  26     33.00
WA832       1214  27     32.00
WA832       1214  28     28.00
WA832       1214  29     21.00
WA832       1214  30     26.00
WA832       1214  31     31.00
WA832       0115   1     40.00
WA832       0115   2     41.00
WA832       0115   3     29.00
WA832       0115   4     38.00
WA832       0115   5     45.00
WA832       0115   6     53.00
WA832       0115   7     56.00
WA832       0115   8     41.00
WA832       0115   9     44.00
WA832       0115  10     42.00
WA832       0115  11     34.00
WA832       0115  12     36.00
WA832       0115  13     39.00
WA832       0115  14     38.00
WA832       0115  15     39.00
WA832       0115  16     36.00
WA832       0115  17     36.00
WA832       0115  18     36.00
WA832       0115  19     34.00
WA832       0115  20     33.00
WA832       0115  21     35.00
WA832       0115  22     43.00
WA832       0115  23     44.00
WA832       0115  24     46.00
