$ Get data for 507:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:53:53 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA507           Grouse Camp
WA507       1210  28     24.00
WA507       1210  29      8.00
WA507       1210  30     -1.00
WA507       1210  31     -2.00
WA507       0111   1      2.00
WA507       0111   2     14.00
WA507       0111   3     11.00
WA507       0111   4     15.00
WA507       0111   5     28.00
WA507       0111   6     34.00
WA507       0111   7     23.00
WA507       0111   8     14.00
WA507       0111   9     10.00
WA507       0111  10      9.00
WA507       0111  11     10.00
WA507       0111  12     16.00
WA507       0111  13     31.00
WA507       0111  14     34.00
WA507       0111  15     32.00
WA507       0111  16     36.00
WA507       0111  17     29.00
WA507       0111  18     23.00
WA507       0111  19     15.00
WA507       0111  20     20.00
WA507       0111  21     29.00
WA507       0111  22     23.00
WA507       0111  23     31.00
WA507       0111  24     32.00
WA507       0111  25     29.00
WA507       0111  26     30.00
WA507       0111  27     33.00
WA507       0111  28     31.00
WA507       0111  29     30.00
WA507       0111  30     19.00
WA507       0111  31      7.00
WA507       0211   1      3.00
WA507       0211   2     13.00
WA507       0211   3     30.00
WA507       0211   4     33.00
WA507       0211   5     27.00
WA507       0211   6     30.00
WA507       0211   7     21.00
WA507       0211   8     18.00
WA507       0211   9     13.00
WA507       0211  10     19.00
WA507       0211  11     30.00
WA507       0211  12     26.00
WA507       0211  13     26.00
WA507       0211  14     27.00
WA507       0211  15     21.00
WA507       0211  16     14.00
WA507       0211  17     13.00
WA507       0211  18     11.00
WA507       0211  19     13.00
WA507       0211  20     10.00
WA507       0211  21     11.00
WA507       0211  22     14.00
WA507       0211  23     13.00
WA507       0211  24      2.00
WA507       0211  25     -9.00
WA507       0211  26     -4.00
WA507       0211  27     17.00
WA507       0211  28     20.00
WA507       0311   1     20.00
WA507       0311   2     14.00
WA507       0311   3     13.00
WA507       0311   4     10.00
WA507       0311   5     16.00
WA507       0311   6     13.00
WA507       0311   7     13.00
WA507       0311   8     15.00
WA507       0311   9     21.00
WA507       0311  10     22.00
WA507       0311  11     20.00
WA507       0311  12     23.00
WA507       0311  13     23.00
WA507       0311  14     26.00
WA507       0311  15     25.00
WA507       0311  16     22.00
WA507       0311  17     15.00
WA507       0311  18     22.00
WA507       0311  19     18.00
WA507       0311  20     19.00
WA507       0311  21     24.00
WA507       0311  22     18.00
WA507       0311  23     17.00
WA507       0311  24     28.00
WA507       0311  25     23.00
WA507       0311  26     23.00
WA507       0311  27     18.00
WA507       0311  28     21.00
WA507       0311  29     29.00
WA507       0311  30     34.00
WA507       0311  31     30.00
WA507       0411   1     28.00
WA507       0411   2     23.00
WA507       0411   3     21.00
WA507       0411   4     28.00
WA507       0411   5     23.00
WA507       0411   6     17.00
WA507       0411   7     15.00
WA507       0411   8     22.00
WA507       0411   9     27.00
WA507       0411  10     31.00
WA507       0411  11     22.00
WA507       0411  12     17.00
WA507       0411  13     21.00
WA507       0411  14     21.00
WA507       0411  15     23.00
WA507       0411  16     23.00
WA507       0411  17     17.00
WA507       0411  18     18.00
WA507       0411  19     19.00
WA507       0411  20     18.00
WA507       0411  21     20.00
WA507       0411  22     20.00
WA507       0411  23     21.00
WA507       0411  24     27.00
WA507       0411  25     26.00
WA507       0411  26     26.00
WA507       0411  27     25.00
WA507       0411  28     23.00
WA507       0411  29     21.00
WA507       0411  30     24.00
WA507       0511   1     24.00
WA507       0511   2     28.00
WA507       0511   3     28.00
WA507       0511   4     26.00
WA507       0511   5     33.00
WA507       0511   6     32.00
WA507       0511   7     29.00
WA507       0511   8     29.00
WA507       0511   9     30.00
WA507       0511  10     36.00
WA507       0511  11     27.00
WA507       0511  12     23.00
WA507       0511  13     29.00
WA507       0511  14     38.00
WA507       0511  15     33.00
WA507       0511  16     29.00
WA507       0511  17     24.00
WA507       0511  18     29.00
WA507       0511  19     36.00
WA507       0511  20     34.00
WA507       0511  21     35.00
WA507       0511  22     32.00
WA507       0511  23     33.00
WA507       0511  24     33.00
WA507       0511  25     32.00
WA507       0511  26     28.00
WA507       0511  27     29.00
WA507       0511  28     28.00
WA507       0511  29     35.00
WA507       0511  30     33.00
WA507       0511  31     35.00
WA507       0611   1     35.00
WA507       0611   2     34.00
WA507       0611   3     32.00
WA507       0611   4     35.00
WA507       0611   5     38.00
WA507       0611   6     41.00
WA507       0611   7     35.00
WA507       0611   8     34.00
WA507       0611   9     35.00
WA507       0611  10     38.00
WA507       0611  11     34.00
WA507       0611  12     33.00
WA507       0611  13     36.00
WA507       0611  14     34.00
WA507       0611  15     34.00
WA507       0611  16     36.00
WA507       0611  17     38.00
WA507       0611  18     40.00
WA507       0611  19     38.00
WA507       0611  20     37.00
WA507       0611  21     39.00
WA507       0611  22     44.00
WA507       0611  23     36.00
WA507       0611  24     32.00
WA507       0611  25     31.00
WA507       0611  26     37.00
WA507       0611  27     43.00
WA507       0611  28     48.00
WA507       0611  29     40.00
WA507       0611  30     36.00
WA507       0711   1     35.00
WA507       0711   2     41.00
WA507       0711   3     42.00
WA507       0711   4     39.00
WA507       0711   5     45.00
WA507       0711   6     48.00
WA507       0711   7     38.00
WA507       0711   8     35.00
WA507       0711   9     37.00
WA507       0711  10     41.00
WA507       0711  11     42.00
WA507       0711  12     41.00
WA507       0711  13     40.00
WA507       0711  14     40.00
WA507       0711  15     38.00
WA507       0711  16     44.00
WA507       0711  17     43.00
WA507       0711  18     47.00
WA507       0711  19     40.00
WA507       0711  20     38.00
WA507       0711  21     39.00
WA507       0711  22     35.00
WA507       0711  23     39.00
WA507       0711  24     46.00
WA507       0711  25     43.00
WA507       0711  26     43.00
WA507       0711  27     43.00
WA507       0711  28     43.00
WA507       0711  29     47.00
WA507       0711  30     47.00
WA507       0711  31     47.00
WA507       0811   1     43.00
WA507       0811   2     48.00
WA507       0811   3     48.00
WA507       0811   4     49.00
WA507       0811   5     50.00
WA507       0811   6     48.00
WA507       0811   7     49.00
WA507       0811   8     48.00
WA507       0811   9     47.00
WA507       0811  10     44.00
WA507       0811  11     44.00
WA507       0811  12     46.00
WA507       0811  13     48.00
WA507       0811  14     44.00
WA507       0811  15     41.00
WA507       0811  16     38.00
WA507       0811  17     43.00
WA507       0811  18     46.00
WA507       0811  19     47.00
WA507       0811  20     47.00
WA507       0811  21     50.00
WA507       0811  22     53.00
WA507       0811  23     50.00
WA507       0811  24     48.00
WA507       0811  25     53.00
WA507       0811  26     53.00
WA507       0811  27     52.00
WA507       0811  28     54.00
WA507       0811  29     53.00
WA507       0811  30     44.00
WA507       0811  31     43.00
WA507       0911   1     39.00
WA507       0911   2     37.00
WA507       0911   3     42.00
WA507       0911   4     42.00
WA507       0911   5     46.00
WA507       0911   6     48.00
WA507       0911   7     50.00
WA507       0911   8     55.00
WA507       0911   9     57.00
WA507       0911  10     55.00
WA507       0911  11     55.00
WA507       0911  12     55.00
WA507       0911  13     52.00
WA507       0911  14     48.00
WA507       0911  15     41.00
WA507       0911  16     35.00
WA507       0911  17     37.00
WA507       0911  18     42.00
WA507       0911  19     40.00
WA507       0911  20     38.00
WA507       0911  21     42.00
WA507       0911  22     47.00
WA507       0911  23     49.00
WA507       0911  24     49.00
WA507       0911  25     36.00
WA507       0911  26     33.00
WA507       0911  27     36.00
WA507       0911  28     32.00
WA507       0911  29     38.00
WA507       0911  30     44.00
WA507       1011   1     38.00
WA507       1011   2     36.00
WA507       1011   3     40.00
WA507       1011   4     36.00
WA507       1011   5     35.00
WA507       1011   6     35.00
WA507       1011   7     33.00
WA507       1011   8     32.00
WA507       1011   9     36.00
WA507       1011  10     36.00
WA507       1011  11     35.00
WA507       1011  12     31.00
WA507       1011  13     31.00
WA507       1011  14     33.00
WA507       1011  15     32.00
WA507       1011  16     32.00
WA507       1011  17     33.00
WA507       1011  18     35.00
WA507       1011  19     37.00
WA507       1011  20     36.00
WA507       1011  21     36.00
WA507       1011  22     40.00
WA507       1011  23     31.00
WA507       1011  24     29.00
WA507       1011  25     26.00
WA507       1011  26     24.00
WA507       1011  27     27.00
WA507       1011  28     28.00
WA507       1011  29     30.00
WA507       1011  30     33.00
WA507       1011  31     26.00
WA507       1111   1     23.00
WA507       1111   2     23.00
WA507       1111   3     25.00
WA507       1111   4     20.00
WA507       1111   5     18.00
WA507       1111   6     17.00
WA507       1111   7     23.00
WA507       1111   8     28.00
WA507       1111   9     28.00
WA507       1111  10     29.00
WA507       1111  11     22.00
WA507       1111  12     21.00
WA507       1111  13     26.00
WA507       1111  14     22.00
WA507       1111  15     16.00
WA507       1111  16     17.00
WA507       1111  17     23.00
WA507       1111  18     11.00
WA507       1111  19     10.00
WA507       1111  20      7.00
WA507       1111  21     18.00
WA507       1111  22     30.00
WA507       1111  23     23.00
WA507       1111  24     18.00
WA507       1111  25     18.00
WA507       1111  26     23.00
WA507       1111  27     26.00
WA507       1111  28     22.00
WA507       1111  29     23.00
WA507       1111  30     23.00
WA507       1211   1     25.00
WA507       1211   2     22.00
WA507       1211   3     21.00
WA507       1211   4     20.00
WA507       1211   5     19.00
WA507       1211   6     31.00
WA507       1211   7     22.00
WA507       1211   8     22.00
WA507       1211   9     29.00
WA507       1211  10     26.00
WA507       1211  11     18.00
WA507       1211  12     15.00
WA507       1211  13     15.00
WA507       1211  14     24.00
WA507       1211  15     24.00
WA507       1211  16     30.00
WA507       1211  17     33.00
WA507       1211  18     26.00
WA507       1211  19     23.00
WA507       1211  20     23.00
WA507       1211  21     15.00
WA507       1211  22     15.00
WA507       1211  23     23.00
WA507       1211  24     31.00
WA507       1211  25     22.00
WA507       1211  26     19.00
WA507       1211  27     24.00
WA507       1211  28     33.00
WA507       1211  29     27.00
WA507       1211  30     20.00
WA507       1211  31     16.00
WA507       0112   1     20.00
WA507       0112   2     24.00
WA507       0112   3     27.00
WA507       0112   4     29.00
WA507       0112   5     17.00
WA507       0112   6     17.00
WA507       0112   7     18.00
WA507       0112   8     31.00
WA507       0112   9     30.00
WA507       0112  10     14.00
WA507       0112  11     11.00
WA507       0112  12     16.00
WA507       0112  13     26.00
WA507       0112  14     15.00
WA507       0112  15      9.00
WA507       0112  16      8.00
WA507       0112  17     12.00
WA507       0112  18     13.00
WA507       0112  19     27.00
