$ Get data for 974:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA974           Waterhole
WA974       0212  11     30.00
WA974       0212  12     29.00
WA974       0212  13     24.00
WA974       0212  14     18.00
WA974       0212  15     19.00
WA974       0212  16     27.00
WA974       0212  17     25.00
WA974       0212  18     25.00
WA974       0212  19     18.00
WA974       0212  20     24.00
WA974       0212  21     34.00
WA974       0212  22     23.00
WA974       0212  23     19.00
WA974       0212  24     26.00
WA974       0212  25     19.00
WA974       0212  26     15.00
WA974       0212  27      6.00
WA974       0212  28     17.00
WA974       0212  29     18.00
WA974       0312   1     19.00
WA974       0312   2     22.00
WA974       0312   3     33.00
WA974       0312   4     31.00
WA974       0312   5     18.00
WA974       0312   6     15.00
WA974       0312   7     14.00
WA974       0312   8     30.00
WA974       0312   9     30.00
WA974       0312  10     27.00
WA974       0312  11     20.00
WA974       0312  12     21.00
WA974       0312  13     17.00
WA974       0312  14     19.00
WA974       0312  15     27.00
WA974       0312  16     25.00
WA974       0312  17     21.00
WA974       0312  18     12.00
WA974       0312  19      9.00
WA974       0312  20     20.00
WA974       0312  21     11.00
WA974       0312  22     13.00
WA974       0312  23     15.00
WA974       0312  24     20.00
WA974       0312  25     28.00
WA974       0312  26     28.00
WA974       0312  27     29.00
WA974       0312  28     27.00
WA974       0312  29     28.00
WA974       0312  30     21.00
WA974       0312  31     23.00
WA974       0412   1     22.00
WA974       0412   2     26.00
WA974       0412   3     16.00
WA974       0412   4     15.00
WA974       0412   5     18.00
WA974       0412   6     16.00
WA974       0412   7     16.00
WA974       0412   8     28.00
WA974       0412   9     33.00
WA974       0412  10     33.00
WA974       0412  11     31.00
WA974       0412  12     28.00
WA974       0412  13     26.00
WA974       0412  14     26.00
WA974       0412  15     29.00
WA974       0412  16     24.00
WA974       0412  17     22.00
WA974       0412  18     26.00
WA974       0412  19     25.00
WA974       0412  20     31.00
WA974       0412  21     28.00
WA974       0412  22     38.00
WA974       0412  23     38.00
WA974       0412  24     36.00
WA974       0412  25     34.00
WA974       0412  26     27.00
WA974       0412  27     27.00
WA974       0412  28     32.00
WA974       0412  29     33.00
WA974       0412  30     29.00
WA974       0512   1     25.00
WA974       0512   2     22.00
WA974       0512   3     29.00
WA974       0512   4     26.00
WA974       0512   5     25.00
WA974       0512   6     28.00
WA974       0512   7     35.00
WA974       0512   8     29.00
WA974       0512   9     22.00
WA974       0512  10     22.00
WA974       0512  11     24.00
WA974       0512  12     36.00
WA974       0512  13     39.00
WA974       0512  14     43.00
WA974       0512  15     38.00
WA974       0512  16     33.00
WA974       0512  17     28.00
WA974       0512  18     27.00
WA974       0512  19     29.00
WA974       0512  20     36.00
WA974       0512  21     33.00
WA974       0512  22     31.00
WA974       0512  23     32.00
WA974       0512  24     30.00
WA974       0512  25     31.00
WA974       0512  26     36.00
WA974       0512  27     35.00
WA974       0512  28     32.00
WA974       0512  29     30.00
WA974       0512  30     35.00
WA974       0512  31     39.00
WA974       0612   1     36.00
WA974       0612   2     34.00
WA974       0612   3     31.00
WA974       0612   4     32.00
WA974       0612   5     30.00
WA974       0612   6     27.00
WA974       0612   7     30.00
WA974       0612   8     30.00
WA974       0612   9     31.00
WA974       0612  10     34.00
WA974       0612  11     37.00
WA974       0612  12     39.00
WA974       0612  13     33.00
WA974       0612  14     31.00
WA974       0612  15     30.00
WA974       0612  16     42.00
WA974       0612  17     37.00
WA974       0612  18     35.00
WA974       0612  19     35.00
WA974       0612  20     34.00
WA974       0612  21     41.00
WA974       0612  22     39.00
WA974       0612  23     33.00
WA974       0612  24     33.00
WA974       0612  25     34.00
WA974       0612  26     33.00
WA974       0612  27     33.00
WA974       0612  28     40.00
WA974       0612  29     43.00
WA974       0612  30     43.00
WA974       0712   1     39.00
WA974       0712   2     38.00
WA974       0712   3     34.00
WA974       0712   4     33.00
WA974       0712   5     34.00
WA974       0712   6     41.00
WA974       0712   7     44.00
WA974       0712   8     51.00
WA974       0712   9     49.00
WA974       0712  10     47.00
WA974       0712  11     49.00
WA974       0712  12     49.00
WA974       0712  13     49.00
WA974       0712  14     49.00
WA974       0712  15     46.00
WA974       0712  16     47.00
WA974       0712  17     51.00
WA974       0712  18     48.00
WA974       0712  19     47.00
WA974       0712  20     46.00
WA974       0712  21     42.00
WA974       0712  22     38.00
WA974       0712  23     37.00
WA974       0712  24     40.00
WA974       0712  25     47.00
WA974       0712  26     49.00
WA974       0712  27     44.00
WA974       0712  28     42.00
WA974       0712  29     43.00
WA974       0712  30     42.00
WA974       0712  31     39.00
WA974       0812   1     42.00
WA974       0812   2     42.00
WA974       0812   3     43.00
WA974       0812   4     49.00
WA974       0812   5     57.00
WA974       0812   6     55.00
WA974       0812   7     49.00
WA974       0812   8     44.00
WA974       0812   9     43.00
WA974       0812  10     42.00
WA974       0812  11     45.00
WA974       0812  12     50.00
WA974       0812  13     52.00
WA974       0812  14     49.00
WA974       0812  15     47.00
WA974       0812  16     53.00
WA974       0812  17     57.00
WA974       0812  18     57.00
WA974       0812  19     44.00
WA974       0812  20     43.00
WA974       0812  21     40.00
WA974       0812  22     38.00
WA974       0812  23     35.00
WA974       0812  24     34.00
WA974       0812  25     41.00
WA974       0812  26     40.00
WA974       0812  27     38.00
WA974       0812  28     40.00
WA974       0812  29     39.00
WA974       0812  30     38.00
WA974       0812  31     35.00
WA974       0912   1     35.00
WA974       0912   2     38.00
WA974       0912   3     41.00
WA974       0912   4     42.00
WA974       0912   5     43.00
WA974       0912   6     42.00
WA974       0912   7     49.00
WA974       0912   8     50.00
WA974       0912   9     40.00
WA974       0912  10     31.00
WA974       0912  11     29.00
WA974       0912  12     33.00
WA974       0912  13     42.00
WA974       0912  14     47.00
WA974       0912  15     44.00
WA974       0912  16     42.00
WA974       0912  17     46.00
WA974       0912  18     51.00
WA974       0912  19     49.00
WA974       0912  20     52.00
WA974       0912  21     42.00
WA974       0912  22     36.00
WA974       0912  23     39.00
WA974       0912  24     40.00
WA974       0912  25     34.00
WA974       0912  26     38.00
WA974       0912  27     45.00
WA974       0912  28     48.00
WA974       0912  29     37.00
WA974       0912  30     35.00
WA974       1012   1     39.00
WA974       1012   2     33.00
WA974       1012   3     29.00
WA974       1012   4     31.00
WA974       1012   5     32.00
WA974       1012   6     37.00
WA974       1012   7     43.00
WA974       1012   8     43.00
WA974       1012   9     43.00
WA974       1012  10     42.00
WA974       1012  11     40.00
WA974       1012  12     41.00
WA974       1012  13     43.00
WA974       1012  14     42.00
WA974       1012  15     35.00
WA974       1012  16     30.00
WA974       1012  17     33.00
WA974       1012  18     38.00
WA974       1012  19     30.00
WA974       1012  20     25.00
WA974       1012  21     23.00
WA974       1012  22     23.00
WA974       1012  23     24.00
WA974       1012  24     27.00
WA974       1012  25     24.00
WA974       1012  26     30.00
WA974       1012  27     34.00
WA974       1012  28     32.00
WA974       1012  29     39.00
WA974       1012  30     39.00
WA974       1012  31     37.00
WA974       1112   1     35.00
WA974       1112   2     37.00
WA974       1112   3     39.00
WA974       1112   4     41.00
WA974       1112   5     33.00
WA974       1112   6     31.00
WA974       1112   7     27.00
WA974       1112   8     24.00
WA974       1112   9     18.00
WA974       1112  10     16.00
WA974       1112  11     21.00
WA974       1112  12     33.00
WA974       1112  13     32.00
WA974       1112  14     28.00
WA974       1112  15     26.00
WA974       1112  16     25.00
WA974       1112  17     27.00
WA974       1112  18     28.00
WA974       1112  19     32.00
WA974       1112  20     29.00
WA974       1112  21     23.00
WA974       1112  22     20.00
WA974       1112  23     31.00
WA974       1112  24     22.00
WA974       1112  25     19.00
WA974       1112  26     21.00
WA974       1112  27     29.00
WA974       1112  28     34.00
WA974       1112  29     33.00
WA974       1112  30     33.00
WA974       1212   1     29.00
WA974       1212   2     27.00
WA974       1212   3     28.00
WA974       1212   4     26.00
WA974       1212   5     22.00
WA974       1212   6     25.00
WA974       1212   7     22.00
WA974       1212   8     22.00
WA974       1212   9     25.00
WA974       1212  10     28.00
WA974       1212  11     28.00
WA974       1212  12     21.00
WA974       1212  13     20.00
WA974       1212  14     18.00
WA974       1212  15     19.00
WA974       1212  16     21.00
WA974       1212  17     18.00
WA974       1212  18     17.00
WA974       1212  19     20.00
WA974       1212  20     21.00
WA974       1212  21     20.00
WA974       1212  22     23.00
WA974       1212  23     23.00
WA974       1212  24     20.00
WA974       1212  25     22.00
WA974       1212  26     27.00
WA974       1212  27     23.00
WA974       1212  28     27.00
WA974       1212  29     22.00
WA974       1212  30     18.00
WA974       1212  31     23.00
WA974       0113   1     23.00
WA974       0113   2     28.00
WA974       0113   3     28.00
WA974       0113   4     29.00
WA974       0113   5     27.00
WA974       0113   6     24.00
WA974       0113   7     26.00
WA974       0113   8     24.00
WA974       0113   9     16.00
WA974       0113  10     13.00
WA974       0113  11     10.00
WA974       0113  12     10.00
WA974       0113  13     11.00
WA974       0113  14     23.00
WA974       0113  15     27.00
WA974       0113  16     29.00
WA974       0113  17     29.00
WA974       0113  18     30.00
WA974       0113  19     33.00
WA974       0113  20     36.00
WA974       0113  21     32.00
WA974       0113  22     34.00
WA974       0113  23     25.00
WA974       0113  24     20.00
WA974       0113  25     25.00
WA974       0113  26     24.00
WA974       0113  27     22.00
WA974       0113  28     24.00
WA974       0113  29     28.00
WA974       0113  30     34.00
WA974       0113  31     28.00
WA974       0213   1     27.00
WA974       0213   2     31.00
WA974       0213   3     29.00
WA974       0213   4     30.00
WA974       0213   5     27.00
WA974       0213   6     25.00
WA974       0213   7     18.00
WA974       0213   8     17.00
WA974       0213   9     26.00
WA974       0213  10     27.00
WA974       0213  11     26.00
WA974       0213  12     27.00
WA974       0213  13     26.00
WA974       0213  14     29.00
WA974       0213  15     33.00
WA974       0213  16     26.00
WA974       0213  17     20.00
WA974       0213  18     20.00
WA974       0213  19     19.00
WA974       0213  20     18.00
WA974       0213  21     20.00
WA974       0213  22     21.00
WA974       0213  23     22.00
WA974       0213  24     23.00
WA974       0213  25     18.00
WA974       0213  26     17.00
WA974       0213  27     22.00
WA974       0213  28     28.00
WA974       0313   1     35.00
WA974       0313   2     23.00
WA974       0313   3     17.00
WA974       0313   4     17.00
WA974       0313   5     23.00
WA974       0313   6     24.00
WA974       0313   7     23.00
WA974       0313   8     21.00
WA974       0313   9     21.00
WA974       0313  10     28.00
WA974       0313  11     23.00
WA974       0313  12     35.00
WA974       0313  13     35.00
WA974       0313  14     33.00
WA974       0313  15     32.00
WA974       0313  16     23.00
WA974       0313  17     21.00
WA974       0313  18     18.00
WA974       0313  19     20.00
WA974       0313  20     20.00
WA974       0313  21     18.00
WA974       0313  22     15.00
WA974       0313  23     15.00
WA974       0313  24     19.00
WA974       0313  25     27.00
WA974       0313  26     32.00
WA974       0313  27     32.00
WA974       0313  28     32.00
WA974       0313  29     29.00
WA974       0313  30     29.00
WA974       0313  31     38.00
WA974       0413   1     35.00
WA974       0413   2     31.00
WA974       0413   3     29.00
WA974       0413   4     35.00
WA974       0413   5     33.00
WA974       0413   6     29.00
WA974       0413   7     27.00
WA974       0413   8     29.00
WA974       0413   9     30.00
WA974       0413  10     28.00
WA974       0413  11     26.00
WA974       0413  12     23.00
WA974       0413  13     22.00
WA974       0413  14     19.00
WA974       0413  15     18.00
WA974       0413  16     22.00
WA974       0413  17     23.00
WA974       0413  18     31.00
WA974       0413  19     33.00
WA974       0413  20     30.00
WA974       0413  21     26.00
WA974       0413  22     24.00
WA974       0413  23     27.00
WA974       0413  24     30.00
WA974       0413  25     36.00
WA974       0413  26     35.00
WA974       0413  27     33.00
WA974       0413  28     31.00
WA974       0413  29     24.00
WA974       0413  30     23.00
WA974       0513   1     24.00
WA974       0513   2     35.00
WA974       0513   3     34.00
WA974       0513   4     36.00
WA974       0513   5     38.00
WA974       0513   6     43.00
WA974       0513   7     44.00
WA974       0513   8     43.00
WA974       0513   9     42.00
WA974       0513  10     44.00
WA974       0513  11     45.00
WA974       0513  12     39.00
WA974       0513  13     30.00
WA974       0513  14     28.00
WA974       0513  15     33.00
WA974       0513  16     35.00
WA974       0513  17     33.00
WA974       0513  18     33.00
WA974       0513  19     34.00
WA974       0513  20     33.00
WA974       0513  21     32.00
WA974       0513  22     30.00
WA974       0513  23     29.00
WA974       0513  24     30.00
WA974       0513  25     34.00
WA974       0513  26     35.00
WA974       0513  27     34.00
WA974       0513  28     35.00
WA974       0513  29     34.00
WA974       0513  30     33.00
WA974       0513  31     32.00
WA974       0613   1     35.00
WA974       0613   2     37.00
WA974       0613   3     36.00
WA974       0613   4     38.00
WA974       0613   5     41.00
WA974       0613   6     40.00
WA974       0613   7     38.00
WA974       0613   8     37.00
WA974       0613   9     33.00
WA974       0613  10     33.00
WA974       0613  11     35.00
WA974       0613  12     34.00
WA974       0613  13     36.00
WA974       0613  14     34.00
WA974       0613  15     38.00
WA974       0613  16     42.00
WA974       0613  17     38.00
WA974       0613  18     36.00
WA974       0613  19     35.00
WA974       0613  20     37.00
WA974       0613  21     38.00
WA974       0613  22     39.00
WA974       0613  23     41.00
WA974       0613  24     42.00
WA974       0613  25     41.00
WA974       0613  26     41.00
WA974       0613  27     44.00
WA974       0613  28     44.00
WA974       0613  29     50.00
WA974       0613  30     50.00
WA974       0713   1     58.00
WA974       0713   2     50.00
WA974       0713   3     45.00
WA974       0713   4     40.00
WA974       0713   5     41.00
WA974       0713   6     40.00
WA974       0713   7     44.00
WA974       0713   8     45.00
WA974       0713   9     46.00
WA974       0713  10     43.00
WA974       0713  11     35.00
WA974       0713  12     37.00
WA974       0713  13     36.00
WA974       0713  14     42.00
WA974       0713  15     41.00
WA974       0713  16     46.00
WA974       0713  17     47.00
WA974       0713  18     47.00
WA974       0713  19     49.00
WA974       0713  20     48.00
WA974       0713  21     47.00
WA974       0713  22     47.00
WA974       0713  23     49.00
WA974       0713  24     50.00
WA974       0713  25     49.00
WA974       0713  26     46.00
WA974       0713  27     43.00
WA974       0713  28     42.00
WA974       0713  29     44.00
WA974       0713  30     46.00
WA974       0713  31     47.00
WA974       0813   1     47.00
WA974       0813   2     46.00
WA974       0813   3     46.00
WA974       0813   4     48.00
WA974       0813   5     49.00
WA974       0813   6     48.00
WA974       0813   7     51.00
WA974       0813   8     49.00
WA974       0813   9     49.00
WA974       0813  10     52.00
WA974       0813  11     47.00
WA974       0813  12     45.00
WA974       0813  13     41.00
WA974       0813  14     49.00
WA974       0813  15     45.00
WA974       0813  16     44.00
WA974       0813  17     47.00
WA974       0813  18     44.00
WA974       0813  19     43.00
WA974       0813  20     37.00
WA974       0813  21     42.00
WA974       0813  22     51.00
WA974       0813  23     47.00
WA974       0813  24     40.00
WA974       0813  25     38.00
WA974       0813  26     40.00
WA974       0813  27     44.00
WA974       0813  28     48.00
WA974       0813  29     45.00
WA974       0813  30     43.00
WA974       0813  31     41.00
WA974       0913   1     48.00
WA974       0913   2     45.00
WA974       0913   3     44.00
WA974       0913   4     43.00
WA974       0913   5     45.00
WA974       0913   6     46.00
WA974       0913   7     44.00
WA974       0913   8     44.00
WA974       0913   9     46.00
WA974       0913  10     46.00
WA974       0913  11     53.00
WA974       0913  12     56.00
WA974       0913  13     51.00
WA974       0913  14     52.00
WA974       0913  15     48.00
WA974       0913  16     42.00
WA974       0913  17     37.00
WA974       0913  18     36.00
WA974       0913  19     38.00
WA974       0913  20     40.00
WA974       0913  21     38.00
WA974       0913  22     36.00
WA974       0913  23     34.00
WA974       0913  24     33.00
WA974       0913  25     33.00
WA974       0913  26     32.00
WA974       0913  27     35.00
WA974       0913  28     34.00
WA974       0913  29     31.00
WA974       0913  30     31.00
WA974       1013   1     30.00
WA974       1013   2     32.00
WA974       1013   3     32.00
WA974       1013   4     31.00
WA974       1013   5     39.00
WA974       1013   6     40.00
WA974       1013   7     34.00
WA974       1013   8     31.00
WA974       1013   9     29.00
WA974       1013  10     32.00
WA974       1013  11     31.00
WA974       1013  12     31.00
WA974       1013  13     29.00
WA974       1013  14     31.00
WA974       1013  15     37.00
WA974       1013  16     35.00
WA974       1013  17     34.00
WA974       1013  18     38.00
WA974       1013  19     42.00
WA974       1013  20     46.00
WA974       1013  21     48.00
WA974       1013  22     47.00
WA974       1013  23     37.00
WA974       1013  24     42.00
WA974       1013  25     35.00
WA974       1013  26     34.00
WA974       1013  27     33.00
WA974       1013  28     28.00
WA974       1013  29     28.00
WA974       1013  30     33.00
WA974       1013  31     35.00
WA974       1113   1     20.00
WA974       1113   2     28.00
WA974       1113   3     21.00
WA974       1113   4     18.00
WA974       1113   5     29.00
WA974       1113   6     26.00
WA974       1113   7     32.00
WA974       1113   8     29.00
WA974       1113   9     27.00
WA974       1113  10     31.00
WA974       1113  11     34.00
WA974       1113  12     35.00
WA974       1113  13     31.00
WA974       1113  14     26.00
WA974       1113  15     26.00
WA974       1113  16     23.00
WA974       1113  17     25.00
WA974       1113  18     30.00
WA974       1113  19     17.00
WA974       1113  20     13.00
WA974       1113  21     16.00
WA974       1113  22     26.00
WA974       1113  23     36.00
WA974       1113  24     39.00
WA974       1113  25     35.00
WA974       1113  26     34.00
WA974       1113  27     36.00
WA974       1113  28     34.00
WA974       1113  29     33.00
WA974       1113  30     34.00
WA974       1213   1     23.00
WA974       1213   2     17.00
WA974       1213   3     10.00
WA974       1213   4      5.00
WA974       1213   5      6.00
WA974       1213   6      4.00
WA974       1213   7     -4.00
WA974       1213   8      4.00
WA974       1213   9     15.00
WA974       1213  10     21.00
WA974       1213  11     22.00
WA974       1213  12     29.00
WA974       1213  13     31.00
WA974       1213  14     31.00
WA974       1213  15     28.00
WA974       1213  16     27.00
WA974       1213  17     30.00
WA974       1213  18     18.00
WA974       1213  19     15.00
WA974       1213  20     25.00
WA974       1213  21     31.00
WA974       1213  22     35.00
WA974       1213  23     25.00
WA974       1213  24     22.00
WA974       1213  25     26.00
WA974       1213  26     34.00
WA974       1213  27     28.00
WA974       1213  28     26.00
WA974       1213  29     31.00
WA974       1213  30     34.00
WA974       1213  31     30.00
WA974       0114   1     30.00
WA974       0114   2     24.00
WA974       0114   3     18.00
WA974       0114   4     18.00
WA974       0114   5     27.00
WA974       0114   6     34.00
WA974       0114   7     33.00
WA974       0114   8     26.00
WA974       0114   9     24.00
WA974       0114  10     29.00
WA974       0114  11     25.00
WA974       0114  12     26.00
WA974       0114  13     33.00
WA974       0114  14     29.00
WA974       0114  15     28.00
WA974       0114  16     35.00
WA974       0114  17     41.00
WA974       0114  18     33.00
WA974       0114  19     30.00
WA974       0114  20     35.00
WA974       0114  21     32.00
WA974       0114  22     29.00
WA974       0114  23     30.00
WA974       0114  24     40.00
WA974       0114  25     37.00
WA974       0114  26     36.00
WA974       0114  27     36.00
WA974       0114  28     34.00
WA974       0114  29     29.00
WA974       0114  30     27.00
WA974       0114  31     19.00
WA974       0214   1     17.00
WA974       0214   2     17.00
WA974       0214   3      6.00
WA974       0214   4      5.00
WA974       0214   5     -1.00
WA974       0214   6     -3.00
WA974       0214   7      2.00
WA974       0214   8      7.00
WA974       0214   9     19.00
WA974       0214  10     28.00
WA974       0214  11     21.00
WA974       0214  12     27.00
WA974       0214  13     26.00
WA974       0214  14     26.00
WA974       0214  15     21.00
WA974       0214  16     21.00
WA974       0214  17     23.00
WA974       0214  18     22.00
WA974       0214  19     21.00
WA974       0214  20     22.00
WA974       0214  21     18.00
WA974       0214  22     16.00
WA974       0214  23     27.00
WA974       0214  24     30.00
WA974       0214  25     35.00
WA974       0214  26     33.00
WA974       0214  27     33.00
WA974       0214  28     26.00
WA974       0314   1     26.00
WA974       0314   2     30.00
WA974       0314   3     31.00
WA974       0314   4     30.00
WA974       0314   5     34.00
WA974       0314   6     33.00
WA974       0314   7     30.00
WA974       0314   8     33.00
WA974       0314   9     32.00
WA974       0314  10     22.00
WA974       0314  11     22.00
WA974       0314  12     30.00
WA974       0314  13     27.00
WA974       0314  14     25.00
WA974       0314  15     26.00
WA974       0314  16     25.00
WA974       0314  17     21.00
WA974       0314  18     29.00
WA974       0314  19     22.00
WA974       0314  20     17.00
WA974       0314  21     16.00
WA974       0314  22     18.00
WA974       0314  23     21.00
WA974       0314  24     29.00
WA974       0314  25     28.00
WA974       0314  26     26.00
WA974       0314  27     26.00
WA974       0314  28     30.00
WA974       0314  29     29.00
WA974       0314  30     26.00
WA974       0314  31     23.00
WA974       0414   1     26.00
WA974       0414   2     22.00
WA974       0414   3     28.00
WA974       0414   4     26.00
WA974       0414   5     30.00
WA974       0414   6     32.00
WA974       0414   7     35.00
WA974       0414   8     28.00
WA974       0414   9     22.00
WA974       0414  10     26.00
WA974       0414  11     29.00
WA974       0414  12     27.00
WA974       0414  13     28.00
WA974       0414  14     31.00
WA974       0414  15     26.00
WA974       0414  16     32.00
WA974       0414  17     26.00
WA974       0414  18     23.00
WA974       0414  19     28.00
WA974       0414  20     26.00
WA974       0414  21     31.00
WA974       0414  22     25.00
WA974       0414  23     27.00
WA974       0414  24     26.00
WA974       0414  25     24.00
WA974       0414  26     25.00
WA974       0414  27     26.00
WA974       0414  28     22.00
WA974       0414  29     31.00
WA974       0414  30     40.00
WA974       0514   1     42.00
WA974       0514   2     34.00
WA974       0514   3     33.00
WA974       0514   4     33.00
WA974       0514   5     32.00
WA974       0514   6     31.00
WA974       0514   7     30.00
WA974       0514   8     33.00
WA974       0514   9     31.00
WA974       0514  10     28.00
WA974       0514  11     32.00
WA974       0514  12     34.00
WA974       0514  13     40.00
WA974       0514  14     44.00
WA974       0514  15     43.00
WA974       0514  16     38.00
WA974       0514  17     35.00
WA974       0514  18     33.00
WA974       0514  19     33.00
WA974       0514  20     35.00
WA974       0514  21     35.00
WA974       0514  22     41.00
WA974       0514  23     36.00
WA974       0514  24     33.00
WA974       0514  25     36.00
WA974       0514  26     33.00
WA974       0514  27     31.00
WA974       0514  28     32.00
WA974       0514  29     35.00
WA974       0514  30     32.00
WA974       0514  31     35.00
WA974       0614   1     38.00
WA974       0614   2     39.00
WA974       0614   3     38.00
WA974       0614   4     36.00
WA974       0614   5     35.00
WA974       0614   6     36.00
WA974       0614   7     38.00
WA974       0614   8     41.00
WA974       0614   9     34.00
WA974       0614  10     35.00
WA974       0614  11     36.00
WA974       0614  12     39.00
WA974       0614  13     37.00
WA974       0614  14     37.00
WA974       0614  15     33.00
WA974       0614  16     33.00
WA974       0614  17     39.00
WA974       0614  18     38.00
WA974       0614  19     40.00
WA974       0614  20     35.00
WA974       0614  21     33.00
WA974       0614  22     40.00
WA974       0614  23     43.00
WA974       0614  24     43.00
WA974       0614  25     40.00
WA974       0614  26     40.00
WA974       0614  27     40.00
WA974       0614  28     40.00
WA974       0614  29     38.00
WA974       0614  30     37.00
WA974       0714   1     48.00
WA974       0714   2     45.00
WA974       0714   3     40.00
WA974       0714   4     37.00
WA974       0714   5     45.00
WA974       0714   6     50.00
WA974       0714   7     48.00
WA974       0714   8     48.00
WA974       0714   9     47.00
WA974       0714  10     46.00
WA974       0714  11     48.00
WA974       0714  12     54.00
WA974       0714  13     58.00
WA974       0714  14     57.00
WA974       0714  15     58.00
WA974       0714  16     53.00
WA974       0714  17     49.00
WA974       0714  18     46.00
WA974       0714  19     46.00
WA974       0714  20     41.00
WA974       0714  21     36.00
WA974       0714  22     42.00
WA974       0714  23     40.00
WA974       0714  24     40.00
WA974       0714  25     38.00
WA974       0714  26     41.00
WA974       0714  27     45.00
WA974       0714  28     49.00
WA974       0714  29     52.00
WA974       0714  30     51.00
WA974       0714  31     50.00
WA974       0814   1     50.00
WA974       0814   2     53.00
WA974       0814   3     53.00
WA974       0814   4     53.00
WA974       0814   5     51.00
WA974       0814   6     47.00
WA974       0814   7     42.00
WA974       0814   8     41.00
WA974       0814   9     43.00
WA974       0814  10     46.00
WA974       0814  11     58.00
WA974       0814  12     55.00
WA974       0814  13     49.00
WA974       0814  14     46.00
WA974       0814  15     50.00
WA974       0814  16     48.00
WA974       0814  17     48.00
WA974       0814  18     48.00
WA974       0814  19     45.00
WA974       0814  20     44.00
WA974       0814  21   -999.00
WA974       0814  22     41.00
WA974       0814  23     44.00
WA974       0814  24     45.00
WA974       0814  25     45.00
WA974       0814  26     49.00
WA974       0814  27     49.00
WA974       0814  28     46.00
WA974       0814  29     43.00
WA974       0814  30     39.00
WA974       0814  31     36.00
WA974       0914   1     38.00
WA974       0914   2     39.00
WA974       0914   3     37.00
WA974       0914   4     36.00
WA974       0914   5     40.00
WA974       0914   6     48.00
WA974       0914   7     48.00
WA974       0914   8     42.00
WA974       0914   9     40.00
WA974       0914  10     35.00
WA974       0914  11     35.00
WA974       0914  12     38.00
WA974       0914  13     43.00
WA974       0914  14     46.00
WA974       0914  15     48.00
WA974       0914  16     52.00
WA974       0914  17     48.00
WA974       0914  18     46.00
WA974       0914  19     44.00
WA974       0914  20     42.00
WA974       0914  21     52.00
WA974       0914  22     45.00
WA974       0914  23     44.00
WA974       0914  24     42.00
WA974       0914  25     40.00
WA974       0914  26     38.00
WA974       0914  27     38.00
WA974       0914  28     41.00
WA974       0914  29     39.00
WA974       0914  30     36.00
WA974       1014   1     33.00
WA974       1014   2     33.00
WA974       1014   3     42.00
WA974       1014   4     48.00
WA974       1014   5     43.00
WA974       1014   6     49.00
WA974       1014   7     42.00
WA974       1014   8     43.00
WA974       1014   9     44.00
WA974       1014  10     44.00
WA974       1014  11     38.00
WA974       1014  12     34.00
WA974       1014  13     37.00
WA974       1014  14     34.00
WA974       1014  15     36.00
WA974       1014  16     37.00
WA974       1014  17     40.00
WA974       1014  18     43.00
WA974       1014  19     44.00
WA974       1014  20     37.00
WA974       1014  21     36.00
WA974       1014  22     36.00
WA974       1014  23     31.00
WA974       1014  24     31.00
WA974       1014  25     32.00
WA974       1014  26     30.00
WA974       1014  27     29.00
WA974       1014  28     36.00
WA974       1014  29     35.00
WA974       1014  30     36.00
WA974       1014  31     31.00
WA974       1114   1     29.00
WA974       1114   2     30.00
WA974       1114   3     40.00
WA974       1114   4     35.00
WA974       1114   5     33.00
WA974       1114   6     31.00
WA974       1114   7     29.00
WA974       1114   8     31.00
WA974       1114   9     32.00
WA974       1114  10     26.00
WA974       1114  11     14.00
WA974       1114  12     13.00
WA974       1114  13     15.00
WA974       1114  14     13.00
WA974       1114  15     16.00
WA974       1114  16     26.00
WA974       1114  17     34.00
WA974       1114  18     39.00
WA974       1114  19     39.00
WA974       1114  20     34.00
WA974       1114  21     30.00
WA974       1114  22     29.00
WA974       1114  23     26.00
WA974       1114  24     25.00
WA974       1114  25     36.00
WA974       1114  26     39.00
WA974       1114  27     37.00
WA974       1114  28     21.00
WA974       1114  29      6.00
WA974       1114  30      9.00
WA974       1214   1     16.00
WA974       1214   2     20.00
WA974       1214   3     28.00
WA974       1214   4     34.00
WA974       1214   5     36.00
WA974       1214   6     33.00
WA974       1214   7     33.00
WA974       1214   8     35.00
WA974       1214   9     35.00
WA974       1214  10     33.00
WA974       1214  11     31.00
WA974       1214  12     27.00
WA974       1214  13     22.00
WA974       1214  14     22.00
WA974       1214  15     23.00
WA974       1214  16     30.00
WA974       1214  17     31.00
WA974       1214  18     29.00
WA974       1214  19     29.00
WA974       1214  20     30.00
WA974       1214  21     31.00
WA974       1214  22     26.00
WA974       1214  23     28.00
WA974       1214  24     25.00
WA974       1214  25     22.00
WA974       1214  26     26.00
WA974       1214  27     27.00
WA974       1214  28     22.00
WA974       1214  29      6.00
WA974       1214  30      5.00
WA974       1214  31     19.00
WA974       0115   1     30.00
WA974       0115   2     22.00
WA974       0115   3     20.00
WA974       0115   4     27.00
WA974       0115   5     36.00
WA974       0115   6     35.00
WA974       0115   7     40.00
WA974       0115   8     42.00
WA974       0115   9     37.00
WA974       0115  10     33.00
