$ Get data for 804:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:39:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA804           Surprise Lakes
WA804       1210  19     23.00
WA804       1210  20     22.00
WA804       1210  21     27.00
WA804       1210  22     28.00
WA804       1210  23     28.00
WA804       1210  24     28.00
WA804       1210  25     31.00
WA804       1210  26     27.00
WA804       1210  27     27.00
WA804       1210  28     29.00
WA804       1210  29     18.00
WA804       1210  30     10.00
WA804       1210  31     11.00
WA804       0111   1     11.00
WA804       0111   2     13.00
WA804       0111   3     13.00
WA804       0111   4     18.00
WA804       0111   5     26.00
WA804       0111   6     34.00
WA804       0111   7     26.00
WA804       0111   8     25.00
WA804       0111   9     20.00
WA804       0111  10     14.00
WA804       0111  11     11.00
WA804       0111  12     16.00
WA804       0111  13     37.00
WA804       0111  14     37.00
WA804       0111  15     38.00
WA804       0111  16     39.00
WA804       0111  17     30.00
WA804       0111  18     25.00
WA804       0111  19     22.00
WA804       0111  20     24.00
WA804       0111  21     33.00
WA804       0111  22     29.00
WA804       0111  23     32.00
WA804       0111  24     34.00
WA804       0111  25     35.00
WA804       0111  26     35.00
WA804       0111  27     39.00
WA804       0111  28     34.00
WA804       0111  29     32.00
WA804       0111  30     27.00
WA804       0111  31     18.00
WA804       0211   1     13.00
WA804       0211   2     15.00
WA804       0211   3     29.00
WA804       0211   4     34.00
WA804       0211   5     32.00
WA804       0211   6     34.00
WA804       0211   7     27.00
WA804       0211   8     27.00
WA804       0211   9     22.00
WA804       0211  10     25.00
WA804       0211  11     32.00
WA804       0211  12     30.00
WA804       0211  13     29.00
WA804       0211  14     29.00
WA804       0211  15     26.00
WA804       0211  16     21.00
WA804       0211  17     19.00
WA804       0211  18     21.00
WA804       0211  19     21.00
WA804       0211  20     21.00
WA804       0211  21     24.00
WA804       0211  22     22.00
WA804       0211  23     19.00
WA804       0211  24     10.00
WA804       0211  25      4.00
WA804       0211  26      2.00
WA804       0211  27     16.00
WA804       0211  28     26.00
WA804       0311   1     25.00
WA804       0311   2     25.00
WA804       0311   3     26.00
WA804       0311   4     26.00
WA804       0311   5     26.00
WA804       0311   6     22.00
WA804       0311   7     25.00
WA804       0311   8     27.00
WA804       0311   9     33.00
WA804       0311  10     28.00
WA804       0311  11     28.00
WA804       0311  12     30.00
WA804       0311  13     31.00
WA804       0311  14     31.00
WA804       0311  15     30.00
WA804       0311  16     27.00
WA804       0311  17     26.00
WA804       0311  18     28.00
WA804       0311  19     19.00
WA804       0311  20     29.00
WA804       0311  21     28.00
WA804       0311  22     26.00
WA804       0311  23     26.00
WA804       0311  24     30.00
WA804       0311  25     24.00
WA804       0311  26     29.00
WA804       0311  27     28.00
WA804       0311  28     29.00
WA804       0311  29     31.00
WA804       0311  30     36.00
WA804       0311  31     36.00
WA804       0411   1     33.00
WA804       0411   2     27.00
WA804       0411   3     27.00
WA804       0411   4     29.00
WA804       0411   5     28.00
WA804       0411   6     22.00
WA804       0411   7     20.00
WA804       0411   8     20.00
WA804       0411   9     29.00
WA804       0411  10     30.00
WA804       0411  11     25.00
WA804       0411  12     20.00
WA804       0411  13     28.00
WA804       0411  14     28.00
WA804       0411  15     30.00
WA804       0411  16     29.00
WA804       0411  17     22.00
WA804       0411  18     23.00
WA804       0411  19     22.00
WA804       0411  20     26.00
WA804       0411  21     24.00
WA804       0411  22     21.00
WA804       0411  23     32.00
WA804       0411  24     33.00
WA804       0411  25     30.00
WA804       0411  26     30.00
WA804       0411  27     28.00
WA804       0411  28     27.00
WA804       0411  29     25.00
WA804       0411  30     29.00
WA804       0511   1     26.00
WA804       0511   2     31.00
WA804       0511   3     31.00
WA804       0511   4     30.00
WA804       0511   5     36.00
WA804       0511   6     33.00
WA804       0511   7     31.00
WA804       0511   8     31.00
WA804       0511   9     33.00
WA804       0511  10     35.00
WA804       0511  11     31.00
WA804       0511  12     29.00
WA804       0511  13     30.00
WA804       0511  14     38.00
WA804       0511  15     33.00
WA804       0511  16     31.00
WA804       0511  17     28.00
WA804       0511  18     33.00
WA804       0511  19     32.00
WA804       0511  20     37.00
WA804       0511  21     36.00
WA804       0511  22     34.00
WA804       0511  23     33.00
WA804       0511  24     35.00
WA804       0511  25     32.00
WA804       0511  26     31.00
WA804       0511  27     33.00
WA804       0511  28     31.00
WA804       0511  29     33.00
WA804       0511  30     36.00
WA804       0511  31     35.00
WA804       0611   1     36.00
WA804       0611   2     34.00
WA804       0611   3     34.00
WA804       0611   4     39.00
WA804       0611   5     45.00
WA804       0611   6     41.00
WA804       0611   7     36.00
WA804       0611   8     36.00
WA804       0611   9     36.00
WA804       0611  10     38.00
WA804       0611  11     36.00
WA804       0611  12     34.00
WA804       0611  13     39.00
WA804       0611  14     36.00
WA804       0611  15     35.00
WA804       0611  16     36.00
WA804       0611  17     36.00
WA804       0611  18     40.00
WA804       0611  19     39.00
WA804       0611  20     40.00
WA804       0611  21     41.00
WA804       0611  22     41.00
WA804       0611  23     37.00
WA804       0611  24     35.00
WA804       0611  25     34.00
WA804       0611  26     38.00
WA804       0611  27     47.00
WA804       0611  28     46.00
WA804       0611  29     40.00
WA804       0611  30     38.00
WA804       0711   1     36.00
WA804       0711   2     45.00
WA804       0711   3     40.00
WA804       0711   4     42.00
WA804       0711   5     47.00
WA804       0711   6     51.00
WA804       0711   7     37.00
WA804       0711   8     35.00
WA804       0711   9     38.00
WA804       0711  10     42.00
WA804       0711  11     45.00
WA804       0711  12     43.00
WA804       0711  13     41.00
WA804       0711  14     42.00
WA804       0711  15     43.00
WA804       0711  16     45.00
WA804       0711  17     44.00
WA804       0711  18     43.00
WA804       0711  19     42.00
WA804       0711  20     40.00
WA804       0711  21     42.00
WA804       0711  22     40.00
WA804       0711  23     43.00
WA804       0711  24     56.00
WA804       0711  25     45.00
WA804       0711  26     43.00
WA804       0711  27     43.00
WA804       0711  28     44.00
WA804       0711  29     49.00
WA804       0711  30     50.00
WA804       0711  31     46.00
WA804       0811   1     44.00
WA804       0811   2     48.00
WA804       0811   3     47.00
WA804       0811   4     49.00
WA804       0811   5     49.00
WA804       0811   6     47.00
WA804       0811   7     47.00
WA804       0811   8     45.00
WA804       0811   9     44.00
WA804       0811  10     44.00
WA804       0811  11     43.00
WA804       0811  12     47.00
WA804       0811  13     46.00
WA804       0811  14     44.00
WA804       0811  15     42.00
WA804       0811  16     42.00
WA804       0811  17     46.00
WA804       0811  18     44.00
WA804       0811  19     46.00
WA804       0811  20     55.00
WA804       0811  21     54.00
WA804       0811  22     51.00
WA804       0811  23     52.00
WA804       0811  24     50.00
WA804       0811  25     54.00
WA804       0811  26     56.00
WA804       0811  27     55.00
WA804       0811  28     52.00
WA804       0811  29     47.00
WA804       0811  30     42.00
WA804       0811  31     39.00
WA804       0911   1     39.00
WA804       0911   2     41.00
WA804       0911   3     50.00
WA804       0911   4     53.00
WA804       0911   5     52.00
WA804       0911   6     54.00
WA804       0911   7     58.00
WA804       0911   8     63.00
WA804       0911   9     63.00
WA804       0911  10     63.00
WA804       0911  11     58.00
WA804       0911  12     52.00
WA804       0911  13     48.00
WA804       0911  14     45.00
WA804       0911  15     43.00
WA804       0911  16     38.00
WA804       0911  17     39.00
WA804       0911  18     46.00
WA804       0911  19     44.00
WA804       0911  20     47.00
WA804       0911  21     48.00
WA804       0911  22     50.00
WA804       0911  23     51.00
WA804       0911  24     50.00
WA804       0911  25     40.00
WA804       0911  26     40.00
WA804       0911  27     40.00
WA804       0911  28     45.00
WA804       0911  29     44.00
WA804       0911  30     46.00
WA804       1011   1     40.00
WA804       1011   2     42.00
WA804       1011   3     40.00
WA804       1011   4     37.00
WA804       1011   5     35.00
WA804       1011   6     37.00
WA804       1011   7     39.00
WA804       1011   8     38.00
WA804       1011   9     40.00
WA804       1011  10     40.00
WA804       1011  11     37.00
WA804       1011  12     36.00
WA804       1011  13     35.00
WA804       1011  14     38.00
WA804       1011  15     39.00
WA804       1011  16     36.00
WA804       1011  17     35.00
WA804       1011  18     43.00
WA804       1011  19     41.00
WA804       1011  20     40.00
WA804       1011  21     42.00
WA804       1011  22     45.00
WA804       1011  23     33.00
WA804       1011  24     30.00
WA804       1011  25     29.00
WA804       1011  26     31.00
WA804       1011  27     29.00
WA804       1011  28     34.00
WA804       1011  29     34.00
WA804       1011  30     36.00
WA804       1011  31     30.00
WA804       1111   1     25.00
WA804       1111   2     31.00
WA804       1111   3     27.00
WA804       1111   4     23.00
WA804       1111   5     28.00
WA804       1111   6     27.00
WA804       1111   7     32.00
WA804       1111   8     32.00
WA804       1111   9     34.00
WA804       1111  10     34.00
WA804       1111  11     28.00
WA804       1111  12     27.00
WA804       1111  13     32.00
WA804       1111  14     25.00
WA804       1111  15     24.00
WA804       1111  16     25.00
WA804       1111  17     28.00
WA804       1111  18     25.00
WA804       1111  19     19.00
WA804       1111  20     22.00
WA804       1111  21     23.00
WA804       1111  22     32.00
WA804       1111  23     29.00
WA804       1111  24     27.00
WA804       1111  25     27.00
WA804       1111  26     29.00
WA804       1111  27     33.00
WA804       1111  28     27.00
WA804       1111  29     27.00
WA804       1111  30     29.00
WA804       1211   1     27.00
WA804       1211   2     25.00
WA804       1211   3     25.00
WA804       1211   4     22.00
WA804       1211   5     25.00
WA804       1211   6     31.00
WA804       1211   7     30.00
WA804       1211   8     29.00
WA804       1211   9     29.00
WA804       1211  10     29.00
WA804       1211  11     25.00
WA804       1211  12     18.00
WA804       1211  13     18.00
WA804       1211  14     25.00
WA804       1211  15     27.00
WA804       1211  16     31.00
WA804       1211  17     36.00
WA804       1211  18     29.00
WA804       1211  19     30.00
WA804       1211  20     28.00
WA804       1211  21     22.00
WA804       1211  22     23.00
WA804       1211  23     29.00
WA804       1211  24     34.00
WA804       1211  25     28.00
WA804       1211  26     25.00
WA804       1211  27     29.00
WA804       1211  28     34.00
WA804       1211  29     32.00
WA804       1211  30     25.00
WA804       1211  31     20.00
WA804       0112   1     26.00
WA804       0112   2     29.00
WA804       0112   3     33.00
WA804       0112   4     33.00
WA804       0112   5     23.00
WA804       0112   6     22.00
WA804       0112   7     27.00
WA804       0112   8     26.00
WA804       0112   9     33.00
WA804       0112  10     25.00
WA804       0112  11     19.00
WA804       0112  12     19.00
WA804       0112  13     34.00
WA804       0112  14     22.00
WA804       0112  15     20.00
WA804       0112  16     17.00
WA804       0112  17     22.00
WA804       0112  18     22.00
WA804       0112  19     31.00
WA804       0112  20     29.00
WA804       0112  21     26.00
WA804       0112  22     25.00
WA804       0112  23     18.00
WA804       0112  24     27.00
WA804       0112  25     31.00
WA804       0112  26     19.00
WA804       0112  27     18.00
WA804       0112  28     22.00
