$ Get data for 942:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:46:39 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA942           Burnt Mountain
WA942       0115  21     35.00
WA942       0115  22     35.00
WA942       0115  23     42.00
WA942       0115  24     40.00
WA942       0115  25     41.00
WA942       0115  26     43.00
WA942       0115  27     38.00
WA942       0115  28     33.00
WA942       0115  29     41.00
WA942       0115  30     40.00
WA942       0115  31     38.00
WA942       0215   1     32.00
WA942       0215   2     31.00
WA942       0215   3     34.00
WA942       0215   4     34.00
WA942       0215   5     39.00
WA942       0215   6     39.00
WA942       0215   7     38.00
WA942       0215   8     36.00
WA942       0215   9     39.00
WA942       0215  10     37.00
WA942       0215  11     39.00
WA942       0215  12     42.00
WA942       0215  13     40.00
WA942       0215  14     33.00
WA942       0215  15     33.00
WA942       0215  16     37.00
WA942       0215  17     37.00
WA942       0215  18     36.00
WA942       0215  19     35.00
WA942       0215  20     33.00
WA942       0215  21     31.00
WA942       0215  22     28.00
WA942       0215  23     31.00
WA942       0215  24     32.00
WA942       0215  25     33.00
WA942       0215  26     34.00
WA942       0215  27     32.00
WA942       0215  28     30.00
WA942       0315   1     30.00
WA942       0315   2     27.00
WA942       0315   3     24.00
WA942       0315   4     29.00
WA942       0315   5     35.00
WA942       0315   6     39.00
WA942       0315   7     39.00
WA942       0315   8     40.00
WA942       0315   9     40.00
WA942       0315  10     41.00
WA942       0315  11     40.00
WA942       0315  12     39.00
WA942       0315  13     40.00
WA942       0315  14     34.00
WA942       0315  15     33.00
WA942       0315  16     31.00
WA942       0315  17     33.00
WA942       0315  18     33.00
WA942       0315  19     36.00
WA942       0315  20     40.00
WA942       0315  21     32.00
WA942       0315  22     31.00
WA942       0315  23     31.00
WA942       0315  24     30.00
WA942       0315  25     33.00
WA942       0315  26     40.00
WA942       0315  27     37.00
WA942       0315  28     35.00
WA942       0315  29     35.00
WA942       0315  30     39.00
WA942       0315  31     31.00
WA942       0415   1     30.00
WA942       0415   2     29.00
WA942       0415   3     30.00
WA942       0415   4     26.00
WA942       0415   5     30.00
WA942       0415   6     30.00
WA942       0415   7     34.00
WA942       0415   8     33.00
WA942       0415   9     33.00
WA942       0415  10     34.00
WA942       0415  11     29.00
WA942       0415  12     28.00
WA942       0415  13     28.00
WA942       0415  14     28.00
WA942       0415  15     26.00
WA942       0415  16     30.00
WA942       0415  17     38.00
WA942       0415  18     37.00
WA942       0415  19     42.00
WA942       0415  20     47.00
WA942       0415  21     31.00
WA942       0415  22     30.00
WA942       0415  23     30.00
WA942       0415  24     31.00
WA942       0415  25     30.00
WA942       0415  26     29.00
WA942       0415  27     40.00
WA942       0415  28     35.00
WA942       0415  29     33.00
WA942       0415  30     34.00
WA942       0515   1     37.00
WA942       0515   2     35.00
WA942       0515   3     37.00
WA942       0515   4     36.00
WA942       0515   5     33.00
WA942       0515   6     32.00
WA942       0515   7     34.00
WA942       0515   8     39.00
WA942       0515   9     45.00
WA942       0515  10     42.00
WA942       0515  11     38.00
WA942       0515  12     39.00
WA942       0515  13     36.00
WA942       0515  14     37.00
WA942       0515  15     39.00
WA942       0515  16     38.00
WA942       0515  17     40.00
WA942       0515  18     45.00
WA942       0515  19     48.00
WA942       0515  20     47.00
WA942       0515  21     50.00
WA942       0515  22     42.00
WA942       0515  23     41.00
WA942       0515  24     43.00
WA942       0515  25     41.00
WA942       0515  26     42.00
WA942       0515  27     44.00
WA942       0515  28     48.00
WA942       0515  29     49.00
WA942       0515  30     47.00
WA942       0515  31     49.00
WA942       0615   1     43.00
WA942       0615   2     41.00
WA942       0615   3     41.00
WA942       0615   4     43.00
WA942       0615   5     45.00
WA942       0615   6     49.00
WA942       0615   7     55.00
WA942       0615   8     56.00
WA942       0615   9     52.00
WA942       0615  10     50.00
WA942       0615  11     45.00
WA942       0615  12     39.00
WA942       0615  13     38.00
WA942       0615  14     44.00
WA942       0615  15     53.00
WA942       0615  16     45.00
WA942       0615  17     46.00
WA942       0615  18     46.00
WA942       0615  19     42.00
WA942       0615  20     42.00
WA942       0615  21     47.00
WA942       0615  22     46.00
WA942       0615  23     46.00
WA942       0615  24     51.00
WA942       0615  25     51.00
WA942       0615  26     56.00
WA942       0615  27     64.00
WA942       0615  28     60.00
WA942       0615  29     58.00
WA942       0615  30     57.00
WA942       0715   1     56.00
WA942       0715   2     58.00
WA942       0715   3     58.00
WA942       0715   4     59.00
WA942       0715   5     59.00
WA942       0715   6     57.00
WA942       0715   7     55.00
WA942       0715   8     55.00
WA942       0715   9     56.00
WA942       0715  10     49.00
WA942       0715  11     48.00
WA942       0715  12     48.00
WA942       0715  13     48.00
WA942       0715  14     47.00
WA942       0715  15     47.00
WA942       0715  16     45.00
WA942       0715  17     47.00
WA942       0715  18     54.00
WA942       0715  19     58.00
WA942       0715  20     49.00
WA942       0715  21     45.00
WA942       0715  22     43.00
WA942       0715  23     45.00
WA942       0715  24     46.00
WA942       0715  25     45.00
WA942       0715  26     42.00
WA942       0715  27     42.00
WA942       0715  28     46.00
WA942       0715  29     53.00
WA942       0715  30     63.00
WA942       0715  31     62.00
WA942       0815   1     61.00
WA942       0815   2     59.00
WA942       0815   3     50.00
WA942       0815   4     46.00
WA942       0815   5     45.00
WA942       0815   6     44.00
WA942       0815   7     47.00
WA942       0815   8     50.00
WA942       0815   9     48.00
WA942       0815  10     53.00
WA942       0815  11     56.00
WA942       0815  12     59.00
WA942       0815  13     56.00
WA942       0815  14     46.00
WA942       0815  15     43.00
WA942       0815  16     44.00
WA942       0815  17     47.00
WA942       0815  18     53.00
WA942       0815  19     55.00
WA942       0815  20     46.00
WA942       0815  21     43.00
WA942       0815  22     45.00
WA942       0815  23     54.00
WA942       0815  24     47.00
WA942       0815  25     47.00
WA942       0815  26     53.00
WA942       0815  27     53.00
WA942       0815  28     47.00
WA942       0815  29     47.00
WA942       0815  30     44.00
WA942       0815  31     43.00
WA942       0915   1     44.00
WA942       0915   2     41.00
WA942       0915   3     37.00
WA942       0915   4     38.00
WA942       0915   5     38.00
WA942       0915   6     38.00
WA942       0915   7     45.00
WA942       0915   8     44.00
WA942       0915   9     47.00
WA942       0915  10     50.00
WA942       0915  11     62.00
WA942       0915  12     54.00
WA942       0915  13     38.00
WA942       0915  14     36.00
WA942       0915  15     35.00
WA942       0915  16     37.00
WA942       0915  17     42.00
WA942       0915  18     41.00
WA942       0915  19     45.00
WA942       0915  20     49.00
WA942       0915  21     40.00
WA942       0915  22     36.00
WA942       0915  23     38.00
WA942       0915  24     46.00
WA942       0915  25     41.00
WA942       0915  26     36.00
WA942       0915  27     34.00
WA942       0915  28     45.00
WA942       0915  29     51.00
WA942       0915  30     49.00
WA942       1015   1     46.00
WA942       1015   2     41.00
WA942       1015   3     41.00
WA942       1015   4     48.00
WA942       1015   5     51.00
WA942       1015   6     49.00
WA942       1015   7     47.00
WA942       1015   8     45.00
WA942       1015   9     51.00
WA942       1015  10     42.00
WA942       1015  11     39.00
WA942       1015  12     43.00
WA942       1015  13     39.00
WA942       1015  14     36.00
WA942       1015  15     58.00
WA942       1015  16     56.00
WA942       1015  17     47.00
WA942       1015  18     46.00
WA942       1015  19     46.00
WA942       1015  20     42.00
WA942       1015  21     40.00
WA942       1015  22     36.00
WA942       1015  23     38.00
WA942       1015  24     47.00
WA942       1015  25     41.00
WA942       1015  26     38.00
WA942       1015  27     39.00
WA942       1015  28     41.00
WA942       1015  29     42.00
WA942       1015  30     40.00
WA942       1015  31     39.00
WA942       1115   1     35.00
WA942       1115   2     33.00
WA942       1115   3     29.00
WA942       1115   4     29.00
WA942       1115   5     34.00
WA942       1115   6     35.00
WA942       1115   7     37.00
WA942       1115   8     33.00
WA942       1115   9     32.00
WA942       1115  10     29.00
WA942       1115  11     30.00
WA942       1115  12     30.00
WA942       1115  13     42.00
WA942       1115  14     33.00
WA942       1115  15     28.00
WA942       1115  16     26.00
WA942       1115  17     31.00
WA942       1115  18     30.00
WA942       1115  19     24.00
WA942       1115  20     25.00
WA942       1115  21     35.00
WA942       1115  22     38.00
WA942       1115  23     33.00
WA942       1115  24     26.00
WA942       1115  25     24.00
WA942       1115  26     31.00
WA942       1115  27     34.00
WA942       1115  28     34.00
WA942       1115  29     37.00
WA942       1115  30     33.00
WA942       1215   1     34.00
WA942       1215   2     37.00
WA942       1215   3     36.00
WA942       1215   4     31.00
WA942       1215   5     31.00
WA942       1215   6     36.00
WA942       1215   7     36.00
WA942       1215   8     39.00
WA942       1215   9     33.00
WA942       1215  10     31.00
WA942       1215  11     30.00
WA942       1215  12     31.00
WA942       1215  13     30.00
WA942       1215  14     26.00
WA942       1215  15     24.00
WA942       1215  16     22.00
WA942       1215  17     28.00
WA942       1215  18     28.00
WA942       1215  19     28.00
WA942       1215  20     29.00
WA942       1215  21     26.00
WA942       1215  22     27.00
WA942       1215  23     26.00
WA942       1215  24     24.00
WA942       1215  25     21.00
WA942       1215  26     19.00
WA942       1215  27     26.00
WA942       1215  28     25.00
WA942       1215  29     18.00
WA942       1215  30     18.00
WA942       1215  31     19.00
WA942       0116   1     25.00
WA942       0116   2     22.00
WA942       0116   3     20.00
WA942       0116   4     32.00
WA942       0116   5     33.00
WA942       0116   6     31.00
WA942       0116   7     31.00
WA942       0116   8     30.00
WA942       0116   9     31.00
WA942       0116  10     30.00
WA942       0116  11     33.00
WA942       0116  12     35.00
WA942       0116  13     31.00
WA942       0116  14     25.00
WA942       0116  15     30.00
WA942       0116  16     32.00
WA942       0116  17     33.00
WA942       0116  18     32.00
WA942       0116  19     30.00
WA942       0116  20     31.00
WA942       0116  21     38.00
WA942       0116  22     33.00
WA942       0116  23     32.00
WA942       0116  24     30.00
WA942       0116  25     30.00
WA942       0116  26     35.00
WA942       0116  27     39.00
WA942       0116  28     32.00
WA942       0116  29     29.00
WA942       0116  30     26.00
WA942       0116  31     26.00
WA942       0216   1     26.00
WA942       0216   2     23.00
WA942       0216   3     29.00
WA942       0216   4     31.00
WA942       0216   5     32.00
WA942       0216   6     26.00
WA942       0216   7     26.00
WA942       0216   8     47.00
WA942       0216   9     46.00
WA942       0216  10     38.00
WA942       0216  11     38.00
