$ Get data for 642:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA642           Morse Lake
WA642       0312   2     17.00
WA642       0312   3     31.00
WA642       0312   4     24.00
WA642       0312   5     17.00
WA642       0312   6     15.00
WA642       0312   7     17.00
WA642       0312   8     29.00
WA642       0312   9     31.00
WA642       0312  10     30.00
WA642       0312  11     20.00
WA642       0312  12     22.00
WA642       0312  13     18.00
WA642       0312  14     17.00
WA642       0312  15     29.00
WA642       0312  16     25.00
WA642       0312  17     16.00
WA642       0312  18     14.00
WA642       0312  19      7.00
WA642       0312  20     23.00
WA642       0312  21     18.00
WA642       0312  22     13.00
WA642       0312  23     11.00
WA642       0312  24     16.00
WA642       0312  25     22.00
WA642       0312  26     24.00
WA642       0312  27     26.00
WA642       0312  28     28.00
WA642       0312  29     30.00
WA642       0312  30     24.00
WA642       0312  31     23.00
WA642       0412   1     21.00
WA642       0412   2     22.00
WA642       0412   3     26.00
WA642       0412   4     21.00
WA642       0412   5     23.00
WA642       0412   6     13.00
WA642       0412   7     11.00
WA642       0412   8     23.00
WA642       0412   9     28.00
WA642       0412  10     32.00
WA642       0412  11     31.00
WA642       0412  12     23.00
WA642       0412  13     21.00
WA642       0412  14     25.00
WA642       0412  15     27.00
WA642       0412  16     27.00
WA642       0412  17     21.00
WA642       0412  18     30.00
WA642       0412  19     24.00
WA642       0412  20     34.00
WA642       0412  21     33.00
WA642       0412  22     37.00
WA642       0412  23     38.00
WA642       0412  24     38.00
WA642       0412  25     36.00
WA642       0412  26     27.00
WA642       0412  27     26.00
WA642       0412  28     27.00
WA642       0412  29     35.00
WA642       0412  30     29.00
WA642       0512   1     27.00
WA642       0512   2     25.00
WA642       0512   3     30.00
WA642       0512   4     27.00
WA642       0512   5     25.00
WA642       0512   6     26.00
WA642       0512   7     34.00
WA642       0512   8     37.00
WA642       0512   9     26.00
WA642       0512  10     24.00
WA642       0512  11     25.00
WA642       0512  12     31.00
WA642       0512  13     36.00
WA642       0512  14     39.00
WA642       0512  15     39.00
WA642       0512  16     36.00
WA642       0512  17     33.00
WA642       0512  18     31.00
WA642       0512  19     29.00
WA642       0512  20     34.00
WA642       0512  21     36.00
WA642       0512  22     33.00
WA642       0512  23     32.00
WA642       0512  24     30.00
WA642       0512  25     34.00
WA642       0512  26     33.00
WA642       0512  27     32.00
WA642       0512  28     34.00
WA642       0512  29     30.00
WA642       0512  30     32.00
WA642       0512  31     38.00
WA642       0612   1     39.00
WA642       0612   2     36.00
WA642       0612   3     35.00
WA642       0612   4     36.00
WA642       0612   5     31.00
WA642       0612   6     29.00
WA642       0612   7     33.00
WA642       0612   8     32.00
WA642       0612   9     32.00
WA642       0612  10     35.00
WA642       0612  11     36.00
WA642       0612  12     36.00
WA642       0612  13     32.00
WA642       0612  14     31.00
WA642       0612  15     31.00
WA642       0612  16     39.00
WA642       0612  17     38.00
WA642       0612  18     35.00
WA642       0612  19     33.00
WA642       0612  20     33.00
WA642       0612  21     38.00
WA642       0612  22     38.00
WA642       0612  23     33.00
WA642       0612  24     32.00
WA642       0612  25     34.00
WA642       0612  26     36.00
WA642       0612  27     31.00
WA642       0612  28     37.00
WA642       0612  29     41.00
WA642       0612  30     40.00
WA642       0712   1     36.00
WA642       0712   2     36.00
WA642       0712   3     35.00
WA642       0712   4     33.00
WA642       0712   5     36.00
WA642       0712   6     40.00
WA642       0712   7     43.00
WA642       0712   8     45.00
WA642       0712   9     45.00
WA642       0712  10     45.00
WA642       0712  11     45.00
WA642       0712  12     45.00
WA642       0712  13     48.00
WA642       0712  14     47.00
WA642       0712  15     42.00
WA642       0712  16     42.00
WA642       0712  17     47.00
WA642       0712  18     45.00
WA642       0712  19     46.00
WA642       0712  20     46.00
WA642       0712  21     43.00
WA642       0712  22     38.00
WA642       0712  23     35.00
WA642       0712  24     40.00
WA642       0712  25     46.00
WA642       0712  26     46.00
WA642       0712  27     43.00
WA642       0712  28     41.00
WA642       0712  29     41.00
WA642       0712  30     41.00
WA642       0712  31     38.00
WA642       0812   1     42.00
WA642       0812   2     44.00
WA642       0812   3     41.00
WA642       0812   4     47.00
WA642       0812   5     52.00
WA642       0812   6     53.00
WA642       0812   7     52.00
WA642       0812   8     42.00
WA642       0812   9     41.00
WA642       0812  10     44.00
WA642       0812  11     43.00
WA642       0812  12     50.00
WA642       0812  13     52.00
WA642       0812  14     47.00
WA642       0812  15     46.00
WA642       0812  16     47.00
WA642       0812  17     52.00
WA642       0812  18     55.00
WA642       0812  19     47.00
WA642       0812  20     45.00
WA642       0812  21     44.00
WA642       0812  22     42.00
WA642       0812  23     40.00
WA642       0812  24     37.00
WA642       0812  25     38.00
WA642       0812  26     42.00
WA642       0812  27     43.00
WA642       0812  28     43.00
WA642       0812  29     37.00
WA642       0812  30     34.00
WA642       0812  31     38.00
WA642       0912   1     36.00
WA642       0912   2     34.00
WA642       0912   3     41.00
WA642       0912   4     41.00
WA642       0912   5     43.00
WA642       0912   6     41.00
WA642       0912   7     41.00
WA642       0912   8     45.00
WA642       0912   9     43.00
WA642       0912  10     36.00
WA642       0912  11     31.00
WA642       0912  12     32.00
WA642       0912  13     36.00
WA642       0912  14     48.00
WA642       0912  15     42.00
WA642       0912  16     40.00
WA642       0912  17     44.00
WA642       0912  18     48.00
WA642       0912  19     52.00
WA642       0912  20     51.00
WA642       0912  21     49.00
WA642       0912  22     43.00
WA642       0912  23     40.00
WA642       0912  24     46.00
WA642       0912  25     37.00
WA642       0912  26     38.00
WA642       0912  27     42.00
WA642       0912  28     45.00
WA642       0912  29     35.00
WA642       0912  30     35.00
WA642       1012   1     44.00
WA642       1012   2     30.00
WA642       1012   3     28.00
WA642       1012   4     28.00
WA642       1012   5   -999.00
WA642       1012   6     29.00
WA642       1012   7     33.00
WA642       1012   8     39.00
WA642       1012   9     39.00
WA642       1012  10     37.00
WA642       1012  11     35.00
WA642       1012  12     41.00
WA642       1012  13     41.00
WA642       1012  14     43.00
WA642       1012  15     42.00
WA642       1012  16     30.00
WA642       1012  17     29.00
WA642       1012  18     33.00
WA642       1012  19     34.00
WA642       1012  20     26.00
WA642       1012  21     22.00
WA642       1012  22     24.00
WA642       1012  23     27.00
WA642       1012  24     26.00
WA642       1012  25     22.00
WA642       1012  26     28.00
WA642       1012  27     33.00
WA642       1012  28     36.00
WA642       1012  29     36.00
WA642       1012  30     37.00
WA642       1012  31     38.00
WA642       1112   1     34.00
WA642       1112   2     36.00
WA642       1112   3     37.00
WA642       1112   4     42.00
WA642       1112   5     36.00
WA642       1112   6     34.00
WA642       1112   7     22.00
WA642       1112   8     21.00
WA642       1112   9     15.00
WA642       1112  10     14.00
WA642       1112  11     16.00
WA642       1112  12     31.00
WA642       1112  13     31.00
WA642       1112  14     25.00
WA642       1112  15     22.00
WA642       1112  16     24.00
WA642       1112  17     28.00
WA642       1112  18     28.00
WA642       1112  19     33.00
WA642       1112  20     29.00
WA642       1112  21     22.00
WA642       1112  22     18.00
WA642       1112  23     28.00
WA642       1112  24     26.00
WA642       1112  25     17.00
WA642       1112  26     15.00
WA642       1112  27     22.00
WA642       1112  28     24.00
WA642       1112  29     33.00
WA642       1112  30     33.00
WA642       1212   1     29.00
WA642       1212   2     29.00
WA642       1212   3     29.00
WA642       1212   4     31.00
WA642       1212   5     23.00
WA642       1212   6     26.00
WA642       1212   7     22.00
WA642       1212   8     21.00
WA642       1212   9     21.00
WA642       1212  10     26.00
WA642       1212  11     26.00
WA642       1212  12     17.00
WA642       1212  13     15.00
WA642       1212  14     13.00
WA642       1212  15     11.00
WA642       1212  16     22.00
WA642       1212  17     18.00
WA642       1212  18     18.00
WA642       1212  19     18.00
WA642       1212  20     17.00
WA642       1212  21     12.00
WA642       1212  22     25.00
WA642       1212  23     23.00
WA642       1212  24     17.00
WA642       1212  25     17.00
WA642       1212  26     20.00
WA642       1212  27     19.00
WA642       1212  28     18.00
WA642       1212  29     16.00
WA642       1212  30     12.00
WA642       1212  31     15.00
WA642       0113   1     13.00
WA642       0113   2      5.00
WA642       0113   3      2.00
WA642       0113   4     24.00
WA642       0113   5     22.00
WA642       0113   6     23.00
WA642       0113   7     26.00
WA642       0113   8     23.00
WA642       0113   9     15.00
WA642       0113  10     13.00
WA642       0113  11      6.00
WA642       0113  12      6.00
WA642       0113  13      6.00
WA642       0113  14     17.00
WA642       0113  15     26.00
WA642       0113  16     33.00
WA642       0113  17     30.00
WA642       0113  18     30.00
WA642       0113  19     31.00
WA642       0113  20     30.00
WA642       0113  21     29.00
WA642       0113  22     29.00
WA642       0113  23     24.00
WA642       0113  24     16.00
WA642       0113  25     23.00
WA642       0113  26     22.00
WA642       0113  27     22.00
WA642       0113  28     24.00
WA642       0113  29     27.00
WA642       0113  30     32.00
WA642       0113  31     27.00
WA642       0213   1     23.00
WA642       0213   2     24.00
WA642       0213   3     23.00
WA642       0213   4     23.00
WA642       0213   5     29.00
WA642       0213   6     27.00
WA642       0213   7     13.00
WA642       0213   8     15.00
WA642       0213   9     22.00
WA642       0213  10     23.00
WA642       0213  11     29.00
WA642       0213  12     28.00
WA642       0213  13     21.00
WA642       0213  14     21.00
WA642       0213  15     28.00
WA642       0213  16     24.00
WA642       0213  17     16.00
WA642       0213  18     15.00
WA642       0213  19     14.00
WA642       0213  20     12.00
WA642       0213  21     21.00
WA642       0213  22     20.00
WA642       0213  23     21.00
WA642       0213  24     18.00
WA642       0213  25     15.00
WA642       0213  26     12.00
WA642       0213  27     22.00
WA642       0213  28     28.00
WA642       0313   1     36.00
WA642       0313   2     24.00
WA642       0313   3     15.00
WA642       0313   4     12.00
WA642       0313   5     17.00
WA642       0313   6     25.00
WA642       0313   7     19.00
WA642       0313   8     16.00
WA642       0313   9     17.00
WA642       0313  10     26.00
WA642       0313  11     27.00
WA642       0313  12     34.00
WA642       0313  13     35.00
WA642       0313  14     33.00
WA642       0313  15     33.00
WA642       0313  16     22.00
WA642       0313  17     21.00
WA642       0313  18     13.00
WA642       0313  19     14.00
WA642       0313  20     21.00
WA642       0313  21     13.00
WA642       0313  22      9.00
WA642       0313  23      9.00
WA642       0313  24     14.00
WA642       0313  25     15.00
WA642       0313  26     26.00
WA642       0313  27     31.00
WA642       0313  28     30.00
WA642       0313  29     30.00
WA642       0313  30     29.00
WA642       0313  31     32.00
WA642       0413   1     34.00
WA642       0413   2     33.00
WA642       0413   3     30.00
WA642       0413   4     35.00
WA642       0413   5     34.00
WA642       0413   6     29.00
WA642       0413   7     28.00
WA642       0413   8     28.00
WA642       0413   9     22.00
WA642       0413  10     30.00
WA642       0413  11     23.00
WA642       0413  12     23.00
WA642       0413  13     21.00
WA642       0413  14     19.00
WA642       0413  15     18.00
WA642       0413  16     16.00
WA642       0413  17     17.00
WA642       0413  18     28.00
WA642       0413  19     33.00
WA642       0413  20     31.00
WA642       0413  21     24.00
WA642       0413  22     20.00
WA642       0413  23     25.00
WA642       0413  24     27.00
WA642       0413  25     38.00
WA642       0413  26     36.00
WA642       0413  27     35.00
WA642       0413  28     32.00
WA642       0413  29     22.00
WA642       0413  30     21.00
WA642       0513   1     20.00
WA642       0513   2     31.00
WA642       0513   3     34.00
WA642       0513   4     35.00
WA642       0513   5     34.00
WA642       0513   6     38.00
WA642       0513   7     40.00
WA642       0513   8     45.00
WA642       0513   9     41.00
WA642       0513  10     41.00
WA642       0513  11     41.00
WA642       0513  12     39.00
WA642       0513  13     31.00
WA642       0513  14     27.00
WA642       0513  15     31.00
WA642       0513  16     33.00
WA642       0513  17     35.00
WA642       0513  18     34.00
WA642       0513  19     33.00
WA642       0513  20     32.00
WA642       0513  21     30.00
WA642       0513  22     28.00
WA642       0513  23     30.00
WA642       0513  24     33.00
WA642       0513  25     34.00
WA642       0513  26     34.00
WA642       0513  27     36.00
WA642       0513  28     35.00
WA642       0513  29     34.00
WA642       0513  30     33.00
WA642       0513  31     34.00
WA642       0613   1     36.00
WA642       0613   2     35.00
WA642       0613   3     34.00
WA642       0613   4     36.00
WA642       0613   5     39.00
WA642       0613   6     38.00
WA642       0613   7     37.00
WA642       0613   8     35.00
WA642       0613   9     33.00
WA642       0613  10     33.00
WA642       0613  11     34.00
WA642       0613  12     33.00
WA642       0613  13     33.00
WA642       0613  14     35.00
WA642       0613  15     36.00
WA642       0613  16     40.00
WA642       0613  17     38.00
WA642       0613  18     37.00
WA642       0613  19     38.00
WA642       0613  20     36.00
WA642       0613  21     36.00
WA642       0613  22     36.00
WA642       0613  23     41.00
WA642       0613  24     40.00
WA642       0613  25     40.00
WA642       0613  26     40.00
WA642       0613  27     41.00
WA642       0613  28     43.00
WA642       0613  29     47.00
WA642       0613  30     45.00
WA642       0713   1     49.00
WA642       0713   2     50.00
WA642       0713   3     45.00
WA642       0713   4     45.00
WA642       0713   5     44.00
WA642       0713   6     40.00
WA642       0713   7     45.00
WA642       0713   8     45.00
WA642       0713   9     46.00
WA642       0713  10     44.00
WA642       0713  11     41.00
WA642       0713  12     37.00
WA642       0713  13     34.00
WA642       0713  14     42.00
WA642       0713  15     42.00
WA642       0713  16     44.00
WA642       0713  17     47.00
WA642       0713  18     44.00
WA642       0713  19     46.00
WA642       0713  20     45.00
WA642       0713  21     48.00
WA642       0713  22     46.00
WA642       0713  23     46.00
WA642       0713  24     47.00
WA642       0713  25     48.00
WA642       0713  26     46.00
WA642       0713  27     44.00
WA642       0713  28     42.00
WA642       0713  29     40.00
WA642       0713  30     45.00
WA642       0713  31     48.00
WA642       0813   1     46.00
WA642       0813   2     46.00
WA642       0813   3     43.00
WA642       0813   4     47.00
WA642       0813   5     49.00
WA642       0813   6     47.00
WA642       0813   7     46.00
WA642       0813   8     52.00
WA642       0813   9     50.00
WA642       0813  10     48.00
WA642       0813  11     44.00
WA642       0813  12     43.00
WA642       0813  13     43.00
WA642       0813  14     53.00
WA642       0813  15     48.00
WA642       0813  16     44.00
WA642       0813  17     45.00
WA642       0813  18     42.00
WA642       0813  19     44.00
WA642       0813  20     43.00
WA642       0813  21     45.00
WA642       0813  22     47.00
WA642       0813  23     46.00
WA642       0813  24     43.00
WA642       0813  25     40.00
WA642       0813  26     46.00
WA642       0813  27     47.00
WA642       0813  28     48.00
WA642       0813  29     49.00
WA642       0813  30     44.00
WA642       0813  31     43.00
WA642       0913   1     48.00
WA642       0913   2     47.00
WA642       0913   3     45.00
WA642       0913   4     45.00
WA642       0913   5     45.00
WA642       0913   6     45.00
WA642       0913   7     42.00
WA642       0913   8     42.00
WA642       0913   9     47.00
WA642       0913  10     47.00
WA642       0913  11     48.00
WA642       0913  12     51.00
WA642       0913  13     52.00
WA642       0913  14     52.00
WA642       0913  15     48.00
WA642       0913  16     45.00
WA642       0913  17     39.00
WA642       0913  18     35.00
WA642       0913  19     34.00
WA642       0913  20     37.00
WA642       0913  21     42.00
WA642       0913  22     36.00
WA642       0913  23     36.00
WA642       0913  24     33.00
WA642       0913  25     34.00
WA642       0913  26     31.00
WA642       0913  27     30.00
WA642       0913  28     34.00
WA642       0913  29     33.00
WA642       0913  30     30.00
WA642       1013   1     31.00
WA642       1013   2     32.00
WA642       1013   3     28.00
WA642       1013   4     27.00
WA642       1013   5     33.00
WA642       1013   6     35.00
WA642       1013   7     34.00
WA642       1013   8     28.00
WA642       1013   9     28.00
WA642       1013  10     29.00
WA642       1013  11     31.00
WA642       1013  12     32.00
WA642       1013  13     28.00
WA642       1013  14     29.00
WA642       1013  15     29.00
WA642       1013  16     34.00
WA642       1013  17     34.00
WA642       1013  18     32.00
WA642       1013  19     39.00
WA642       1013  20     39.00
WA642       1013  21     40.00
WA642       1013  22     39.00
WA642       1013  23     36.00
WA642       1013  24     35.00
WA642       1013  25     35.00
WA642       1013  26     33.00
WA642       1013  27     31.00
WA642       1013  28     26.00
WA642       1013  29     25.00
WA642       1013  30     30.00
WA642       1013  31     33.00
WA642       1113   1     31.00
WA642       1113   2     28.00
WA642       1113   3     26.00
WA642       1113   4     21.00
WA642       1113   5     30.00
WA642       1113   6     25.00
WA642       1113   7     32.00
WA642       1113   8     27.00
WA642       1113   9     25.00
WA642       1113  10     33.00
WA642       1113  11     31.00
WA642       1113  12     33.00
WA642       1113  13     29.00
WA642       1113  14     29.00
WA642       1113  15     26.00
WA642       1113  16     26.00
WA642       1113  17     26.00
WA642       1113  18     34.00
WA642       1113  19     22.00
WA642       1113  20     10.00
WA642       1113  21      9.00
WA642       1113  22     17.00
WA642       1113  23     18.00
WA642       1113  24     30.00
WA642       1113  25     32.00
WA642       1113  26     31.00
WA642       1113  27     29.00
WA642       1113  28     29.00
WA642       1113  29     30.00
WA642       1113  30     31.00
WA642       1213   1     31.00
WA642       1213   2     18.00
WA642       1213   3      6.00
WA642       1213   4      1.00
WA642       1213   5      1.00
WA642       1213   6      0.00
WA642       1213   7     -9.00
WA642       1213   8      1.00
WA642       1213   9     11.00
WA642       1213  10     17.00
WA642       1213  11     20.00
WA642       1213  12     25.00
WA642       1213  13     30.00
WA642       1213  14     30.00
WA642       1213  15     30.00
WA642       1213  16     24.00
WA642       1213  17     29.00
WA642       1213  18     19.00
WA642       1213  19     11.00
WA642       1213  20     16.00
WA642       1213  21     29.00
WA642       1213  22     31.00
WA642       1213  23     25.00
WA642       1213  24     17.00
WA642       1213  25     24.00
WA642       1213  26     30.00
WA642       1213  27     30.00
WA642       1213  28     24.00
WA642       1213  29     27.00
WA642       1213  30     33.00
WA642       1213  31     25.00
WA642       0114   1     26.00
WA642       0114   2     31.00
WA642       0114   3     18.00
WA642       0114   4     13.00
WA642       0114   5     20.00
WA642       0114   6     21.00
WA642       0114   7     32.00
WA642       0114   8     28.00
WA642       0114   9     23.00
WA642       0114  10     30.00
WA642       0114  11     27.00
WA642       0114  12     24.00
WA642       0114  13     31.00
WA642       0114  14     28.00
WA642       0114  15     26.00
WA642       0114  16     31.00
WA642       0114  17     30.00
WA642       0114  18     30.00
WA642       0114  19     27.00
WA642       0114  20     22.00
WA642       0114  21     29.00
WA642       0114  22     27.00
WA642       0114  23     24.00
WA642       0114  24     23.00
WA642       0114  25     31.00
WA642       0114  26     29.00
WA642       0114  27     25.00
WA642       0114  28     27.00
WA642       0114  29     28.00
WA642       0114  30     24.00
WA642       0114  31     25.00
WA642       0214   1     13.00
WA642       0214   2     10.00
WA642       0214   3      3.00
WA642       0214   4      0.00
WA642       0214   5    -13.00
WA642       0214   6     -7.00
WA642       0214   7     -5.00
WA642       0214   8      3.00
WA642       0214   9      9.00
WA642       0214  10     26.00
WA642       0214  11     27.00
WA642       0214  12     29.00
WA642       0214  13     25.00
WA642       0214  14     23.00
WA642       0214  15     18.00
WA642       0214  16     22.00
WA642       0214  17     24.00
WA642       0214  18     21.00
WA642       0214  19     20.00
WA642       0214  20     24.00
WA642       0214  21     17.00
WA642       0214  22     16.00
WA642       0214  23     23.00
WA642       0214  24     25.00
WA642       0214  25     20.00
WA642       0214  26     20.00
WA642       0214  27     25.00
WA642       0214  28     27.00
WA642       0314   1     12.00
WA642       0314   2     13.00
WA642       0314   3     31.00
WA642       0314   4     32.00
WA642       0314   5     33.00
WA642       0314   6     31.00
WA642       0314   7     26.00
WA642       0314   8     26.00
WA642       0314   9     34.00
WA642       0314  10     27.00
WA642       0314  11     20.00
WA642       0314  12     22.00
WA642       0314  13     26.00
WA642       0314  14     25.00
WA642       0314  15     24.00
WA642       0314  16     26.00
WA642       0314  17     24.00
WA642       0314  18     21.00
WA642       0314  19     20.00
WA642       0314  20     19.00
WA642       0314  21     13.00
WA642       0314  22     15.00
WA642       0314  23     25.00
WA642       0314  24     24.00
WA642       0314  25     27.00
WA642       0314  26     28.00
WA642       0314  27     28.00
WA642       0314  28     30.00
WA642       0314  29     29.00
WA642       0314  30     20.00
WA642       0314  31     18.00
WA642       0414   1     29.00
WA642       0414   2     24.00
WA642       0414   3     27.00
WA642       0414   4     29.00
WA642       0414   5     28.00
WA642       0414   6     33.00
WA642       0414   7     33.00
WA642       0414   8     34.00
WA642       0414   9     29.00
WA642       0414  10     29.00
WA642       0414  11     29.00
WA642       0414  12     29.00
WA642       0414  13     25.00
WA642       0414  14     26.00
WA642       0414  15     27.00
WA642       0414  16     31.00
WA642       0414  17     28.00
WA642       0414  18     25.00
WA642       0414  19     26.00
WA642       0414  20     27.00
WA642       0414  21     32.00
WA642       0414  22     27.00
WA642       0414  23     29.00
WA642       0414  24     29.00
WA642       0414  25     28.00
WA642       0414  26     28.00
WA642       0414  27     24.00
WA642       0414  28     21.00
WA642       0414  29     27.00
WA642       0414  30     31.00
WA642       0514   1     36.00
WA642       0514   2     38.00
WA642       0514   3     34.00
WA642       0514   4     33.00
WA642       0514   5     31.00
WA642       0514   6     34.00
WA642       0514   7     30.00
WA642       0514   8     33.00
WA642       0514   9     30.00
WA642       0514  10     30.00
WA642       0514  11     33.00
WA642       0514  12     31.00
WA642       0514  13     34.00
WA642       0514  14     38.00
WA642       0514  15     40.00
WA642       0514  16     36.00
WA642       0514  17     34.00
WA642       0514  18     33.00
WA642       0514  19     34.00
WA642       0514  20     35.00
WA642       0514  21     35.00
WA642       0514  22     37.00
WA642       0514  23     37.00
WA642       0514  24     33.00
WA642       0514  25     33.00
WA642       0514  26     33.00
WA642       0514  27     31.00
WA642       0514  28     33.00
WA642       0514  29     31.00
WA642       0514  30     31.00
WA642       0514  31     36.00
WA642       0614   1     37.00
WA642       0614   2     38.00
WA642       0614   3     37.00
WA642       0614   4     38.00
WA642       0614   5     34.00
WA642       0614   6     33.00
WA642       0614   7     36.00
WA642       0614   8     42.00
WA642       0614   9     40.00
WA642       0614  10     40.00
WA642       0614  11     35.00
WA642       0614  12     36.00
WA642       0614  13     36.00
WA642       0614  14     35.00
WA642       0614  15     33.00
WA642       0614  16     32.00
WA642       0614  17     35.00
WA642       0614  18     35.00
WA642       0614  19     35.00
WA642       0614  20     36.00
WA642       0614  21     34.00
WA642       0614  22     37.00
WA642       0614  23     42.00
WA642       0614  24     42.00
WA642       0614  25     38.00
WA642       0614  26     42.00
WA642       0614  27     40.00
WA642       0614  28     41.00
WA642       0614  29     39.00
WA642       0614  30     36.00
WA642       0714   1     41.00
WA642       0714   2     44.00
WA642       0714   3     42.00
WA642       0714   4     37.00
WA642       0714   5     43.00
WA642       0714   6     46.00
WA642       0714   7     46.00
WA642       0714   8     47.00
WA642       0714   9     45.00
WA642       0714  10     41.00
WA642       0714  11     46.00
WA642       0714  12     52.00
WA642       0714  13     55.00
WA642       0714  14     55.00
WA642       0714  15     52.00
WA642       0714  16     50.00
WA642       0714  17     50.00
WA642       0714  18     49.00
WA642       0714  19     52.00
WA642       0714  20     42.00
WA642       0714  21     38.00
WA642       0714  22     47.00
WA642       0714  23     40.00
WA642       0714  24     40.00
WA642       0714  25     36.00
WA642       0714  26     40.00
WA642       0714  27     45.00
WA642       0714  28     52.00
WA642       0714  29     52.00
WA642       0714  30     50.00
WA642       0714  31     56.00
WA642       0814   1     56.00
WA642       0814   2     54.00
WA642       0814   3     53.00
WA642       0814   4     52.00
WA642       0814   5     50.00
WA642       0814   6     46.00
WA642       0814   7     43.00
WA642       0814   8     42.00
WA642       0814   9     42.00
WA642       0814  10     48.00
WA642       0814  11     53.00
WA642       0814  12     51.00
WA642       0814  13     48.00
WA642       0814  14     45.00
WA642       0814  15     48.00
WA642       0814  16     48.00
WA642       0814  17     47.00
WA642       0814  18     49.00
WA642       0814  19     51.00
WA642       0814  20     44.00
WA642       0814  21     40.00
WA642       0814  22     39.00
WA642       0814  23     41.00
WA642       0814  24     42.00
WA642       0814  25     42.00
WA642       0814  26     46.00
WA642       0814  27     49.00
WA642       0814  28     45.00
WA642       0814  29     42.00
WA642       0814  30     40.00
WA642       0814  31     37.00
WA642       0914   1     36.00
WA642       0914   2     39.00
WA642       0914   3     36.00
WA642       0914   4     36.00
WA642       0914   5     38.00
WA642       0914   6     40.00
WA642       0914   7     45.00
WA642       0914   8     42.00
WA642       0914   9     42.00
WA642       0914  10     34.00
WA642       0914  11     30.00
WA642       0914  12     31.00
WA642       0914  13     35.00
WA642       0914  14     38.00
WA642       0914  15     41.00
WA642       0914  16     47.00
WA642       0914  17     48.00
WA642       0914  18     45.00
WA642       0914  19     43.00
WA642       0914  20     42.00
WA642       0914  21     45.00
WA642       0914  22     49.00
WA642       0914  23     44.00
WA642       0914  24     45.00
WA642       0914  25     42.00
WA642       0914  26     39.00
WA642       0914  27     38.00
WA642       0914  28     40.00
WA642       0914  29     36.00
WA642       0914  30     37.00
WA642       1014   1     33.00
WA642       1014   2     31.00
WA642       1014   3     37.00
WA642       1014   4     44.00
WA642       1014   5     46.00
WA642       1014   6     45.00
WA642       1014   7     44.00
WA642       1014   8     41.00
WA642       1014   9     41.00
WA642       1014  10     40.00
WA642       1014  11     35.00
WA642       1014  12     36.00
WA642       1014  13     36.00
WA642       1014  14     37.00
WA642       1014  15     36.00
WA642       1014  16     35.00
WA642       1014  17     36.00
WA642       1014  18     40.00
WA642       1014  19     40.00
WA642       1014  20     38.00
WA642       1014  21     36.00
WA642       1014  22     38.00
WA642       1014  23     34.00
WA642       1014  24     33.00
WA642       1014  25     34.00
WA642       1014  26     30.00
WA642       1014  27     27.00
WA642       1014  28     34.00
WA642       1014  29     37.00
WA642       1014  30     39.00
WA642       1014  31     33.00
WA642       1114   1     31.00
WA642       1114   2     31.00
WA642       1114   3     37.00
WA642       1114   4     35.00
WA642       1114   5     36.00
WA642       1114   6     33.00
WA642       1114   7     28.00
WA642       1114   8     32.00
WA642       1114   9     31.00
WA642       1114  10     22.00
WA642       1114  11      8.00
WA642       1114  12      6.00
WA642       1114  13      8.00
WA642       1114  14      8.00
WA642       1114  15      8.00
WA642       1114  16     12.00
WA642       1114  17     16.00
WA642       1114  18     24.00
WA642       1114  19     26.00
WA642       1114  20     29.00
WA642       1114  21     32.00
WA642       1114  22     27.00
WA642       1114  23     24.00
WA642       1114  24     22.00
WA642       1114  25     36.00
WA642       1114  26     38.00
WA642       1114  27     35.00
WA642       1114  28     24.00
WA642       1114  29      4.00
WA642       1114  30      1.00
WA642       1214   1      4.00
WA642       1214   2     14.00
WA642       1214   3     15.00
WA642       1214   4     23.00
WA642       1214   5     31.00
WA642       1214   6     30.00
WA642       1214   7     29.00
WA642       1214   8     30.00
WA642       1214   9     36.00
WA642       1214  10     33.00
WA642       1214  11     31.00
WA642       1214  12     28.00
WA642       1214  13     22.00
WA642       1214  14     20.00
WA642       1214  15     23.00
WA642       1214  16     25.00
WA642       1214  17     26.00
WA642       1214  18     30.00
WA642       1214  19     29.00
WA642       1214  20     28.00
WA642       1214  21     31.00
WA642       1214  22     21.00
WA642       1214  23     25.00
WA642       1214  24     25.00
WA642       1214  25     23.00
WA642       1214  26     18.00
WA642       1214  27     21.00
WA642       1214  28     22.00
WA642       1214  29     10.00
WA642       1214  30      0.00
WA642       1214  31     14.00
WA642       0115   1     21.00
WA642       0115   2     26.00
WA642       0115   3     16.00
WA642       0115   4     25.00
WA642       0115   5     34.00
WA642       0115   6     33.00
WA642       0115   7     33.00
WA642       0115   8     29.00
WA642       0115   9     26.00
WA642       0115  10     31.00
WA642       0115  11     28.00
WA642       0115  12     25.00
WA642       0115  13     19.00
WA642       0115  14     16.00
WA642       0115  15     16.00
WA642       0115  16     20.00
WA642       0115  17     23.00
WA642       0115  18     30.00
WA642       0115  19     19.00
WA642       0115  20     18.00
WA642       0115  21     17.00
WA642       0115  22     30.00
WA642       0115  23     36.00
WA642       0115  24     36.00
WA642       0115  25     35.00
WA642       0115  26     36.00
WA642       0115  27     31.00
WA642       0115  28     24.00
WA642       0115  29     28.00
