$ Get data for 908:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:42:25 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA908           Alpine Meadows
WA908       1106  25     25.00
WA908       1106  26     26.00
WA908       1106  27     22.00
WA908       1106  28     12.00
WA908       1106  29     14.00
WA908       1106  30     31.00
WA908       1206   1     24.00
WA908       1206   2     24.00
WA908       1206   3     32.00
WA908       1206   4     35.00
WA908       1206   5     34.00
WA908       1206   6     38.00
WA908       1206   7     43.00
WA908       1206   8     42.00
WA908       1206   9     35.00
WA908       1206  10     34.00
WA908       1206  11     34.00
WA908       1206  12     33.00
WA908       1206  13     33.00
WA908       1206  14     31.00
WA908       1206  15     27.00
WA908       1206  16     23.00
WA908       1206  17     22.00
WA908       1206  18     25.00
WA908       1206  19     33.00
WA908       1206  20     34.00
WA908       1206  21     31.00
WA908       1206  22     29.00
WA908       1206  23     30.00
WA908       1206  24     29.00
WA908       1206  25     33.00
WA908       1206  26     32.00
WA908       1206  27     27.00
WA908       1206  28     22.00
WA908       1206  29     29.00
WA908       1206  30     28.00
WA908       1206  31     31.00
WA908       0107   1     32.00
WA908       0107   2     36.00
WA908       0107   3     31.00
WA908       0107   4     26.00
WA908       0107   5     24.00
WA908       0107   6     28.00
WA908       0107   7     31.00
WA908       0107   8     31.00
WA908       0107   9     23.00
WA908       0107  10     19.00
WA908       0107  11     15.00
WA908       0107  12     13.00
WA908       0107  13     14.00
WA908       0107  14     16.00
WA908       0107  15     24.00
WA908       0107  16     26.00
WA908       0107  17     26.00
WA908       0107  18     28.00
WA908       0107  19     32.00
WA908       0107  20     26.00
WA908       0107  21     28.00
WA908       0107  22     34.00
WA908       0107  23     36.00
WA908       0107  24     34.00
WA908       0107  25     32.00
WA908       0107  26     32.00
WA908       0107  27     36.00
WA908       0107  28     36.00
WA908       0107  29     35.00
WA908       0107  30     33.00
WA908       0107  31     31.00
WA908       0207   1     30.00
WA908       0207   2     29.00
WA908       0207   3     30.00
WA908       0207   4     37.00
WA908       0207   5     42.00
WA908       0207   6     39.00
WA908       0207   7     37.00
WA908       0207   8     34.00
WA908       0207   9     34.00
WA908       0207  10     35.00
WA908       0207  11     34.00
WA908       0207  12     34.00
WA908       0207  13     34.00
WA908       0207  14     34.00
WA908       0207  15     35.00
WA908       0207  16     35.00
WA908       0207  17     34.00
WA908       0207  18     31.00
WA908       0207  19     32.00
WA908       0207  20     28.00
WA908       0207  21     28.00
WA908       0207  22     26.00
WA908       0207  23     25.00
WA908       0207  24     26.00
WA908       0207  25     30.00
WA908       0207  26     24.00
WA908       0207  27     23.00
WA908       0207  28     21.00
WA908       0307   1     19.00
WA908       0307   2     19.00
WA908       0307   3     35.00
WA908       0307   4     34.00
WA908       0307   5     37.00
WA908       0307   6     39.00
WA908       0307   7     33.00
WA908       0307   8     31.00
WA908       0307   9     33.00
WA908       0307  10     37.00
WA908       0307  11     42.00
WA908       0307  12     31.00
WA908       0307  13     29.00
WA908       0307  14     26.00
WA908       0307  15     26.00
WA908       0307  16     36.00
WA908       0307  17     40.00
WA908       0307  18     39.00
WA908       0307  19     34.00
WA908       0307  20     27.00
WA908       0307  21     24.00
WA908       0307  22     34.00
WA908       0307  23     34.00
WA908       0307  24     34.00
WA908       0307  25     32.00
WA908       0307  26     29.00
WA908       0307  27     30.00
WA908       0307  28     29.00
WA908       0307  29     31.00
WA908       0307  30     37.00
WA908       0307  31     31.00
WA908       0407   1     28.00
WA908       0407   2     26.00
WA908       0407   3     25.00
WA908       0407   4     35.00
WA908       0407   5     38.00
WA908       0407   6     43.00
WA908       0407   7     42.00
WA908       0407   8     38.00
WA908       0407   9     32.00
WA908       0407  10     31.00
WA908       0407  11     29.00
WA908       0407  12     34.00
WA908       0407  13     33.00
WA908       0407  14     33.00
WA908       0407  15     32.00
WA908       0407  16     33.00
WA908       0407  17     32.00
WA908       0407  18     32.00
WA908       0407  19     31.00
WA908       0407  20     31.00
WA908       0407  21     32.00
WA908       0407  22     36.00
WA908       0407  23     35.00
WA908       0407  24     36.00
WA908       0407  25     34.00
WA908       0407  26     37.00
WA908       0407  27     39.00
WA908       0407  28     35.00
WA908       0407  29     34.00
WA908       0407  30     34.00
WA908       0507   1     35.00
WA908       0507   2     33.00
WA908       0507   3     33.00
WA908       0507   4     33.00
WA908       0507   5     32.00
WA908       0507   6     35.00
WA908       0507   7     42.00
WA908       0507   8     34.00
WA908       0507   9     33.00
WA908       0507  10     36.00
WA908       0507  11     37.00
WA908       0507  12     35.00
WA908       0507  13     33.00
WA908       0507  14     34.00
WA908       0507  15     44.00
WA908       0507  16     40.00
WA908       0507  17     39.00
WA908       0507  18     38.00
WA908       0507  19     38.00
WA908       0507  20     34.00
WA908       0507  21     34.00
WA908       0507  22     38.00
WA908       0507  23     38.00
WA908       0507  24     38.00
WA908       0507  25     44.00
WA908       0507  26     45.00
WA908       0507  27     36.00
WA908       0507  28     37.00
WA908       0507  29     38.00
WA908       0507  30     50.00
WA908       0507  31     51.00
WA908       0607   1     49.00
WA908       0607   2     50.00
WA908       0607   3     51.00
WA908       0607   4     46.00
WA908       0607   5     39.00
WA908       0607   6     37.00
WA908       0607   7     39.00
WA908       0607   8     41.00
WA908       0607   9     42.00
WA908       0607  10     39.00
WA908       0607  11     37.00
WA908       0607  12     38.00
WA908       0607  13     41.00
WA908       0607  14     40.00
WA908       0607  15     43.00
WA908       0607  16     41.00
WA908       0607  17     41.00
WA908       0607  18     40.00
WA908       0607  19     40.00
WA908       0607  20     47.00
WA908       0607  21     45.00
WA908       0607  22     40.00
WA908       0607  23     39.00
WA908       0607  24     35.00
WA908       0607  25     35.00
WA908       0607  26     45.00
WA908       0607  27     46.00
WA908       0607  28     49.00
WA908       0607  29     44.00
WA908       0607  30     40.00
WA908       0707   1     46.00
WA908       0707   2     46.00
WA908       0707   3     49.00
WA908       0707   4     54.00
WA908       0707   5     53.00
WA908       0707   6     49.00
WA908       0707   7     48.00
WA908       0707   8     48.00
WA908       0707   9     50.00
WA908       0707  10     59.00
WA908       0707  11     64.00
WA908       0707  12     56.00
WA908       0707  13     52.00
WA908       0707  14     53.00
WA908       0707  15     54.00
WA908       0707  16     52.00
WA908       0707  17     54.00
WA908       0707  18     51.00
WA908       0707  19     49.00
WA908       0707  20     49.00
WA908       0707  21     51.00
WA908       0707  22     54.00
WA908       0707  23     49.00
WA908       0707  24     43.00
WA908       0707  25     47.00
WA908       0707  26     51.00
WA908       0707  27     49.00
WA908       0707  28     50.00
WA908       0707  29     45.00
WA908       0707  30     45.00
WA908       0707  31     46.00
WA908       0807   1     52.00
WA908       0807   2     53.00
WA908       0807   3     46.00
WA908       0807   4     46.00
WA908       0807   5     51.00
WA908       0807   6     50.00
WA908       0807   7     47.00
WA908       0807   8     46.00
WA908       0807   9     45.00
WA908       0807  10     44.00
WA908       0807  11     45.00
WA908       0807  12     45.00
WA908       0807  13     45.00
WA908       0807  14     53.00
WA908       0807  15     56.00
WA908       0807  16     47.00
WA908       0807  17     46.00
WA908       0807  18     46.00
WA908       0807  19     45.00
WA908       0807  20     47.00
WA908       0807  21     50.00
WA908       0807  22     49.00
WA908       0807  23     49.00
WA908       0807  24     49.00
WA908       0807  25     47.00
WA908       0807  26     42.00
WA908       0807  27     41.00
WA908       0807  28     45.00
WA908       0807  29     55.00
WA908       0807  30     54.00
WA908       0807  31     47.00
WA908       0907   1     44.00
WA908       0907   2     50.00
WA908       0907   3     50.00
WA908       0907   4     52.00
WA908       0907   5     48.00
WA908       0907   6     46.00
WA908       0907   7     43.00
WA908       0907   8     45.00
WA908       0907   9     49.00
WA908       0907  10     56.00
WA908       0907  11     55.00
WA908       0907  12     52.00
WA908       0907  13     52.00
WA908       0907  14     49.00
WA908       0907  15     47.00
WA908       0907  16     45.00
WA908       0907  17     42.00
WA908       0907  18     38.00
WA908       0907  19     37.00
WA908       0907  20     41.00
WA908       0907  21     41.00
WA908       0907  22     38.00
WA908       0907  23     39.00
WA908       0907  24     38.00
WA908       0907  25     41.00
WA908       0907  26     41.00
WA908       0907  27     40.00
WA908       0907  28     35.00
WA908       0907  29     36.00
WA908       0907  30     41.00
WA908       1007   1     40.00
WA908       1007   2     35.00
WA908       1007   3     35.00
WA908       1007   4     34.00
WA908       1007   5     33.00
WA908       1007   6     36.00
WA908       1007   7     37.00
WA908       1007   8     35.00
WA908       1007   9     46.00
WA908       1007  10     41.00
WA908       1007  11     38.00
WA908       1007  12     40.00
WA908       1007  13     39.00
WA908       1007  14     45.00
WA908       1007  15     40.00
WA908       1007  16     35.00
WA908       1007  17     33.00
WA908       1007  18     36.00
WA908       1007  19     34.00
WA908       1007  20     34.00
WA908       1007  21     37.00
WA908       1007  22     40.00
WA908       1007  23     46.00
WA908       1007  24     35.00
WA908       1007  25     31.00
WA908       1007  26     31.00
WA908       1007  27     41.00
WA908       1007  28     42.00
WA908       1007  29     33.00
WA908       1007  30     31.00
WA908       1007  31     35.00
WA908       1107   1     30.00
WA908       1107   2     30.00
WA908       1107   3     38.00
WA908       1107   4     32.00
WA908       1107   5     32.00
WA908       1107   6     42.00
WA908       1107   7     42.00
WA908       1107   8     44.00
WA908       1107   9     41.00
WA908       1107  10     33.00
WA908       1107  11     33.00
WA908       1107  12     34.00
WA908       1107  13     29.00
WA908       1107  14     29.00
WA908       1107  15     40.00
WA908       1107  16     36.00
WA908       1107  17     34.00
WA908       1107  18     31.00
WA908       1107  19     31.00
WA908       1107  20     28.00
WA908       1107  21     27.00
WA908       1107  22     26.00
WA908       1107  23     31.00
WA908       1107  24     31.00
WA908       1107  25     28.00
WA908       1107  26     29.00
WA908       1107  27     30.00
WA908       1107  28     29.00
WA908       1107  29     25.00
WA908       1107  30     24.00
WA908       1207   1     23.00
WA908       1207   2     27.00
WA908       1207   3     36.00
WA908       1207   4     37.00
WA908       1207   5     31.00
WA908       1207   6     31.00
WA908       1207   7     25.00
WA908       1207   8     24.00
WA908       1207   9     24.00
WA908       1207  10     24.00
WA908       1207  11     29.00
WA908       1207  12     29.00
WA908       1207  13     29.00
WA908       1207  14     32.00
WA908       1207  15     32.00
WA908       1207  16     31.00
WA908       1207  17     25.00
