$ Get data for 681:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:29:38 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA681           Park Creek Ridge
WA681       0111   7     22.00
WA681       0111   8     19.00
WA681       0111   9     17.00
WA681       0111  10     11.00
WA681       0111  11      8.00
WA681       0111  12     11.00
WA681       0111  13     23.00
WA681       0111  14     35.00
WA681       0111  15     30.00
WA681       0111  16     34.00
WA681       0111  17     30.00
WA681       0111  18     26.00
WA681       0111  19     21.00
WA681       0111  20     27.00
WA681       0111  21     30.00
WA681       0111  22     30.00
WA681       0111  23     32.00
WA681       0111  24     32.00
WA681       0111  25     34.00
WA681       0111  26     40.00
WA681       0111  27     39.00
WA681       0111  28     33.00
WA681       0111  29     26.00
WA681       0111  30     18.00
WA681       0111  31     15.00
WA681       0211   1     15.00
WA681       0211   2     13.00
WA681       0211   3     18.00
WA681       0211   4     33.00
WA681       0211   5     28.00
WA681       0211   6     28.00
WA681       0211   7     24.00
WA681       0211   8     21.00
WA681       0211   9     20.00
WA681       0211  10     27.00
WA681       0211  11     28.00
WA681       0211  12     28.00
WA681       0211  13     27.00
WA681       0211  14     28.00
WA681       0211  15     25.00
WA681       0211  16     21.00
WA681       0211  17     20.00
WA681       0211  18     21.00
WA681       0211  19     18.00
WA681       0211  20     17.00
WA681       0211  21     20.00
WA681       0211  22     18.00
WA681       0211  23     15.00
WA681       0211  24      4.00
WA681       0211  25     -1.00
WA681       0211  26      6.00
WA681       0211  27     13.00
WA681       0211  28     21.00
WA681       0311   1     18.00
WA681       0311   2     22.00
WA681       0311   3     20.00
WA681       0311   4     17.00
WA681       0311   5     23.00
WA681       0311   6     22.00
WA681       0311   7     21.00
WA681       0311   8     20.00
WA681       0311   9     27.00
WA681       0311  10     26.00
WA681       0311  11     25.00
WA681       0311  12     28.00
WA681       0311  13     27.00
WA681       0311  14     29.00
WA681       0311  15     29.00
WA681       0311  16     26.00
WA681       0311  17     23.00
WA681       0311  18     27.00
WA681       0311  19     26.00
WA681       0311  20     25.00
WA681       0311  21     30.00
WA681       0311  22     26.00
WA681       0311  23     24.00
WA681       0311  24     30.00
WA681       0311  25     29.00
WA681       0311  26     29.00
WA681       0311  27     30.00
WA681       0311  28     30.00
WA681       0311  29     30.00
WA681       0311  30     32.00
WA681       0311  31     33.00
WA681       0411   1     31.00
WA681       0411   2     28.00
WA681       0411   3     28.00
WA681       0411   4     28.00
WA681       0411   5     25.00
WA681       0411   6     22.00
WA681       0411   7     19.00
WA681       0411   8     26.00
WA681       0411   9     29.00
WA681       0411  10     33.00
WA681       0411  11     26.00
WA681       0411  12     22.00
WA681       0411  13     28.00
WA681       0411  14     25.00
WA681       0411  15     22.00
WA681       0411  16     26.00
WA681       0411  17     23.00
WA681       0411  18     23.00
WA681       0411  19     24.00
WA681       0411  20     24.00
WA681       0411  21     22.00
WA681       0411  22     24.00
WA681       0411  23     29.00
WA681       0411  24     34.00
WA681       0411  25     29.00
WA681       0411  26     30.00
WA681       0411  27     29.00
WA681       0411  28     26.00
WA681       0411  29     27.00
WA681       0411  30     29.00
WA681       0511   1     29.00
WA681       0511   2     30.00
WA681       0511   3     30.00
WA681       0511   4     29.00
WA681       0511   5     36.00
WA681       0511   6     35.00
WA681       0511   7     32.00
WA681       0511   8     32.00
WA681       0511   9     34.00
WA681       0511  10     36.00
WA681       0511  11     32.00
WA681       0511  12     28.00
WA681       0511  13     34.00
WA681       0511  14     40.00
WA681       0511  15     36.00
WA681       0511  16     31.00
WA681       0511  17     31.00
WA681       0511  18     36.00
WA681       0511  19     39.00
WA681       0511  20     44.00
WA681       0511  21     36.00
WA681       0511  22     36.00
WA681       0511  23     35.00
WA681       0511  24     36.00
WA681       0511  25     33.00
WA681       0511  26     31.00
WA681       0511  27     34.00
WA681       0511  28     34.00
WA681       0511  29     38.00
WA681       0511  30     38.00
WA681       0511  31     36.00
WA681       0611   1     37.00
WA681       0611   2     36.00
WA681       0611   3     38.00
WA681       0611   4     42.00
WA681       0611   5     49.00
WA681       0611   6     47.00
WA681       0611   7     39.00
WA681       0611   8     36.00
WA681       0611   9     42.00
WA681       0611  10     43.00
WA681       0611  11     41.00
WA681       0611  12     40.00
WA681       0611  13     40.00
WA681       0611  14     38.00
WA681       0611  15     36.00
WA681       0611  16     36.00
WA681       0611  17     40.00
WA681       0611  18     40.00
WA681       0611  19     42.00
WA681       0611  20     42.00
WA681       0611  21     43.00
WA681       0611  22     47.00
WA681       0611  23     39.00
WA681       0611  24     38.00
WA681       0611  25     38.00
WA681       0611  26     40.00
WA681       0611  27     49.00
WA681       0611  28     51.00
WA681       0611  29     42.00
WA681       0611  30     37.00
WA681       0711   1     39.00
WA681       0711   2     49.00
WA681       0711   3     44.00
WA681       0711   4     42.00
WA681       0711   5     51.00
WA681       0711   6     54.00
WA681       0711   7     41.00
WA681       0711   8     38.00
WA681       0711   9     37.00
WA681       0711  10     45.00
WA681       0711  11     49.00
WA681       0711  12     47.00
WA681       0711  13     44.00
WA681       0711  14     45.00
WA681       0711  15     44.00
WA681       0711  16     49.00
WA681       0711  17     48.00
WA681       0711  18     49.00
WA681       0711  19     44.00
WA681       0711  20     43.00
WA681       0711  21     42.00
WA681       0711  22     40.00
WA681       0711  23     42.00
WA681       0711  24     54.00
WA681       0711  25     46.00
WA681       0711  26     45.00
WA681       0711  27     45.00
WA681       0711  28     45.00
WA681       0711  29     49.00
WA681       0711  30     49.00
WA681       0711  31     47.00
WA681       0811   1     46.00
WA681       0811   2     53.00
WA681       0811   3     49.00
WA681       0811   4     54.00
WA681       0811   5     50.00
WA681       0811   6     49.00
WA681       0811   7     49.00
WA681       0811   8     51.00
WA681       0811   9     47.00
WA681       0811  10     46.00
WA681       0811  11     46.00
WA681       0811  12     48.00
WA681       0811  13     50.00
WA681       0811  14     45.00
WA681       0811  15     44.00
WA681       0811  16     45.00
WA681       0811  17     50.00
WA681       0811  18     48.00
WA681       0811  19     49.00
WA681       0811  20     55.00
WA681       0811  21     60.00
WA681       0811  22     52.00
WA681       0811  23     51.00
WA681       0811  24   -999.00
WA681       0811  25     56.00
WA681       0811  26     56.00
WA681       0811  27     59.00
WA681       0811  28     60.00
WA681       0811  29     49.00
WA681       0811  30     45.00
WA681       0811  31     43.00
WA681       0911   1     42.00
WA681       0911   2     44.00
WA681       0911   3     47.00
WA681       0911   4     50.00
WA681       0911   5     56.00
WA681       0911   6     55.00
WA681       0911   7     58.00
WA681       0911   8     61.00
WA681       0911   9     63.00
WA681       0911  10     63.00
WA681       0911  11     65.00
WA681       0911  12     59.00
WA681       0911  13     58.00
WA681       0911  14     48.00
WA681       0911  15     44.00
WA681       0911  16     41.00
WA681       0911  17     39.00
WA681       0911  18     44.00
WA681       0911  19     44.00
WA681       0911  20     46.00
WA681       0911  21     51.00
WA681       0911  22     54.00
WA681       0911  23     58.00
WA681       0911  24     54.00
WA681       0911  25     41.00
WA681       0911  26     34.00
WA681       0911  27     39.00
WA681       0911  28     37.00
WA681       0911  29     43.00
WA681       0911  30     48.00
WA681       1011   1     41.00
WA681       1011   2     40.00
WA681       1011   3     42.00
WA681       1011   4     39.00
WA681       1011   5     37.00
WA681       1011   6     37.00
WA681       1011   7     37.00
WA681       1011   8     37.00
WA681       1011   9     41.00
WA681       1011  10     39.00
WA681       1011  11     36.00
WA681       1011  12     35.00
WA681       1011  13     33.00
WA681       1011  14     35.00
WA681       1011  15     36.00
WA681       1011  16     36.00
WA681       1011  17     40.00
WA681       1011  18     37.00
WA681       1011  19     40.00
WA681       1011  20     37.00
WA681       1011  21     39.00
WA681       1011  22     35.00
WA681       1011  23     34.00
WA681       1011  24     31.00
WA681       1011  25     29.00
WA681       1011  26     29.00
WA681       1011  27     30.00
WA681       1011  28     30.00
WA681       1011  29     31.00
WA681       1011  30     31.00
WA681       1011  31     29.00
WA681       1111   1     26.00
WA681       1111   2     26.00
WA681       1111   3     27.00
WA681       1111   4     25.00
WA681       1111   5     21.00
WA681       1111   6     23.00
WA681       1111   7     30.00
WA681       1111   8     29.00
WA681       1111   9     28.00
WA681       1111  10     29.00
WA681       1111  11     23.00
WA681       1111  12     25.00
WA681       1111  13     27.00
WA681       1111  14     23.00
WA681       1111  15     19.00
WA681       1111  16     19.00
WA681       1111  17     21.00
WA681       1111  18     19.00
WA681       1111  19     16.00
WA681       1111  20     11.00
WA681       1111  21     15.00
WA681       1111  22     21.00
WA681       1111  23     26.00
WA681       1111  24     22.00
WA681       1111  25     23.00
WA681       1111  26     23.00
WA681       1111  27     26.00
WA681       1111  28     26.00
WA681       1111  29     26.00
WA681       1111  30     27.00
WA681       1211   1     28.00
WA681       1211   2     26.00
WA681       1211   3     28.00
WA681       1211   4     26.00
WA681       1211   5     25.00
WA681       1211   6     33.00
WA681       1211   7     28.00
WA681       1211   8     27.00
WA681       1211   9     25.00
WA681       1211  10     23.00
WA681       1211  11     21.00
WA681       1211  12     18.00
WA681       1211  13     18.00
WA681       1211  14     17.00
WA681       1211  15     20.00
WA681       1211  16     33.00
WA681       1211  17     24.00
WA681       1211  18     29.00
WA681       1211  19     30.00
WA681       1211  20     26.00
WA681       1211  21     22.00
WA681       1211  22     12.00
WA681       1211  23     15.00
WA681       1211  24     22.00
WA681       1211  25     22.00
WA681       1211  26     22.00
WA681       1211  27     25.00
WA681       1211  28     33.00
WA681       1211  29     28.00
WA681       1211  30     22.00
WA681       1211  31     20.00
WA681       0112   1     20.00
WA681       0112   2     21.00
WA681       0112   3     27.00
WA681       0112   4     29.00
WA681       0112   5     26.00
WA681       0112   6     22.00
WA681       0112   7     22.00
WA681       0112   8     28.00
WA681       0112   9     28.00
WA681       0112  10     18.00
WA681       0112  11     14.00
WA681       0112  12     18.00
WA681       0112  13     17.00
WA681       0112  14     18.00
WA681       0112  15     10.00
WA681       0112  16     10.00
WA681       0112  17     13.00
WA681       0112  18      9.00
WA681       0112  19      8.00
WA681       0112  20     12.00
WA681       0112  21     19.00
WA681       0112  22     20.00
WA681       0112  23     22.00
WA681       0112  24     18.00
WA681       0112  25     24.00
WA681       0112  26     22.00
WA681       0112  27     18.00
WA681       0112  28     24.00
WA681       0112  29     34.00
