$ Get data for 630:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:26 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA630           Miners Ridge
WA630       0111   1   -999.00
WA630       0111   2   -999.00
WA630       0111   3   -999.00
WA630       0111   4   -999.00
WA630       0111   5   -999.00
WA630       0111   6   -999.00
WA630       0111   7   -999.00
WA630       0111   8   -999.00
WA630       0111   9   -999.00
WA630       0111  10   -999.00
WA630       0111  11   -999.00
WA630       0111  12   -999.00
WA630       0111  13   -999.00
WA630       0111  14   -999.00
WA630       0111  15   -999.00
WA630       0111  16   -999.00
WA630       0111  17   -999.00
WA630       0111  18   -999.00
WA630       0111  19   -999.00
WA630       0111  20   -999.00
WA630       0111  21   -999.00
WA630       0111  22   -999.00
WA630       0111  23   -999.00
WA630       0111  24   -999.00
WA630       0111  25   -999.00
WA630       0111  26   -999.00
WA630       0111  27   -999.00
WA630       0111  28   -999.00
WA630       0111  29   -999.00
WA630       0111  30   -999.00
WA630       0111  31   -999.00
WA630       0211   1   -999.00
WA630       0211   2   -999.00
WA630       0211   3   -999.00
WA630       0211   4   -999.00
WA630       0211   5   -999.00
WA630       0211   6   -999.00
WA630       0211   7   -999.00
WA630       0211   8   -999.00
WA630       0211   9   -999.00
WA630       0211  10   -999.00
WA630       0211  11   -999.00
WA630       0211  12   -999.00
WA630       0211  13   -999.00
WA630       0211  14   -999.00
WA630       0211  15   -999.00
WA630       0211  16   -999.00
WA630       0211  17   -999.00
WA630       0211  18   -999.00
WA630       0211  19   -999.00
WA630       0211  20   -999.00
WA630       0211  21   -999.00
WA630       0211  22   -999.00
WA630       0211  23   -999.00
WA630       0211  24   -999.00
WA630       0211  25   -999.00
WA630       0211  26   -999.00
WA630       0211  27   -999.00
WA630       0211  28   -999.00
WA630       0311   1   -999.00
WA630       0311   2   -999.00
WA630       0311   3   -999.00
WA630       0311   4   -999.00
WA630       0311   5   -999.00
WA630       0311   6   -999.00
WA630       0311   7   -999.00
WA630       0311   8   -999.00
WA630       0311   9   -999.00
WA630       0311  10   -999.00
WA630       0311  11   -999.00
WA630       0311  12   -999.00
WA630       0311  13   -999.00
WA630       0311  14   -999.00
WA630       0311  15   -999.00
WA630       0311  16   -999.00
WA630       0311  17   -999.00
WA630       0311  18   -999.00
WA630       0311  19   -999.00
WA630       0311  20   -999.00
WA630       0311  21   -999.00
WA630       0311  22   -999.00
WA630       0311  23   -999.00
WA630       0311  24   -999.00
WA630       0311  25   -999.00
WA630       0311  26   -999.00
WA630       0311  27   -999.00
WA630       0311  28   -999.00
WA630       0311  29   -999.00
WA630       0311  30   -999.00
WA630       0311  31   -999.00
WA630       0411   1   -999.00
WA630       0411   2   -999.00
WA630       0411   3   -999.00
WA630       0411   4   -999.00
WA630       0411   5   -999.00
WA630       0411   6   -999.00
WA630       0411   7   -999.00
WA630       0411   8   -999.00
WA630       0411   9   -999.00
WA630       0411  10   -999.00
WA630       0411  11   -999.00
WA630       0411  12   -999.00
WA630       0411  13   -999.00
WA630       0411  14   -999.00
WA630       0411  15   -999.00
WA630       0411  16   -999.00
WA630       0411  17   -999.00
WA630       0411  18   -999.00
WA630       0411  19   -999.00
WA630       0411  20   -999.00
WA630       0411  21   -999.00
WA630       0411  22   -999.00
WA630       0411  23   -999.00
WA630       0411  24   -999.00
WA630       0411  25   -999.00
WA630       0411  26   -999.00
WA630       0411  27   -999.00
WA630       0411  28   -999.00
WA630       0411  29   -999.00
WA630       0411  30   -999.00
WA630       0511   1   -999.00
WA630       0511   2   -999.00
WA630       0511   3   -999.00
WA630       0511   4   -999.00
WA630       0511   5   -999.00
WA630       0511   6   -999.00
WA630       0511   7   -999.00
WA630       0511   8   -999.00
WA630       0511   9   -999.00
WA630       0511  10   -999.00
WA630       0511  11   -999.00
WA630       0511  12   -999.00
WA630       0511  13   -999.00
WA630       0511  14   -999.00
WA630       0511  15   -999.00
WA630       0511  16   -999.00
WA630       0511  17   -999.00
WA630       0511  18   -999.00
WA630       0511  19   -999.00
WA630       0511  20   -999.00
WA630       0511  21   -999.00
WA630       0511  22   -999.00
WA630       0511  23   -999.00
WA630       0511  24   -999.00
WA630       0511  25   -999.00
WA630       0511  26   -999.00
WA630       0511  27   -999.00
WA630       0511  28   -999.00
WA630       0511  29   -999.00
WA630       0511  30   -999.00
WA630       0511  31   -999.00
WA630       0611   1   -999.00
WA630       0611   2   -999.00
WA630       0611   3   -999.00
WA630       0611   4   -999.00
WA630       0611   5   -999.00
WA630       0611   6   -999.00
WA630       0611   7   -999.00
WA630       0611   8   -999.00
WA630       0611   9   -999.00
WA630       0611  10   -999.00
WA630       0611  11   -999.00
WA630       0611  12   -999.00
WA630       0611  13   -999.00
WA630       0611  14   -999.00
WA630       0611  15   -999.00
WA630       0611  16   -999.00
WA630       0611  17   -999.00
WA630       0611  18   -999.00
WA630       0611  19   -999.00
WA630       0611  20   -999.00
WA630       0611  21   -999.00
WA630       0611  22   -999.00
WA630       0611  23   -999.00
WA630       0611  24   -999.00
WA630       0611  25   -999.00
WA630       0611  26   -999.00
WA630       0611  27   -999.00
WA630       0611  28   -999.00
WA630       0611  29   -999.00
WA630       0611  30   -999.00
WA630       0711   1   -999.00
WA630       0711   2   -999.00
WA630       0711   3   -999.00
WA630       0711   4   -999.00
WA630       0711   5   -999.00
WA630       0711   6   -999.00
WA630       0711   7   -999.00
WA630       0711   8   -999.00
WA630       0711   9   -999.00
WA630       0711  10   -999.00
WA630       0711  11   -999.00
WA630       0711  12   -999.00
WA630       0711  13   -999.00
WA630       0711  14   -999.00
WA630       0711  15   -999.00
WA630       0711  16   -999.00
WA630       0711  17   -999.00
WA630       0711  18   -999.00
WA630       0711  19   -999.00
WA630       0711  20   -999.00
WA630       0711  21   -999.00
WA630       0711  22   -999.00
WA630       0711  23   -999.00
WA630       0711  24   -999.00
WA630       0711  25   -999.00
WA630       0711  26   -999.00
WA630       0711  27   -999.00
WA630       0711  28   -999.00
WA630       0711  29   -999.00
WA630       0711  30   -999.00
WA630       0711  31   -999.00
WA630       0811   1   -999.00
WA630       0811   2   -999.00
WA630       0811   3   -999.00
WA630       0811   4   -999.00
WA630       0811   5   -999.00
WA630       0811   6   -999.00
WA630       0811   7   -999.00
WA630       0811   8   -999.00
WA630       0811   9   -999.00
WA630       0811  10   -999.00
WA630       0811  11   -999.00
WA630       0811  12   -999.00
WA630       0811  13   -999.00
WA630       0811  14   -999.00
WA630       0811  15   -999.00
WA630       0811  16   -999.00
WA630       0811  17   -999.00
WA630       0811  18   -999.00
WA630       0811  19   -999.00
WA630       0811  20   -999.00
WA630       0811  21   -999.00
WA630       0811  22   -999.00
WA630       0811  23   -999.00
WA630       0811  24   -999.00
WA630       0811  25   -999.00
WA630       0811  26   -999.00
WA630       0811  27   -999.00
WA630       0811  28   -999.00
WA630       0811  29   -999.00
WA630       0811  30   -999.00
WA630       0811  31   -999.00
WA630       0911   1   -999.00
WA630       0911   2   -999.00
WA630       0911   3   -999.00
WA630       0911   4   -999.00
WA630       0911   5   -999.00
WA630       0911   6   -999.00
WA630       0911   7   -999.00
WA630       0911   8   -999.00
WA630       0911   9   -999.00
WA630       0911  10   -999.00
WA630       0911  11   -999.00
WA630       0911  12   -999.00
WA630       0911  13   -999.00
WA630       0911  14   -999.00
WA630       0911  15   -999.00
WA630       0911  16   -999.00
WA630       0911  17   -999.00
WA630       0911  18   -999.00
WA630       0911  19   -999.00
WA630       0911  20   -999.00
WA630       0911  21   -999.00
WA630       0911  22   -999.00
WA630       0911  23   -999.00
WA630       0911  24   -999.00
WA630       0911  25   -999.00
WA630       0911  26   -999.00
WA630       0911  27   -999.00
WA630       0911  28   -999.00
WA630       0911  29   -999.00
WA630       0911  30   -999.00
WA630       1011   1   -999.00
WA630       1011   2   -999.00
WA630       1011   3   -999.00
WA630       1011   4   -999.00
WA630       1011   5   -999.00
WA630       1011   6   -999.00
WA630       1011   7   -999.00
WA630       1011   8   -999.00
WA630       1011   9   -999.00
WA630       1011  10   -999.00
WA630       1011  11   -999.00
WA630       1011  12   -999.00
WA630       1011  13   -999.00
WA630       1011  14   -999.00
WA630       1011  15   -999.00
WA630       1011  16   -999.00
WA630       1011  17   -999.00
WA630       1011  18   -999.00
WA630       1011  19   -999.00
WA630       1011  20   -999.00
WA630       1011  21   -999.00
WA630       1011  22   -999.00
WA630       1011  23   -999.00
WA630       1011  24   -999.00
WA630       1011  25   -999.00
WA630       1011  26   -999.00
WA630       1011  27   -999.00
WA630       1011  28   -999.00
WA630       1011  29   -999.00
WA630       1011  30   -999.00
WA630       1011  31   -999.00
WA630       1111   1   -999.00
WA630       1111   2   -999.00
WA630       1111   3   -999.00
WA630       1111   4   -999.00
WA630       1111   5   -999.00
WA630       1111   6   -999.00
WA630       1111   7   -999.00
WA630       1111   8   -999.00
WA630       1111   9   -999.00
WA630       1111  10   -999.00
WA630       1111  11   -999.00
WA630       1111  12   -999.00
WA630       1111  13   -999.00
WA630       1111  14   -999.00
WA630       1111  15   -999.00
WA630       1111  16   -999.00
WA630       1111  17   -999.00
WA630       1111  18   -999.00
WA630       1111  19   -999.00
WA630       1111  20   -999.00
WA630       1111  21   -999.00
WA630       1111  22   -999.00
WA630       1111  23   -999.00
WA630       1111  24   -999.00
WA630       1111  25   -999.00
WA630       1111  26   -999.00
WA630       1111  27   -999.00
WA630       1111  28   -999.00
WA630       1111  29   -999.00
WA630       1111  30   -999.00
WA630       1211   1   -999.00
WA630       1211   2   -999.00
WA630       1211   3   -999.00
WA630       1211   4   -999.00
WA630       1211   5   -999.00
WA630       1211   6   -999.00
WA630       1211   7   -999.00
WA630       1211   8   -999.00
WA630       1211   9   -999.00
WA630       1211  10   -999.00
WA630       1211  11   -999.00
WA630       1211  12   -999.00
WA630       1211  13   -999.00
WA630       1211  14   -999.00
WA630       1211  15   -999.00
WA630       1211  16   -999.00
WA630       1211  17   -999.00
WA630       1211  18   -999.00
WA630       1211  19   -999.00
WA630       1211  20   -999.00
WA630       1211  21   -999.00
WA630       1211  22   -999.00
WA630       1211  23   -999.00
WA630       1211  24   -999.00
WA630       1211  25   -999.00
WA630       1211  26   -999.00
WA630       1211  27   -999.00
WA630       1211  28   -999.00
WA630       1211  29   -999.00
WA630       1211  30   -999.00
WA630       1211  31   -999.00
WA630       0112   1   -999.00
WA630       0112   2   -999.00
WA630       0112   3   -999.00
WA630       0112   4   -999.00
WA630       0112   5   -999.00
WA630       0112   6   -999.00
WA630       0112   7   -999.00
WA630       0112   8   -999.00
WA630       0112   9   -999.00
WA630       0112  10   -999.00
WA630       0112  11   -999.00
WA630       0112  12   -999.00
WA630       0112  13   -999.00
WA630       0112  14   -999.00
WA630       0112  15   -999.00
WA630       0112  16   -999.00
WA630       0112  17   -999.00
WA630       0112  18   -999.00
WA630       0112  19   -999.00
WA630       0112  20   -999.00
WA630       0112  21   -999.00
WA630       0112  22   -999.00
WA630       0112  23   -999.00
WA630       0112  24   -999.00
WA630       0112  25   -999.00
WA630       0112  26   -999.00
WA630       0112  27   -999.00
WA630       0112  28   -999.00
WA630       0112  29   -999.00
WA630       0112  30   -999.00
WA630       0112  31   -999.00
WA630       0212   1   -999.00
WA630       0212   2   -999.00
