$ Get data for 975:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:49 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA975           Swamp Creek
WA975       0312   3     30.00
WA975       0312   4     34.00
WA975       0312   5     22.00
WA975       0312   6     15.00
WA975       0312   7     10.00
WA975       0312   8     19.00
WA975       0312   9     28.00
WA975       0312  10     34.00
WA975       0312  11     25.00
WA975       0312  12     26.00
WA975       0312  13     20.00
WA975       0312  14     20.00
WA975       0312  15     30.00
WA975       0312  16     26.00
WA975       0312  17     20.00
WA975       0312  18     14.00
WA975       0312  19     20.00
WA975       0312  20     26.00
WA975       0312  21     24.00
WA975       0312  22     22.00
WA975       0312  23     15.00
WA975       0312  24     21.00
WA975       0312  25     26.00
WA975       0312  26     31.00
WA975       0312  27     29.00
WA975       0312  28     33.00
WA975       0312  29     33.00
WA975       0312  30     29.00
WA975       0312  31     28.00
WA975       0412   1     25.00
WA975       0412   2     24.00
WA975       0412   3     30.00
WA975       0412   4     26.00
WA975       0412   5     26.00
WA975       0412   6     29.00
WA975       0412   7     23.00
WA975       0412   8     28.00
WA975       0412   9     36.00
WA975       0412  10     34.00
WA975       0412  11     31.00
WA975       0412  12     31.00
WA975       0412  13     27.00
WA975       0412  14     28.00
WA975       0412  15     31.00
WA975       0412  16     33.00
WA975       0412  17     31.00
WA975       0412  18     31.00
WA975       0412  19     28.00
WA975       0412  20     30.00
WA975       0412  21     28.00
WA975       0412  22     36.00
WA975       0412  23     35.00
WA975       0412  24     36.00
WA975       0412  25     37.00
WA975       0412  26     32.00
WA975       0412  27     31.00
WA975       0412  28     32.00
WA975       0412  29     36.00
WA975       0412  30     34.00
WA975       0512   1     32.00
WA975       0512   2     32.00
WA975       0512   3     35.00
WA975       0512   4     33.00
WA975       0512   5     31.00
WA975       0512   6     30.00
WA975       0512   7     31.00
WA975       0512   8     35.00
WA975       0512   9     30.00
WA975       0512  10     28.00
WA975       0512  11     26.00
WA975       0512  12     30.00
WA975       0512  13     33.00
WA975       0512  14     34.00
WA975       0512  15     36.00
WA975       0512  16     34.00
WA975       0512  17     29.00
WA975       0512  18     28.00
WA975       0512  19     31.00
WA975       0512  20     37.00
WA975       0512  21     36.00
WA975       0512  22     36.00
WA975       0512  23     35.00
WA975       0512  24     36.00
WA975       0512  25     33.00
WA975       0512  26     31.00
WA975       0512  27     33.00
WA975       0512  28     35.00
WA975       0512  29     35.00
WA975       0512  30     35.00
WA975       0512  31     40.00
WA975       0612   1     40.00
WA975       0612   2     38.00
WA975       0612   3     35.00
WA975       0612   4     35.00
WA975       0612   5     37.00
WA975       0612   6     31.00
WA975       0612   7     31.00
WA975       0612   8     35.00
WA975       0612   9     37.00
WA975       0612  10     33.00
WA975       0612  11     31.00
WA975       0612  12     40.00
WA975       0612  13     35.00
WA975       0612  14     33.00
WA975       0612  15     31.00
WA975       0612  16     42.00
WA975       0612  17     42.00
WA975       0612  18     36.00
WA975       0612  19     34.00
WA975       0612  20     34.00
WA975       0612  21     42.00
WA975       0612  22     41.00
WA975       0612  23     43.00
WA975       0612  24     38.00
WA975       0612  25     36.00
WA975       0612  26     41.00
WA975       0612  27     39.00
WA975       0612  28     42.00
WA975       0612  29     44.00
WA975       0612  30     43.00
WA975       0712   1     40.00
WA975       0712   2     39.00
WA975       0712   3     40.00
WA975       0712   4     38.00
WA975       0712   5     37.00
WA975       0712   6     40.00
WA975       0712   7     43.00
WA975       0712   8     47.00
WA975       0712   9     53.00
WA975       0712  10     47.00
WA975       0712  11     45.00
WA975       0712  12     47.00
WA975       0712  13     52.00
WA975       0712  14     51.00
WA975       0712  15     47.00
WA975       0712  16     47.00
WA975       0712  17     53.00
WA975       0712  18     50.00
WA975       0712  19     48.00
WA975       0712  20     50.00
WA975       0712  21     47.00
WA975       0712  22     43.00
WA975       0712  23     42.00
WA975       0712  24     39.00
WA975       0712  25     47.00
WA975       0712  26     49.00
WA975       0712  27     47.00
WA975       0712  28     45.00
WA975       0712  29     46.00
WA975       0712  30     48.00
WA975       0712  31     46.00
WA975       0812   1     45.00
WA975       0812   2     47.00
WA975       0812   3     43.00
WA975       0812   4     49.00
WA975       0812   5     53.00
WA975       0812   6     52.00
WA975       0812   7     47.00
WA975       0812   8     49.00
WA975       0812   9     48.00
WA975       0812  10     46.00
WA975       0812  11     46.00
WA975       0812  12     47.00
WA975       0812  13     47.00
WA975       0812  14     46.00
WA975       0812  15     45.00
WA975       0812  16     48.00
WA975       0812  17     50.00
WA975       0812  18     49.00
WA975       0812  19     50.00
WA975       0812  20     51.00
WA975       0812  21     45.00
WA975       0812  22     42.00
WA975       0812  23     38.00
WA975       0812  24     40.00
WA975       0812  25     36.00
WA975       0812  26     47.00
WA975       0812  27     43.00
WA975       0812  28     41.00
WA975       0812  29     39.00
WA975       0812  30     36.00
WA975       0812  31     39.00
WA975       0912   1     37.00
WA975       0912   2     35.00
WA975       0912   3     37.00
WA975       0912   4     39.00
WA975       0912   5     41.00
WA975       0912   6     40.00
WA975       0912   7     42.00
WA975       0912   8     46.00
WA975       0912   9     45.00
WA975       0912  10     36.00
WA975       0912  11     33.00
WA975       0912  12     31.00
WA975       0912  13     48.00
WA975       0912  14     41.00
WA975       0912  15     42.00
WA975       0912  16     40.00
WA975       0912  17     40.00
WA975       0912  18     45.00
WA975       0912  19     43.00
WA975       0912  20     43.00
WA975       0912  21     44.00
WA975       0912  22     43.00
WA975       0912  23     44.00
WA975       0912  24     42.00
WA975       0912  25     40.00
WA975       0912  26     37.00
WA975       0912  27     39.00
WA975       0912  28     41.00
WA975       0912  29     39.00
WA975       0912  30     35.00
WA975       1012   1     39.00
WA975       1012   2     29.00
WA975       1012   3     26.00
WA975       1012   4     28.00
WA975       1012   5     29.00
WA975       1012   6     30.00
WA975       1012   7     34.00
WA975       1012   8     37.00
WA975       1012   9     37.00
WA975       1012  10     35.00
WA975       1012  11     33.00
WA975       1012  12     38.00
WA975       1012  13     43.00
WA975       1012  14     45.00
WA975       1012  15     44.00
WA975       1012  16     35.00
WA975       1012  17     34.00
WA975       1012  18     37.00
WA975       1012  19     34.00
WA975       1012  20     28.00
WA975       1012  21     27.00
WA975       1012  22     29.00
WA975       1012  23     30.00
WA975       1012  24     31.00
WA975       1012  25     30.00
WA975       1012  26     31.00
WA975       1012  27     33.00
WA975       1012  28     36.00
WA975       1012  29     35.00
WA975       1012  30     37.00
WA975       1012  31     40.00
WA975       1112   1     37.00
WA975       1112   2     34.00
WA975       1112   3     40.00
WA975       1112   4     42.00
WA975       1112   5     33.00
WA975       1112   6     32.00
WA975       1112   7     28.00
WA975       1112   8     24.00
WA975       1112   9     26.00
WA975       1112  10     17.00
WA975       1112  11     17.00
WA975       1112  12     26.00
WA975       1112  13     31.00
WA975       1112  14     30.00
WA975       1112  15     29.00
WA975       1112  16     28.00
WA975       1112  17     33.00
WA975       1112  18     32.00
WA975       1112  19     34.00
WA975       1112  20     32.00
WA975       1112  21     30.00
WA975       1112  22     26.00
WA975       1112  23     31.00
WA975       1112  24     27.00
WA975       1112  25     20.00
WA975       1112  26     24.00
WA975       1112  27     26.00
WA975       1112  28     30.00
WA975       1112  29     33.00
WA975       1112  30     34.00
WA975       1212   1     34.00
WA975       1212   2     33.00
WA975       1212   3     33.00
WA975       1212   4     34.00
WA975       1212   5     28.00
WA975       1212   6     28.00
WA975       1212   7     25.00
WA975       1212   8     22.00
WA975       1212   9     21.00
WA975       1212  10     27.00
WA975       1212  11     28.00
WA975       1212  12     27.00
WA975       1212  13     18.00
WA975       1212  14     21.00
WA975       1212  15     20.00
WA975       1212  16     23.00
WA975       1212  17     24.00
WA975       1212  18     15.00
WA975       1212  19     15.00
WA975       1212  20     20.00
WA975       1212  21     16.00
WA975       1212  22     26.00
WA975       1212  23     25.00
WA975       1212  24     22.00
WA975       1212  25     24.00
WA975       1212  26     25.00
WA975       1212  27     26.00
WA975       1212  28     21.00
WA975       1212  29     24.00
WA975       1212  30     13.00
WA975       1212  31     13.00
WA975       0113   1     16.00
WA975       0113   2     18.00
WA975       0113   3     18.00
WA975       0113   4     22.00
WA975       0113   5     24.00
WA975       0113   6     26.00
WA975       0113   7     27.00
WA975       0113   8     29.00
WA975       0113   9     26.00
WA975       0113  10     19.00
WA975       0113  11      5.00
WA975       0113  12      2.00
WA975       0113  13      9.00
WA975       0113  14     21.00
WA975       0113  15     16.00
WA975       0113  16     19.00
WA975       0113  17     24.00
WA975       0113  18     24.00
WA975       0113  19     24.00
WA975       0113  20     26.00
WA975       0113  21     25.00
WA975       0113  22     24.00
WA975       0113  23     27.00
WA975       0113  24     24.00
WA975       0113  25     21.00
WA975       0113  26     18.00
WA975       0113  27     28.00
WA975       0113  28     27.00
WA975       0113  29     28.00
WA975       0113  30     31.00
WA975       0113  31     33.00
WA975       0213   1     31.00
WA975       0213   2     27.00
WA975       0213   3     28.00
WA975       0213   4     32.00
WA975       0213   5     33.00
WA975       0213   6     31.00
WA975       0213   7     27.00
WA975       0213   8     23.00
WA975       0213   9     25.00
WA975       0213  10     20.00
WA975       0213  11     23.00
WA975       0213  12     28.00
WA975       0213  13     28.00
WA975       0213  14     27.00
WA975       0213  15     25.00
WA975       0213  16     30.00
WA975       0213  17     23.00
WA975       0213  18     22.00
WA975       0213  19     15.00
WA975       0213  20     12.00
WA975       0213  21     17.00
WA975       0213  22     27.00
WA975       0213  23     26.00
WA975       0213  24     26.00
WA975       0213  25     28.00
WA975       0213  26     27.00
WA975       0213  27     28.00
WA975       0213  28     27.00
WA975       0313   1     33.00
WA975       0313   2     28.00
WA975       0313   3     27.00
WA975       0313   4     26.00
WA975       0313   5     26.00
WA975       0313   6     30.00
WA975       0313   7     27.00
WA975       0313   8     20.00
WA975       0313   9     21.00
WA975       0313  10     25.00
WA975       0313  11     29.00
WA975       0313  12     31.00
WA975       0313  13     34.00
WA975       0313  14     33.00
WA975       0313  15     33.00
WA975       0313  16     28.00
WA975       0313  17     26.00
WA975       0313  18     20.00
WA975       0313  19     16.00
WA975       0313  20     26.00
WA975       0313  21     25.00
WA975       0313  22     21.00
WA975       0313  23     13.00
WA975       0313  24     12.00
WA975       0313  25     24.00
WA975       0313  26     22.00
WA975       0313  27     29.00
WA975       0313  28     28.00
WA975       0313  29     29.00
WA975       0313  30     29.00
WA975       0313  31     30.00
WA975       0413   1     31.00
WA975       0413   2     35.00
WA975       0413   3     35.00
WA975       0413   4     34.00
WA975       0413   5     35.00
WA975       0413   6     30.00
WA975       0413   7     31.00
WA975       0413   8     31.00
WA975       0413   9     33.00
WA975       0413  10     34.00
WA975       0413  11     30.00
WA975       0413  12     29.00
WA975       0413  13     26.00
WA975       0413  14     27.00
WA975       0413  15     25.00
WA975       0413  16     26.00
WA975       0413  17     23.00
WA975       0413  18     32.00
WA975       0413  19     34.00
WA975       0413  20     34.00
WA975       0413  21     28.00
WA975       0413  22     21.00
WA975       0413  23     27.00
WA975       0413  24     27.00
WA975       0413  25     29.00
WA975       0413  26     32.00
WA975       0413  27     33.00
WA975       0413  28     34.00
WA975       0413  29     28.00
WA975       0413  30     26.00
WA975       0513   1     24.00
WA975       0513   2     31.00
WA975       0513   3     33.00
WA975       0513   4     33.00
WA975       0513   5     34.00
WA975       0513   6     36.00
WA975       0513   7     36.00
WA975       0513   8     36.00
WA975       0513   9     35.00
WA975       0513  10     36.00
WA975       0513  11     39.00
WA975       0513  12     41.00
WA975       0513  13     34.00
WA975       0513  14     33.00
WA975       0513  15     31.00
WA975       0513  16     37.00
WA975       0513  17     35.00
WA975       0513  18     39.00
WA975       0513  19     36.00
WA975       0513  20     38.00
WA975       0513  21     34.00
WA975       0513  22     34.00
WA975       0513  23     33.00
WA975       0513  24     33.00
WA975       0513  25     31.00
WA975       0513  26     34.00
WA975       0513  27     36.00
WA975       0513  28     37.00
WA975       0513  29     38.00
WA975       0513  30     38.00
WA975       0513  31     36.00
WA975       0613   1     35.00
WA975       0613   2     40.00
WA975       0613   3     39.00
WA975       0613   4     36.00
WA975       0613   5     41.00
WA975       0613   6     40.00
WA975       0613   7     39.00
WA975       0613   8     35.00
WA975       0613   9     37.00
WA975       0613  10     33.00
WA975       0613  11     40.00
WA975       0613  12     38.00
WA975       0613  13     39.00
WA975       0613  14     38.00
WA975       0613  15     34.00
WA975       0613  16     42.00
WA975       0613  17     44.00
WA975       0613  18     43.00
WA975       0613  19     44.00
WA975       0613  20     41.00
WA975       0613  21     42.00
WA975       0613  22     43.00
WA975       0613  23     44.00
WA975       0613  24     45.00
WA975       0613  25     40.00
WA975       0613  26     42.00
WA975       0613  27     44.00
WA975       0613  28     47.00
WA975       0613  29     51.00
WA975       0613  30     49.00
WA975       0713   1     54.00
WA975       0713   2     53.00
WA975       0713   3     47.00
WA975       0713   4     42.00
WA975       0713   5     49.00
WA975       0713   6     50.00
WA975       0713   7     49.00
WA975       0713   8     47.00
WA975       0713   9     47.00
WA975       0713  10     47.00
WA975       0713  11     39.00
WA975       0713  12     37.00
WA975       0713  13     39.00
WA975       0713  14     40.00
WA975       0713  15     39.00
WA975       0713  16     42.00
WA975       0713  17     51.00
WA975       0713  18     50.00
WA975       0713  19     46.00
WA975       0713  20     47.00
WA975       0713  21     46.00
WA975       0713  22     46.00
WA975       0713  23     47.00
WA975       0713  24     48.00
WA975       0713  25     47.00
WA975       0713  26     45.00
WA975       0713  27     42.00
WA975       0713  28     42.00
WA975       0713  29     44.00
WA975       0713  30     44.00
WA975       0713  31     46.00
WA975       0813   1     48.00
WA975       0813   2     50.00
WA975       0813   3     50.00
WA975       0813   4     49.00
WA975       0813   5     47.00
WA975       0813   6     48.00
WA975       0813   7     46.00
WA975       0813   8     47.00
WA975       0813   9     49.00
WA975       0813  10     54.00
WA975       0813  11     50.00
WA975       0813  12     49.00
WA975       0813  13     47.00
WA975       0813  14     47.00
WA975       0813  15     49.00
WA975       0813  16     45.00
WA975       0813  17     47.00
WA975       0813  18     46.00
WA975       0813  19     45.00
WA975       0813  20     43.00
WA975       0813  21     41.00
WA975       0813  22     45.00
WA975       0813  23     47.00
WA975       0813  24     45.00
WA975       0813  25     41.00
WA975       0813  26     50.00
WA975       0813  27     48.00
WA975       0813  28     51.00
WA975       0813  29     52.00
WA975       0813  30     43.00
WA975       0813  31     40.00
WA975       0913   1     47.00
WA975       0913   2     47.00
WA975       0913   3     47.00
WA975       0913   4     46.00
WA975       0913   5     49.00
WA975       0913   6     50.00
WA975       0913   7     49.00
WA975       0913   8     49.00
WA975       0913   9     48.00
WA975       0913  10     45.00
WA975       0913  11     48.00
WA975       0913  12     49.00
WA975       0913  13     49.00
WA975       0913  14     49.00
WA975       0913  15     51.00
WA975       0913  16     48.00
WA975       0913  17     44.00
WA975       0913  18     38.00
WA975       0913  19     34.00
WA975       0913  20     45.00
WA975       0913  21     42.00
WA975       0913  22     39.00
WA975       0913  23     39.00
WA975       0913  24     37.00
WA975       0913  25     37.00
WA975       0913  26     36.00
WA975       0913  27     35.00
WA975       0913  28     38.00
WA975       0913  29     38.00
WA975       0913  30     34.00
WA975       1013   1     33.00
WA975       1013   2     34.00
WA975       1013   3     31.00
WA975       1013   4     29.00
WA975       1013   5     34.00
WA975       1013   6     37.00
WA975       1013   7     39.00
WA975       1013   8     33.00
WA975       1013   9     30.00
WA975       1013  10     34.00
WA975       1013  11     32.00
WA975       1013  12     32.00
WA975       1013  13     30.00
WA975       1013  14     29.00
WA975       1013  15     31.00
WA975       1013  16     32.00
WA975       1013  17     30.00
WA975       1013  18     31.00
WA975       1013  19     33.00
WA975       1013  20     35.00
WA975       1013  21     38.00
WA975       1013  22     36.00
WA975       1013  23     35.00
WA975       1013  24     34.00
WA975       1013  25     33.00
WA975       1013  26     30.00
WA975       1013  27     35.00
WA975       1013  28     27.00
WA975       1013  29     25.00
WA975       1013  30     27.00
WA975       1013  31     32.00
WA975       1113   1     32.00
WA975       1113   2     32.00
WA975       1113   3     28.00
WA975       1113   4     26.00
WA975       1113   5     29.00
WA975       1113   6     30.00
WA975       1113   7     32.00
WA975       1113   8     29.00
WA975       1113   9     26.00
WA975       1113  10     32.00
WA975       1113  11     34.00
WA975       1113  12     35.00
WA975       1113  13     35.00
WA975       1113  14     32.00
WA975       1113  15     31.00
WA975       1113  16     29.00
WA975       1113  17     28.00
WA975       1113  18     27.00
WA975       1113  19     24.00
WA975       1113  20     12.00
WA975       1113  21     10.00
WA975       1113  22     16.00
WA975       1113  23     29.00
WA975       1113  24     30.00
WA975       1113  25     31.00
WA975       1113  26     29.00
WA975       1113  27     29.00
WA975       1113  28     30.00
WA975       1113  29     32.00
WA975       1113  30     33.00
WA975       1213   1     32.00
WA975       1213   2     15.00
WA975       1213   3      4.00
WA975       1213   4      0.00
WA975       1213   5     -1.00
WA975       1213   6     -3.00
WA975       1213   7    -10.00
WA975       1213   8     -5.00
WA975       1213   9      5.00
WA975       1213  10     18.00
WA975       1213  11     17.00
WA975       1213  12     20.00
WA975       1213  13     30.00
WA975       1213  14     33.00
WA975       1213  15     33.00
WA975       1213  16     28.00
WA975       1213  17     28.00
WA975       1213  18     19.00
WA975       1213  19     10.00
WA975       1213  20     16.00
WA975       1213  21     27.00
WA975       1213  22     32.00
WA975       1213  23     31.00
WA975       1213  24     19.00
WA975       1213  25     17.00
WA975       1213  26     30.00
WA975       1213  27     28.00
WA975       1213  28     26.00
WA975       1213  29     25.00
WA975       1213  30     31.00
WA975       1213  31     31.00
WA975       0114   1     26.00
WA975       0114   2     33.00
WA975       0114   3     24.00
WA975       0114   4     14.00
WA975       0114   5     13.00
WA975       0114   6     24.00
WA975       0114   7     27.00
WA975       0114   8     26.00
WA975       0114   9     27.00
WA975       0114  10     30.00
WA975       0114  11     32.00
WA975       0114  12     29.00
WA975       0114  13     33.00
WA975       0114  14     33.00
WA975       0114  15     30.00
WA975       0114  16     27.00
WA975       0114  17     28.00
WA975       0114  18     28.00
WA975       0114  19     26.00
WA975       0114  20     24.00
WA975       0114  21     31.00
WA975       0114  22     26.00
WA975       0114  23     26.00
WA975       0114  24     29.00
WA975       0114  25     29.00
WA975       0114  26     26.00
WA975       0114  27     26.00
WA975       0114  28     28.00
WA975       0114  29     28.00
WA975       0114  30     25.00
WA975       0114  31     22.00
WA975       0214   1     16.00
WA975       0214   2     15.00
WA975       0214   3     12.00
WA975       0214   4      8.00
WA975       0214   5     -2.00
WA975       0214   6     -4.00
WA975       0214   7      4.00
WA975       0214   8     -4.00
WA975       0214   9     17.00
WA975       0214  10     21.00
WA975       0214  11     26.00
WA975       0214  12     29.00
WA975       0214  13     26.00
WA975       0214  14     29.00
WA975       0214  15     28.00
WA975       0214  16     26.00
WA975       0214  17     28.00
WA975       0214  18     26.00
WA975       0214  19     24.00
WA975       0214  20     24.00
WA975       0214  21     22.00
WA975       0214  22     18.00
WA975       0214  23     21.00
WA975       0214  24     20.00
WA975       0214  25     22.00
WA975       0214  26     27.00
WA975       0214  27     33.00
WA975       0214  28     28.00
WA975       0314   1     15.00
WA975       0314   2     15.00
WA975       0314   3     19.00
WA975       0314   4     32.00
WA975       0314   5     33.00
WA975       0314   6     33.00
WA975       0314   7     31.00
WA975       0314   8     31.00
WA975       0314   9     32.00
WA975       0314  10     32.00
WA975       0314  11     28.00
WA975       0314  12     25.00
WA975       0314  13     28.00
WA975       0314  14     31.00
WA975       0314  15     31.00
WA975       0314  16     31.00
WA975       0314  17     23.00
WA975       0314  18     22.00
WA975       0314  19     27.00
WA975       0314  20     24.00
WA975       0314  21     15.00
WA975       0314  22     15.00
WA975       0314  23     26.00
WA975       0314  24     26.00
WA975       0314  25     32.00
WA975       0314  26     31.00
WA975       0314  27     32.00
WA975       0314  28     30.00
WA975       0314  29     32.00
WA975       0314  30     28.00
WA975       0314  31     22.00
WA975       0414   1     24.00
WA975       0414   2     26.00
WA975       0414   3     29.00
WA975       0414   4     30.00
WA975       0414   5     31.00
WA975       0414   6     33.00
WA975       0414   7     33.00
WA975       0414   8     31.00
WA975       0414   9     29.00
WA975       0414  10     26.00
WA975       0414  11     31.00
WA975       0414  12     28.00
WA975       0414  13     25.00
WA975       0414  14     29.00
WA975       0414  15     30.00
WA975       0414  16     33.00
WA975       0414  17     34.00
WA975       0414  18     28.00
WA975       0414  19     25.00
WA975       0414  20     32.00
WA975       0414  21     33.00
WA975       0414  22     29.00
WA975       0414  23     29.00
WA975       0414  24     33.00
WA975       0414  25     33.00
WA975       0414  26     30.00
WA975       0414  27     31.00
WA975       0414  28     30.00
WA975       0414  29     30.00
WA975       0414  30     38.00
WA975       0514   1     36.00
WA975       0514   2     36.00
WA975       0514   3     35.00
WA975       0514   4     35.00
WA975       0514   5     34.00
WA975       0514   6     33.00
WA975       0514   7     33.00
WA975       0514   8     31.00
WA975       0514   9     32.00
WA975       0514  10     31.00
WA975       0514  11     34.00
WA975       0514  12     31.00
WA975       0514  13     35.00
WA975       0514  14     35.00
WA975       0514  15     37.00
WA975       0514  16     36.00
WA975       0514  17     33.00
WA975       0514  18     33.00
WA975       0514  19     36.00
WA975       0514  20     35.00
WA975       0514  21     35.00
WA975       0514  22     36.00
WA975       0514  23     38.00
WA975       0514  24     34.00
WA975       0514  25     34.00
WA975       0514  26     37.00
WA975       0514  27     33.00
WA975       0514  28     38.00
WA975       0514  29     36.00
WA975       0514  30     35.00
WA975       0514  31     34.00
WA975       0614   1     35.00
WA975       0614   2     37.00
WA975       0614   3     37.00
WA975       0614   4     36.00
WA975       0614   5     36.00
WA975       0614   6     35.00
WA975       0614   7     35.00
WA975       0614   8     38.00
WA975       0614   9     36.00
WA975       0614  10     33.00
WA975       0614  11     34.00
WA975       0614  12     42.00
WA975       0614  13     42.00
WA975       0614  14     41.00
WA975       0614  15     39.00
WA975       0614  16     37.00
WA975       0614  17     40.00
WA975       0614  18     39.00
WA975       0614  19     39.00
WA975       0614  20     35.00
WA975       0614  21     32.00
WA975       0614  22     38.00
WA975       0614  23     47.00
WA975       0614  24     44.00
WA975       0614  25     41.00
WA975       0614  26     47.00
WA975       0614  27     46.00
WA975       0614  28     46.00
WA975       0614  29     40.00
WA975       0614  30     39.00
WA975       0714   1     47.00
WA975       0714   2     51.00
WA975       0714   3     46.00
WA975       0714   4     46.00
WA975       0714   5     45.00
WA975       0714   6     48.00
WA975       0714   7     52.00
WA975       0714   8     47.00
WA975       0714   9     47.00
WA975       0714  10     44.00
WA975       0714  11     47.00
WA975       0714  12     49.00
WA975       0714  13     51.00
WA975       0714  14     57.00
WA975       0714  15     53.00
WA975       0714  16     52.00
WA975       0714  17     49.00
WA975       0714  18     44.00
WA975       0714  19     52.00
WA975       0714  20     47.00
WA975       0714  21     46.00
WA975       0714  22     46.00
WA975       0714  23     43.00
WA975       0714  24     43.00
WA975       0714  25     42.00
WA975       0714  26     41.00
WA975       0714  27     44.00
WA975       0714  28     47.00
WA975       0714  29     49.00
WA975       0714  30     49.00
WA975       0714  31     48.00
WA975       0814   1     51.00
WA975       0814   2     50.00
WA975       0814   3     50.00
WA975       0814   4     50.00
WA975       0814   5     48.00
WA975       0814   6     45.00
WA975       0814   7     46.00
WA975       0814   8     45.00
WA975       0814   9     43.00
WA975       0814  10     46.00
WA975       0814  11     50.00
WA975       0814  12     57.00
WA975       0814  13     56.00
WA975       0814  14     51.00
WA975       0814  15     47.00
WA975       0814  16     51.00
WA975       0814  17     52.00
WA975       0814  18     50.00
WA975       0814  19     53.00
WA975       0814  20     47.00
WA975       0814  21     44.00
WA975       0814  22     43.00
WA975       0814  23     42.00
WA975       0814  24     46.00
WA975       0814  25     43.00
WA975       0814  26     45.00
WA975       0814  27     50.00
WA975       0814  28     47.00
WA975       0814  29     44.00
WA975       0814  30     46.00
WA975       0814  31     42.00
WA975       0914   1     43.00
WA975       0914   2     43.00
WA975       0914   3     41.00
WA975       0914   4     40.00
WA975       0914   5     39.00
WA975       0914   6     42.00
WA975       0914   7     44.00
WA975       0914   8     47.00
WA975       0914   9     43.00
WA975       0914  10     33.00
WA975       0914  11     32.00
WA975       0914  12     37.00
WA975       0914  13     36.00
WA975       0914  14     38.00
WA975       0914  15     44.00
WA975       0914  16     44.00
WA975       0914  17     48.00
WA975       0914  18     51.00
WA975       0914  19     44.00
WA975       0914  20     38.00
WA975       0914  21     49.00
WA975       0914  22     48.00
WA975       0914  23     45.00
WA975       0914  24     47.00
WA975       0914  25     44.00
WA975       0914  26     43.00
WA975       0914  27     40.00
WA975       0914  28     39.00
WA975       0914  29     39.00
WA975       0914  30     41.00
WA975       1014   1     39.00
WA975       1014   2     34.00
WA975       1014   3     35.00
WA975       1014   4     44.00
WA975       1014   5     44.00
WA975       1014   6     43.00
WA975       1014   7     44.00
WA975       1014   8     41.00
WA975       1014   9     37.00
WA975       1014  10     38.00
WA975       1014  11     41.00
WA975       1014  12     41.00
WA975       1014  13     41.00
WA975       1014  14     41.00
WA975       1014  15     39.00
WA975       1014  16     36.00
WA975       1014  17     41.00
WA975       1014  18     43.00
WA975       1014  19     44.00
WA975       1014  20     43.00
WA975       1014  21     40.00
WA975       1014  22     40.00
WA975       1014  23     35.00
WA975       1014  24     32.00
WA975       1014  25     37.00
WA975       1014  26     34.00
WA975       1014  27     33.00
WA975       1014  28     35.00
WA975       1014  29     35.00
WA975       1014  30     38.00
WA975       1014  31     38.00
WA975       1114   1     35.00
WA975       1114   2     32.00
WA975       1114   3     36.00
WA975       1114   4     35.00
WA975       1114   5     35.00
WA975       1114   6     38.00
WA975       1114   7     31.00
WA975       1114   8     31.00
WA975       1114   9     33.00
WA975       1114  10     27.00
WA975       1114  11     18.00
WA975       1114  12     16.00
WA975       1114  13     11.00
WA975       1114  14      9.00
WA975       1114  15      8.00
WA975       1114  16     15.00
WA975       1114  17     28.00
WA975       1114  18     32.00
WA975       1114  19     33.00
WA975       1114  20     34.00
WA975       1114  21     29.00
WA975       1114  22     30.00
WA975       1114  23     30.00
WA975       1114  24     29.00
WA975       1114  25     33.00
WA975       1114  26     34.00
WA975       1114  27     35.00
WA975       1114  28     23.00
WA975       1114  29     -5.00
WA975       1114  30     -5.00
WA975       1214   1     11.00
WA975       1214   2     10.00
WA975       1214   3     18.00
WA975       1214   4     26.00
WA975       1214   5     29.00
WA975       1214   6     33.00
WA975       1214   7     31.00
WA975       1214   8     35.00
WA975       1214   9     33.00
WA975       1214  10     36.00
WA975       1214  11     33.00
WA975       1214  12     33.00
WA975       1214  13     24.00
WA975       1214  14     21.00
WA975       1214  15     30.00
WA975       1214  16     31.00
WA975       1214  17     32.00
WA975       1214  18     31.00
WA975       1214  19     30.00
WA975       1214  20     31.00
WA975       1214  21     34.00
WA975       1214  22     29.00
WA975       1214  23     29.00
WA975       1214  24     28.00
WA975       1214  25     26.00
WA975       1214  26     24.00
WA975       1214  27     25.00
WA975       1214  28     23.00
WA975       1214  29      3.00
WA975       1214  30     -2.00
WA975       1214  31     10.00
WA975       0115   1     20.00
WA975       0115   2     28.00
WA975       0115   3     26.00
WA975       0115   4     26.00
WA975       0115   5     30.00
WA975       0115   6     33.00
WA975       0115   7     31.00
WA975       0115   8     29.00
WA975       0115   9     32.00
WA975       0115  10     32.00
WA975       0115  11     33.00
WA975       0115  12     26.00
WA975       0115  13     23.00
WA975       0115  14     25.00
WA975       0115  15     23.00
WA975       0115  16     25.00
WA975       0115  17     22.00
WA975       0115  18     31.00
WA975       0115  19     26.00
WA975       0115  20     18.00
WA975       0115  21     20.00
WA975       0115  22     29.00
WA975       0115  23     34.00
WA975       0115  24     34.00
WA975       0115  25     33.00
WA975       0115  26     32.00
WA975       0115  27     31.00
WA975       0115  28     29.00
WA975       0115  29     25.00
WA975       0115  30     28.00
