$ Get data for 841:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:43:37 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA841           Upper Wheeler
WA841       0111   1      6.00
WA841       0111   2      9.00
WA841       0111   3     16.00
WA841       0111   4     18.00
WA841       0111   5     27.00
WA841       0111   6     35.00
WA841       0111   7     29.00
WA841       0111   8     20.00
WA841       0111   9     12.00
WA841       0111  10     11.00
WA841       0111  11     10.00
WA841       0111  12     12.00
WA841       0111  13     34.00
WA841       0111  14     36.00
WA841       0111  15     34.00
WA841       0111  16     37.00
WA841       0111  17     30.00
WA841       0111  18     27.00
WA841       0111  19     22.00
WA841       0111  20     25.00
WA841       0111  21     33.00
WA841       0111  22     30.00
WA841       0111  23     34.00
WA841       0111  24     34.00
WA841       0111  25     33.00
WA841       0111  26     35.00
WA841       0111  27     38.00
WA841       0111  28     35.00
WA841       0111  29     30.00
WA841       0111  30     18.00
WA841       0111  31     12.00
WA841       0211   1     10.00
WA841       0211   2     14.00
WA841       0211   3     21.00
WA841       0211   4     34.00
WA841       0211   5     30.00
WA841       0211   6     30.00
WA841       0211   7     26.00
WA841       0211   8     23.00
WA841       0211   9     20.00
WA841       0211  10     26.00
WA841       0211  11     34.00
WA841       0211  12     32.00
WA841       0211  13     31.00
WA841       0211  14     31.00
WA841       0211  15     28.00
WA841       0211  16     21.00
WA841       0211  17     21.00
WA841       0211  18     20.00
WA841       0211  19     20.00
WA841       0211  20     18.00
WA841       0211  21     17.00
WA841       0211  22     19.00
WA841       0211  23     17.00
WA841       0211  24      6.00
WA841       0211  25     -1.00
WA841       0211  26      4.00
WA841       0211  27     21.00
WA841       0211  28     24.00
WA841       0311   1     24.00
WA841       0311   2     20.00
WA841       0311   3     20.00
WA841       0311   4     17.00
WA841       0311   5     22.00
WA841       0311   6     20.00
WA841       0311   7     20.00
WA841       0311   8     22.00
WA841       0311   9     27.00
WA841       0311  10     29.00
WA841       0311  11     26.00
WA841       0311  12     28.00
WA841       0311  13     28.00
WA841       0311  14     31.00
WA841       0311  15     30.00
WA841       0311  16     28.00
WA841       0311  17     23.00
WA841       0311  18     28.00
WA841       0311  19     24.00
WA841       0311  20     26.00
WA841       0311  21     29.00
WA841       0311  22     24.00
WA841       0311  23     24.00
WA841       0311  24     32.00
WA841       0311  25     28.00
WA841       0311  26     27.00
WA841       0311  27     26.00
WA841       0311  28     27.00
WA841       0311  29     31.00
WA841       0311  30     34.00
WA841       0311  31     34.00
WA841       0411   1     33.00
WA841       0411   2     28.00
WA841       0411   3     26.00
WA841       0411   4     31.00
WA841       0411   5     30.00
WA841       0411   6     24.00
WA841       0411   7     21.00
WA841       0411   8     26.00
WA841       0411   9     29.00
WA841       0411  10     34.00
WA841       0411  11     28.00
WA841       0411  12     24.00
WA841       0411  13     27.00
WA841       0411  14     26.00
WA841       0411  15     26.00
WA841       0411  16     30.00
WA841       0411  17     25.00
WA841       0411  18     22.00
WA841       0411  19     24.00
WA841       0411  20     26.00
WA841       0411  21     26.00
WA841       0411  22     25.00
WA841       0411  23     28.00
WA841       0411  24     33.00
WA841       0411  25     33.00
WA841       0411  26     30.00
WA841       0411  27     31.00
WA841       0411  28     28.00
WA841       0411  29     26.00
WA841       0411  30     29.00
WA841       0511   1     30.00
WA841       0511   2     33.00
WA841       0511   3     32.00
WA841       0511   4     31.00
WA841       0511   5     36.00
WA841       0511   6     34.00
WA841       0511   7     32.00
WA841       0511   8     32.00
WA841       0511   9     35.00
WA841       0511  10     37.00
WA841       0511  11     32.00
WA841       0511  12     29.00
WA841       0511  13     34.00
WA841       0511  14     40.00
WA841       0511  15     36.00
WA841       0511  16     33.00
WA841       0511  17     31.00
WA841       0511  18     34.00
WA841       0511  19     37.00
WA841       0511  20     39.00
WA841       0511  21     38.00
WA841       0511  22     37.00
WA841       0511  23     37.00
WA841       0511  24     37.00
WA841       0511  25     37.00
WA841       0511  26     35.00
WA841       0511  27     33.00
WA841       0511  28     32.00
WA841       0511  29     38.00
WA841       0511  30     35.00
WA841       0511  31     40.00
WA841       0611   1     39.00
WA841       0611   2     37.00
WA841       0611   3     36.00
WA841       0611   4     38.00
WA841       0611   5     45.00
WA841       0611   6     46.00
WA841       0611   7     41.00
WA841       0611   8     37.00
WA841       0611   9     39.00
WA841       0611  10     42.00
WA841       0611  11     40.00
WA841       0611  12     38.00
WA841       0611  13     40.00
WA841       0611  14     37.00
WA841       0611  15     37.00
WA841       0611  16     39.00
WA841       0611  17     41.00
WA841       0611  18     45.00
WA841       0611  19     43.00
WA841       0611  20     41.00
WA841       0611  21     44.00
WA841       0611  22     49.00
WA841       0611  23     40.00
WA841       0611  24     37.00
WA841       0611  25     36.00
WA841       0611  26     39.00
WA841       0611  27     48.00
WA841       0611  28     48.00
WA841       0611  29     44.00
WA841       0611  30     40.00
WA841       0711   1     39.00
WA841       0711   2     47.00
WA841       0711   3     44.00
WA841       0711   4     42.00
WA841       0711   5     49.00
WA841       0711   6     54.00
WA841       0711   7     46.00
WA841       0711   8     41.00
WA841       0711   9     40.00
WA841       0711  10     45.00
WA841       0711  11     48.00
WA841       0711  12     46.00
WA841       0711  13     43.00
WA841       0711  14     42.00
WA841       0711  15     43.00
WA841       0711  16     48.00
WA841       0711  17     47.00
WA841       0711  18     52.00
WA841       0711  19     45.00
WA841       0711  20     42.00
WA841       0711  21     46.00
WA841       0711  22     39.00
WA841       0711  23     44.00
WA841       0711  24     50.00
WA841       0711  25     46.00
WA841       0711  26     45.00
WA841       0711  27     43.00
WA841       0711  28     45.00
WA841       0711  29     49.00
WA841       0711  30     51.00
WA841       0711  31     48.00
WA841       0811   1     46.00
WA841       0811   2     52.00
WA841       0811   3     51.00
WA841       0811   4     53.00
WA841       0811   5     51.00
WA841       0811   6     50.00
WA841       0811   7     50.00
WA841       0811   8     50.00
WA841       0811   9     49.00
WA841       0811  10     45.00
WA841       0811  11     47.00
WA841       0811  12     52.00
WA841       0811  13     51.00
WA841       0811  14     46.00
WA841       0811  15     44.00
WA841       0811  16     42.00
WA841       0811  17     48.00
WA841       0811  18     48.00
WA841       0811  19     48.00
WA841       0811  20     52.00
WA841       0811  21     56.00
WA841       0811  22     58.00
WA841       0811  23     53.00
WA841       0811  24     53.00
WA841       0811  25     56.00
WA841       0811  26     57.00
WA841       0811  27     56.00
WA841       0811  28     58.00
WA841       0811  29     50.00
WA841       0811  30     47.00
WA841       0811  31     45.00
WA841       0911   1     43.00
WA841       0911   2     45.00
WA841       0911   3     43.00
WA841       0911   4     48.00
WA841       0911   5     52.00
WA841       0911   6     53.00
WA841       0911   7     56.00
WA841       0911   8     59.00
WA841       0911   9     59.00
WA841       0911  10     59.00
WA841       0911  11     60.00
WA841       0911  12     59.00
WA841       0911  13     57.00
WA841       0911  14     54.00
WA841       0911  15     42.00
WA841       0911  16     40.00
WA841       0911  17     39.00
WA841       0911  18     44.00
WA841       0911  19     45.00
WA841       0911  20     42.00
WA841       0911  21     47.00
WA841       0911  22     55.00
WA841       0911  23     54.00
WA841       0911  24     54.00
WA841       0911  25     44.00
WA841       0911  26     40.00
WA841       0911  27     38.00
WA841       0911  28     36.00
WA841       0911  29     40.00
WA841       0911  30     47.00
WA841       1011   1     42.00
WA841       1011   2     42.00
WA841       1011   3     42.00
WA841       1011   4     38.00
WA841       1011   5     38.00
WA841       1011   6     38.00
WA841       1011   7     36.00
WA841       1011   8     36.00
WA841       1011   9     40.00
WA841       1011  10     40.00
WA841       1011  11     38.00
WA841       1011  12     36.00
WA841       1011  13     33.00
WA841       1011  14     36.00
WA841       1011  15     35.00
WA841       1011  16     35.00
WA841       1011  17     36.00
WA841       1011  18     36.00
WA841       1011  19     38.00
WA841       1011  20     40.00
WA841       1011  21     40.00
WA841       1011  22     42.00
WA841       1011  23     33.00
WA841       1011  24     31.00
WA841       1011  25     29.00
WA841       1011  26     31.00
WA841       1011  27     30.00
WA841       1011  28     31.00
WA841       1011  29     32.00
WA841       1011  30     37.00
WA841       1011  31     29.00
WA841       1111   1     27.00
WA841       1111   2     28.00
WA841       1111   3     28.00
WA841       1111   4     25.00
WA841       1111   5     23.00
WA841       1111   6     22.00
WA841       1111   7     26.00
WA841       1111   8     31.00
WA841       1111   9     30.00
WA841       1111  10     31.00
WA841       1111  11     26.00
WA841       1111  12     24.00
WA841       1111  13     34.00
WA841       1111  14     23.00
WA841       1111  15     22.00
WA841       1111  16     20.00
WA841       1111  17     26.00
WA841       1111  18     17.00
WA841       1111  19     14.00
WA841       1111  20     13.00
WA841       1111  21     19.00
WA841       1111  22     34.00
WA841       1111  23     28.00
WA841       1111  24     24.00
WA841       1111  25     22.00
WA841       1111  26     27.00
WA841       1111  27     30.00
WA841       1111  28     28.00
WA841       1111  29     29.00
WA841       1111  30     26.00
WA841       1211   1     27.00
WA841       1211   2     27.00
WA841       1211   3     28.00
WA841       1211   4     25.00
WA841       1211   5     26.00
WA841       1211   6     31.00
WA841       1211   7     26.00
WA841       1211   8     26.00
WA841       1211   9     25.00
WA841       1211  10     24.00
WA841       1211  11     20.00
WA841       1211  12     18.00
WA841       1211  13     18.00
WA841       1211  14     18.00
WA841       1211  15     22.00
WA841       1211  16     31.00
WA841       1211  17     32.00
WA841       1211  18     30.00
WA841       1211  19     28.00
WA841       1211  20     27.00
WA841       1211  21     22.00
WA841       1211  22     19.00
WA841       1211  23     20.00
WA841       1211  24     31.00
WA841       1211  25     26.00
WA841       1211  26     26.00
WA841       1211  27     26.00
WA841       1211  28     35.00
WA841       1211  29     31.00
WA841       1211  30     25.00
WA841       1211  31     20.00
WA841       0112   1     23.00
WA841       0112   2     23.00
WA841       0112   3     31.00
WA841       0112   4     33.00
WA841       0112   5     25.00
WA841       0112   6     24.00
WA841       0112   7     23.00
WA841       0112   8     33.00
WA841       0112   9     35.00
WA841       0112  10     18.00
WA841       0112  11     15.00
WA841       0112  12     17.00
WA841       0112  13     28.00
WA841       0112  14     21.00
WA841       0112  15     14.00
WA841       0112  16     12.00
WA841       0112  17     16.00
WA841       0112  18     12.00
WA841       0112  19     14.00
WA841       0112  20     17.00
WA841       0112  21     23.00
WA841       0112  22     21.00
WA841       0112  23     21.00
