$ Get data for 909:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:44:29 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA909           Wells Creek
WA909       0115  21     28.00
WA909       0115  22     34.00
WA909       0115  23     39.00
WA909       0115  24     41.00
WA909       0115  25     38.00
WA909       0115  26     43.00
WA909       0115  27     33.00
WA909       0115  28     30.00
WA909       0115  29     34.00
WA909       0115  30     37.00
WA909       0115  31     35.00
WA909       0215   1     33.00
WA909       0215   2     31.00
WA909       0215   3     32.00
WA909       0215   4     31.00
WA909       0215   5     36.00
WA909       0215   6     39.00
WA909       0215   7     35.00
WA909       0215   8     35.00
WA909       0215   9     38.00
WA909       0215  10     36.00
WA909       0215  11     37.00
WA909       0215  12     40.00
WA909       0215  13     41.00
WA909       0215  14     31.00
WA909       0215  15     32.00
WA909       0215  16     32.00
WA909       0215  17     35.00
WA909       0215  18     36.00
WA909       0215  19     34.00
WA909       0215  20     31.00
WA909       0215  21     30.00
WA909       0215  22     28.00
WA909       0215  23     34.00
WA909       0215  24     31.00
WA909       0215  25     31.00
WA909       0215  26     32.00
WA909       0215  27     31.00
WA909       0215  28     30.00
WA909       0315   1     30.00
WA909       0315   2     27.00
WA909       0315   3     23.00
WA909       0315   4     27.00
WA909       0315   5     32.00
WA909       0315   6     38.00
WA909       0315   7     37.00
WA909       0315   8     39.00
WA909       0315   9     37.00
WA909       0315  10     37.00
WA909       0315  11     39.00
WA909       0315  12     38.00
WA909       0315  13     39.00
WA909       0315  14     35.00
WA909       0315  15     33.00
WA909       0315  16     31.00
WA909       0315  17     33.00
WA909       0315  18     33.00
WA909       0315  19     37.00
WA909       0315  20     38.00
WA909       0315  21     32.00
WA909       0315  22     31.00
WA909       0315  23     32.00
WA909       0315  24     32.00
WA909       0315  25     33.00
WA909       0315  26     41.00
WA909       0315  27     36.00
WA909       0315  28     34.00
WA909       0315  29     35.00
WA909       0315  30     40.00
WA909       0315  31     31.00
WA909       0415   1     29.00
WA909       0415   2     29.00
WA909       0415   3     28.00
WA909       0415   4     27.00
WA909       0415   5     28.00
WA909       0415   6     31.00
WA909       0415   7     31.00
WA909       0415   8     33.00
WA909       0415   9     34.00
WA909       0415  10     33.00
WA909       0415  11     28.00
WA909       0415  12     26.00
WA909       0415  13     29.00
WA909       0415  14     28.00
WA909       0415  15     26.00
WA909       0415  16     31.00
WA909       0415  17     36.00
WA909       0415  18     36.00
WA909       0415  19     41.00
WA909       0415  20     45.00
WA909       0415  21     31.00
WA909       0415  22     30.00
WA909       0415  23     31.00
WA909       0415  24     29.00
WA909       0415  25     30.00
WA909       0415  26     30.00
WA909       0415  27     39.00
WA909       0415  28     34.00
WA909       0415  29     33.00
WA909       0415  30     34.00
WA909       0515   1     37.00
WA909       0515   2     34.00
WA909       0515   3     36.00
WA909       0515   4     34.00
WA909       0515   5     32.00
WA909       0515   6     31.00
WA909       0515   7     35.00
WA909       0515   8     42.00
WA909       0515   9     46.00
WA909       0515  10     47.00
WA909       0515  11     42.00
WA909       0515  12     41.00
WA909       0515  13     40.00
WA909       0515  14     40.00
WA909       0515  15     39.00
WA909       0515  16     43.00
WA909       0515  17     43.00
WA909       0515  18     45.00
WA909       0515  19     47.00
WA909       0515  20     49.00
WA909       0515  21     49.00
WA909       0515  22     48.00
WA909       0515  23     47.00
WA909       0515  24     43.00
WA909       0515  25     45.00
WA909       0515  26     44.00
WA909       0515  27     46.00
WA909       0515  28     48.00
WA909       0515  29     52.00
WA909       0515  30     47.00
WA909       0515  31     46.00
WA909       0615   1     46.00
WA909       0615   2     43.00
WA909       0615   3     42.00
WA909       0615   4     44.00
WA909       0615   5     45.00
WA909       0615   6     51.00
WA909       0615   7     54.00
WA909       0615   8     57.00
WA909       0615   9     51.00
WA909       0615  10     49.00
WA909       0615  11     45.00
WA909       0615  12     39.00
WA909       0615  13     38.00
WA909       0615  14     45.00
WA909       0615  15     54.00
WA909       0615  16     49.00
WA909       0615  17     47.00
WA909       0615  18     44.00
WA909       0615  19     42.00
WA909       0615  20     41.00
WA909       0615  21     43.00
WA909       0615  22     47.00
WA909       0615  23     45.00
WA909       0615  24     51.00
WA909       0615  25     51.00
WA909       0615  26     55.00
WA909       0615  27     61.00
WA909       0615  28     64.00
WA909       0615  29     58.00
WA909       0615  30     57.00
WA909       0715   1     56.00
WA909       0715   2     62.00
WA909       0715   3     60.00
WA909       0715   4     58.00
WA909       0715   5     59.00
WA909       0715   6     59.00
WA909       0715   7     56.00
WA909       0715   8     61.00
WA909       0715   9     62.00
WA909       0715  10     53.00
WA909       0715  11     50.00
WA909       0715  12     49.00
WA909       0715  13     48.00
WA909       0715  14     45.00
WA909       0715  15     48.00
WA909       0715  16     47.00
WA909       0715  17     47.00
WA909       0715  18     56.00
WA909       0715  19     59.00
WA909       0715  20     50.00
WA909       0715  21     45.00
WA909       0715  22     45.00
WA909       0715  23     46.00
WA909       0715  24     46.00
WA909       0715  25     44.00
WA909       0715  26     42.00
WA909       0715  27     42.00
WA909       0715  28     44.00
WA909       0715  29     52.00
WA909       0715  30     55.00
WA909       0715  31     59.00
WA909       0815   1     58.00
WA909       0815   2     60.00
WA909       0815   3     54.00
WA909       0815   4     48.00
WA909       0815   5     46.00
WA909       0815   6     45.00
WA909       0815   7     45.00
WA909       0815   8     50.00
WA909       0815   9     48.00
WA909       0815  10     55.00
WA909       0815  11     56.00
WA909       0815  12     62.00
WA909       0815  13     58.00
WA909       0815  14     47.00
WA909       0815  15     45.00
WA909       0815  16     44.00
WA909       0815  17     47.00
WA909       0815  18     55.00
WA909       0815  19     55.00
WA909       0815  20     49.00
WA909       0815  21     46.00
WA909       0815  22     47.00
WA909       0815  23     54.00
WA909       0815  24     49.00
WA909       0815  25     46.00
WA909       0815  26     53.00
WA909       0815  27     54.00
WA909       0815  28     50.00
WA909       0815  29     46.00
WA909       0815  30     43.00
WA909       0815  31     44.00
WA909       0915   1     44.00
WA909       0915   2     36.00
WA909       0915   3     37.00
WA909       0915   4     36.00
WA909       0915   5     39.00
WA909       0915   6     38.00
WA909       0915   7     42.00
WA909       0915   8     46.00
WA909       0915   9     46.00
WA909       0915  10     46.00
WA909       0915  11     59.00
WA909       0915  12     55.00
WA909       0915  13     40.00
WA909       0915  14     36.00
WA909       0915  15     36.00
WA909       0915  16     37.00
WA909       0915  17     44.00
WA909       0915  18     42.00
WA909       0915  19     46.00
WA909       0915  20     44.00
WA909       0915  21     37.00
WA909       0915  22     37.00
WA909       0915  23     37.00
WA909       0915  24     46.00
WA909       0915  25     38.00
WA909       0915  26     34.00
WA909       0915  27     33.00
WA909       0915  28     43.00
WA909       0915  29     48.00
WA909       0915  30     48.00
WA909       1015   1     48.00
WA909       1015   2     42.00
WA909       1015   3     42.00
WA909       1015   4     48.00
WA909       1015   5     49.00
WA909       1015   6     47.00
WA909       1015   7     46.00
WA909       1015   8     48.00
WA909       1015   9     50.00
WA909       1015  10     42.00
WA909       1015  11     36.00
WA909       1015  12     44.00
WA909       1015  13     36.00
WA909       1015  14     37.00
WA909       1015  15     51.00
WA909       1015  16     56.00
WA909       1015  17     48.00
WA909       1015  18     46.00
WA909       1015  19     42.00
WA909       1015  20     40.00
WA909       1015  21     38.00
WA909       1015  22     35.00
WA909       1015  23     35.00
WA909       1015  24     42.00
WA909       1015  25     42.00
WA909       1015  26     39.00
WA909       1015  27     37.00
WA909       1015  28     39.00
WA909       1015  29     38.00
WA909       1015  30     39.00
WA909       1015  31     37.00
WA909       1115   1     34.00
WA909       1115   2     32.00
WA909       1115   3     30.00
WA909       1115   4     29.00
WA909       1115   5     32.00
WA909       1115   6     31.00
WA909       1115   7     34.00
WA909       1115   8     32.00
WA909       1115   9     29.00
WA909       1115  10     28.00
WA909       1115  11     28.00
WA909       1115  12     28.00
WA909       1115  13     34.00
WA909       1115  14     33.00
WA909       1115  15     27.00
WA909       1115  16     23.00
WA909       1115  17     29.00
WA909       1115  18     27.00
WA909       1115  19     24.00
WA909       1115  20     24.00
WA909       1115  21     31.00
WA909       1115  22     36.00
WA909       1115  23     31.00
WA909       1115  24     24.00
WA909       1115  25     27.00
WA909       1115  26     32.00
WA909       1115  27     33.00
WA909       1115  28     35.00
WA909       1115  29     36.00
WA909       1115  30     32.00
WA909       1215   1     34.00
WA909       1215   2     34.00
WA909       1215   3     34.00
WA909       1215   4     31.00
WA909       1215   5     32.00
WA909       1215   6     33.00
WA909       1215   7     35.00
WA909       1215   8     34.00
WA909       1215   9     31.00
WA909       1215  10     31.00
WA909       1215  11     28.00
WA909       1215  12     28.00
WA909       1215  13     29.00
WA909       1215  14     24.00
WA909       1215  15     23.00
WA909       1215  16     20.00
WA909       1215  17     23.00
WA909       1215  18     26.00
WA909       1215  19     24.00
WA909       1215  20     27.00
WA909       1215  21     27.00
WA909       1215  22     24.00
WA909       1215  23     25.00
WA909       1215  24     24.00
WA909       1215  25     17.00
WA909       1215  26     17.00
WA909       1215  27     25.00
WA909       1215  28     23.00
WA909       1215  29     17.00
WA909       1215  30     15.00
WA909       1215  31     20.00
WA909       0116   1     25.00
WA909       0116   2     25.00
WA909       0116   3     22.00
WA909       0116   4     27.00
WA909       0116   5     32.00
WA909       0116   6     33.00
WA909       0116   7     32.00
WA909       0116   8     31.00
WA909       0116   9     30.00
WA909       0116  10     28.00
WA909       0116  11     33.00
WA909       0116  12     33.00
WA909       0116  13     30.00
WA909       0116  14     26.00
WA909       0116  15     26.00
WA909       0116  16     33.00
WA909       0116  17     33.00
WA909       0116  18     31.00
WA909       0116  19     30.00
WA909       0116  20     31.00
WA909       0116  21     34.00
WA909       0116  22     33.00
WA909       0116  23     32.00
WA909       0116  24     27.00
WA909       0116  25     26.00
WA909       0116  26     35.00
WA909       0116  27     40.00
WA909       0116  28     30.00
WA909       0116  29     29.00
WA909       0116  30     27.00
WA909       0116  31     28.00
WA909       0216   1     24.00
WA909       0216   2     24.00
WA909       0216   3     25.00
WA909       0216   4     31.00
WA909       0216   5     33.00
WA909       0216   6     27.00
WA909       0216   7     26.00
WA909       0216   8     42.00
WA909       0216   9     47.00
WA909       0216  10     35.00
WA909       0216  11     33.00
WA909       0216  12     33.00
WA909       0216  13     32.00
WA909       0216  14     33.00
WA909       0216  15     34.00
WA909       0216  16     33.00
